en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
"
											What started as a platform for hobbyists
											is poised to become
a multibillion-dollar industry.
											Inspection, environmental monitoring,
photography and film and journalism:
											these are some of the potential
applications for commercial drones,
											and their enablers
are the capabilities being developed
											at research facilities around the world.
									","
											O que começou como
uma plataforma para amadores
											vai transformar-se numa indústria
de milhares de milhões de dólares.
											Vigilância, controlo do ambiente,
fotografia, cinema e jornalismo,
											são algumas das possíveis aplicações
dos ""drones"" comerciais.
											É possível, graças ao conhecimento
que se desenvolve
											em instalações de investigação
pelo mundo inteiro.
									","
											Amatörler için bir platform
olarak başlayan şey
											multimilyar dolarlık bir endüstri
olmaya hazır durumda.
											Denetleme, çevre izleme,
fotograf ve film ve gazetecilik.
											Ticari insansız uçakların bu alanlarda
kullanım potansiyeli bulunuyor.
											Ve onları seçilir kılan şey
dünya çapında araştırma sahalarında

											geliştirilebiliyor olmalarıdır.
									","
											Notre plateforme pour amateurs
											pourrait très bien se transformer
en aventure industrielle.
											Les applications commerciales
pour les drones sont multiples :
											surveillance, monitoring environnemental,
photographie, cinéma ou journalisme.
											C'est possible grâce
au savoir-faire qui se développe
											dans les centres de recherche
dans le monde.
									","
											Was als Plattform für Bastler begann,
											steht kurz davor, 
ein Milliardengeschäft zu werden.
											Kontrolle, Umweltüberwachung,
Fotografie, Film und Journalismus:
											Das sind einige der möglichen
Anwendungen für gewerbliche Drohnen.
											Möglich gemacht wird das
											in Forschungseinrichtungen weltweit.
									",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
"
","
","
","
","
",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
"
											For example, before aerial
package delivery
											entered our social consciousness,
											an autonomous fleet of flying machines
built a six-meter-tall tower
											composed of 1,500 bricks
											in front of a live audience
at the FRAC Centre in France,
											and several years ago,
they started to fly with ropes.
											By tethering flying machines,
											they can achieve high speeds
and accelerations in very tight spaces.
											They can also autonomously build
tensile structures.
											Skills learned include how to carry loads,
											how to cope with disturbances,
											and in general, how to interact
with the physical world.
									","
											Antes de as entregas 
de encomendas por via aérea
											virem a fazer parte da nossa vida,
											uma frota autónoma de máquinas voadoras
construiu uma torre com 6 metros de altura,
											formada por 1500 tijolos,
											perante uma audiência em direto,
no centro FRAC, em França.
											Já há uns anos,
começaram a voar com cabos.
											Se ligarmos máquinas voadoras,
											elas podem atingir altas velocidades
e acelerações em espaços muito apertados.
											Também podem construir, sozinhas,
estruturas extensíveis.
											Aprenderam a transportar cargas,
											a lidar com perturbações,
											e, em geral, como interagir
com o mundo físico.
									","
											Örneğin, havadan paket dağıtımı
											sosyal bilinç altımıza girmeden önce
											otonom uçan makine filosu
Fransa FRAC Merkezi'nde
											canlı izleyicilerin önünde

											altı metrelik, 1.500 tuğladan
oluşan bir kule inşa etti.
											Ve birkaç yıl önce,
iplerle uçmaya başladılar.
											Uçan makineleri sınırlayarak
											çok dar alanlarda yüksek hız ve
hızlanmalara ulaşabilirler.
											Ayrıca bağımsız olarak
gerilebilen yapılar inşa edebilirler.
											Nasıl yük taşınacağı,
											sıkıntıyla nasıl baş edeceği
									","
											Avant que les livraisons de colis
aériennes ne fassent partie de notre vie,
											une flotte autonome d'engins volants
ont construit une tour de 6 mètres,
											composées de 1500 briques.
											Cet exploit a eu lieu en direct,
au centre FRAC, en France.
											Depuis quelques années, ces objets
volent avec des cables.
											En les attachant,
											elles atteignent une haute vélocité
et de fortes accélérations
											dans des espaces ténus.
											Elles peuvent construire
en autonomie des structures suspendues.
											Elles ont appris à porter des charges,
											à gérer les perturbations,
											et, de manière générale, à interagir
avec le monde physique.
									","
											Bevor Luft-Paketzustellung
											in unser gesellschaftliches
Bewusstsein eindrang,
											hat eine autonome Flotte von Flugmaschinen
im FRAC Centre in Frankreich
											live vor Publikum
											einen sechs Meter hohen Turm
aus 1 500 Ziegeln gebaut.
											Vor einigen Jahren begannen sie,
mit Seilen zu fliegen.
											Durch Aneinanderbinden
											erreichen Fluggeräte hohe Geschwindigkeit 
und Beschleunigung auf engstem Raum.
											Sie können auch selbstständig
zugbelastbare Strukturen bauen.
											Sie haben gelernt, Lasten zu tragen,
											mit Turbulenzen umzugehen
											und generell auf Naturgesetze
zu reagieren.
									",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
"
","
","
","
","
",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
"
											Today we want to show you some
new projects that we've been working on.
											Their aim is to push the boundary
of what can be achieved
											with autonomous flight.
									","
											Hoje vamos mostrar novos projetos
em que temos estado a trabalhar.
											O objetivo é empurrar os limites
do que elas podem alcançar
											num voo autónomo.
									","
											ve genel olarak, fiziksel dünyayla
iletişime geçme becerileri öğrenildi.
											Bugün üzerinde çalıştığımız bazı
yeni projeleri göstermek istiyoruz.
											Amaçları otonom uçuşla başarılabileceklerin
											sınırlarını zorlamak.
									","
											Aujourd'hui, je vais vous montrer
quelques-uns de nos projets en cours.
											Notre but est de repousser les limites
du possible des vols autonomes.
									","
											Heute möchten wir Ihnen
ein paar unserer neuen Projekte zeigen.
											Unser Ziel ist es, die Grenzen
des Möglichen im autonomen Flug
											zu überschreiten.
									",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
"
","
","
","
","
",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
"
											Now, for a system to function
autonomously,
											it must collectively know the location
of its mobile objects in space.
											Back at our lab at ETH Zurich,
											we often use external cameras
to locate objects,
											which then allows us to focus our efforts
											on the rapid development
of highly dynamic tasks.
											For the demos you will see today, however,
											we will use new localization technology
developed by Verity Studios,
											a spin-off from our lab.
											There are no external cameras.
											Each flying machine uses onboard sensors
to determine its location in space
											and onboard computation
to determine what its actions should be.
											The only external commands
are high-level ones
											such as ""take off"" and ""land.""
									","
											Para que um sistema funcione
autonomamente,
											tem que conhecer a localização 
de todos os seus objetos móveis no espaço.
											No nosso laboratório em ETH Zurique,
											usamos câmaras exteriores
para localizar objetos,
											o que nos permite 
concentrar os nossos esforços
											na evolução rápida
de tarefas extremamente dinâmicas.
											Mas, hoje, vamos usar nas demonstrações
											uma nova tecnologia de localização,
desenvolvida pela Verity Studios,
											uma subsidiária do nosso laboratório.
											Não há câmaras exteriores.
											Cada máquina voadora usa sensores integrados
que determinam a sua localização no espaço
											e tem um computador integrado
que determina a ação a executar.
											Os únicos comandos exteriores
são os de alto nível,
											como ""descolar"" e ""aterrar"".
									","
											Bir sistemin otonom işlemesi için,
											boşluktaki seyyar nesnelerin
konumlarını toplu olarak bilmelidir.
											ETH Zürih'teki laboratuvarımızda,
											nesnelerin yerini bulmak için
daha çok harici kameralar kullanıyoruz,
											bu da bize gayretlerimizi
oldukça dinamik görevleri
											hızlı geliştirmemiz için
odaklanmamızı sağlıyor.
											Lakin, bugün göreceğiniz gösterilerde
											bizden ayrılarak kurulan
Verity Stüdyoları tarafından geliştirilen
											yeni yer bulma teknolojilerini
kullanacağız.
											Harici kameralar olmayacak.
											Her uçan makine boşluktaki yerini saptamak
için üzerindeki sensörleri kullanıyor
											ve nasıl hareket edeceğini belirlemek
için de kendi hesaplamalarını yapıyor.
											Sadece üst düzey komutları
harici olarak alıyorlar,
											""kalk"" ve ""in"" gibi.
									","
											Pour qu'un système fonctionne
de manière autonome,
											il doit connaître collectivement,
la localisation de chaque objet volant
											qui constitue son essaim.
											Dans notre labo à ETH Zurich,
											nous utilisons des caméras
externes pour localiser les objets.
											Ça nous permet de concentrer nos efforts
											sur le développement rapide
de tâches très dynamiques.
											Les démos d'aujourd'hui sont basées
sur une nouvelle technique de localisation
											développée par Verity Studios,
une spin-off du labo.
											Il n'y a pas de caméra externe.
											Chaque engin volant détermine
sa localisation dans l'espace
											avec des capteurs embarqués,
											et un ordinateur embarqué
qui détermine les actions à prendre.
											Les seules commandes externes
sont les plus sensibles :
											« décoller » et « atterrir ».
									","
											Damit ein System autonom funktioniert,
											muss es kollektiv Bescheid wissen, wo 
im Raum sich die mobilen Objekte befinden.
											In unserem Labor an der ETH Zürich
											verwenden wir oft externe Kameras,
um Objekte zu finden.
											Das ermöglicht uns dann,
											uns auf die rasche Entwicklung 
dynamischer Tasks zu konzentrieren.
											Für die heutigen Demos verwenden wir
											eine neue Lokalisierungstechnologie
von Verity Studios,
											einem Ableger unseres Labors.
											Es gibt keine externen Kameras.
											Jede Flugmaschine hat interne Sensoren, 
um die Position im Raum zu bestimmen,
											Berechnungen an Bord bestimmen, 
was die Maschine tun sollte.
											Externe Befehle gibt es
auf höchster Ebene.
											z. B. “starten” und “landen”.
									",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
"
","
","
","
","
",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
"
											This is a so-called tail-sitter.
											It's an aircraft that tries
to have its cake and eat it.
											Like other fixed-wing aircraft,
it is efficient in forward flight,
											much more so than helicopters
and variations thereof.
											Unlike most other
fixed-wing aircraft, however,
											it is capable of hovering,
											which has huge advantages
for takeoff, landing
											and general versatility.
											There is no free lunch, unfortunately.
											One of the limitations with tail-sitters
											is that they're susceptible
to disturbances such as wind gusts.
											We're developing new control
architectures and algorithms
											that address this limitation.
											The idea is for the aircraft to recover
											no matter what state it finds itself in,
											and through practice,
improve its performance over time.
									","
											Esta é uma máquina que aterra na vertical.
											É uma nave que tenta 
comer o bolo e ficar com ele.
											Tal como outras naves de asas fixas,
é eficaz no voo,
											muito mais eficaz que os helicópteros
e as suas variantes.
											Mas, ao contrário da maior parte
de naves de asas fixas,
											é capaz de pairar,
											o que tem enormes vantagens,
para a descolagem, a aterragem
											e uma versatilidade genérica.
											Infelizmente, não há bela sem senão.
											Uma das limitações destas aeronaves
											é que são suscetíveis a perturbações
como rajadas de vento.
											Estamos a desenvolver novas
arquiteturas e algoritmos de controlo
											para eliminar esta limitação.
											A ideia é que a aeronave 
recupere a estabilidade
											qualquer que seja
a situação em que se encontre
											e, através da prática, 
melhore o desempenho, com o tempo.
									","
											Buna ""tail-sitter"" deniyor.
											Bu kendi pişirip yemeye çalışan
bir hava taşıtı.
											Diğer sabit kanatlı uçaklar gibi,

											ileri uçuşlarda helikopter ve
türevlerinden çok daha etkilidir.
											Diğer sabit kanatlıların aksine
											havada durabiliyor,
											ki bunun kalkış ve iniş ve çok yönlülükte

											çok büyük avantajları var.
											Ne yazık ki her şeyin bir bedeli var.
											""Tail-sitter""ların
sınırlamalarından biri de
											darbeli rüzgarlara karşı
hassas olmalarıdır.
											Bu kısıtlamaları aşmak için
											yeni kontrol mimarileri ve
algoritmalar geliştiriyoruz.
											Asıl fikir, hava aracının
											kendini her türlü durumdan
kurtarmasını sağlamak.
											Ve pratik yaparak zamanla
performansını artırıyor.
									","
											Voici ce qu'on appelle une « aile VTOL ».
											C'est un avion qui veut le beurre,
et l'argent du beurre.
											Comme tout aéronef à voilure fixe,
il est très efficace pour voler,
											bien meilleur que les hélicoptères.
											Contrairement aux avions à voilure fixe,

											il peut voler verticalement.
											C'est particulièrement intéressant
au décollage et à l'atterrissage,
											et offre une grande flexibilité.
											Hélas, il y a un revers de la médaille.
											Une des contraintes des ailes VTOL
											est sa sensibilité aux perturbations
comme les rafales de vent.
											Nous développons des architectures
et algorithmes nouveaux
											pour résoudre ces contraintes.
											Le principe est que l'aéronef
puisse récupérer sa stabilité,
											quelle que soit la situation,
											et, avec l'expérience,
qu'il améliore ses performances.
									","
											Dies ist ein sogenannter Heckstarter,
											ein Fluggerät, das versucht,
zwei Fliegen mit einer Klappe zu schlagen.
											Wie andere Starrflügler 
ist es im Vorwärtsflug effizient,
											viel effizienter als Hubschrauber 
in all ihren Variationen.
											Im Gegensatz zu den meisten Starrflüglern
											kann es schweben,
											und hat damit groβe Vorteile 
bei Start und Landung,
											und ist sehr vielseitig.
											Allerdings gibt es immer eine Kehrseite.
											Eine Einschränkung von Heckstartern ist,

											dass sie empfindlich auf Turbulenzen 
wie Windböen reagieren.
											Wir entwickeln neue 
Steuerungen und Algorithmen,
											um dies zu verbessern.
											Die Idee dahinter ist, dass das Fluggerät

											egal in welcher Lage
die optimale Position wiedererlangt
											
und die Leistung durch Üben 
verbessert werden kann.
									",Meet the dazzling flying machines of the future,Raffaello D'Andrea,11:35,"beauty,creativity,demo,drones,design,future,invention,technology,flight"
