en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
"
											The year is 1800.
											A curious little invention is being talked about.
											It's called a microscope.
											What it allows you to do
											is see tiny little lifeforms
											that are invisible to the naked eye.
											Soon comes the medical discovery
											that many of these lifeforms are actually causes
											of terrible human diseases.
											Imagine what happened to the society
											when they realized
											that an English mom in her teacup
											actually was drinking a monster soup,
											not very far from here. This is from London.
									","
											Estamos em 1800.
											Fala-se duma pequena invenção curiosa.
											Chama-se ""microscópio"".
											O que permite fazer
											é ver pequenas formas de vida
											que são invisíveis a olho nu.
											Logo a seguir vem a descoberta médica
											de que muitas dessas formas de vida
											são a causa de doenças humanas terríveis.
											Imaginem o que aconteceu na sociedade
											quando foi descoberto
											que uma mãe inglesa, na sua chávena de chá
											estava, na verdade, 
a beber um caldo de monstros,
											não muito longe daqui.
											Ou seja, em Londres.
									","
											Yıl 1800'dü.
											Merak uyandırıcı, küçük bir icattan söz edilmeye başlanmıştı.
											Adına mikroskop deniliyordu.
											Size çıplak gözle görülemeyen
											küçüçük yaşam formlarını
											görme olanağı sağlıyordu.
											Çok geçmeden bir tıbbî keşif,
											bu küçük yaşam formlarının birçoğunun insanlardaki korkunç hastalıkların
											nedeni olduğunu ortaya çıkardı.
											Bir İngiliz annenin çay bardağında
											içtiği şeyin aslında
											bir canavar çorbası olduğunu
											anladığı anda topluma neler olduğunu düşünün,
											öyle uzaklarda da değil. Bu görsel Londra'dan.
									","
											Nous sommes en 1800.
											Une curieuse invention 
défraie la chronique :
											le microscope.
											Il vous permet
											d'observer des formes de vie minuscules
											qui sont invisibles à l’œil nu.
											Peu après, des découvertes médicales
											ont montré que 
ces organismes provoquent
											de nombreuses pathologies
graves chez l'homme.
											Imaginez l'impact dans la société
											quand on s'est rendu compte
											que dans sa tasse de thé,
une maman anglaise
											buvait en fait un bouillon de monstres !
											Ça se passe près de chez vous.
A Londres.
									",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
"
","
","
","
",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
"
											Fast forward 200 years.
											We still have this monster soup around,
											and it's taken hold in the developing countries
											around the tropical belt.
											Just for malaria itself,
											there are a million deaths a year,
											and more than a billion people
											that need to be tested because they are at risk
											for different species of malarial infections.
									","
											Avancemos rapidamente 200 anos.
											Continuamos a ter esse caldo de monstros,
											que impera nos países em desenvolvimento
											em volta da faixa tropical.
											Só por causa da malária,
											há um milhão de mortes por ano,
											e mais de mil milhões de pessoas
											que precisam de ser analisadas 
porque correm perigo
											de contrair vários tipos de 
infecções da malária.
									","
											200 yıl ileri saralım.
											Bu canavar çorbası hala etrafımızda,
											tropik kuşaktaki gelişmekte olan ülkelerin
											başına çöreklenmiş (kök salmış) durumda.
											Yalnızca sıtma tek başına
											yılda bir milyon ölüme neden oluyor
											ve bir milyardan fazla insanın
											sıtma enfeksiyonlarının farklı türlerinin
											tehdidi altında olduğundan test edilmeleri gerekiyor.
									","
											200 ans plus tard.
											Le bouillon de monstres est toujours là,
											bien installé dans
les pays en voie de développement
											aux environs de la ceinture tropicale.
											Le paludisme à lui seul fait
											un million de morts par an.
											Il faudrait dépister
											plus d'un milliard de personnes
											en situation de risque d'infections.
									",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
"
","
","
","
",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
"
											Now it's actually very simple to put a face
											to many of these monsters.
											You take a stain, like acridine orange
											or a fluorescent stain or Giemsa,
											and a microscope, and you look at them.
											They all have faces.
											Why is that so, that Alex in Kenya,
											Fatima in Bangladesh, Navjoot in Mumbai,
											and Julie and Mary in Uganda still wait months
											to be able to diagnose why they are sick?
											And that's primarily because scalability
											of the diagnostics is completely out of reach.
											And remember that number: one billion.
									","
											Na verdade, é muito simples identificar
											muitos desses monstros.
											Escolhemos um corante, 
como o laranja de acridina
											ou um corante fluorescente, ou o Giemsa,
											e um microscópio, e conseguimos vê-los.
											Todos os monstros têm rosto.
											Então, porque é que o Alex, no Quénia,
											a Fátima em Bangladesh, 
o Navjoot em Mumbai
											e a Julie e a Mary no Uganda, 
ainda esperam meses
											para saberem porque é que estão doentes?
											Isso ocorre, sobretudo, porque 
a escalabilidade
											dos diagnósticos está totalmente 
fora de alcance.
											E lembrem-se deste número: mil milhões.
									","
											Bu canavarlara
											bir isim koymak doğrusu çok kolay.
											Turuncu Akridin benzeri bir renklendirici alırsınız
											bir floresan renklendirici ya da Giemsa tipi de olabilir
											bir de mikroskobunuz varsa, canavarlara bakabilirsiniz.
											Hepsinin yüzleri vardır.
											Peki Kenyalı Alex,
											Bangladeşli Fatima, Mumbaili Navjoot
											Ugandalı Julie ve Mary, neden hastalandıklarında
											tanı konulması için aylarca bekliyorlar?
											Bunun başlıca nedeni; tanılamanın
											ölçeklenebilirliğinin ulaşamayacakları yerde olması.
											Bir milyar rakamını anımsayın.
									","
											Pourtant, c'est aujourd'hui très facile
											de mettre un visage sur ces monstres.
											Il suffit de prendre une coloration 
d'acridine orange,
											ou un colorant fluorescent, 
du Giemsa par exemple,
											et de l'observer avec un microscope.
											Ils ont tout une identité propre.
											Comment se fait-il alors
qu'Alex au Kenya,
											Fatima au Bangladesh,
											Navjoot à Bombay,
											ou Julie et Mary en Ouganda,
											doivent patienter plusieurs mois
											pour un diagnostic de leur pathologie ?
											La cause principale réside 
dans l'impossibilité
											de mettre en place 
des diagnostics évolutifs.
											Gardez ce nombre à l'esprit : un milliard.
									",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
"
","
","
","
",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
"
											The problem lies with the microscope itself.
											Even though the pinnacle of modern science,
											research microscopes are
not designed for field testing.
											Neither were they first designed
											for diagnostics at all.
											They are heavy, bulky, really hard to maintain,
											and cost a lot of money.
											This picture is Mahatma Gandhi in the '40s
											using the exact same setup
that we actually use today
											for diagnosing T.B. in his ashram
											in Sevagram in India.
									","
											O problema reside no próprio microscópio.
											Embora sejam o ponto alto 
da ciência moderna,
											os microscópios de pesquisa 
não são concebidos para testes de campo.
											Para começar, nem sequer foram concebidos
											para diagnósticos.
											São pesados, volumosos, 
e muito difíceis de manter,
											e custam muito dinheiro.
											Esta foto é de Mahatma Ghandi 
nos anos 40
											a usar o mesmíssimo equipamento 
que usamos hoje
											para diagnosticar a tuberculose, 
no seu mosteiro
											em Sevagram, na Índia.
									","
											Sorun mikroskobun kendisinden kaynaklanıyor.
											Çağdaş bilimin zirvesinde olsa bile,
											araştırma mikroskopları, saha (alan) testleri için tasarlanmamıştır.
											Üstelik tanı koymak için
											tasarlanmamışlardır da.
											Ağırdırlar, hantaldırlar, çalışır durumda tutulmaları
											hakikaten zordur ve çok pahalıdırlar.
											Bu fotoğraf bize Mahatma Gandi'nin 40'lı yıllarda
											Hindistan'daki aşramı Sevagram kasabasında
											tüberkuloz tanılamasında kullandığı mikroskobun
											bugün bizim kullandığımızla aynı olduğunu gösteriyor.
									","
											C'est le microscope qui pose problème.
											Bien qu'ils soient le summum 
de la science moderne,
											les microscopes de recherche
											ne sont conçus ni pour le terrain,
											ni pour faire des diagnostics.
											Ils sont lourds, encombrants
et difficiles à entretenir.
											Ils coûtent aussi beaucoup d'argent.
											Voilà une photo de Mahatma Gandhi
dans les années 1940,
											dans son ashram, à Sevagram, en Inde.
											Cet endroit est utilisé
aujourd'hui tel quel
											pour dépister la tuberculose.
									",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
"
","
","
","
",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
"
											Two of my students, Jim and James,
											traveled around India and Thailand,
											starting to think about this problem a lot.
											We saw all kinds of donated equipment.
											We saw fungus growing on microscope lenses.
											And we saw people who had a functional microscope
											but just didn't know how to even turn it on.
											What grew out of that work and that trip
											was actually the idea of what we call Foldscopes.
									","
											Dois dos meus alunos, Jim e James,
											viajaram pela Índia e pela Tailândia,
											e começaram a pensar muito neste problema.
											Vimos todos os tipos de 
equipamentos doados.
											Vimos fungos a crescer 
nas lentes dos microscópios.
											E vimos pessoas que tinham 
um microscópio operacional,
											mas não sabiam sequer como o ligar.
											O que resultou desse trabalho 
e dessas viagens,
											foi a ideia do que chamamos ""Foldscopes"".
									","
											Öğrencilerimden ikisi, Jim ve James,
											Hindistan ve Tayland etrafında dolaşırken
											bu sorun hakkında düşünmeye başladılar.
											Bağışlanmış her çeşit donanım gördük.
											Mikroskop lenslerinde büyüyen mantarlar gördük.
											Çalışır durumda mikroskopları olan ancak
											bu cihazı açmasını bile bilmeyen insanlar gördük.
											Bu geziden ve çalışmadan ortaya çıkan fikir
											Katlaskop (Katlanabilir Mikroskop) adını verdiğimiz şeydi.
									","
											Deux de mes étudiants, Jim et James
											ont voyagé à travers
l'Inde et la Thaïlande,
											ce qui les a amené à réfléchir 
beaucoup à ce problème.
											Nous avons vu toutes sortes 
d'équipements dont on avait fait don.
											On a observé de la moisissure grandir
											sur des lentilles des microscopes.
											Et on a vu des gens qui possédaient
											un microscope en état de marche,
											mais qui ne savaient pas l'allumer.
											Ce qui est né de notre voyage 
et de notre travail,
											c'est la conception des Foldscopes.
									",A 50-cent microscope that folds like origami,Manu Prakash,9:21,"TED Fellows,global issues,health,physics"
