en,pt,title,speaker,duration,tags
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											Oh, there's a lot of it.
											This is seaweed.
											It's pretty humble stuff.
											But it does have
some remarkable qualities.
											For one, it grows really fast.
											So the carbon that is part
of that seaweed,
											just a few weeks ago,
											was floating in the atmosphere
as atmospheric CO2,
											driving all the adverse consequences
of climate change.
											For the moment, it's locked
safely away in the seaweed,
											but when that seaweed rots —
											and by the smell of it,
it's not far away —
											when it rots, that CO2 will be released
back to the atmosphere.
											Wouldn't it be fantastic
if we could find a way
											of keeping that CO2 locked up long-term,
											and thereby significantly contributing
to solving the climate problem?
									","
											Sim, isto é muito abundante.
											Isto são algas marinhas.
											É uma coisa pouco valorizada.
											Mas possui características fantásticas.
											Primeiro, crescem muito rapidamente.
											O carbono que compõe estas algas,
											ainda há umas semanas,
											estava a flutuar na atmosfera,
sob a forma de CO2 atmosférico,
											com todas as consequências
funestas das alterações climáticas.
											Neste momento, o carbono
está sequestrado nestas algas
											mas, quando as algas apodrecerem
											— e, pelo cheiro, já não falta muito —
											quando apodrecerem, esse CO2
será libertado de novo para a atmosfera.
											Não seria fantástico
se pudéssemos encontrar uma forma
											de manter este CO2 sequestrado
durante muito tempo,
											contribuindo assim significativamente
para resolver o problema climático?
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											What I'm talking about here is drawdown.
											It's now become the other half
of the climate challenge.
											And that's because
we have delayed so long,
											in terms of addressing climate change,
											that we now have to do two very big
and very difficult things at once.
											We have to cut our emissions
and clean our energy supply
											at the same time that we draw
significant volumes
											of carbon dioxide out of the atmosphere.
											If we don't do that, about 25 percent
of the CO2 we put in the air
											will remain there,
by human standards, forever.
											So we have to act.
									","
											Estou a falar daquilo
a que chamamos ""extração""
											É hoje uma das metades
do problema climático,
											porque demorámos tanto tempo
											a tratar das alterações climáticas,
											que agora temos de fazer duas coisas
grandes e muito difíceis ao mesmo tempo.
											Temos de reduzir as emissões
e de obter uma energia mais limpa
											enquanto, simultaneamente,
temos de retirar da atmosfera
											volumes significativos
de dióxido de carbono.
											Se não fizermos isso, cerca de 25%
do CO2 que colocámos no ar
											vão manter-se ali, para sempre,
pelo menos à escala humana.
											Por isso, temos de agir.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											This is really a new phase
in addressing the climate crisis
											and it demands new thinking.
											So, ideas like carbon offsets
really don't make sense
											in the modern era.
											You know, when you offset something,
											you say, ""I'll permit myself to put
some greenhouse gas into the atmosphere,
											but then I'll offset it
by drawing it down.""
											When you've got to both cut your emissions
											and draw down CO2,
											that thinking doesn't make sense anymore.
											And when we're talking about drawdown,
											we're talking about putting large volumes
of greenhouses gases, particularly CO2,
											out of circulation.
											And to do that, we need a carbon price.
											We need a significant price
that we'll pay for that service
											that we'll all benefit from.
									","
											Estamos numa nova fase
de abordar a crise climática
											o que exige novas ideias.
											Ideias como compensação de carbono
não fazem qualquer sentido
											na era moderna.
											Quando compensamos
qualquer coisa, dizemos:
											""Vou continuar a libertar para a atmosfera
gases com efeito de estufa
											""mas depois compenso-o, retirando-os"".
											Quando temos de reduzir as emissões
											e de eliminar o CO2,
											esta ideia já não faz sentido.
											E quando falamos de extração,
											estamos a falar de pôr 
fora da circulação
											grandes volumes de gases
com efeito de estufa, em especial o CO2.
											Para isso, precisamos de fixar
um preço para o carbono.
											Precisamos de um preço significativo
que pague esse serviço
											de que todos beneficiaremos.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											We've made almost no progress so far
											with the second half
of the climate challenge.
											It's not on most people's radar.
											And, you know, I must say,
at times, I hear people saying,
											""I've lost hope that we can do anything
about the climate crisis.""
											And look, I've had my sleepless
nights too, I can tell you.
											But I'm here today as an ambassador
for this humble weed, seaweed.
											I think it has the potential
											to be a big part of addressing
the challenge of climate change
											and a big part of our future.
									","
											Até aqui, quase não fizemos
nenhum progresso
											com a outra metade
do problema do clima.
											Não está no campo de visão
da maioria das pessoas.
											Devo dizer que, por vezes,
oiço as pessoas dizer:
											""Perdi a esperança na nossa capacidade
de resolver a crise climática"".
											E garanto-vos que também tenho tido
as minhas noites de insónia.
											Mas estou aqui hoje, como embaixador
destas modestas algas marinhas.
											Penso que têm o potencial
											de fazerem parte da solução
do problema da alteração climática
											e serem uma parte importante
do nosso futuro.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											Now, what the scientists are telling us
we need to do over the next 80-odd years
											to the end of this century,
											is to cut our greenhouse gas emissions
											by three percent every year,
											and draw three gigatons of CO2
out of the atmosphere every year.
											Those numbers are so large
that they baffle us.
											But that's what the scientists
tell us we need to do.
											I really hate showing this graph,
											but I'm sorry, I have to do it.
											It is very eloquent
in terms of telling the story
											of my personal failure
											in terms of all the advocacy I've done
in climate change work
											and in fact, our collective failure
to address climate change.
											You can see our trajectory there
											in terms of warming
and greenhouse gas concentrations.
											You can see all of the great
scientific announcements that we've made,
											saying how much danger
we face with climate change.
											You can see the political meetings.
											None of it has changed the trajectory.
											And this is why we need new thinking,
											we need a new approach.
									","
											Os cientistas dizem-nos que,
nos próximos 80 anos
											— até ao fim deste século —
											precisamos de reduzir as emissões
dos gases com efeitos de estufa
											em 3% por ano,
											e retirar da atmosfera
três gigatoneladas de CO2, por ano.
											Estes números são tão grandes
que ficamos atordoados.
											Mas é o que os cientistas
nos dizem que temos de fazer.
											Eu detesto mostrar este gráfico
											mas, desculpem, tenho de o mostrar.
											Conta muito eloquentemente a história
											do meu fracasso pessoal,
											quanto à defesa que tenho feito
a favor das alterações climáticas,
											e, na verdade, o nosso fracasso coletivo
de tratar das alterações climáticas.
											Vemos aqui a nossa trajetória
											quanto ao aquecimento e à concentração
dos gases com efeitos de estufa.
											Vemos todos os grandes alertas
científicos que fizemos
											sobre o perigo que enfrentamos
com as alterações climáticas.
											Vemos as reuniões políticas.
											Nada disso alterou a trajetória.
											É por isso que precisamos
de novas ideias,
											precisamos de uma nova abordagem.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											So how might we go about drawing down
greenhouse gases at a large scale?
											There's really only two ways of doing it,
											and I've done a very deep dive
into drawdown.
											And I'll preempt my —
											And I would say this stuff comes up
smelling like roses at the end of the day.
											It does, it's one of the best options,
											but there are many, many possibilities.
											There are chemical pathways
and biological pathways.
											So two ways, really,
of getting the job done.
									","
											Como é que podemos retirar
											os gases com efeitos de estufa
em grandes quantidades?
											Só há duas formas de o fazer
											e eu mergulhei profundamente
nessa investigação.
											E eu vou impedir...
											Diria que estas algas começam a cheirar
a rosas no final do dia.
											É uma das melhores opções
											mas há imensas possibilidades.
											Há as opções químicas
e as opções patológicas.
											Portanto, duas formas
de resolver o problema.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											The biological pathways are fantastic
											because the energy source
that's needed to drive them, the sun,
											is effectively free.
											We use the sun to drive
photosynthesis in plants,
											break apart that CO2
and capture the carbon.
											There are also chemical pathways.
											They sound ominous, but actually,
they're not bad at all.
											The difficulty they face is
that we have to actually pay
											for the energy
that's required to do the job
											or pay to facilitate that energy.
											Direct air capture is a great example
of a chemical pathway,
											and people are using that right now
to take CO2 out of the atmosphere
											and manufacture biofuels
or manufacture plastics.
											Great progress is being made,
											but it will be many decades
											before those chemical pathways
are drawing down a gigaton of CO2 a year.
									","
											As opções biológicas são fantásticas
											porque a fonte de energia
necessária para isso é o sol,
											que é gratuita.
											Usamos o sol para a realização
da fotossíntese nas plantas,
											para decompor o CO2 e captar o carbono.
											Também há as opções químicas.
											Parecem horríveis,
mas não são assim tão más.
											A dificuldade dessas opções
é que temos de pagar
											a energia necessária, para fazer isso
											ou pagar para facilitar essa energia.
											A captação direta do ar é um ótimo
exemplo duma solução química
											e já se está a usar neste momento
para retirar o CO2 da atmosfera
											e fabricar biocombustíveis
ou fabricar plásticos.
											Têm-se feito enormes progressos
											mas serão necessárias muitas décadas
											antes de essas soluções químicas
retirarem uma gigatonelada de CO2 por ano.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											The biological pathways offer us
a lot more hope, I think,
											in the short term.
											You've probably heard
about reforestation, planting trees,
											as a solution to the climate problem.
											You know, it's a fair question:
											Can we plant our way out
of this problem by using trees?
											I'm skeptical about that
for a number of reasons.
											One is just the scale of the problem.
											All trees start as seeds,
little tiny things,
											and it's many decades
before they've reached
											their full carbon-capture potential.
											And secondly,
											if you look at the land surface,
you see that it's so heavily utilized.
											We get our food from it,
we get our forestry products from it,
											biodiversity protection
and water and everything else.
											To expect that we'll find enough space
to deal with this problem,
											I think is going to be quite problematic.
									","
											As soluções biológicas oferecem-nos
muito mais esperança, a curto prazo.
											Provavelmente, já ouviram falar
da reflorestação, de plantar árvores
											como solução para o problema climático.
											Mas perguntemos:
											Será que plantar árvores
permitirá uma saída para este problema?
											Tenho as minhas dúvidas quanto a isso
por uma série de razões.
											Uma delas é a dimensão do problema.
											Todas as árvores começam como sementes,
coisinhas minúsculas
											e passam-se muitas décadas
antes de elas atingirem
											todo o seu potencial 
para a captação do carbono.
											Em segundo lugar,
											vemos que as terras aráveis
estão intensamente utilizadas.
											É delas que obtemos os alimentos,
os nossos produtos florestais,
											a proteção da biodiversidade,
a água e tudo o mais.
											Esperar encontrar espaço suficiente
para resolver este problema
											parece-me ser muito problemático.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											But if we look offshore,
											wee see a solution where there's already
an existing industry,
											and where there's a clearer way forward.
											The oceans cover
about 70 percent of our planet.
											They play a really big role
in regulating our climate,
											and if we can enhance
the growth of seaweed in them,
											we can use them, I think,
to develop a climate-altering crop.
											There are so many
different kinds of seaweed,
											there's unbelievable
genetic diversity in seaweed,
											and they're very ancient;
											they were some of the first
multicellular organisms ever to evolve.
											People are using special
kinds of seaweed now
											for particular purposes,
											like developing very high-quality
pharmaceutical products.
											But you can also use seaweed
to take a seaweed bath,
											it's supposed to be good for your skin;
											I can't testify to that,
but you can do it.
											The scalability is the big thing
about seaweed farming.
									","
											Mas, se olharmos para o mar,
											vemos uma solução
em que já existe uma indústria
											e em que há esperança de êxito.
											Os oceanos cobrem
cerca de 70% do nosso planeta.
											Têm um papel enorme
na regulação do nosso clima
											e, se pudermos aumentar 
o crescimento das algas
											penso que podemos usá-las
											para desenvolver uma cultura
que melhore o clima.
											Há muitos tipos diferentes
de algas marinhas,
											há uma diversidade genética
espantosa de algas marinhas
											e são todas muito antigas,
											foram alguns dos primeiros organismos
multicelulares a evoluir.
											As pessoas usam estes tipos
especiais de algas, atualmente,
											com determinados objetivos,
											como desenvolver produtos
farmacêuticos de alta qualidade.
											Mas também podemos usar
as algas para um banho de algas,
											parece ser bom para a pele.
											Não posso confirmá-lo
mas vocês podem fazê-lo.
											O grande problema das algas
é a necessidade de aumentar a produção.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											You know, if we could cover
nine percent of the world's ocean
											in seaweed farms,
											we could draw down the equivalent
of all of the greenhouse gases
											we put up in any one year,
											more than 50 gigatons.
											Now, I thought that was fantastic
when I first read it,
											but I thought I'd better calculate how big
nine percent of the world's oceans is.
											It turns out, it's about
four and a half Australias,
											the place I live in.
											And how close are we
to that at the moment?
											How many ocean-going seaweed farms
do we actually have out there?
											Zero.
											But we do have some prototypes,
and therein lies some hope.
									","
											Se pudéssemos cobrir 9%
do oceano mundial
											com cultura de algas,
											podíamos retirar o equivalente
de todos os gases com efeito de estufa
											produzidos durante um ano,
											ou seja mais de 50 gigatoneladas.
											Achei que isto era espetacular
quando o li pela primeira vez.
											mas achei melhor calcular 
quanto seria 9% do oceano mundial.
											Acontece que é do tamanho
de quatro Austrálias e meia,
											o local onde vivo.
											Em que ponto nos encontramos
neste momento?
											Quantas culturas de algas 
temos neste momento?
											Zero.
											Mas temos alguns protótipos,
portanto há esperança.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
","
",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
"
											This little drawing here of a seaweed farm
that's currently under construction
											tells you some very interesting
things about seaweed.
											You can see the seaweed
growing on that rack,
											25 meters down in the ocean there.
											It's really different
from anything you see on land.
											And the reason being that, you know,
seaweed is not like trees,
											it doesn't have nonproductive parts
											like roots and trunks
and branches and bark.
											The whole of the plant
is pretty much photosynthetic,
											so it grows fast.
											Seaweed can grow a meter a day.
									","
											Este desenho duma cultura de algas
que está em construção
											mostra coisas muito interessantes
sobre as algas marinhas.
											Vemos as algas a crescerem
naquele suporte,
											a 25 metros de profundidade.
											É muito diferente de tudo
o que vemos em terra.
											A razão para isso é que
as algas não são como as árvores,
											não têm partes não produtivas,
											como as raízes e os troncos,
os ramos e a casca.
											Toda a planta utiliza a fotossíntese,
											por isso, cresce rapidamente.
											As algas podem crescer um metro por dia.
									",Can seaweed help curb global warming?,Tim Flannery,14:00,"environment,sustainability,science,pollution,climate change,engineering,oceans,innovation,plants,biosphere,biology"
