en,es,fr,title,speaker,duration,tags
"
","
","
","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
"
											There's an ancient parable
about a farmer who lost his horse.
											And neighbors came over to say,
""Oh, that's too bad.""
											And the farmer said,
""Good or bad, hard to say.""
											Days later, the horse returns
and brings with it seven wild horses.
											And neighbors come over to say,
""Oh, that's so good!""
											And the farmer just shrugs
and says, ""Good or bad, hard to say.""
											The next day, the farmer's son
rides one of the wild horses,
											is thrown off and breaks his leg.
											And the neighbors say,
""Oh, that's terrible luck.""
											And the farmer says,
""Good or bad, hard to say.""
											Eventually, officers come
knocking on people's doors,
											looking for men to draft for an army,
											and they see the farmer's son and his leg
and they pass him by.
											And neighbors say,
""Ooh, that's great luck!""
											And the farmer says,
""Good or bad, hard to say.""
									","
											Hay una parábola antigua sobre
un granjero que pierde su caballo.
											Los vecinos lo visitan
y dicen: ""¡Qué lástima!""
											Y el granjero dice:
""Difícil decir si es bueno o malo"".
											Días después, el caballo regresa
con siete caballos salvajes.
											Los vecinos lo visitan
y dicen: ""¡Es magnífico!""
											El granjero se encoge de hombros y dice:
""Difícil decir si es bueno o malo"".
											Al día siguiente, el hijo del granjero
monta uno de los caballos salvajes,
											se cae y se rompe la pierna.
											Los vecinos dicen: ""¡Qué mala suerte!""
											Y el granjero dice:
""Difícil decir si es bueno o malo"".
											Al final, llegan oficiales
que van de casa en casa
											buscando hombres para reclutar.
											Ven al hijo del granjero
y su pierna, y no lo reclutan.
											Los vecinos dicen: ""¡Qué buena suerte!""
											El granjero dice:
""Difícil decir si es bueno o malo"".
									","
											Il y a une ancienne parabole au sujet
d'un fermier ayant perdu son cheval.
											Les voisins disent :
« Oh, c'est mauvais. »
											Et le fermier dit :
« Bon ou mauvais, difficile à dire. »
											Quelques jours plus tard, le cheval
revient avec sept chevaux sauvages.
											Les voisins disent : « Oh, c'est bien ! »
											Le fermier hausse les épaules et dit :
« Bon ou mauvais, difficile à dire. »
											Le jour suivant, le fils du fermier
monte l'un des chevaux sauvages,
											est éjecté et se casse la jambe.
											Les voisins disent :
« Oh, quelle malchance. »
											Et le fermier dit :
« Bon ou mauvais, difficile à dire. »
											Finalement, des policiers
frappent à la porte des gens
											à la recherche d'hommes
à enrôler dans une armée,
											ils voient le fils du fermier et sa jambe
et ils ne l'enrôlent pas.
											Les voisins disent :
« Oh, quelle chance ! »
											Et le fermier dit :
« Bon ou mauvais, difficile à dire. »
									","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
"
","
","
","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
"
											I first heard this story 20 years ago,
											and I have since applied it 100 times.
											Didn't get the job I wanted:
											good or bad, hard to say.
											Got the job I wanted:
											good or bad, hard to say.
											To me, the story is not about
looking on the bright side
											or waiting to see how things turn out.
											It's about how eager we can be
to label a situation,
											to put concrete around it by judging it.
											But reality is much more fluid,
											and good and bad are often
incomplete stories that we tell ourselves.
											The parable has been my warning
											that by gripping tightly
to the story of good or bad,
											I close down my ability
to truly see a situation.
											I learn more when I proceed
and loosen my grip
											and proceed openly
with curiosity and wonder.
									","
											Hace 20 años escuché
esta historia por primera vez
											y desde ahí la he aplicado
cientos de veces.
											No me contrataron en el trabajo que
quería: difícil decir si es bueno o malo.
											Me contrataron en el trabajo que quería:
difícil decir si es bueno o malo.
											Para mí, la parábola no consiste
en ver el lado positivo
											ni en esperar a ver
cómo resultan las cosas,
											es sobre qué tan ansiosos estamos
por etiquetar una situación,
											juzgarla e inmovilizarla como concreto.
											Pero la realidad es mucho más fluida
											y lo bueno y lo malo
suelen ser cuentos incompletos
											que nos contamos a nosotros mismos.
											La parábola ha sido mi aviso
											para entender que si me aferro
al cuento de bueno o malo
											pierdo mi capacidad
para ver la situación con claridad.
											Aprendo más cuando
dejo a un lado el control,
											cuando procedo sinceramente
con curiosidad y asombro.
									","
											J'ai entendu cette histoire il y a 20 ans
											et depuis, je l'ai appliquée 100 fois.
											Je n'ai pas eu le boulot que je voulais :
											bon ou mauvais, difficile à dire.
											J'ai eu le boulot que je voulais :
											bon ou mauvais, difficile à dire.
											Pour moi, il ne s'agit pas uniquement
de voir le bon côté des choses
											ou d'attendre de voir
comment les choses tournent.
											Il s'agit de notre hâte
à étiqueter une situation,
											à l'entourer d'un mur de béton
en la jugeant.
											La réalité est bien plus fluide,
											bon et mauvais sont souvent des histoires
incomplètes que nous nous racontons.
											La parabole a été ma mise en garde :
											en s'accrochant fermement
à l'histoire du bon ou mauvais,
											je mets un terme à ma capacité
à vraiment voir une situation.
											J'apprends plus quand je lâche prise,
											quand j'avance ouvertement dans la vie
avec curiosité et émerveillement.
									","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
"
","
","
","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
"
											But seven years ago,
											when I was pregnant with my first child,
											I completely forgot this lesson.
											I believed I knew
wholeheartedly what was good.
											When it came to having kids,
											I thought that good
was some version of a superbaby,
											some ultrahealthy human
who possessed not a single flaw
											and would practically wear a cape
flying into her superhero future.
											I took DHA pills to ensure that my baby
had a super-high-functioning,
											supersmart brain,
											and I ate mostly organic food,
											and I trained for a medication-free labor,
											and I did many other things
											because I thought these things
would help me make not just a good baby,
											but the best baby possible.
									","
											Pero hace siete años, cuando
estaba embarazada de mi primera hija,
											olvidé por completo esta lección.
											Creí que sabía a ciencia cierta 
qué era bueno.
											Cuando se trataba de tener hijos
											creía que bueno era algo así
como una superbebé,
											una humana ultrasana sin un solo defecto
											que prácticamente vestiría una capa
y volaría hacia su futuro de superheroína.
											Tomé ácido docosahexaenoico
para asegurar que mi bebé
											tuviera un cerebro superinteligente,
											comí casi exclusivamente comida orgánica,
me preparé para un parto sin medicamentos
											e hice muchas otras cosas
porque creí que me ayudarían
											no solo a tener un buen bebé,
sino el mejor bebé posible.
									","
											Mais il y a sept ans,
											enceinte de mon premier enfant,
											j'ai complètement oublié cette leçon.
											Je croyais résolument
savoir ce qui était bon.
											S'agissant d'avoir des enfants,
											je pensais que bon
était une version d'un super bébé,
											un être humain en excellente santé
n'ayant aucun défaut
											et portant presque une cape
pour voler vers son avenir de super-héros.
											J'ai pris des gélules de DHA
pour m'assurer que mon bébé ait
											un cerveau ultra performant,
ultra intelligent ;
											j'ai mangé majoritairement bio ;
											je me suis préparée
à un accouchement sans médicaments ;
											et j'ai fait plein d'autres choses
											car je pensais que ces choses m'aideraient
à avoir non seulement un bon bébé,
											mais le meilleur bébé possible.
									","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
"
","
","
","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
"
											When my daughter Fiona was born,
she weighed 4 pounds, 12 ounces,
											or 2.15 kilograms.
											The pediatrician said there were only
two possible explanations
											for her tiny size.
											""Either,"" he said, ""it's bad seed,""
											""or it's bad soil.""
											And I wasn't so tired from labor
to lose the thread of his logic:
											my newborn, according to the doctor,
											was a bad plant.
											Eventually, I learned that my daughter
had an ultra-rare chromosomal condition
											called Wolf-Hirschhorn syndrome.
											She was missing a chunk
of her fourth chromosome.
											And although my daughter was good —
											she was alive,
											and she had brand new baby skin
											and the most aware onyx eyes —
											I also learned that people
with her syndrome
											have significant developmental
delays and disabilities.
											Some never learn to walk or talk.
									","
											Cuando mi hija Fiona nació pesó
4 libras 12 onzas o 2 kilos 150 gramos.
											El pediatra dijo que había
solo dos explicaciones posibles
											para su diminuto tamaño.
											""O es mala la semilla"", dijo,
""o es mala la tierra"".
											No estaba tan agotada por el parto
como para no entender su lógica:
											mi recién nacida, según el doctor,
era una mala planta.
											Al final, me enteré de que mi hija
tenía una enfermedad cromosómica muy rara
											llamada síndrome de Wolf-Hirschhorn.
											Le faltaba una parte
de su cuarto cromosoma.
											Y aunque mi hija estaba bien, estaba viva,
											tenía su piel nueva de bebé
y los ojos ónice más despiertos,
											aprendí que la gente con su síndrome
											tiene un significativo retraso
en su desarrollo, y discapacidades.
											Algunos nunca aprenden
a caminar o a hablar.
									","
											Quand ma fille Fiona est née,
elle pesait 4 livres et 12 onces,
											ou 2,15 kilogrammes.
											Le pédiatre a dit qu'il n'y avait
que deux explications possibles
											à sa petite taille.
											Il a dit : « C'est soit
une mauvaise graine,
											soit un mauvais environnement. »
											L'accouchement
ne m'avait pas assez fatiguée
											pour m'empêcher de suivre sa logique :
											mon nouveau-né, d'après le médecin,
											était une mauvaise plante.
											J'ai fini par apprendre que ma fille avait
une maladie chromosomique très rare
											appelée syndrome de Wolf-Hirschhorn.
											Il lui manquait un morceau
de son quatrième chromosome.
											Même si ma fille allait bien —
											elle était en vie,
											elle avait une peau neuve de nouveau-né
											et des yeux couleur d'onyx
très éveillés —
											j'ai aussi appris
que ceux ayant ce syndrome
											connaissent d'importants retards
de développement et handicaps.
											Certains n'apprennent jamais
à marcher ou à parler.
									","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
"
","
","
","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
"
											I did not have the equanimity
of the farmer.
											The situation looked
unequivocally bad to me.
											But here's where the parable is so useful,
											because for weeks after her diagnosis,
I felt gripped by despair,
											locked in the story
that all of this was tragic.
											Reality, though — thankfully —
is much more fluid,
											and it has much more to teach.
											As I started to get to know
this mysterious person who was my kid,
											my fixed, tight story of tragedy loosened.
											It turned out my girl loved reggae,
											and she would smirk when my husband
would bounce her tiny body up and down
											to the rhythm.
											Her onyx eyes eventually turned
the most stunning Lake Tahoe blue,
											and she loved using them to gaze intently
into other people's eyes.
											At five months old, she could not
hold her head up like other babies,
											but she could hold this deep,
intent eye contact.
											One friend said, ""She's the most
aware baby I've ever seen.""
									","
											Yo no tenía la ecuanimidad del granjero.
											La situación me parecía
inequívocamente mala.
											Pero aquí es donde
la parábola resulta útil
											porque durante las semanas
que siguieron a su diagnóstico
											estuve sumida en la desesperación,
											atascada en el cuento
de que todo esto era trágico.
											La realidad, afortunadamente,
es mucho más fluida
											y tiene mucho para enseñar.
											A medida que empecé a conocer
a esta persona misteriosa que era mi hija
											mi cuento de tragedia perdió fuerza.
											Resultó que mi pequeña amaba el reggae
											y se sonreía cuando mi esposo
la balanceaba al ritmo del reggae.
											Sus ojos ónice se hicieron del azul
más asombroso, como el del lago Tahoe,
											y amaba usarlos para mirar intencional
y fijamente a los ojos de otras personas.
											A los cinco meses no podía mantener
la cabeza alzada como otros bebés,
											pero podía mantener este profundo
e intencional contacto visual.
											Un amigo dijo: ""Es el bebé
más despierto que he visto"".
									","
											Je n'ai pas eu le sang-froid du fermier.
											La situation me semblait être
indubitablement mauvaise.
											Mais c'est là
que la parabole est si utile,
											car quelques semaines
après son diagnostic,
											le désespoir m'a saisie,
											j'étais enfermée dans une histoire
où tout cela était tragique.
											Cependant la réalité est,
heureusement, bien plus fluide
											et a plus à enseigner.
											Alors que j'apprenais à connaître
											cette personne mystérieuse
qu'est mon enfant,
											mon histoire déterminée et ferme
de tragédie s'est assouplie.
											Il s'est avéré que ma fille
adorait le reggae
											et souriait quand mon mari
faisait sauter son petit corps
											en rythme.
											Ses yeux couleur d'onyx sont devenus
d'un magnifique bleu tel le lac Tahoe
											et elle adorait s'en servir pour fixer
attentivement d'autres gens dans les yeux.
											A cinq mois, elle ne pouvait pas
tenir sa tête comme les autres bébés
											mais elle pouvait maintenir
ce regard intense et profond.
											Un ami a dit : « C'est le bébé
le plus éveillé que j'ai vu. »
									","""Good"" and ""bad"" are incomplete stories we tell ourselves",Heather Lanier,13:36,"children,disability,family,humanity,parenting,personal growth,society,love"
