en,es,tr,title,speaker,duration,tags
"
","
","
",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
"
											In 1962 at Rice University,
											JFK told the country about a dream he had,
											a dream to put a person on the moon
by the end of the decade.
											The eponymous moonshot.
									","
											En 1962 en la Universidad Rice,
											John F. Kennedy le contó al país 
un sueño que tuvo,
											el sueño de llevar a una persona a
la luna antes del fin de la década.
											Fue su ""sueño lunar"", 'moonshot'.
									","
											1962 yılında Rice Üniversitesi'nde
											JFK ülkesine bir rüyasından bahsetti,
											on yılın sonunda birini 
Ay'a gönderme rüyası.
											Adı üstünde Ay'a gönderme.
									",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
"
","
","
",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
"
											No one knew if it was possible to do
											but he made sure a plan was put in place
to do it if it was possible.
											That's how great dreams are.
											Great dreams aren't just visions,
											they're visions coupled to strategies
for making them real.
									","
											Nadie sabía si era posible
											pero él se aseguró de poner en 
marcha un plan, si era posible.
											Así son los grandes sueños.
											Los grandes sueños no son solo visiones,
											son las visiones y las estrategias
que las hacen reales.
									","
											Bunun imkânı olup olmadığı bilinmiyordu,
											ama eğer imkânı varsa bunun 
gerçekleşmesi için bir plan yaptı.
											Büyük rüyalar işte böyledir.
											Büyük rüyalar sadece 
ileriyi görmek değildir.
											Onları gerçekleştirmek için stratejilerle 
eşleştirilmiş vizyonlardır.
									",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
"
","
","
",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
"
											I have the incredible good fortune
to work at a moonshot factory.
											At X — formerly called Google X —
											you'll find an aerospace engineer
working alongside a fashion designer
											and former military ops commanders
brainstorming with laser experts.
											These inventors, engineers and makers
are dreaming up technologies
											that we hope can make the world
a wonderful place.
									","
											Tengo la suerte increíble de trabajar 
en una fábrica de sueños lunares.
											En X — antes llamada Google X —
											encontrarán un ingeniero aeroespacial
trabajando junto a un diseñador de moda
											y a excomandantes militares 
pensando junto a expertos en láseres.
											Estos inventores, ingenieros y hacedores
están ideando tecnologías
											que esperamos puedan hacer del mundo
un lugar maravilloso.
									","
											Ben Ay'a yolculuk fabrikasında çalışma 
gibi bir şansa eriştim.
											X'de — eski adıyla Google X —
											bir uzay mühendisiyle 
bir modacıyı yan yana çalışırken
											ve eski operasyon komutanlarını lazer 
uzmanlarıyla düşünürken görebilirsiniz.
											Bu mucitler, mühendisler ve yapımcılar
											dünyayı güzel bir yer yapmak için 
gerekli teknolojileri hayal ediyorlar.
									",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
"
","
","
",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
"
											We use the word ""moonshots""
to remind us to keep our visions big —
											to keep dreaming.
											And we use the word ""factory""
to remind ourselves
											that we want to have concrete visions —
											concrete plans to make them real.
									","
											Usamos la frase ""sueños lunares"" para 
recordarnos mantener visiones grandes,
											para seguir soñando.
											Y usamos la palabra ""fábrica""
para recordarnos
											que queremos tener visiones concretas...
											planes concretos para hacerlos reales.
									","
											""Ay'a yolculuk"" kelimesini rüya görmeye 
devam etmek için bakış açımızı
											geniş tutmanın önemini 
hatırlatmak için kullanırız.
											""Fabrika""' kelimesini 
kullanmamızın sebebi de
											bunları gerçekleştirmek için 
somut görüşlerin ve planların
											gerektiğini hatırlatmasıdır.
									",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
"
","
","
",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
"
											Here's our moonshot blueprint.
											Number one:
											we want to find
a huge problem in the world
											that affects many millions of people.
											Number two:
											we want to find or propose a radical
solution for solving that problem.
											And then number three:
											there has to be some reason to believe
											that the technology
for such a radical solution
											could actually be built.
									","
											Así definimos los sueños lunares.
											Número uno:
											Queremos encontrar un 
problema enorme en el mundo
											que afecte a muchos millones de personas.
											Número dos:
											Queremos encontrar o proponer una 
solución radical para ese problema.
											Y número tres:
											Tiene que haber alguna razón para creer
											que podría construirse la tecnología
											para esa solución radical.
									","
											İşte ""Ay'a yolculuk"" planımız.
											Bir numara:
											Biz dünyada milyonlarca
											insanı etkileyen büyük bir 
problem bulmak istiyoruz.
											İki numara:
											O sorunu çözen radikal bir çözümü 
bulmayı veya önermeyi istiyoruz.
											Ve sonra üç numara:
											Ortada böylesine radikal bir çözüm için
											yeterli bir teknoloji olduğuna 

											ikna edecek bir neden olmalı.
									",The unexpected benefit of celebrating failure,Astro Teller,15:32,"big problems,collaboration,engineering,design,exploration,failure,global issues,future,invention,leadership,potential,motivation,product design,technology,creativity"
