en,fr,tr,title,speaker,duration,tags
"
","
","
",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
											""You don't belong here""
											almost always means, ""We can't find
a function or a role for you.""
											""You don't belong here"" sometimes means,
""You're too queer to handle.""
											""You don't belong here""
											very rarely means,
											""There's no way for you to exist
and be happy here.""
									","
											« Vous n'avez pas votre place ici »
											veut presque toujours dire :
											« Nous ne vous trouvons pas
de fonction ou de rôle ».
											« Vous n'avez pas votre place ici »
											veut parfois dire : « Vous êtes
trop queer, nous ne le supportons pas. »
											« Vous n'avez pas votre place ici »
											veut très rarement dire :
											« Il n'y a pas moyen que vous existiez
et soyez heureux ici. »
									","
											""Buraya ait değilsin.""
											neredeyse hep ""Senin için bir görev
veya rol bulamıyoruz"" anlamına gelir.
											""Buraya ait değilsin."" bazen ""Başa
çıkılamayacak kadar tuhafsın."" demektir.
											""Buraya ait değilsin.""
											çok nadiren,
											""Burada var olmanın ve mutlu 
olmanın bir yolu yok."" demektir.
									",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
","
","
",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
											I went to university
in Johannesburg, South Africa,
											and I remember the first time
a white friend of mine
											heard me speaking Setswana,
the national language of Botswana.
											I was on the phone with my mother
											and the intrigue which painted itself
across her face was absolutely priceless.
											As soon as I hung up,
she comes to me and says,
											""I didn't know you could do that.
											After all these years of knowing you,
how did I not know you could do that?""
									","
											Je suis allée à l'université
à Johannesburg
											et je me souviens de la première fois
où une amie blanche
											m'a entendue parler tswana,
la langue nationale du Botswana.
											J'étais au téléphone avec ma mère
											et l'étonnement qui s'est peint
sur son visage fut inestimable.
											Dès que j'ai raccroché,
elle est venue me voir et a dit :
											« J'ignorais que tu savais faire ça.
											Après toutes ces années,
											comment ignorais-je
que tu savais faire ça ? »
									","
											Güney Afrika'da Johannesburg'da
üniversiteye gittim
											ve beyaz arkadaşımın beni
ilk kez Botsvana'nın
											ulusal dili olan Tsvana dilini konuşurken
duyduğu anı hatırlıyorum.
											Telefonda annemle konuşuyordum
											ve suratında beliren şaşkınlık
kesinlikle paha biçilemezdi.
											Kapatır kapatmaz 
yanıma geldi ve dedi ki,
											""Bunu yapabildiğini bilmiyordum.
											Seni bunca yıl tanıdıktan sonra,
bunu yapabildiğini nasıl bilmem?''
									",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
","
","
",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
											What she was referring to was the fact
that I could switch off the twang
											and slip into a native tongue,
											and so I chose to let her in
on a few other things
											which locate me as a Motswana,
											not just by virtue of the fact
that I speak a language
											or I have family there,
											but that a rural child lives
within this shiny visage of fabulosity.
									","
											Elle faisait référence au fait
que je pouvais changer de ton
											et revêtir une langue natale
											et j'ai choisi de lui dire
quelques autres choses
											qui font de moi une Tswana,
											pas simplement
parce que je parle la langue
											ou que j'ai de la famille là-bas,
											mais parce qu'un enfant de la campagne
vit avec ce visage brillant et fabuleux.
									","
											Atıfta bulunduğu şey gırtlaktan
konuşmayı bırakabilmem
											ve ana dilime dönebilmem,
											beni Motswana olarak bulmasına
											sebep olan birkaç şeye izin vermemdi,
											sadece bir dil konuştuğumdan
											veya ailem olmasında dolayı değil,
											kırsal bir çocuğun bu görkemli
parlaklık içinde yaşamasıydı.
									",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
","
","
",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
","
","
",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkış)
									",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
"
","
","
",How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,5:49,"gender,activism,Gender spectrum,gender equality,LGBT,humanity,identity,society,community,social change,Transgender,TED Fellows"
