en,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
"
											From Shakespeare’s plays 
to modern TV dramas,
											the unscrupulous schemer for whom 
the ends always justify the means
											has become a familiar character type 
we love to hate.
											So familiar, in fact, that for centuries
											we’ve had a single word to describe 
such characters: Machiavellian.
											But is it possible that we’ve been using 
that word wrong this whole time?
									","
											Des pièces de Shakespeare
aux séries télé actuelles,
											le conspirateur sans scrupules pour qui
la fin justifie toujours les moyens
											est devenu un type de personnage familier
qu'on aime détester.
											Si familier, en effet,
que depuis des siècles
											nous avons un mot précis
pour décrire un tel personnage :
											machiavélique.
											Et si on avait toujours
mal-utilisé ce mot ?
									","
											Das peças de Shakespeare 
até às telenovelas da atualidade,
											o conspirador sem escrúpulos para quem
os fins justificam sempre os meios
											tornou-se um tipo de personagem habitual
que todos adoramos odiar.
											Tão habitual se tornou que,
na verdade, durante séculos
											temos empregado uma única palavra para
descrever esta personagem:
											maquiavélica.
											Porém, será que temos usado esta palavra
erradamente durante este tempo todo?
									","
											Shakespeare’in oyunlarından
modern TV dizilerine,
											başarıya giden her yolu 
mübah bulan acımasız komplocu,
											nefret etmeyi sevdiğimiz 
tanıdık bir karakter türü oldu.
											O kadar tanıdık ki 
aslında yüzyıllardır
											bu karakterleri tanımlamak için 
tek bir sözümüz vardı: Makyavelyan.
											Fakat bu kelimeyi bu süre boyunca 
yanlış kullanıyor olabilir miyiz?
									","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
"
","
","
","
","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
"
											The early 16th century statesman Niccoló 
Machiavelli
											wrote many works of history, philosophy, 
and drama.
											But his lasting notoriety comes from a 
brief political essay known as The Prince,
											framed as advice to current 
and future monarchs.
											Machiavelli wasn’t the first to do this–
											in fact there was an entire tradition of 
works known as “mirrors for princes”
											going back to antiquity.
											But unlike his predecessors,
											Machiavelli didn’t try to describe an 
ideal government
											or exhort his audience to rule 
justly and virtuously.
											Instead, he focused on the 
question of power–
											how to acquire it, and how to keep it.
											And in the decades after it was published,
											The Prince gained a diabolical reputation.
											During the European Wars of Religion,
											both Catholics and Protestants 
blamed Machiavelli
											for inspiring acts of violence and tyranny
committed by their opponents.
											By the end of the century,
											Shakespeare was using “Machiavel” to 
denote an amoral opportunist,
											leading directly to our popular use of 
“Machiavellian”
											as a synonym for manipulative villainy.
									","
											L'homme d’État du XVIe siècle
Nicolas Machiavel
											écrivit des livres d'histoire,
de philosophie et des drames.
											Mais sa notoriété durable vient d'un court
essai politique appelé « Le Prince »,
											qui a pour but de conseiller
les monarques actuels et futurs.
											Machiavel ne fut pas
le premier à ce faire —
											il y avait en réalité
toute une tradition d'œuvres
											connues comme les « Miroirs des Princes »
											qui remonte à l'antiquité.
											Mais contrairement à ses prédécesseurs,
											Machiavel n'essaya pas de décrire
un gouvernement idéal
											ou d'exhorter son public à régner
de façon juste et vertueuse.
											Au contraire, il se concentra
sur la question du pouvoir —
											comment l'acquérir et comment le garder.
											Au cours des décennies
suivant sa publication,
											Le Prince gagna une réputation diabolique.
											Pendant les guerres
de religions européennes,
											les catholiques et les protestants
accusèrent Machiavel
											d'inspirer les actes de violences et de
tyrannie perpétrés par leurs adversaires.
											A la fin du siècle,
											Shakespeare utilisait « machiavel »
pour dénoter un opportuniste amoral,
											menant directement à notre usage
populaire de « machiavélique »
											comme synonyme d'infamie manipulatrice.
									","
											Nicolau Maquiavel, um político
do início do século XVI,
											produziu várias obras de história,
de filosofia e peças de teatro.
											Porém, a sua fama duradoura provém
de um breve ensaio político: ""O Príncipe"",
											concebido como orientações
para monarcas da época ou futuros.
											Maquiavel não foi o pioneiro
deste tipo de obras.
											Na verdade, existia uma tradição de obras
conhecidas como ""espelhos para príncipes""
											que remontava à Antiguidade.
											Mas contrariamente aos seus antecessores,
											Maquiavel não tentou descrever
uma forma ideal de governo
											ou incitar o seu público a governar
de forma justa ou virtuosa.
											Em vez disso, focou-se
na questão do poder
											— como o conquistar e como o manter.
											Nas décadas que se seguiram
à sua publicação,
											""O Príncipe"" adquiriu
uma reputação diabólica.
											Durante as guerras de religião da Europa,
											tanto católicos como protestantes
culparam Maquiavel
											por incitar os atos de violência e tirania
praticados pelos seus oponentes.
											No final do século XVI,
											Shakespeare utilizava ""Maquiavel""
para denotar um oportunista amoral,
											algo que conduziu ao nosso uso popular
de ""maquiavélico""
											como sinónimo de vilania manipuladora.
									","
											16. yüzyılın başlarında 
devlet adamı Niccoló Machiavelli
											birçok tarih, felsefe 
ve drama çalışması yazdı.
											Ancak kalıcı ünü, dönemindeki 
ve gelecekteki hükümdarlara
											tavsiye niteliğindeki Prens olarak 
bilinen kısa siyasi yazıdan geliyor.
											Machiavelli, bunu ilk yapan kişi değildi;
											aslında, antik zamanlara dayanan 
“prensler için aynalar” olarak bilinen
											bir eser geleneği vardı.
											Ama öncekilerden farklı olarak,
											Machiavelli, ideal bir hükûmeti 
tanımlamaya çalışmadı ya da
											okuyucusunu adil ve erdemli bir şekilde 
yönetmeye teşvik etmedi.
											Bunun yerine o, iktidar sorununa,
											nasıl elde edileceğine 
ve nasıl elde tutulacağına odaklandı.
											Ve yayınlandıktan sonraki yıllarda
											Prens, şeytani bir ün kazandı.
											Avrupa Din Savaşları sırasında,
											Katolikler ve Protestanlar, 
Machiavell'i, muhalifleri tarafından
											gerçekleştirilen şiddet ve tiranlık 
eylemlerine ilham vermekle suçladı.
											Yüzyılın sonuna gelindiğinde,
											Shakespeare ahlaksız bir fırsatçıyı 
belirtmek için “Machiavel” i kullanıyordu
											ve doğrudan bizim,
“Makyavelyan” sözcüğünü
											manipülatif kötü niyetlinin 
eş anlamlısı olarak kullanmamızı sağladı.
									","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
"
","
","
","
","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
"
											At first glance,
											The Prince’s reputation as a manual for 
tyranny seems well-deserved.
											Throughout, Machiavelli appears entirely 
unconcerned with morality,
											except insofar as it’s helpful or harmful 
to maintaining power.
											For instance, princes are told to 
consider all the atrocities necessary
											to seize power,
											and to commit them in a single stroke
											to ensure future stability.
											Attacking neighboring territories and 
oppressing religious minorities
											are mentioned as effective ways of 
occupying the public.
											Regarding a prince’s personal behavior,
											Machiavelli advises keeping up the 
appearance of virtues
											such as honesty or generosity,
											but being ready to abandon them as soon 
as one’s interests are threatened.
											Most famously, he notes that for a ruler,
											“it is much safer to be feared 
than loved.”
											The tract even ends with an appeal to 
Lorenzo de’ Medici,
											the recently installed ruler of Florence,
											urging him to unite the fragmented 
city-states of Italy under his rule.
									","
											Au premier regard,
											la réputation du Prince comme un manuel
pour la tyrannie semble bien méritée.
											Tout au long de l’œuvre, Machiavel
ne semble pas intéressé à la morale,
											sauf dans la mesure où elle aide ou nuit
à la conservation du pouvoir.
											Par exemple, il dit aux princes
de considérer toutes les atrocités
											nécessaires pour saisir le pouvoir,
											et de les commettre en un seul coup
											pour assurer une stabilité future.
											Attaquer les territoires voisins
et opprimer les minorités religieuses
											sont mentionnés comme des façons
efficaces pour occuper le public.
											Concernant le comportement
personnel d'un prince,
											Machiavel conseille d'entretenir
l'apparence des vertus
											comme l'honnêteté et la générosité,
											mais d'être prêt à les abandonner
quand ses intérêts sont menacés.
											Notamment, il constate
que pour un chef d’État :
											« Il est plus sûr d’être craint qu'aimé ».
											Le traité finit avec un appel
à Laurent de Médicis,
											le nouveau chef de Florence,
											le poussant à unir les villes-états
fragmentées d'Italie sous son pouvoir.
									","
											À primeira vista,
											a reputação de ""O Príncipe"" como
um manual de tirania parece ser merecida.
											Ao longo do livro, Maquiavel
não parece preocupar-se com a moral,
											exceto quando esta pode ser útil
ou nefasta para a preservação do poder.
											Por exemplo, é sugerido aos príncipes que
ponderem todas as atrocidades necessárias
											à tomada de poder,
											e que as pratiquem num só golpe,
											de modo a assegurar estabilidade futura.
											O ataque a territórios vizinhos
e a opressão de minorias religiosas
											são referidos como medidas eficazes
de ocupar o público.
											No que toca à conduta pessoal
de um príncipe,
											Maquiavel aconselha a que este mantenha
a aparência de certas virtudes
											como a honestidade e a generosidade,
											mas que esteja preparado para as descartar
perante a ameaça aos seus interesses.
											De acordo com uma das passagens
mais notórias,
											""é muito mais seguro
ser-se temido do que amado"".
											A obra acaba com um apelo
a Lourenço de Médicis,
											na altura, recém-instalado
governante de Florença,
											exortando-o a unificar sob o seu governo
as fragmentadas cidades-estados italianas.
									","
											İlk bakışta,
											Prens'in zulüm için bir el kitabı 
olarak ününü hak ediyor gibi görünüyor.
											Machiavelli, gücü korumak için 
yararlı veya zararlı olmasını
											ahlaki açıdan hiç 
umursamıyormuş gibi görünüyor.
											Örneğin, prenslere iktidarı 
ele geçirmek için gerekli
											tüm acımasızlıkları
											değerlendirip gelecekteki 
istikrarı sağlamak için
											tek bir hamlede yapmaları söylenir.
											Komşu bölgelere saldırmak 
ve dini azınlıklara baskı yapmak,
											halkı işgal etmenin etkili bir yoludur.
											Bir prensin kişisel 
davranışlarına gelince,
											Machiavelli, dürüstlük veya cömertlik gibi
											erdemlerin görünümünü korumayı,
											ancak çıkarlarını tehdit ettiği anda 
bırakmaya hazır olmayı tavsiye eder.
											En ünlüsü, bir hükümdar için;
											“korkulmanın, sevilmekten 
daha güvenli olduğunu” söyler.
											Yol, yakın zamanda kurulan Floransa 
hükümdarı Lorenzo de’s Medici’nin,
											İtalya’nın parçalanmış şehir devletlerini
											kendi yönetimi altında birleştirmeye 
çağırdığı bir çağrıyla bile bitiyor.
									","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
"
","
","
","
","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
"
											Many have justified Machiavelli as 
motivated by unsentimental realism
											and a desire for peace in an Italy torn by
internal and external conflict.
											According to this view,
											Machiavelli was the first to understand 
a difficult truth:
											the greater good of political stability
											is worth whatever unsavory tactics 
are needed to attain it.
											The philosopher Isaiah Berlin suggested 
that rather than being amoral,
											The Prince hearkens back to 
ancient Greek morality,
											placing the glory of the state above the 
Christian ideal of individual salvation.
									","
											Beaucoup ont justifié Machiavel
en le jugeant motivé par un froid réalisme
											et un désir de paix dans une Italie
											lacérée par des conflits
internes et externes.
											Selon cette vision,
											Machiavel a été le premier
à comprendre une vérité difficile :
											le plus grand bien
de la stabilité politique
											vaut toutes les tactiques dégoûtantes
nécessaires pour l'obtenir.
											Le philosophe Isaiah Berlin suggère
que plutôt qu’être amoral,
											Le Prince fait référence
à la moralité de la Grèce ancienne,
											qui place la gloire de l'État au-dessus
de l'idéal chrétien du salut individuel.
									","
											Muitos justificaram Maquiavel como movido
por um realismo desprovido de sentimentos
											e pelo desejo de trazer a paz
											a uma Itália desfeita
por conflitos internos e externos.
											Segundo esta perspetiva,
											Maquiavel foi o primeiro
a compreender uma verdade difícil:
											Em prol do bem maior
da estabilidade política,
											justificam-se quaisquer táticas
pouco escrupulosas
											necessárias para o atingir.
											O filósofo Isaiah Berlin propôs que,
ao invés de se tratar de uma obra amoral,
											""O Príncipe"" remonta à moral
da Grécia Antiga,
											que colocava o triunfo do Estado acima
do ideal cristão de salvação individual.
									","
											Birçoğu Machiavelli'yi 
deneysel olmayan gerçekçilik
											ve iç ve dış çatışmalarla parçalanmış 
bir İtalya'da barış arzusuyla motive etti.
											Bu görüşe göre,
											Machiavelli zor bir gerçeği 
anlayan ilk kişiydi:
											Politik istikrarın daha iyi olması,
											tatsız taktiklere ulaşmak için 
ne gerekiyorsa buna değer.
											Filozof Isaiah Berlin, 
ahlaksızlıktan ziyade,
											Prens, devletin ihtişamını 
Hristiyan bireysel kurtuluş idealinin
											üzerine yerleştirerek 
Antik Yunan ahlakına geri dönüyor.
									","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
"
","
","
","
","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
"
											But what we know about Machiavelli might
not fit this picture.
											The author had served in his native 
Florence for 14 years as a diplomat,
											staunchly defending its elected 
republican government
											against would-be monarchs.
									","
											Mais ce que nous savons sur Machiavel
pourrait ne pas entrer dans ce cadre.
											L'auteur avait exercé comme diplomate
dans sa Florence natale pendant 14 ans,
											défendant loyalement
le gouvernement républicain élu
											contre les aspirants monarques.
									","
											Porém, aquilo que sabemos sobre Maquiavel
pode não corroborar esta visão.
											Durante 14 anos, o autor foi um diplomata
em Florença, a sua cidade natal,
											defendendo convictamente
o governo republicano eleito
											contra possíveis monarcas.
									","
											Ancak Machiavelli hakkında bildiklerimiz 
bu resme uygun olmayabilir.
											Yazar, doğduğu Floransa'da 14 yıl boyunca 
bir diplomat olarak görev yapmıştı
											ve cumhuriyetçi hükûmetini
hükümdar karşıtlarına karşı
											şiddetle savunuyordu.
									","What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,4:51,"animation,culture,TED-Ed,world cultures,novel,literature,book,history,books,identity,language,politics"
