en,fr,title,speaker,duration,tags
"
","
",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
											I want to tell you a love story.
											But it doesn't have a happy ending.
											Once upon a time,
I was a stubborn five-year-old
											who decided to become a marine biologist.
									","
											Je vais vous raconter
une histoire d'amour,
											mais elle n'a pas une fin heureuse.
											Il était une fois
une petite fille têtue de cinq ans
											qui a décidé de devenir biologiste marin.
									",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
","
",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
											Thirty-four years, 400 scuba dives
and one PhD later,
											I'm still completely
enamored with the ocean.
											I spent a decade working
with fishing communities
											in the Caribbean,
											counting fish, interviewing fishermen,
											redesigning fishing gear
and developing policy.
											I've been helping to figure out
what sustainable management can look like
											for places where food security,
jobs and cultures
											all depend on the sea.
									","
											34 ans plus tard, après avoir complété 
400 plongeons et un doctorat,
											Je suis encore totalement
folle de l'océan.
											J'ai passé une décennie auprès
des communautés de pêche
											dans les Caraïbes,
											à compter les poissons,
à interviewer les pêcheurs,
											à réaménager leur matériel de pêche
et à développer des politiques.
											Je les aidais à comprendre et à
trouver une solution de gestion durable
											pour les endroits où la sécurité
alimentaire, l'emploi, et la culture
											dépendent de la mer.
									",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
","
",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
											In the midst of all this, I fell in love.
											With a fish.
											There are over 500 fish species
that live on Caribbean reefs,
											but the ones I just
can't get out of my head
											are parrotfish.
											Parrotfish live on coral reefs
all over the world,
											there are 100 species,
											they can grow well over a meter long
											and weigh over 20 kilograms,
											but that's the boring stuff.
											I want to tell you five
incredible things about these fish.
									","
											Au milieu de tout cela,
je suis tombée amoureuse...
											d'un poisson.
											Il y a plus que 500 espèces de poissons
qui vivent dans les récifs caribéens,
											mais ceux que j'aime le plus

											sont les poissons-perroquets.
											Ils vivent dans les récifs coralliens
du monde entier,
											y comptant 100 espèces différentes,
											ils peuvent mesurer plus d'un mètre
											et peser plus de 20 kilos,
											mais cela est l'info barbante.
											J'aimerais plutôt vous raconter
cinq faits incroyables sur ce poisson.
									",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
","
",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
											First, they have a mouth
like a parrot's beak,
											which is strong enough to bite coral,
											although mostly they're after algae.
											They are the lawn mowers of the reef.
											This is key, because many reefs
are overgrown with algae
											due to nutrient pollution
from sewage and fertilizer
											that runs off of land.
											And there just aren't enough
herbivores like parrotfish
											left out on the reefs
											to mow it all down.
									","
											D'abord, ils ont une bouche similaire
au bec d'un perroquet
											qui peut briser le corail,
											même s'ils se nourrissent 
principalement d'algues.
											Ils sont les tondeuses du corail.
											C'est vital parce qu'il y a beaucoup de
récifs qui sont envahis par les algues,
											à cause de la pollution par les eaux usées
et les engrais
											qui s'écoulent de la terre.
											Et il n'y pas assez d'herbivores
comme ce poisson
											dans les récifs
											pour tout tondre.
									",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
","
",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
											OK, second amazing thing.
											After all that eating,
they poop fine white sand.
											A single parrotfish can produce
over 380 kilograms
											of this pulverized coral each year.
											Sometimes, when scuba diving,
											I would look up from my clipboard
											and just see contrails
of parrotfish poop raining down.
											So next time you're lounging
on a tropical white-sand beach,
											maybe thank of parrotfish.
									","
											D'accord, deuxième fait incroyable.
											Après avoir autant mangé,
ils défèquent du sable fin et blanc.
											Un seul poisson-perroquet peut produire
plus de 380 kilos
											de ce corail moulu chaque année.
											Des fois, en plongée sous-marine,
											je jetais un coup d'œil vers le haut
											et voyais tomber des traînées de selles
de poissons-perroquets.
											La prochaine fois que vous traînerez
sur une plage de sable blanc,
											souvenez-vous du poisson-perroquet.
									",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
","
",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
											(Laughter)
									","
											(Rires)
									",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
","
",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
											Third, they have so much style.
											Mottled and striped,
teal, magenta,
											yellow, orange, polka-dotted,
											parrotfish are a big part
of what makes coral reefs so colorful.
											Plus, in true diva style,
											they have multiple wardrobe changes
throughout their life.
											A juvenile outfit,
											an intermediate getup,
											and a terminal look.
									","
											Troisièmement, ils sont tellement stylés.
											Tacheté et rayé, bleu sarcelle, magenta,
											jaune, orange, à pois,
											le poisson-perroquet fait une grande
partie de la couleur des récifs.
											De plus, comme une vraie diva,
											ils ont plusieurs changements de tenue
tout au long de leur vie :
											un habit juvénile,
											des fringues mi-parcours,
											et un look ultime.
									",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
"
","
",A love story for the coral reef crisis,Ayana Elizabeth Johnson,6:42,"fish,oceans,sustainability,nature,coral reefs,science,conservation"
