en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
"
											Intelligence — what is it?
											If we take a look back at the history
											of how intelligence has been viewed,
											one seminal example has been
											Edsger Dijkstra's famous quote that
											""the question of whether a machine can think
											is about as interesting
											as the question of whether a submarine
											can swim.""
											Now, Edsger Dijkstra, when he wrote this,
											intended it as a criticism
											of the early pioneers of computer science,
											like Alan Turing.
											However, if you take a look back
											and think about what have been
											the most empowering innovations
											that enabled us to build
											artificial machines that swim
											and artificial machines that [fly],
											you find that it was only through understanding
											the underlying physical mechanisms
											of swimming and flight
											that we were able to build these machines.
											And so, several years ago,
											I undertook a program to try to understand
											the fundamental physical mechanisms
											underlying intelligence.
									","
											Zekâ nedir?
											Eğer zekânın nasıl algılandığı konusunda
											tarihe göz atarsak,
											yaratıcı bir örnek,
											Edsger Dijkstra'nın şu ünlü deyişidir:
											""Bir makinenin düşünüp düşünemeyeceği sorusu,
											hemen hemen bir denizaltının
											yüzüp yüzemeyeceği sorusu
											kadar ilginçtir.""
											Edsger Dijkstra bunu
											Alan Turing gibi,
											bilgisayar biliminin öncülerine
											yönelik bir eleştiri olarak yazmıştı.
											Ancak, geriye dönüp bakar
											ve yüzen yapay makineler
											ile uçan yapay makineleri
											yapmamızı sağlayan
											en faydalı buluşların
											neler olduğunu düşünürseniz,
											yalnızca yüzme ve uçmanın altında yatan
											fiziksel mekanizmaları anlayabilmemiz
											sebebiyle bu makineleri
											yapabildiğimizi görürsünüz.
											Ben de birkaç yıl önce
											zekânın altında yatan
											temel fiziksel mekanizmaları anlayabilmek için
											bir program üstlendim.
									","
											L'intelligence — qu'est-ce que c'est?
											Si nous jetons un œil à l'histoire
											de la façon dont
l'intelligence a été vue,
											un exemple précurseur fut
											la célèbre citation d'Edsger Dijkstra 
disant que
											la question 
« Une machine peut-elle penser ? »
											est à peu près 
aussi intéressante
											que la question « Un sous-marin
											peut-il nager ? »
											Edsger Dijkstra, en l'écrivant,
											la dirigeait comme une critique
											des pionniers 
des sciences informatiques,
											comme Alan Turing.
											Cependant, si vous prenez du recul
											et pensez à ce qu'étaient
											les innovations les plus puissantes
											qui nous ont permis de construire
											des machine artificielles sachant nager
											et des machines artificielles
sachant voler,
											vous trouvez que 
ce fut uniquement à travers
											la compréhension des mécanismes 
physiques sous-jacents
											de la nage et du vol
											que nous avons pu
construire ces machines.
											Donc, il y a plusieurs années,
											j'ai entrepris un programme 
pour essayer de comprendre
											les mécanismes physiques fondamentaux
											sous-jacents à l'intelligence.
									","
											Intelligenz — Was ist das?
											Wenn wir uns ansehen, wie Intelligenz
											geschichtlich interpretiert wurde,
											dann war das berühmte Zitat
											von Edsger Dijkstra ein Durchbruch:
											""Die Frage, ob eine Maschine denken kann,
											ist ungefähr so interessant
											wie die Frage, ob ein U-Boot
											schwimmen kann.""
											Als Edsger Dijkstra dies geschrieben hat,
											wollte er die frühen Pioniere
											der Informatik kritisieren,
											wie zum Beispiel Alan Turing.
											Wenn wir aber zurückschauen
											und darüber nachdenken,
											welche bahnbrechenden Erfindungen
											uns am meisten dazu befähigt haben,
											schwimmende Maschinen
											und denkende [fliegende] Maschinen 
zu bauen,
											sehen wir, dass uns nur das Verständnis
											des physikalischen Mechanismus
											des Schwimmens und Fliegens
											dazu befähigt hat, 
diese Maschinen zu bauen.
											Deshalb habe ich vor einigen Jahren
											den Versuch gestartet,
											den fundamentalen physikalischen 
Mechanismus
											der Intelligenz zu verstehen.
									",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
"
","
","
","
",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
"
											Let's take a step back.
											Let's first begin with a thought experiment.
											Pretend that you're an alien race
											that doesn't know anything about Earth biology
											or Earth neuroscience or Earth intelligence,
											but you have amazing telescopes
											and you're able to watch the Earth,
											and you have amazingly long lives,
											so you're able to watch the Earth
											over millions, even billions of years.
											And you observe a really strange effect.
											You observe that, over the course of the millennia,
											Earth is continually bombarded with asteroids
											up until a point,
											and that at some point,
											corresponding roughly to our year, 2000 AD,
											asteroids that are on
											a collision course with the Earth
											that otherwise would have collided
											mysteriously get deflected
											or they detonate before they can hit the Earth.
											Now of course, as earthlings,
											we know the reason would be
											that we're trying to save ourselves.
											We're trying to prevent an impact.
											But if you're an alien race
											who doesn't know any of this,
											doesn't have any concept of Earth intelligence,
											you'd be forced to put together
											a physical theory that explains how,
											up until a certain point in time,
											asteroids that would demolish the surface of a planet
											mysteriously stop doing that.
											And so I claim that this is the same question
											as understanding the physical nature of intelligence.
									","
											Bir durup düşünelim.
											Önce bir düşünce deneyiyle başlayalım.
											Dünya biyolojisi, dünya nöroloji bilimi veya
											dünya zekâsı hakkında hiçbir şey
											bilmeyen bir uzaylı olduğunuzu düşünün.
											Ancak inanılmaz teleskoplarınız var
											ve dünyayı seyredebiliyorsunuz.
											Aynı zamanda çok uzun hayatlarınız var,
											böylece dünyayı milyonlarca, hatta milyarlarca
											yıl seyredebiliyorsunuz.
											Ve çok garip bir sonuç gözlemliyorsunuz.
											Şunu gözlemliyorsunuz: 1000 yıl boyunca
											dünya sürekli göktaşı yağmuru altındayken
											bir an geliyor ve
											kabaca bizim zamanımızdaki,
											M.S.2000 senesindeki o andan itibaren,
											yörüngesi Dünya'nın
											yörüngesi ile çakışan, dolayısıyla
											çarpması beklenen göktaşları
											dünyaya çarpmadan, esrarengiz bir şekilde
											yön değiştiriyor veya patlıyorlar.
											Elbette, dünyalılar olarak
											biz biliyoruz ki, bunun nedeni
											kendimizi korumaya çalışıyor olmamız.
											Bir çarpışmayı engellemeye çalışıyoruz.
											Ama eğer bunların hiçbirinden haberdar olmayan,
											dünya zekâsı ile ilgili hiçbir fikre sahip olmayan
											bir uzaylı iseniz,
											belli bir noktaya kadar
											bir gezegenin yüzeyini tahrip eden göktaşlarının
											esrarengiz bir şekilde bundan vazgeçmesi üzerine,
											bunun nasıl olduğunu açıklayan fiziksel bir kuram
											ortaya koymaya mecbur olursunuz.
											Ben de, bu sorunun zekânın fiziki yapısını
											anlamakla aynı soru olduğunu iddia ediyorum.
									","
											Prenons du recul.
											Commençons tout d'abord 
avec une expérience de pensée.
											Supposons que
vous êtes une race extra-terrestre
											qui ne sait rien 
ni de la biologie terrestre
											ni des neurosciences terrestres 
ou encore de l'intelligence terrestre,
											mais vous avez des télescopes incroyables
											et vous êtes à même de voir la Terre,
											et vous avez de très longues vies,
											donc vous pouvez voir la Terre
											sur des millions, 
même des milliards d'années.
											Et vous verrez un phénomène 
très étrange.
											Vous observerez que, 
durant le dernier millénaire,
											la Terre est continuellement
bombardée d’astéroïdes
											jusqu'à un moment,
											et à ce moment,
											qui correspond à environ 2000 années
de notre calendrier
											les astériodes 
sur une trajectoire de collision
											avec la Terre
											qui l'auraient percutée
											ont mystérieusement dévié
											ou ont explosé
avant de pouvoir atteindre la Terre.
											Bien sûr, en tant que terriens,
											nous savons que 
la raison serait
											que nous essayons de nous sauver.
											Nous essayons d'éviter un impact.
											Mais si vous êtes
une race extra-terrestre
											qui ne sait rien de tout cela,
											qui n'a aucune idée
du concept d'intelligence terrestre,
											vous seriez forcés de mettre en place
											une théorie physique 
qui explique comment,
											à partir d'un certain point dans le temps,
											les astéroïdes qui démoliraient 
la surface d'une planète
											en sont mystérieusement empêchés.
											Je pense donc que 
c'est la même question
											que celle qui consiste à comprendre 
la nature physique de l'intelligence.
									","
											Gehen wir einen Schritt zurück
											und beginnen mit einem Gedankenexperiment.
											Stellen wir uns vor, 
wir wären Außerirdische,
											die nichts über irdische Biologie,
											Neurowissenschaften oder Intelligenz wissen,
											aber fantastische Teleskope haben,
											mit denen wir die Erde beobachten können,
											und ein erstaunlich langes Leben haben,
											sodass wir die Erde über Millionen,
											sogar Milliarden von Jahren 
beobachten können.
											Da sehen wir einen sehr seltsamen Effekt,
											nämlich dass die Erde 
über die Jahrtausende hinweg,
											kontinuierlich von Asteroiden 
bombardiert wird
											bis zu einem Punkt,
											und dass an dem Punkt,
											ungefähr im Jahr 2000 n. Chr.,
											Asteroiden, die sich auf
											Kollisionskurs mit der Erde befinden,
											die sonst kollidiert wären,
											mysteriöserweise abgelenkt werden
											oder explodieren, bevor sie die Erde treffen.
											Als Erdbewohner kennen wir natürlich
											den eigentlichen Grund dafür, nämlich
											dass wir uns selbst zu retten versuchen.
											Wir versuchen einen Einschlag zu vermeiden.
											Aber wenn man ein Außerirdischer wäre,
											der von all dem nichts weiß,
											der keine Ahnung von 
irdischer Intelligenz hat,
											wäre man gezwungen,
											eine physikalische Theorie aufzustellen,
											warum Asteroiden, die bis zu 
einem bestimmten Zeitpunkt
											die Oberfläche des Planeten 
zerstört haben,
											dies mysteriöserweise nicht mehr tun.
											Ich behaupte, dass das 
die gleiche Frage ist,
											wie die Frage nach 
der physikalischen Natur der Intelligenz.
									",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
"
","
","
","
",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
"
											So in this program that I
undertook several years ago,
											I looked at a variety of different threads
											across science, across a variety of disciplines,
											that were pointing, I think,
											towards a single, underlying mechanism
											for intelligence.
											In cosmology, for example,
											there have been a variety of
different threads of evidence
											that our universe appears to be finely tuned
											for the development of intelligence,
											and, in particular, for the development
											of universal states
											that maximize the diversity of possible futures.
											In game play, for example, in Go —
											everyone remembers in 1997
											when IBM's Deep Blue beat 
Garry Kasparov at chess —
											fewer people are aware
											that in the past 10 years or so,
											the game of Go,
											arguably a much more challenging game
											because it has a much higher branching factor,
											has also started to succumb
											to computer game players
											for the same reason:
											the best techniques right now
for computers playing Go
											are techniques that try to maximize future options
											during game play.
											Finally, in robotic motion planning,
											there have been a variety of recent techniques
											that have tried to take advantage
											of abilities of robots to maximize
											future freedom of action
											in order to accomplish complex tasks.
											And so, taking all of these different threads
											and putting them together,
											I asked, starting several years ago,
											is there an underlying mechanism for intelligence
											that we can factor out
											of all of these different threads?
											Is there a single equation for intelligence?
									","
											İşte yıllar önce başladığım bu programda,
											bilimdeki, çeşitli dsiplinlerdeki
											farklı bağlantı çeşitlerine baktım
											ki bence bunlar
											zekânın altyapısını oluşturan tek bir mekanizmaya
											işaret ediyor.
											Örneğin evrenbilimde
											pek çok kanıt gösteriyor ki, evrenimiz
											zekânın gelişmesi için, özellikle de
											olası gelecek çeşitliliğini
											en yüksek sayıya ulaştıracak
											evren durumlarının
											gelişmesi için özenle ayarlanmıştır.
											Go oyunu gibi bazı oyunlarda —
											satrançta IBM bilgisayar Deep Blue'nun
											Garry Kasparov'u yendiğini herkes hatırlar —
											çok az insan farkında olsa da,
											yaklaşık son 10 senedir,
											daha fazla sayıda
											dallanma olasılığına sahip olması nedeniyle
											daha zor kabul edilen Go oyunu da
											bilgisayarlar karşısında
											aynı nedenden dolayı
											yenik düşmeye başlamıştır:
											Şu anda Go oynayan bilgisayarların en iyi teknikleri,
											oyun esnasında olası gelecek sayısını en yükseğe
											ulaştırmayı deneyen tekniklerdir.
											Nihayet, robotik hareket planlamada,
											karmaşık görevlerin başarılması amacıyla
											robotların becerilerini kullanarak,
											gelecek hareket özgürlüğü olasılıklarını
											en yüksek sayıya ulaştıracak
											çok çeşitli yeni teknikler bulunmaktadır.
											Böylece, bütün bu bağlantıları alıp
											bir araya getirerek,
											yıllar önce şu soruyu sordum:
											Zekâ için bütün bu farklı bağlantıları
											göz önüne alabileceğimiz
											temel bir mekanizma bulunuyor mu?
											Zekâ için tek bir denklem var mı?
									","
											Et dans ce programme 
que j'ai entrepris il y a plusieurs années,
											j'ai étudié une variété 
de différents fils conducteurs
											à travers la science, 
à travers une multitude de disciplines,
											qui convergeaient, je le pense,
											vers un unique, mécanisme sous-jacent
											pour décrire l'intelligence.
											En cosmologie, par exemple,
											il y a eu une multitude de preuves
											que notre Univers semble 
être finement ajusté
											pour le développement de l'intelligence,
											et, en particulier, pour le développement
											des états universaux
											qui maximisent la diversité 
de futurs possibles.
											Dans la stratégie de jeu, 
par exemple, dans le Go —
											tout le monde se souvient de 1997
											lorsque le Deep Blue d'IBM 
a battu Garry Kasparov aux échecs —
											mais peu de gens
sont au courant
											que dans les dix dernières années,
											le jeu de Go,
											sans doute un jeu
bien plus stimulant
											car il a un bien plus grand facteur 
de ramification,
											a aussi commencé à succomber
											face aux programmes informatiques
											pour la même raison :
											les meilleures techniques 
pour les ordinateurs jouant au Go
											sont des techniques 
qui tentent de maximiser les options futures
											durant la partie.
											Finalement, dans la planification 
des mouvements chez les robots,
											une grande variété 
de nouvelles techniques
											qui ont essayé 
de tirer avantage
											de la capacité des robots 
à maximiser
											la liberté d'action future
											de façon à accomplir
des tâches complexes.
											De cette façon, 
parlant de tous ces différents sujets
											et les mettant ensemble,
											je me suis demandé, 
il y a quelques années,
											s'il y avait un mécanisme 
sous-jacent à l'intelligence
											que nous pourrions tirer
											de tous ces différents sujets ?
											Y a-t-il une équation unique
pour l'intelligence ?
									","
											Deshalb habe ich mir in dem Versuch, 
den ich vor einigen Jahren gestartet habe,
											viele unterschiedliche Themen angesehen,
											aus verschiedenen 
wissenschaftlichen Bereichen,
											die, denke ich, alle auf einen einzigen,
											der Intelligenz zugrundeliegenden
											Mechanismus hindeuten.
											In der Kosmologie, zum Beispiel,
											gab es mehrere verschiedene Beweisketten,
											dass unser Universum genau
auf die Entwicklung
											von Intelligenz abgestimmt 
zu sein scheint,
											und, noch genauer, für die Entwicklung
											von universellen Zuständen,
											die die Vielfalt möglicher Zukünfte 
maximieren.
											Beim Spielen, zum Beispiel, bei Go —
											alle erinnern sich noch an das Jahr 1997,
											als der Deep Blue von IBM
Garry Kasparov im Schach schlug —
											weniger Menschen sind sich bewusst,
											dass etwa in den letzten 10 Jahren
											das Spiel Go,
											mutmaßlich ein 
viel anspruchsvolleres Spiel,
											da es einen viel höheren 
Verzweigungsfaktor hat,
											immer öfter auch
											von Computern gewonnen wird,
											und zwar aus dem gleichen Grund:
											die momentan besten Techniken 
für Computer, Go zu spielen,
											sind Techniken, die zukünftige Optionen
während des Spiels
											zu maximieren versuchen.
											Bei der Planung von Roboterbewegung
											gibt es eine Reihe neuer Techniken,
											die versuchen auszunutzen,
											dass Roboter zukünftige Handlungsfreiheit
											maximieren können,
											um komplexe Aufgaben zu erfüllen.
											Also mit dem gesammelten Wissen
											aus all diesen verschiedenen Bereichen
											habe ich mich vor einigen Jahren gefragt,
											ob es einen der Intelligenz
zugrundeliegenden Mechanismus gibt,
											den wir aus all diesen Gedankensträngen
											herausfiltern können?
											Gibt es eine einzelne Gleichung 
für Intelligenz?
									",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
"
","
","
","
",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
"
											And the answer, I believe, is yes.
[""F = T ∇ Sτ""]
											What you're seeing is probably
											the closest equivalent to an E = mc²
											for intelligence that I've seen.
											So what you're seeing here
											is a statement of correspondence
											that intelligence is a force, F,
											that acts so as to maximize future freedom of action.
											It acts to maximize future freedom of action,
											or keep options open,
											with some strength T,
											with the diversity of possible accessible futures, S,
											up to some future time horizon, tau.
											In short, intelligence doesn't like to get trapped.
											Intelligence tries to maximize
future freedom of action
											and keep options open.
											And so, given this one equation,
											it's natural to ask, so what can you do with this?
											How predictive is it?
											Does it predict human-level intelligence?
											Does it predict artificial intelligence?
											So I'm going to show you now a video
											that will, I think, demonstrate
											some of the amazing applications
											of just this single equation.
									","
											Ve yanıt, bence, evettir.
[""F = T ∇ Sτ""]
											Bu gördüğünüz, muhtemelen
											zekâ için bir E = mc² formülüne
											en yakın olandır, benim bildiğim kadarıyla.
											Bu gördüğünüz ifade
											şuna karşılık geliyor:
											Zekâ bir F kuvveti olup, etkisi
											gelecek hareket özgürlüğü sayısını yükseltmektir.
											Etkisi, olası erişilebilir gelecek çeşitliliği S olmak üzere,
											tau zamanına dek, T gücü ile
											gelecek hareket özgürlüğü miktarını
											en yükseğe ulaştırmak veya
											seçenekleri açık tutmaktır.
											Kısacası, zekâ kısıtlanmayı sevmez.
											Zekâ, gelecekteki hareket özgürlüğünü en yükseğe çıkarmaya
											ve seçenekleri açık tutmaya çalışır.
											Bu yüzden, bu denkleme bakıp
											bununla ne yapılabilir, diye sormak doğaldır.
											Ne kadar öngürü sağlar?
											İnsan düzeyindeki zekâyı mı öngörür?
											Yapay zekâyı mı öngörür?
											Şimdi size göstereceğim video
											bence, bu tek denklemin
											nefes kesen uygulamalarından
											bazılarını gösteriyor.
									","
											Et la réponse, je pense, 
est oui. [« F = T ∇ Sτ»]
											Ce que vous voyez 
est probablement
											le plus proche équivalent
à un E = mc²
											pour l'intelligence que j'ai jamais vu.
											Ce que vous voyez ici
											est l'assertion
											que l'intelligence est une force, F,
											qui agit de façon 
à maximiser la capacité d'action future.
											Elle agit de façon 
à maximiser la capacité d'action future,
											ou encore elle garde 
le maximum d'options possibles,
											avec une certaine vigueur puissance T,
											avec la diversité 
de futurs accessibles possibles, S,
											jusqu'à un horizon temporel futur, tau.
											En bref, l'intelligence 
n'aime pas être prise au piège.
											L'intelligence tente 
de maximiser la liberté d'action future
											et garde des portes ouvertes.
											Étant donné cette unique équation,
											il est naturel de se demander, 
que pouvons-nous faire avec ça ?
											A quel point est-ce utile 
pour établir des prévisions ?
											Est-ce qu'elle prédit l'intelligence humaine ?
											Est-ce qu'elle prédit 
l'intelligence artificielle ?
											Je vais maintenant 
vous montrer une vidéo
											qui va, je pense, mettre en valeur
											quelques applications incroyables
											de cette seule équation.
									","
											Und die Antwort, glaube ich, ist ja.
[""F = T ∇ Sτ""].
											Was Sie gerade sehen, ist wahrscheinlich
											die beste Entsprechung zu E = mc²
											für Intelligenz, die ich gesehen habe.
											Was Sie hier sehen,
											ist eine Aussage der Übereinstimmung,
											dass Intelligenz eine Kraft ist (F),
											die so wirkt, dass die zukünftige 
Handlungsfreiheit maximiert wird.
											Sie wirkt so, dass die zukünftige 
Handlungsfreiheit maximiert wird,
											oder hält Optionen offen,
											mit einer Stärke (T),
											mit der Vielfältigkeit möglicher 
erreichbarer Zukünfte (S),
											bis zu einem zukünftigen Zeithorizont (tau).
											Kurz gesagt, Intelligenz mag es nicht,
in eine Falle zu tappen.
											Intelligenz versucht, zukünftige 
Handlungsfreiheit zu maximieren,
											und Optionen offen zu halten.
											Nun, mit dieser einen Gleichung
											ist es ganz natürlich zu fragen, 
was können wir damit machen?
											Was kann sie vorhersagen?
											Prognostiziert sie menschliche Intelligenz?
											Prognostiziert sie künstliche Intelligenz?
											Jetzt werde ich Ihnen ein Video zeigen,
											das, glaube ich,
											einige der erstaunlichen Anwendungen
											dieser Gleichung demonstrieren wird.
									",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
"
","
","
","
",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
"
											(Video) Narrator: Recent research in cosmology
											has suggested that universes that produce
											more disorder, or ""entropy,"" over their lifetimes
											should tend to have more favorable conditions
											for the existence of intelligent
beings such as ourselves.
											But what if that tentative cosmological connection
											between entropy and intelligence
											hints at a deeper relationship?
											What if intelligent behavior doesn't just correlate
											with the production of long-term entropy,
											but actually emerges directly from it?
											To find out, we developed a software engine
											called Entropica, designed to maximize
											the production of long-term entropy
											of any system that it finds itself in.
											Amazingly, Entropica was able to pass
											multiple animal intelligence
tests, play human games,
											and even earn money trading stocks,
											all without being instructed to do so.
											Here are some examples of Entropica in action.
									","
											(Video) Sunucu: Yeni bir evrenbilim araştırması,
											ömürleri boyunca daha fazla
											düzensizlik ya da ""entropi"" üreten evrenlerin
											bizim gibi akıllı varlıkların var olması için
											daha uygun koşullara sahip olmaya yatkın olduğunu öne sürdü.
											Ancak entropi ve zekâ arasındaki bu belirsiz
											kozmolojik bağlantı ya daha derin
											bir ilişkiye işaret ediyorsa?
											Ya zeki davranış, uzun süreli entropi üretimi
											ile sadece ilişkili olmayıp,
											aslında doğrudan oradan doğuyorsa?
											Bunu bulmak üzere Entropica adında
											bir yazılım motoru geliştirdik.
											İçinde bulunduğu her sistemde uzun süreli entropi
											üretimini maksimize etmek üzere tasarlandı.
											Şaşılacak şekilde, Entropica
											hayvanlara yönelik birçok zekâ testini geçti, insanlara yönelik oyunlar oynadı
											ve hatta hisse senetleri alıp satarak para kazandı,
											bunların hepsini talimat almadan yaptı.
											İşte Entropica iş başındayken bazı örnekler.
									","
											(Vidéo) Narrateur : Des recherches 
récentes en cosmologie
											ont suggéré que 
les univers qui produisent
											plus de désordre, ou « entropie »
au cours de leur durée de vie
											devraient tendre à avoir 
des conditions plus favorables
											à l'existence d'être intelligents 
comme nous.
											Mais si cette connexion expérimentale 
en cosmologie
											entre l'entropie et l'intelligence
											suggérait une corrélation plus profonde ?
											Et si le comportement intelligent
n'était pas simplement corrélé
											avec la production d'une entropie 
sur le long-terme,
											mais plutôt qu'elle émergeait
directement de celle-ci ?
											Pour savoir, nous avons développé 
une machine logicielle
											appelée Entropica, créée pour maximiser
											la production d'une entropie 
sur le long-terme
											du système quelconque 
dans lequel elle se trouve.
											Aussi impressionnant que 
ça puisse paraître, Entropica fut à même
											de réussir plusieurs tests 
d'intelligence animale, a pu jouer
											à des jeux humains, et elle a même réussi 
à gagner de l'argent en plaçant en bourse,
											le tout sans à recevoir d'instruction.
											Voici quelques exemples
d'Entropica en action.
									","
											(Video) Erzähler: Neue Forschung 
in der Kosmologie
											deutet darauf hin, dass Universen,
											die mehr Unordnung, oder ""Entropie"",
in ihrem Leben produzieren,
											dazu tendieren, vorteilhaftere Bedingungen
											für die Existenz intelligenten Lebens,
so wie das unsere, zu besitzen.
											Aber was ist, wenn diese eventuelle
kosmologische Verbindung
											zwischen Entropie und Intelligenz
											auf einen tieferen Zusammenhang hindeutet?
											Was, wenn intelligentes Verhalten 
nicht nur
											mit der Produktion 
langfristiger Entropie korreliert,
											sondern sich sogar direkt 
daraus entwickelt?
											Um das herauszufinden, haben wir eine Engine,
[eigenständiger Teil eines Computerprogramms]
											""Entropica"", entwickelt, um die Produktion
											von langfristiger Entropie 
jedes Systems zu maximieren,
											in dem sich die Engine befindet.
											Erstaunlicherweise hat Entropica
											viele Tierintelligenztests bestanden, 
Spiele erfolgreich gespielt
											und sogar Geld mit Aktien verdient,
											jeweils ohne jegliche Anleitung.
											Hier sind einige Beispiele 
von Entropica in Aktion.
									",A new equation for intelligence,Alex Wissner-Gross,11:48,"TEDx,intelligence,mind,physics,science,math,brain,neuroscience,cognitive science,future,gaming,robots,machine learning,AI,extraterrestrial life,cosmos,universe,engineering,software,programming"
