en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
"
											""How much pain medication are you taking?""
											That was the very routine question
that changed my life.
											It was July 2015,
											about two months after
I nearly lost my foot
											in a serious motorcycle accident.
											So I was back in my orthopedic
surgeon's office
											for yet another follow-up appointment.
									","
											""¿Qué dosis de calmantes estás tomando?"".
											Esa pregunta de rutina cambió mi vida.
											Fue en julio de 2015,
											unos dos meses después
de un accidente de motocicleta,
											en el que casi perdí un pie.
											Había ido al consultorio
de mi cirujano ortopédico
											para otra consulta de control.
									","
											« Quelle quantité
d'antidouleurs prenez-vous ? »
											C'est la question courante
qui m'a changé la vie.
											C'était en juillet 2015,
											environ deux mois après
que j'ai failli perdre mon pied
											dans un grave accident de moto.
											J'étais de nouveau dans le bureau
de mon chirurgien
											pour un autre rendez-vous de suivi.
									","
											""Ne kadar ağrı kesici alıyorsunuz?''
											Benim hayatımı değiştiren
bu rutin soruydu.
											Eylül 2015 tarihiydi,
											az kalsın ayağımı kaybedecek olduğum 

											ciddi bir motosiklet kazası geçirmemden 
yaklaşık 2 ay sonra.
											Ortopedi cerrahımın ofisindeydim,
											tedavimin devamı için gelmiştim.
									",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
"
","
","
","
",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
"
											I looked at my wife, Sadiye;
											we did some calculating.
											""About 115 milligrams
oxycodone,"" I responded.
											""Maybe more.""
											I was nonchalant, having given
this information to many doctors
											many times before,
											but this time was different.
									","
											Miré a mi esposa Sadiye
											e hicimos el cálculo.
											""Unos 115 miligramos
de oxicodona"", respondí,
											""quizá más"".
											Lo había dicho tantas veces
a tantos médicos,
											que respondí con indiferencia.
											Pero era distinto esta vez.
									","
											J'ai regardé ma femme, Sadiye ;
											nous avons compté.
											« Environ 115 milligrammes
d'oxycodone, ai-je répondu.
											Peut-être plus. »
											J'étais nonchalant, j'avais donné cette
information à beaucoup de médecins,
											de nombreuses fois auparavant,
											mais là, c'était différent.
									","
											Eşim Sadiye'ye baktım;
											bazı hesaplamalar yaptık.
											""Neredeyse 115 miligram 
oksikodon,"" diye cevap verdim.
											""Daha fazla bile olabilir.""
											Soğukkanlıydım, daha önce
birçok kez doktorlara
											bu bilgiyi vermiştim
											ama bu defa farklıydı.
									",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
"
","
","
","
",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
"
											My doctor turned serious
											and he looked at me and said,
											""Travis, that's a lot of opioids.
											You need to think
about getting off the meds now.""
									","
											Mi médico se puso serio,
											me miró y dijo:
											""Travis, esa dosis de opioides
es demasiada alta.
											Es hora de que empieces
a dejar la medicación"".
									","
											Mon médecin est devenu sérieux,
											m'a regardé et a dit :
											« Travis, cela fait beaucoup d'opiacés.
											Vous devez songer
à arrêter les médicaments. »
									","
											Doktor ciddiyetle döndü,
											bana baktı ve dedi ki
											""Travis, bu çok fazla opioid.
											İlaçlardan kurtulmayı düşünmelisin.""
									",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
"
","
","
","
",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
"
											In two months of escalating prescriptions,
											this was the first time
that anyone had expressed concern.
											Indeed, this was the first
real conversation I'd had
											about my opioid therapy, period.
											I had been given no warnings,
											no counseling,
											no plan ...
											just lots and lots of prescriptions.
									","
											En dos meses de recetas 
cada vez más frecuentes
											era la primera vez 
que alguien se preocupaba.
											De hecho, era la primera vez 
que hablaba con alguien
											de mi terapia con opioides.
											Nunca me habían advertido,
											ni aconsejado,
											ni me habían propuesto un plan...
											solo me habían dado montones de recetas.
									","
											En deux mois,
											c'était la première fois
que quelqu'un se montrait inquiet.
											C'était la première vraie conversation
											au sujet de mon traitement aux opiacés.
											On ne m'avait pas donné d'avertissement,
											pas de conseils,
											pas de stratégie...
											Juste beaucoup d'ordonnances.
									","
											Uzun reçetelerin ikinci ayında,
											ilk kez bir adam
gerçek endişe göstermişti.
											Aslında, bu benim opioid terapimle ilgili
											ilk gerçek sohbetimdi.
											Beni uyarmamışlardı,
											nasihat etmemişlerdi,
											plan vermemişlerdi...
											Sadece sonu görünmeyen 
reçeteler verilmişti bana.
									",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
"
","
","
","
",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
"
											What happened next really came to define
my entire experience of medical trauma.
											I was given what I now know
is a much too aggressive tapering regimen,
											according to which I divided
my medication into four doses,
											dropping one each week
over the course of the month.
											The result is that I was launched
into acute opioid withdrawal.
											The result, put another way,
											was hell.
											The early stages of withdrawal
feel a lot like a bad case of the flu.
											I became nauseated,
											lost my appetite,
											I ached everywhere,
											had increased pain
in my rather mangled foot;
											I developed trouble sleeping
due to a general feeling of restlessness.
											At the time,
											I thought this was all pretty miserable.
											That's because I didn't know
what was coming.
									","
											Lo que ocurrió luego marcó 
mi experiencia traumática.
											Me dieron lo que hoy califico como
un agresivo régimen de suspensión
											que consistía en dividir
la medicación en cuatro dosis,
											y reducir cada una 
por semana durante un mes.
											Como resultado, terminé en una crisis
aguda por abstinencia de opioides.
											La consecuencia, por decirlo de otro modo,
											fue el infierno.
											Los primeros síntomas de abstinencia

											[SEMANA 1]
se parecen a los de una gripe grave.
											Estaba nauseabundo,
											perdí el apetito,
											me dolía todo el cuerpo
											y el dolor del pie casi destrozado
era cada vez más intenso.
											Empecé con problemas para dormir
por una sensación de sobreexcitación.
											En ese momento,
											pensé que no podía ser peor.
											Y es porque no sabía lo que vendría.
											[SEMANA 2]
									","
											Ce qu'il s'est passé ensuite définit
le vécu de mon traumatisme médical.
											On m'a donné ce que, maintenant,
je sais être une posologie trop dégressive
											selon laquelle j'ai divisé
mes médicaments en quatre doses,
											diminuant d'une dose
par semaine durant le mois.
											Le résultat est que j'ai déclenché
un syndrome de sevrage aigu des opiacés.
											Autrement dit, le résultat
											fut l'enfer.
											Les premières phases du sevrage
ressemblent à une mauvaise grippe.
											J'étais nauséeux,
											j'ai perdu mon appétit,
											j'avais mal partout,
											j'avais plus mal à mon pied mutilé ;
											j'avais du mal à dormir du fait
d'une sensation générale d'agitation.
											A l'époque,
											je pensais que cela était épouvantable.
											C'est parce que j'ignorais
ce qui allait suivre.
									","
											Yaşadıklarım ilaç şokuyla ilgili
tüm tecrübemi belirlemişti.
											Şimdi bildiğim şey, bana verilen
çok sert ve gittikçe sivrilen bir rutindi.
											İlaçlarımı dört doz hâline getirdim,
											bir ay boyunca her hafta 
dozu biraz düşürüyordum.
											Sonuç olarak opioid yoksunluğu yaşıyordum.
											Sonuç, başka bir deyimle,
											cehennemdi.
											Tedavinin ilk aşamaları
ağır bir grip hastalığı gibiydi.
											Midem bulanıyor,
											iştahım kaçıyor,
											her yerim ağrıyordu,
											ezilmiş ayağımda ağrılar artıyordu;
											rahatsızdım, huzursuzdum 
bu yüzden uyumakta zorlanıyordum.
											O zaman düşündüm ki
											çok acınacak hâldeyim.
											Çünkü beni neyin beklediğini bilmiyordum.
									",The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,14:17,"public health,community,social change,society,health,medicine,opioids,TEDx"
