en,es,tr,title,speaker,duration,tags
"
","
","
",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
											So, my name is Roger Doiron,
											and I have a subversive plot.
									","
											Me llamo Roger Doiron,
											y dirijo un complot subversivo.
									","
											Adım Roger Doiron,
											yıkıcı bir komplo planım var.
									",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
","
","
",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
","
","
",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
","
","
",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
											It is so subversive, in fact,
											that it has the potential
to radically alter the balance of power,
											not only in our own country,
											but in the entire world.
											Now I realize, I'm sounding —
									","
											Es tan subversivo, de hecho,
											que tiene el potencial de alterar
radicalmente el equilibrio del poder,
											no solo en sus países,
											sino en el mundo entero.
											Veo que estoy rodeado...
									","
											O kadar yıkıcı ki
											güçteki dengeyi kökten değiştirecek
bir potansiyele sahip,
											sadece bizim ülkemizde değil,
											tüm dünyada.
											Şimdi farkına varıyorum
									",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
","
","
",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
","
","
",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
											a little bit like Dr. Evil now.
											I understand that.
											But trust me — we have very,
very little in common.
											His plots are all about
destruction and secrecy,
											whereas my plots are about
creation and openness.
											In fact, my plot can only work
											if I share it with as many
people as possible.
											So I'm going to share it with you now,
											but you have to promise me
you're going to share it in turn.
									","
											un poco como el Dr. Malito.
											Lo entiendo.
											Pero créanme, tenemos
muy muy poco en común.
											Sus complots son solo acerca
de destrucción y secreto,
											mientras que los míos son acerca
de creación y franqueza.
											De hecho, mi complot solo funciona
											si se comparte con el mayor 
número de personas posible.
											Así que voy a compartirlo con Uds.,
											pero a cambio deben 
prometerme que lo compartirán.
									","
											biraz Dr. Evil gibi konuşuyorum.
											Bunu anlıyorum.
											Ama inanın bana çok az ortak noktamız var.
											Onun alanı yıkım ve gizlilik,
											benimkiyse yaratma ve açıklık.
											Aslında benim konum, mümkün olduğu
kadar çok insanla paylaşırsam işe yarar.
											Şimdi sizinle paylaşacağım
											ama siz de paylaşacağınıza
söz vermelisiniz.
									",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
","
","
",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
											So here it is.
											Huh. That's not so good, is it?
											There's nothing particularly radical
or revolutionary about a patch of grass.
											What starts to get interesting
is when we turn it into this.
									","
											Así que aquí está.
											¡Bah! No es tan bueno, ¿o sí?
											No hay nada particularmente radical
o revolucionario en un pedazo de césped.
											Lo que comienza a ponerse interesante 
es cuando esto se convierte.
									","
											İşte!
											Çok da iyi değil, değil mi?
											Bir parça çimin devrimsel bir yanı yok.
											İlginç olan şey, buna dönüşünce başlıyor.
									",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
"
","
","
",My subversive (garden) plot,Roger Doiron,18:49,"TEDx,culture,food,garden,global issues,sustainability"
