en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											A long time ago,
											I was a professional animator.
									","
											Hace mucho tiempo,
											era animador profesional.
									","
											Uzun zaman önce,
											profesyonel bir animatördüm.
									","
											Vor langer Zeit war ich
ein professioneller Animator.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											(Music)
									","
											(Música)
									","
											(Müzik)
									","
											(Musik)
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											[Eric Dyer]
									","
											[Eric Dyer]
									","
											[Eric Dyer]
									","
											[Eric Dyer]
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											[Animator]
									","
											[Animador]
									","
											[Animatör]
									","
											[Animator]
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											[Compositor]
									","
											[Compositor]
									","
											[Dizgici]
									","
											[Compositor]
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											And at night,
											I would make my own experimental films.
									","
											Y de noche
											hacía mis propias 
películas experimentales.
									","
											Geceleri,
											kendi deneysel filmlerimi çekerdim.
									","
											Nachts machte ich meine eigenen
experimentellen Filme.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											(Music)
									","
											(Música)
									","
											(Müzik)
									","
											(Musik)
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											And I was spending a lot of time,
way too much time, in front of a screen
											for work that would be
presented on a screen,
											and I had this great need
to get my hands back on the work again.
									","
											Y pasaba mucho tiempo, demasiado,
frente a una pantalla
											para trabajos
que se presentarían en pantalla,
											y tenía una gran necesidad de 
poner manos a la obra otra vez.
									","
											Ekrana koyulabilecek 
bir iş için ekranın önünde,
											çok fazla vakit geçiriyordum
											ve tekrardan işe dönme ihtiyacı duydum.
									","
											Ich verbrachte viel Zeit, zu viel Zeit,
vor einem Bildschirm mit Arbeit,
											die dort präsentiert werden würde,
											und ich hatte ein großes Bedürfnis,
stärker handwerklich zu arbeiten.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											Now, before ""The Simpsons,""
											before ""Gumby,""
											before ""Betty Boop,""
											before there was such a thing
as cinema and television,
											animation was hugely popular in this form.
											This is a zoetrope.
											And you spin this drum,
											and you look through the slits
into the inside of the drum,
											and you see the animation pop to life.
											This is animation in physical form,
											and it's animation I could
get my hands on again.
									","
											Bien, antes de ""Los Simpsons"",
											antes de ""Gumby"",
											antes de ""Betty Boop"",
											antes de que hubiese cine o televisión,
											la animación tenía
gran popularidad en esta forma.
											Esto es un zoótropo.
											Giras el cilindro,
											miras el interior a través de las ranuras
											y ves la animación cobrar vida.
											Esto es animación en forma física,
											y es animación a la que podría volver.
									","
											Şimdi, ""Simpsonlar""dan,
											""Gumby""den,
											""Betty Boop""dan önce,
											sinema ve televizyon diye
bir şey daha yokken,
											animasyon bu şekilde oldukça popülerdi.
											Bu bir zoetrop.
											Bu davulu çeviriyorsunuz,
											kesiklerden, davulun içine
doğru bakıp,
											animasyonun ortaya çıktığını görüyorsunuz.
											Bu, fiziksel formda bir animasyon
											ve benim tekrardan el atabileceğim
bir animasyon türü.
									","
											Vor ""Die Simpsons"",
vor ""Gumby"", vor ""Betty Boop"",
											bevor es Kino oder Fernsehen gab,
											war Animation in dieser Form sehr beliebt.
											Das ist ein Zoetrop.
											Man dreht die Trommel,
											schaut durch die Schlitze
in die Trommel hinein,
											und sieht die Animation
zum Leben erwachen.
											Das ist Animation in physischer Form,
											die ich handwerklich herstellen konnte.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											I took these ideas to Denmark.
											I went there with my family
on a Fulbright Fellowship.
											That's my daughter, Mia.
											I rode around the city on my bicycle
											and shot all the interesting
moving elements of Copenhagen:
											the boaters in the canals,
											the colors that explode in spring,
											the free-use city bikes,
											love,
											textures,
											the healthy cuisine —
									","
											Llevé estas ideas a Dinamarca.
											Fui allí con mi familia
por una beca de investigación.
											Esa es mi hija, Mia.
											Iba por la ciudad en bicicleta
											y filmaba todos los interesantes
elementos en movimiento de Copenhague:
											los botes en los canales,
											los colores que explotan en primavera,
											las bicis de uso libre de la ciudad,
											el amor,
											las texturas,
											la cocina saludable...
									","
											Bu fikirleri Danimarka'ya götürdüm.
											Oraya ailem ile,
Fullbright bursuyla gittim.
											Bu benim kızım, Mia.
											Şehri bisikletle gezdim
											ve Kopenhag'ın tüm ilginç, hareketli
unsurlarını kaydettim:
											kanallardaki kayıkçıları,
											ilkbaharda ortaya çıkan renkleri,
											ücretsiz şehir bisikletlerini,
											aşkı,
											dokuları,
											sağlıklı mutfağını —
									","
											Ich nahm diese Ideen mit nach Dänemark.
											Ich ging mit meiner Familie
im Rahmen eines Stipendiums.
											Das ist meine Tochter, Mia.
											Ich radelte durch die Stadt
											und filmte all die interessanten
bewegten Teile von Kopenhagen:
											die Bootsfahrer auf den Kanälen,
											die Farben des Frühlings,
											die kostenlosen Stadtfahrräder,
											Liebe,
											Strukturen,
											das gesunde Essen —
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkaha)
									","
											(Lachen)
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											And I brought all that video
back into the physical world
											by printing it out on these long
strips of ink-jet paper
											and cutting out the forms.
									","
											Y traje todo ese video al mundo físico
											imprimiéndolo en estas largas
tiras de papel de impresión
											y cortando las formas.
									","
											Tüm bu videoları, mürekkep püskürtmeli
yazıcı kâğıt şeritlerine basıp,
											şekilleri keserek,
											fiziki dünyaya geri getirdim.
									","
											und ich brachte die ganzen Videos
zurück in die physische Welt,
											indem ich sie auf lange
Papierstreifen druckte
											und die Formen ausschnitt.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											Now, I invented my own
form of the zoetrope,
											which removes the drum
											and replaces the slits
with a video camera.
											And this was very exciting for me,
											because it meant that I could
make these physical objects,
											and I could make films from those objects.
											That's me riding on my bicycle.
									","
											Inventé mi propia versión del zoótropo,
											que saca el cilindro
											y reemplaza las ranuras
por una cámara de video.
											Fue muy emocionante para mí
											porque significó que podía
hacer esos objetos físicos
											y hacer películas a partir de ellos.
											Ese soy yo andando en bicicleta.
									","
											Kendi zoetropumu icat ettim,
											davulu olmayan
											ve kesiklerin yerini bir video
kameranın aldığı bir zoetrop şekli.
											Bu benim için çok heyecan vericiydi,
											çünkü bu, fiziksel nesneleri
meydana getirebileceğim ve
											onlarla film çekebileceğim
anlamına geliyordu.
											Bu bisikletimi sürerken ben.
									","
											Ich erfand meine eigene 
Version des Zoetrops,
											ohne die Trommel
											und mit einer Videokamera
anstelle der Schlitze.
											Das war sehr aufregend für mich,
											weil ich dadurch diese
physischen Objekte anfertigen
											und Filme daraus machen konnte.
											Das bin ich beim Fahrradfahren.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkaha)
									","
											(Lachen)
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											I made about 25 paper sculptures,
											each the size of a bicycle wheel.
											I brought them into the studio,
											spun them
											and shot them to make the film
""Copenhagen Cycles.""
									","
											Hice unas 25 esculturas de papel,
											todas del tamaño de 
una rueda de bicicleta.
											Las llevé al estudio,
											las giré,
											y las filmé para hacer la película
""Copenhagen Cycles"".
									","
											Yaklaşık 25 kâğıt heykel yaptım,
											her biri bisiklet tekerleği büyüklüğünde.
											Onları stüdyoya götürdüm,
											döndürdüm
											ve ""Kopenhag Döngüleri"" isimli
film için kaydettim.
									","
											Ich machte ungefähr 25 Papierskulpturen,
											jede so groß wie ein Fahrradreifen.
											Ich brachte sie ins Studio, drehte sie,
											und filmte sie für den Film 
""Kopenhagen radelt"".
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											(Music)
									","
											(Música)
									","
											(Müzik)
									","
											(Musik)
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											This project not only allowed me
to get my hands back on the work again
											but it helped me get my life back.
											Instead of spending 12, 15 hours a day
with my face plastered to a screen,
											I was having these little adventures
with our new family
											and shooting video along the way,
											and it was kind of a symbiosis
of art and life.
											And I think that it's no mistake
											that zoetrope translates
into ""wheel of life.""
									","
											Este proyecto no solo me permitió
poner manos a la obra otra vez,
											sino que me ayudó a recuperar mi vida.
											En vez de pasar 12 o 15 horas al día
con la cara pegada a una pantalla,
											tenía estas pequeñas aventuras
con nuestra nueva familia
											y filmaba a mi paso.
											Era como una simbiosis de arte y vida.
											Y creo que no es casual
											que el zoótropo se traduce 
como ""rueda de la vida"".
									","
											Bu proje, sadece işe yeniden
girişmemi sağlamakla kalmayıp,
											hayatımı geri almama da yardımcı oldu.
											Günde 12, 15 saat
ekrana yapışıp kalmak yerine,
											yeni ailemizle bu küçük
maceralara atılıyor
											ve aynı zamanda da video çekiyordum
											ve bu, sanat ve hayatın
bir çeşit ortak beslenmesiydi.
											Bence, zoetropun
""hayat tekerleği"" olarak
											çevrilmesi hiç de yanlış değil.
									","
											Dank dieses Projekts konnte ich 
nicht nur wieder handwerklich arbeiten;
											es gab mir auch mein Leben zurück.
											Anstatt 12 bis 15 Stunden pro Tag 
vor dem Bildschirm zu sitzen,
											erlebte ich diese kleinen Abenteuer
mit unserer neuen Familie
											und filmte währenddessen.
											Es war wie eine Art Symbiose
aus Kunst und Leben.
											Nicht umsonst wird ""Zoetrop""
als ""Rad des Lebens"" übersetzt.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											(Music)
									","
											(Música)
									","
											(Müzik)
									","
											(Musik)
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											But film and video does flatten sculpture,
											so I tried to imagine
											a way that animated sculpture
could be experienced as such,
											and also a completely immersive
kind of animated sculpture.
											And that's where I came up with the idea
for the zoetrope tunnel.
											You walk through with a handheld strobe,
											and wherever you point the flashlight,
											the animation pops to life.
											I plan to finish this project
in the next 30 to 40 years.
									","
											Pero la película y el video
aplanan la escultura,
											así que traté de imaginar
											un modo en que la escultura animada
pudiese experimentarse como tal,
											y también como una escultura animada
de sumersión completa.
											Ahí fue cuando se me ocurrió
la idea del túnel zoótropo.
											Lo atraviesas con una luz estroboscópica
											y adonde apuntas la luz,
											la animación cobra vida.
											Planeo terminar este proyecto
en los próximos 30 o 40 años.
									","
											Fakat, film ve video,
heykeli yassılaştırır,
											bu nedenle, canlandırılmış bir heykelin,
											bu şekilde deneyimlenebileceği
bir yol ve tamamen üç boyutlu
											bir çeşit canlandırılmış heykel
hayal etmeye çalıştım.
											Zoetrop tüneli fikri
bu noktada aklıma geldi.
											Tünelin içinde, el lambasıyla yürüyüp,
											ışığı nereye doğrultursanız,
											animasyon orada gerçekleşiyor.
											Bu projeyi, önümüzdeki 30-40
yıl içinde bitirmeyi planlıyorum.
									","
											Aber Film und Video
zerstören die Räumlichkeit,
											also versuchte ich, mir vorzustellen,
											wie man animierte Skulpturen
als solche erleben könnte,
											und auch eine komplett immersive
Art von animierter Skulptur.
											So kam ich auf die Idee
des Zoetrop-Tunnels.
											Man geht mit einem
tragbaren Stroboskop hindurch,
											und wo man damit hinleuchtet,
erwacht die Animation zum Leben.
											Ich will dieses Projekt in den nächsten
30 bis 40 Jahren fertigzustellen.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkaha)
									","
											(Lachen)
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
