en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											(Music)
									","
											(Música)
									","
											(Musique)
									","
											(Müzik)
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											TC Milan: How you doing tonight?
											New York!
									","
											TC Milan: ¿Qué tal la noche?
											¡Nueva York!
									","
											TC Milan : Comment ça va ce soir ?
											New York !
									","
											TC Milan: Bu akşam nasılsın?
											New York!
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											(Music)
									","
											(Música)
									","
											(Musique)
									","
											(Müzik)
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											Here we go.
									","
											Aquí vamos.
									","
											On y va !
									","
											İşte başlıyoruz.
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											(Singing) I don't need another lover
									","
											(Canto) No necesito otro amante,
									","
											(Chant) Je n'ai pas besoin
d'un autre amour
									","
											Başka bir sevgiliye ihtiyacım yok
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											I got my friends
									","
											tengo mis amigos
									","
											J'ai mes amis
									","
											Arkadaşlarıma sahibim
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											No, I don't need another mother —
									","
											No, no necesito otro hijo de —
									","
											Non, je n'ai pas besoin d'une autre mère
									","
											Hayır, başka bir anneye ihtiyacım yok—
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											bet that you can guess
									","
											apuesto que puedes adivinar
									","
											Vous le saviez déjà
									","
											tahmin edebileceğinize bahse girerim
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											Oh baby, can you talk right
									","
											Oh amor, ¿puedes hablar bien
									","
											Oh chérie, sais-tu bien parler,
									","
											Ah bebeğim, doğru konuşur musun?
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											act tight, don't fight
									","
											actuar bien, no pelear
									","
											peux-tu bien te tenir, ne pas te battre
									","
											düzgün davranıp, kavga etmeyerek
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											follow my rules?
									","
											seguir mis reglas?
									","
											suivre mes règles ?
									","
											kurallarıma uyar mısın?
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											Oh baby, can you stay sweet
									","
											Oh amor, ¿puedes seguir siendo dulce,
									","
											Oh bébé, peux-tu rester douce,
									","
											Ah bebeğim, tatlı
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											upbeat
									","
											optimista,
									","
											enjouée,
									","
											ve neşeli kalıp
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
											fill me with all your cool?
									","
											llenarme con toda tu calma?
									","
											m'inonder de ta fraîcheur ?
									","
											beni bütün sakinliğinle sarar mısın?
									","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
"
","
","
","
","""My Man"" / ""Bohanna"" / ""We Dance""",Crush Club,8:16,"music,live music,performance,vocals"
