en,fr,tr,title,speaker,duration,tags
"
","
","
",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
"
											You know me.
											I am in your friendship circle
hidden in plain sight.
											My clothes are still impeccable —
											bought in the good years
when I was still making money.
											To look at me you would not know
											that my electricity was cut off
last week for nonpayment,
											or that I meet the eligibility
requirements for food stamps.
											But if you paid attention,
											you would see that sadness in my eyes —
											hear that hint of fear
in my otherwise self-assured voice.
									","
											Vous me connaissez.
											Je fais partie de votre cercle d'amis,
cachée sous vos yeux.
											Mes vêtements restent impeccables,
											achetés pendant les bonnes années,
quand je gagnais encore bien ma vie.
											En m'observant, impossible de deviner
											qu'on m'a coupé l'électricité la semaine
dernière pour défaut de paiement,
											ou que je remplis les conditions
pour solliciter des coupons alimentaires.
											Si vous faites vraiment attention,
											vous remarquerez mon regard triste,
											vous entendrez un soupçon de peur
dans ma voix, normalement assurée.
									","
											Beni tanıyorsunuz.
											Gözünüzün önünde, 
arkadaş çevrenizde gizlenen biriyim.
											Elbisem hâlâ kusursuz,
											para kazandığım
güzel zamanlardan kalma.
											Bana baktığınızda
											faturayı ödeyemediğim için
geçen hafta elektriğimin kesildiğini
											ya da gıda yardımı almaya 
hak kazandığımı anlamazsınız.
											Fakat dikkat ederseniz
											gözlerimdeki mutsuzluğu görür
											ve kendinden emin gibi çıkan sesimdeki
korkunun tonunu duyarsınız.
									",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
"
","
","
",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
"
											These days I'm buying
the $1.99 trial-size jug of Tide
											to make ends meet.
											I bet you didn't know
laundry detergent came in that size.
											You invite me to the same
expensive restaurants
											the two of us have always enjoyed,
											but I order mineral water now
with a twist of lemon,
											not the 12-dollar glass of chardonnay.
											I am frugal in my menu choices.
											Meticulous, I count
every penny in my head.
											I demur dividing the table bill evenly
to cover desserts and designer coffees
											and second and third glasses
of wine I did not consume.
									","
											Maintenant, j'achète des petits
bidons de lessive pour 1,99 dollars
											pour joindre les deux bouts.
											Vous ne saviez probablement pas
qu'une telle taille existait.
											Vous continuez de m'inviter
dans des restaurants chers
											que nous avons toujours appréciés
											mais je commande
de l'eau minérale avec un citron
											à la place du verre
de chardonnay à 12 dollars.
											Mes choix sont frugaux.
											Je compte mentalement
et méticuleusement chaque centime.
											Je m'oppose à partager la note en deux
pour couvrir le dessert, les cafés
											et les deuxième et troisième verres de vin
que je n'ai pas consommés.
									","
											Bu günlerde iki yakamı bir araya 
getirmek için 1.99 dolarlık
											deneme boy deterjan alıyorum.
											Bahse varım deterjanların
bu boyunu bilmiyordunuz.
											Beni ikimizin her zaman 
hoş vakit geçirdiği restorana
											davet edersen
											ben, bardağı 12 dolarlık
chardonnay değil
											sadece limonlu maden suyu söylerim.
											Menüden yemek seçerken kanaatkârım.
											Titizim, her kuruşu aklımdan hesaplarım.
											Benim içmediğim 2. ya da
3. kadeh şarapları, özel kahveleri
											ve tatlıları içeren hesabı
eşit bölüşmeye itiraz ederim.
									",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
"
","
","
",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
"
											I am tired of trying to fake appearances.
											A friend told me that I'm broke not poor,
and there is a difference.
											I live without cable, my gym membership
											and nail appointments.
											I've discovered I can do my own hair.
											There is no retirement savings,
											no nest egg.
											I exhausted that long ago.
											There is no expensive condo to draw equity
											and no husband to back me up.
											Months of slow pay and no pay
have decimated my credit.
											Bill collectors call constantly,
											reading verbatim from a script
											before expressing
polite sympathy for my plight
											and then demanding payment
arrangements I can't possibly meet.
											Friends wonder privately
how someone so well educated
											could be in economic free fall.
									","
											Je suis fatiguée de faire
semblant d'aller bien.
											Une amie m'a dit que je suis fauchée
mais pas indigente, nuance !
											Je n'ai ni télé, ni d'abonnement
à un club de sport,
											aucune manucure prévue.
											J'ai découvert que je peux
me couper les cheveux.
											Je n'ai aucune épargne-retraite,
											aucun argent de côté.
											Je l'ai épuisé il y a bien longtemps.
											Je n'ai aucun appartement
qui apporte une rente,
											et aucun mari pour aider mes finances.
											Des mois de remboursements en retard
ou en défaut ont décimé mes économies.
											Des agents de recouvrement
m'appellent sans cesse,
											lisant leur texte à la lettre
											avant d'exprimer leur sympathie
polie pour ma détresse
											et continuer d'exiger un remboursement
que je ne peux pas honorer.
											Mes amis se demandent secrètement comment
une personne munie d'une bonne formation
											peut être en situation
de détresse économique.
									","
											Görüntüyü kurtarma adına
rol yapmaktan yoruldum.
											Bir arkadaşım bana, sen yoksul değil
meteliksizsin, arada fark var dedi.
											Kablolu TV, spor salonu üyeliği
											ve manikürsüz yaşıyorum.
											Kendi saçımı yapabildiğimi keşfettim.
											Emeklilik birikimim,
											yastık altı birikimim yok.
											Onları çok önce tükettim.
											Pahalı bir dairem, hisse senetlerim
											ve bana destek olacak bir kocam yok.
											Asgari ödemeler ve yapılmayan ödemeler
kredi notumu sıfırladı.
											Alacak şirketleri sürekli arıyor
											ve kötü durumuma
nazik bir sempati gösterdikten sonra
											bir metinden satır satır okuyup
											yerine getirmem imkânsız olan
bir ödeme planını kabul etmemi istiyorlar.
											Arkadaşlarım 
bu kadar iyi eğitim alan birinin
											ekonomik olarak nasıl çökebildiğini
merak ediyorlar.
									",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
"
","
","
",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
"
											I'm still as talented as ever
and smart as a whip,
											but work is sketchy now,
											mostly on and off consulting gigs.
											At 55 I've learned how to fake cheeriness,
											but there are not many
opportunities for work anymore.
											I don't remember exactly when it stopped,
											but I cannot deny now having entered
											the uncertain world
of formerly and used to be.
											I'm not sure anymore where I belong.
											What I do know is that dozens
of online job applications
											seem to just disappear into a black hole.
											I'm wondering what is to become of me.
											So far my health has held up,
											but my body aches — or is it my spirit?
											Homeless women used to be invisible to me
											but I appraise them now with curious eyes,
											wondering if their stories
started like mine.
									","
											J'ai toujours beaucoup de talent,
je suis toujours aussi maligne,
											mais le travail est devenu rare,
											principalement des petits
contrats de consultance.
											À 55 ans, j'ai appris
à avoir l'air réjoui,
											mais les opportunités de travail
ne sont plus si fréquentes.
											Je ne me souviens plus précisément
quand la source s'est tarie,
											mais je ne peux plus nier
avoir passé le seuil
											du monde précaire des has-been.
											Je ne sais plus quelle est ma communauté.
											Je sais simplement que les dizaines
d'offres de recrutement en ligne
											semblent s'évanouir dans un trou noir.
											Je me demande ce qui va m'arriver.
											Pour le moment, je reste en bonne santé,
											mais j'ai mal partout,
ou bien est-ce mon esprit qui a mal ?
											Les femmes sans abri étaient
invisibles jusqu'à présent.
											Mais maintenant, je les observe
avec un regard curieux,
											me demandant si leur histoire
a commencé comme la mienne.
									","
											Hâlâ her zamanki kadar zekiyim
ve cin gibiyim
											ama işim yarım yamalak,
											arada sırada yapılan danışmanlık işleri.
											55 yaşımda nasıl numaradan
neşeli görünülür onu öğrendim
											fakat artık fazla iş imkânı yok.
											İş imkânları tam olarak ne zaman
tükendi hatırlamıyorum
											fakat şu anda, 
eskiyi, bir zamanları sık anarak
											puslu bir dünyaya kaydığımı
inkâr edemem.
											Artık nereye ait olduğumdan emin değilim.
											Ama şunu biliyorum,
düzinelerce online iş başvurusu
											sanki karadeliğe girip kayboluyor.
											Benden ne olacağını merak ediyorum.
											Şimdiye kadar sağlığım dayandı
											ama artık bedenim acıyor, 
yoksa o ruhum mu?
											Evsiz kadınları eskiden
hiç görmezdim
											ama şimdi meraklı gözlerle
onları takdir ediyor
											ve acaba hikâyeleri benimki gibi mi
başladı diye düşünüyorum.
									",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
"
","
","
",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
"
											I wrote this piece a year ago.
											It's a composite of my story
and other women I know.
											I wrote it because
I was tired of pretending
											I was all right when I wasn't.
											I was tired of faking normal.
											I wasn't seeing myself
in the popular press.
											Nobody I knew was traveling the world
or buying a condo in Costa Rica.
											Very few of my friends
had set aside the 15 to 20 percent
											experts tell us we need to maintain
our standard of living in retirement.
											My friends, many in their 50s and 60s,
											were looking at a downward mobility,
											a work-for-life proposition,
											just a job loss, medical diagnosis
or divorce away from insolvency.
											We may not have hit rock bottom,
											but many of us saw a sequence of events
											where rock bottom
was possible for the first time.
									","
											J'ai dessiné ça il y a un an.
											C'est une composition sur mon récit
et celui d'autres femmes que je connais.
											Je l'ai dessinée car j'étais fatiguée
											de faire semblant que tout allait bien
quand ce n'était pas le cas.
											J'étais fatiguée de simuler la normalité.
											Je ne me voyais pas
dans la presse populaire.
											Personne autour de moi ne voyage autour du
monde ou n'achète de loft au Costa Rica.
											Peu de mes amis ont
mis de côté les 15 à 20 %
											que les experts nous affirment
être nécessaires
											pour conserver notre niveau
de vie après la retraite.
											Mes amis, dans la cinquantaine
ou la soixantaine,
											sont face à une régression
professionnelle,
											ont un boulot alimentaire ;
											il suffirait d'une perte d'emploi, d'une
maladie ou d'un divorce
											pour qu'ils deviennent insolvables.
											On n'a pas encore touché le fond,
											mais nous sommes nombreux
à entrevoir une séquence d'événements
											où les bas-fonds sont envisageables
pour la première fois.
									","
											Bu bölümü geçen yıl yazdım.
											Benim ve tanıdığım
başka kadınların karma öyküsü.
											Bunu yazdım, çünkü iyi olmadığım hâlde
											iyiymiş gibi davranmaktan bıkmıştım.
											Normal rolü yapmaktan yorulmuştum.
											Kendimi popüler basında göremiyordum.
											Tanıdığım hiç kimse dünyayı gezmiyor
veya Costa Rica'da ev almıyordu.
											Uzmanların söylediği gibi, emeklilikte
standart hayat sürdürebilmek için
											kazancının %15-20'sini ancak birkaç
arkadaşım kenara koyabilmişti.
											Arkadaşlarımın çoğu
50-60 yaşına geldiğinde
											sosyal olarak aşağı gidiyor,
											hayatta kalmak için 
çalışma dönemine giriyorlar,
											iflas etmelerine, işten çıkma,
bir hastalık veya boşanma yetiyor.
											Tam dibe vurmamış olabiliriz
											fakat çoğumuz, dibe vurmanın
ihtimal dahilinde olduğuna
											ilk kez işaret eden bir dizi olay yaşadık.
									",An honest look at the personal finance crisis,Elizabeth White,18:12,"finance,aging,self,work,community,life,money,success,TEDx,economics"
