en,pt,tr,title,speaker,duration,tags
"
","
","
",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
"
											Over the past 10 years,
											I've been researching the way
people organize and visualize information.
											And I've noticed an interesting shift.
									","
											Nos últimos 10 anos,
tenho vindo a investigar
											a forma como as pessoas
organizam e visualizam as informações.
											E reparei numa mudança interessante.
									","
											Geçtiğimiz 10 yıl boyunca,
											insanların bilgiyi düzenleme ve
görselleştirme biçimlerini araştırdım.
											İlginç bir değişim fark ettim.
									",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
"
","
","
",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
"
											For a long period of time,
											we believed in a natural ranking order
in the world around us,
											also known as the great chain of being,
or ""Scala naturae"" in Latin,
											a top-down structure that normally starts
with God at the very top,
											followed by angels, noblemen,
											common people, animals, and so on.
											This idea was actually based
on Aristotle's ontology,
											which classified all things known to man
in a set of opposing categories,
											like the ones you see behind me.
											But over time, interestingly enough,
											this concept adopted
the branching schema of a tree
											in what became known
as the Porphyrian tree,
											also considered to be
the oldest tree of knowledge.
									","
											Durante muito tempo,
											acreditámos numa ordem natural
no mundo que nos rodeia,
											conhecida como a Grande Cadeia do Ser,
ou ""Scala naturae"" em latim,
											uma estrutura hierárquica que normalmente
começa com Deus, lá em cima,
											seguido pelos anjos, pelos nobres,
											pelos plebeus, pelos animais, etc.
											Esta ideia baseava-se
na ontologia de Aristóteles
											que classificou todas as coisas 
que os homens conheciam
											num conjunto de categorias opostas,
como as que veem atrás de mim.
											Mas, com o tempo, muito curiosamente,
											este conceito adotou
este esquema ramificado duma árvore,
											no que ficou conhecido
por a Árvore de Porfírio,
											também considerada 
a mais antiga árvore do conhecimento.
									","
											Uzun bir zaman boyunca,
											çevremizdeki dünyada, büyük
yaradılış zinciri olarak da bilinen ve
											Latince'de ""Scala naturae"" olarak bilinen,
normalde en tepede Tanrı ile başlayıp
											melekler, soylular, halk,
											hayvanlar ve diğerleriyle devam eden
											yukarıdan aşağı bir yapıya inandık.
											Bu düşünce esasen Aristoteles'in, 
arkamda gördükleriniz gibi
											insanoğlunun bildiği her şeyi 
karşılıklı kategorilerle sınıflandıran
											ontolojilerine dayandırılır.
											Fakat zaman içinde, gerçekten ilginç,
											bu kavram en eski bilgi
ağacı olarak da kabul edilen,
											Porfir ağacı olarak bilinen,
											dallara ayrılan ağaç şemasını edindi.
									",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
"
","
","
",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
"
											The branching scheme
of the tree was, in fact,
											such a powerful metaphor
for conveying information
											that it became, over time,
an important communication tool
											to map a variety of systems of knowledge.
											We can see trees being used
to map morality,
											with the popular tree of virtues
and tree of vices,
											as you can see here, with these beautiful
illustrations from medieval Europe.
											We can see trees being used
to map consanguinity,
											the various blood ties between people.
											We can also see trees being used
to map genealogy,
											perhaps the most famous archetype
of the tree diagram.
											I think many of you in the audience
have probably seen family trees.
											Many of you probably even have
your own family trees drawn in such a way.
											We can see trees even mapping
systems of law,
											the various decrees and rulings
of kings and rulers.
											And finally, of course,
also a very popular scientific metaphor,
											we can see trees being used
to map all species known to man.
											And trees ultimately became
such a powerful visual metaphor
											because in many ways,
they really embody this human desire
											for order, for balance,
for unity, for symmetry.
									","
											O esquema ramificado da árvore
											era uma metáfora tão poderosa
para transmitir informações
											que, com o tempo, tornou-se
num importante instrumento de comunicação
											para mapear uma série
de sistemas do conhecimento.
											Vemos árvores usadas para mapear a moral,
											como a conhecida árvore das virtudes
e a árvore dos vícios,
											como vemos aqui, com estas
belas ilustrações da Europa medieval.
											Vemos árvores usadas
para mapear a consanguinidade,
											os diversos laços de sangue
entre as pessoas.
											Também vemos árvores usadas
para mapear a genealogia,
											talvez o arquétipo mais conhecido
do diagrama da árvore.
											Creio que muitos de vocês 
já viram árvores genealógicas,
											ou já terão feito a árvore genealógica
da vossa família, desta forma.
											Até vemos árvores 
a mapear sistemas de leis,
											os diversos decretos e regulamentos
de reis e governantes.
											E, por fim, claro, uma metáfora científica
também muito conhecida,
											vemos árvores usadas para mapear
todas as espécies que os homens conhecem.
											As árvores acabaram por ser 
uma metáfora visual muito poderosa
											porque, de muitas formas,
elas encarnam este desejo humano
											de ordem, de equilíbrio,
de unidade, de simetria.
									","
											Ağacın dallara ayrılan şeması
											aslında bilgiyi iletmede
o kadar güçlü bir metafordu ki,
											zaman içinde çeşitli bilgi
sistemlerini haritalandırmak için
											önemli bir iletişim aracı hâline geldi.
											Ağaçların, popüler fazilet ağaçlarıyla,
ahlaksızlık ağaçlarıyla,
											gördüğünüz gibi Orta Çağ
Avrupa'sına ait güzel görsellerle
											ahlakı haritalandırmada
kullanıldığını görebiliyoruz.
											Ağaçların, insanların kan
bağlarını, soy ağaçlarını
											haritalandırmada
kullanıldığını görebiliyoruz.
											Ayrıca ağaçların, belki de en
ünlü ağaç diyagramı örneği olan
											genleri haritalandırmada
kullanıldığını görebiliyoruz.
											Sanırım, çoğunuz bu aile
ağaçlarından görmüştür.
											Hatta çoğunuz, bu şekilde,
aile ağacınızı çizmişsinizdir.
											Hukuk sistemlerinde, çeşitli
kararnamelerde, kral ve yönetici
											idarelerinde bile haritalandırma için
ağaçlar kullanılabiliyor.
											Son olarak, elbette çok
popüler bir bilimsel metafor olarak
											ağaçların, bilinen türlerin haritalarında
kullanıldığını görüyoruz.
											Sonunda ağaçlar çok güçlü
bir görsel metafor hâline geldi,
											çünkü çoğu açıdan insanların
sıralama, denge, birleştirme
											ve simetriye olan eğilimlerini
gerçekten cisimleştiriyorlar.
									",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
"
","
","
",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
"
											However, nowadays we are really facing
new complex, intricate challenges
											that cannot be understood by simply
employing a simple tree diagram.
											And a new metaphor is currently emerging,
											and it's currently replacing the tree
											in visualizing various
systems of knowledge.
											It's really providing us with a new lens
to understand the world around us.
											And this new metaphor
is the metaphor of the network.
											And we can see this shift
from trees into networks
											in many domains of knowledge.
									","
											No entanto, atualmente enfrentamos
novos desafios, complexos e intrincados,
											que não podem ser entendidos
utilizando um simples diagrama da árvore.
											Está a surgir agora uma nova metáfora
											que está a substituir a árvore
											para visualizar diversos 
sistemas de conhecimento.
											Está a fornecer-nos novas lentes 
para entender o mundo que nos rodeia.
											Esta nova metáfora é a metáfora da rede.
											Vemos esta mudança
das árvores para as redes
											em muitos campos do conhecimento.
									","
											Bununla birlikte, bugünlerde,
sadece basit bir ağaç diyagramı ile
											anlaşılamayan yeni, karmaşık,
kompleks zorluklarla karşılaşıyoruz.
											Son zamanlarda yeni bir metafor
ortaya çıkıyor ve çeşitli bilgi
											sistemlerini görselleştirme konusunda
											ağacın yerini almak üzere.
											Bu gerçekten bize, etrafımızdaki dünyayı 
anlamamız için yeni bakış açısı sağlıyor.
											Bu metafor, ağ metaforu.
											Bilginin birçok alanında, ağaçlardan
											ağlara doğru geçişi görebiliriz.
									",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
"
","
","
",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
"
											We can see this shift in the way
we try to understand the brain.
											While before, we used
to think of the brain
											as a modular, centralized organ,
											where a given area was responsible
for a set of actions and behaviors,
											the more we know about the brain,
											the more we think of it
as a large music symphony,
											played by hundreds
and thousands of instruments.
											This is a beautiful snapshot
created by the Blue Brain Project,
											where you can see 10,000 neurons
and 30 million connections.
											And this is only mapping 10 percent
of a mammalian neocortex.
											We can also see this shift in the way
we try to conceive of human knowledge.
									","
											Vemos esta mudança na forma
como tentamos entender o cérebro.
											Antigamente, costumávamos
pensar no cérebro
											como um órgão modular, centralizado,
											em que uma certa área era responsável
por um conjunto de ações e comportamentos.
											Mas, quanto mais conhecemos o cérebro,
											mais pensamos nele 
como uma grande sinfonia musical,
											tocada por centenas 
e milhares de instrumentos.
											Este é um belo instantâneo
criado pelo Blue Brain Project,
											onde podemos ver 10 000 neurónios
e 30 milhões de ligações.
											Está a mapear apenas 10%
do neocórtex dum mamífero.
											Vemos também esta mudança
											na forma como tentamos conceber
o conhecimento humano.
									","
											Beyni anlamaya çalıştığımız
zaman da bu değişimi görebiliriz.
											Önceden beyni,
belirli bir alanın hareket
											ve davranışlar dizisinden sorumlu olan,
											modüler, merkezi bir 
organ olarak düşünürdük;
											beyin hakkında daha fazla bilgi edindikçe,
											onu yüzlerce ve binlerce müzik aletiyle
											çalınan bir müzik senfonisi
gibi düşünmeye başladık.
											Bu, on bin nöron ve otuz
milyon bağlantıyı görebileceğiniz
											""Blue Brain Project"" tarafından
çekilmiş, güzel bir fotoğraf.
											Bir memeli neokorteksinin sadece
%10'luk kısmını haritalandırmış.
											Bu değişimi insan bilgisini
kavramaya çalıştığımızda da görebiliriz.
									",A visual history of human knowledge,Manuel Lima,12:49,"art,data,design,visualizations"
