en,pt,fr,title,speaker,duration,tags
"
","
","
","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
"
											I'm a tourism entrepreneur
and a peacebuilder,
											but this is not how I started.
											When I was seven years old,
I remember watching television
											and seeing people throwing rocks,
											and thinking, this must be
a fun thing to do.
											So I got out to the street
and threw rocks,
											not realizing I was supposed
to throw rocks at Israeli cars.
											Instead, I ended up stoning
my neighbors' cars. (Laughter)
											They were not enthusiastic
about my patriotism.
									","
											Eu sou empresário de turismo
e promotor da paz,
											mas não foi assim que comecei.
											Quando tinha sete anos,
lembro-me de estar a ver televisão,
											ver pessoas a atirar pedras e pensar:
											""Isto deve ser engraçado"".
											(Risos)
											Então fui para a rua atirar pedras,
											sem ter percebido que era suposto
acertar em carros israelitas.
											Em vez disso, acabei por acertar
nos carros dos meus vizinhos.
											(Risos)
											Eles não acharam piada
ao meu patriotismo.
									","
											Je suis entrepreneur dans le tourisme,
et faiseur de paix,
											mais j'ai débuté autrement.
											Quand j'avais sept ans,
j'ai le souvenir d'avoir vu à la télé
											des gens qui jetaient des pierres,

											et j'ai pensé que ça
devait être amusant.
											Alors je suis allé dans la rue
jeter des pierres
											sans penser que j'étais censé
les jeter sur les voitures israélienne.
											À la place, j'ai bombardé
les voitures de mes voisins.
											Ils n'ont pas aimé
mon élan de patriotisme.
									","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
"
","
","
","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
"
											This is my picture with my brother.
											This is me, the little one,
and I know what you're thinking:
											""You used to look cute,
what the heck happened to you?""
											But my brother, who is older than me,
											was arrested when he was 18,
											taken to prison on charges
of throwing stones.
											He was beaten up when he refused
to confess that he threw stones,
											and as a result, had internal injuries
											that caused his death soon after
he was released from prison.
									","
											Isto é uma foto minha com o meu irmão.
											O pequenito sou eu
e sei o que estão a pensar:
											""Eras tão fofinho,
que raio aconteceu?""
											Mas o meu irmão, que era mais velho,
											foi detido quando tinha 18 anos,
											levado para a prisão
por ter atirado pedras.
											Foi espancado quando se recusou
a confessar que tinha atirado as pedras,
											tendo acabado com lesões internas
											que lhe causaram a morte
pouco depois de ter sido libertado.
									","
											Voici un photo de mon frère et moi.
											Le petit c'est moi,
et je sais ce que vous pensez :
											« Tu étais si mignon,
qu'est-ce qui a bien pu t'arriver ? »
											Mais mon frère, qui est plus âgé que moi,
											a été arrêté quand il avait 18 ans,
											et emmené en prison, 
pour avoir jeté des pierres.
											On l'a battu quand il a refusé d'avouer
qu'il avait jeté des pierres,
											et cela a provoqué
des hémorragies internes
											dont il est décédé peu après
sa sortie de prison.
									","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
"
","
","
","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
"
											I was angry, I was bitter,
											and all I wanted was revenge.
									","
											Eu fiquei furioso, amargurado
											e só queria a vingança.
									","
											J'étais en colère, j'étais amer,
											et je voulais me venger.
									","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
"
","
","
","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
"
											But that changed when I was 18.
											I decided that I needed
Hebrew to get a job,
											and going to study Hebrew
in that classroom
											was the first time I ever met Jews
who were not soldiers.
											And we connected over really small things,
like the fact that I love country music,
											which is really strange
for Palestinians.
											But it was then that I realized also
that we have a wall of anger,
											of hatred and of ignorance
that separates us.
											I decided that it doesn't matter
what happens to me.
											What really matters is how I deal with it.
											And therefore, I decided
to dedicate my life
											to bringing down the walls
that separate people.
									","
											Mas isso mudou quando eu tinha 18 anos.
											Decidi que precisava de hebraico
para arranjar trabalho.
											Ao estudar hebraico naquela sala,
											foi a primeira vez que conheci
judeus que não eram soldados.
											Ficámos ligados por coisas pequenas
como o meu gosto por música ""country"",
											o que é estranho para palestinianos.
											Mas também foi aí que me apercebi
de que temos um muro de raiva,
											de ódio e de ignorância
que nos separa.
											Decidi que o importante não é 
o que me acontece,
											o que é realmente importante
é como lido com isso.
											Assim, decidi dedicar a minha vida
											a derrubar os muros
que separam as pessoas.
									","
											Mais ça a changé
quand j'ai eu 18 ans.
											J'ai décidé que j'avais besoin de l'hébreu
pour trouver un boulot,
											et c'est en allant 
en classe d'hébreu
											que j'ai rencontré pour la première fois
des Juifs qui n'étaient pas soldats.
											On a échangé sur des petites choses,
comme mon amour pour la musique Country,
											ce qui est plutôt étrange
pour un Palestinien.
											Et à ce moment-là j'ai aussi compris
qu'il y avait un mur de colère,
											de haine et d'ignorance
qui nous séparait.
											J'ai décidé que peu importait
ce qui pouvait m'arriver.
											Ce qui compte, c'est ce que j'en fais.
											Et c'est ainsi que j'ai décidé
de passer ma vie
											à démolir les murs
qui séparent les gens.
									","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
"
","
","
","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
"
											I do so through many ways.
											Tourism is one of them,
but also media and education,
											and you might be wondering,
really, can tourism change things?
											Can it bring down walls? Yes.
											Tourism is the best sustainable way
to bring down those walls
											and to create a sustainable way
of connecting with each other
											and creating friendships.
									","
											Faço-o de muitas formas.
											Uma delas é o turismo,
mas também os ""media"" e a educação.
											Talvez estejam a pensar:
											""A sério? O turismo pode mudar as coisas?""
											Se pode derrubar muros? Sim.
											O turismo é o melhor modo sustentável
de derrubar esses muros
											e de criar um modo sustentável de
nos relacionarmos uns com os outros
											e criar amizades.
									","
											J'ai plusieurs chemins pour y arriver.
											Le tourisme, ou
les médias, et l'éducation.
											Vous vous dites peut-être : « Le tourisme,
ça peut changer les choses ?
											Démolir des murs ? » Oui.
											Le tourisme est le moyen le plus
durable pour démolir ces murs,
											pour créer un moyen durable
de connecter les gens entre eux
											et de créer des amitiés.
									","For more tolerance, we need more ... tourism?",Aziz Abu Sarah,4:37,"Middle East,TED Fellows,activism,culture,peace,travel,violence,war"
