en,fr,tr,title,speaker,duration,tags
"
","
","
",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
											So, I have a friend.
											She's an actress, she's in her 60s.
											She's super bright,
											badass,
											emotionally intelligent.
											And a couple of days before Christmas,
she was at the post office.
											It was really crowded,
as it is around the holidays,
											and she was filling out some forms
											and she was really focused.
											And out of nowhere,
someone moved her out of the way —
											just physically put their hands on her
and moved her out of the way.
											He apparently needed something
that she was blocking,
											so he moved her.
											Maybe he had said something to her,
maybe he didn't, she didn't hear it ...
											Either way, she was focused,
she was filling out the form.
											And the next thing you know,
there were hands on her,
											and she was being moved out of the way.
											He then got what he was reaching for,
											whatever she was blocking,
											and went on his merry way.
									","
											J'ai une amie.
											Elle est actrice et a la soixantaine.
											Elle est super brillante,
											dure à cuire,
											émotionnellement intelligente.
											Quelques jours avant Noël,
elle était au bureau de poste.
											C'était bondé, vu que c'était
peu avant les fêtes,
											et elle remplissait des formulaires,
											elle était très concentrée.
											Sans crier gare,
quelqu'un l'a écartée du passage —
											a physiquement mis ses mains sur elle
et écartée du passage.
											Il avait besoin d'une chose
à laquelle elle bloquait l'accès,
											alors il l'a déplacée.
											Il lui avait peut-être dit quelque chose,
peut-être pas, elle n'a rien entendu...
											Elle était concentrée,
elle remplissait le formulaire.
											L'instant suivant,
il y avait des mains sur elle
											et elle était écartée du passage.
											Il a pris ce qu'il voulait,
											ce dont elle bloquait l'accès,
											et a joyeusement continué son chemin.
									","
											Bir arkadaşım var,
											bir aktris ve altmışlarında.
											İnanılmaz zeki, harika
ve duygusal zekası olan biri.
											Noel'den birkaç gün
önce postanedeymiş.
											Postane, her tatil döneminde olduğu gibi
yine çok kalabalıkmış
											ve arkadaşım bir form
doldurmaya odaklanmışken
											ansızın biri onu yoldan çekmiş.
											Fiziksel anlamda elleriyle arkadaşımı
tutarak yoldan çekmiş.
											Belli ki arkadaşımın önünde durduğu
bir şeye adamın ihtiyacı vardı,
											bu yüzden kadını kenara itti.
											Belki adam hiçbir şey söylemedi,
belki söyledi ama o duymadı.
											Öyle ya da böyle, o odaklanmış olarak
bir form dolduruyordu
											ve birden üzerinde eller olduğunu
ve kenara itildiğini fark ediyor.
											Adam, onun önünde durduğu şey her neydiyse
											ona ulaşıyor ve yoluna devam ediyor.
									",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
","
","
",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
											She said that she was shocked at first —
											yeah.
											And then a fury rose up in her
that she could not explain:
											not annoyance,
											not frustration,
											but ""fury"" was the word that she used.
											And she went on to say,
											""I mean, I wanted to get physical.
											I don't know — I was furious.
											And I don't know why.
											I mean, he didn't hit me.
											He didn't hurt me,
											he didn't violate me.
											He moved me,
											and I wanted to hurt him,
											or at the very least,
											run after him and yell in his face.""
									","
											Elle a dit qu'elle a
d'abord été choquée —
											oui.
											Puis une fureur qu'elle ne pouvait pas
expliquer est montée en elle :
											pas de l'irritation,
											pas de la frustration,
											mais elle a utilisé le mot « fureur ».
											Elle a continué :
											« Je voulais m'en prendre
physiquement à lui.
											Je ne sais pas — j'étais furieuse.
											Et je ne sais pas pourquoi.
											Il ne m'a pas frappée.
											Il ne m'a pas fait mal,
											il ne m'a pas violée.
											Il m'a déplacée
											et j'ai voulu lui faire du mal
											ou au moins,
											lui courir après et lui crier au visage. »
									","
											Arkadaşım, önce şok olduğunu söylüyor,
											yani.
											Devamında, açıklayamadığı
bir öfke ortaya çıkıyor.
											Rahatsızlık değil,
											yılgınlık da değil.
											Kullandığı kelime öfkeydi
											ve şu sözlerle devam ediyor:
											""Yani, fiziksel müdahalede
bulunmak istedim.
											Bilmiyorum, öfkeliydim.
											Nedenini de bilmiyorum.
											Bana vurmadı,
											canımı acıtmadı,
											bana saldırmadı.
											Beni yolundan çekti
											ve ben onun canını yakmak
											ya da en azından peşinden koşup
yüzüne bağırmak istedim.""
									",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
","
","
",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
											So later, I was left pondering this fury,
											and looking for an explanation as to why,
even in her telling of it,
											I felt fury, too,
											and why this was a word and a feeling
that I was hearing a lot about lately.
											I feel like this is the point in the room
											where all the men are getting
a little bit uncomfortable.
									","
											Plus tard, je réfléchissais à cette fureur
											et je cherchais une explication,
pourquoi, même dans son récit,
											je ressentais aussi de la fureur
											et pourquoi c'était un mot et un sentiment
que j'entendais beaucoup récemment.
											C'est le moment où, dans la pièce,
											tous les hommes sont un peu mal à l'aise.
									","
											Daha sonra, bu öfke üzerine
düşünmeye başladım.
											Olayı sadece dinlediğimde bile
neden benim de öfkelendiğime
											ve neden bu kelime ve hissi son zamanlarda
çok duyduğuma dair bir açıklama aradım.
									",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
","
","
",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
											(Laughter)
									","
											(Rires)
									","
											Aramızdaki erkeklerin biraz
rahatsız olmaya başladığını hissediyorum.
											Sorun değil.
											Benimle kalın.
									",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
","
","
",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
											It's OK.
											Stay with me.
									","
											Ce n'est pas grave.
											Continuez à écouter.
									","
											Bu öfke, son ABD başkanlık seçimlerinden
beri hissettiğim bir şey
											ve görünen o ki, bunu hisseden
birçok kadın var.
											Bu, sadece arkadaşımın öfkesi değil.
											Onun öfkesini ateşleyen şey;
erkeklerin, hayatları boyunca
											kadınların rızası olmadan
onların bedenlerine buyurmalarıydı.
									",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
","
","
",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
											This fury is something
that I have been chomping on
											since the last US presidential election.
											And it seems that many women have.
											This fury was not my friend's alone.
											Her fury was ignited
											by lifetimes of men
helping themselves to women's bodies
											without consent.
											There's a culture of men
helping themselves to women,
											and in this case,
											in a seemingly innocuous way,
											where a woman's body is like a saltshaker:
											""Get out of the way
so I can get to the fries"" —
									","
											Cette fureur est une chose qui me dévore
											depuis les dernières élections
présidentielles américaines.
											Il semble que c'est le cas
de beaucoup de femmes.
											Cette fureur n'appartenait pas
seulement à mon amie.
											Sa fureur était provoquée
											par une vie entière où des hommes
se sont servis des corps des femmes
											sans leur consentement.
											Il y a une culture d'hommes
se servant des femmes
											et, dans ce cas,
											de façon apparemment anodine,
											où le corps d'une femme
est comme une salière :
											« Pousse-toi du passage
que j'attrape les frites » —
									","
											Erkeklerin kadınlara buyurdukları
bir yaşam tarzı var.
											Kadın bedenine bir tuzlukmuş gibi
davranılan bu zararsız görünen durumdan
											""Yoldan çekil de kızartmaya ulaşayım.""
											en çirkin, en şiddetli ve en korkunç
durumlara kadar bu kültür çeşitleniyor.
									",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
"
","
","
",A woman's fury holds lifetimes of wisdom,Tracee Ellis Ross,10:35,"activism,gender equality,leadership,humanity,inequality,personal growth,social change,women,society,feminism"
