en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
"
											Virtual reality started for me
in sort of an unusual place.
											It was the 1970s.
											I got into the field very young:
I was seven years old.
											And the tool that I used 
to access virtual reality
											was the Evel Knievel stunt cycle.
											This is a commercial for 
that particular item:
											(Video) Voice-over: What a jump!
											Evel's riding the amazing stunt cycle.
											That gyro-power sends him 
over 100 feet at top speed.
									","
											La realidad virtual empezó 
para mí en un lugar inusual.
											En los 70.
											Empecé en esto
muy joven, tenía 7 años.
											Y la herramienta que usé para 
acceder a la realidad virtual
											fue la moto de riesgo
de Evel Knievel.
											Este es un anuncio para 
ese producto en particular:
											(Video) Grabación: ¡Qué salto!
											Evel conduce la magnífica
motocicleta acrobática.
											Este truco lo lanza a más de 30 m
en el aire a toda velocidad.
									","
											Sanal gerçeklik benim için alışılmadık
bir yerde başladı.
											1970'li yıllardı.
											Bu alana girdiğimde çok gençtim,
yedi yaşındaydım.
											Ve sanal gerçekliğe erişmek için
kullandığım alet
											Evel Knievel gösteri motorsikletiydi.
											Bu, motor için çekilmiş bir reklam:
											(Video) Dış-ses: Ne zıplama ama!
											Evel müthiş gösteri motorsikletini
sürüyor.
											Dönüş gücü onu en yüksek
hızda 30 metre havaya sıçratıyor.
									","
											J'ai découvert la réalité virtuelle
de façon inhabituelle,
											dans les années 70.
											Je suis tombé très jeune dans ce domaine,
à l'âge de 7 ans.
											Et l'objet qui m'y a conduit
											était la moto du cascadeur Evel Knievel.
											Voici une publicité pour ce jouet.
											(Vidéo) Voix off: Quel saut !
											Evel conduit la moto extraordinaire.
											La manivelle le lance à plus de 30 m
dans les airs.
									",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
"
","
","
","
",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
"
											Chris Milk: So this was my joy back then.
											I rode this motorcycle everywhere.
											And I was there with Evel Knievel; we 
jumped the Snake River Canyon together.
											I wanted the rocket.
											I never got the rocket,
I only got the motorcycle.
											I felt so connected to this world.
											I didn't want to be a storyteller 
when I grew up, I wanted to be stuntman.
											I was there. Evel Knievel was my friend.
											I had so much empathy for him.
									","
											Chris Milk: Así que esto era
lo máximo en aquel entonces.
											Monté esta motocicleta por todas partes.
											Y estaba allí con Evel Knievel; 
saltamos el Snake River Canyon juntos.
											Yo quería el cohete.
											Nunca conseguí el cohete,
solo me dieron la motocicleta.
											Me sentí muy conectado con este mundo.
											De pequeño quería ser
un doble de acción, no escritor.
											Estaba allí. Evel Knievel era mi amigo.
											Sentía empatía hacia él.
									","
											Chris Milk: Bu o zamanlar çok zevkliydi.
											Her yerde bu motorsiklete bindim.
											Orada Evel Knievel'laydım, 
Snake River Kanyonu'ndan birlikte zıpladık.
											Roketi de istemiştim,
											ama hiçbir zaman alamadım,
sadece motorsikletim vardı.
											Kendimi bu dünyaya çok yakın hissettim.
											Bir öykü anlatıcısı olmak istemedim, 
büyüdüğümde bir dublör olacaktım.
											Oradaydım. Evel Knievel benim dostumdu.
											Onunla fazlasıyla duygudaşlık kurabiliyordum.
									","
											Chris : C'était mon bonheur à l'époque.
											J'emmenais cette moto partout.
											On a sauté par dessus Snake River
Canyon ensemble.
											Je voulais la fusée,
											mais j'ai eu seulement la moto.
											J'étais tellement immergé dans ce monde.
											Quand j'étais petit je voulais devenir
cascadeur, pas écrivain.
											Evel Knievel était mon ami.
											J'avais tellement d'empathie pour lui.
									",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
"
","
","
","
",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
"
											But it didn't work out. (Laughter)
											I went to art school.
											I started making music videos.
											And this is one of the early
music videos that I made:
											(Music: ""Touch the Sky"" by Kanye West)
											CM: You may notice 
some slight similarities here.
											(Laughter)
											And I got that rocket.
											(Laughter)
									","
											Pero no funcionó. (Risas)
											Fui a la escuela de arte.
											Empecé a hacer videos musicales.
											Este es uno de los primeros
videos que hice.
											(Música: ""Tocar el cielo"", de Kanye West)
											CM: Aquí se pueden ver 
algunas leves similitudes.
											(Risas)
											Y tengo ese cohete.
											(Risas)
									","
											Ama işe yaramadı. (Gülüşmeler)
											Sanat okuluna gittim.
											Müzik klipleri çekmeye başladım.
											Ve bu yaptığım ilk videolardan biri:
											(Müzik: ""Touch the Sky"" Kanye West)
											CM: Bazı benzerlikler fark edebilirsiniz.
											(Gülüşmeler)
											Ve o roketi de aldım.
											(Gülüşmeler)
									","
											Mais ça n'a pas marché entre nous. (Rires)
											J'ai fait les Beaux-Arts.
											J'ai commencé à faire des clips musicaux.
											Voici un de mes tout premiers.
											(Musique : « Touch the Sky »
de Kanye West)
											Chris : On peut y voir
de légères similitudes.
											(Rires)
											Et j'ai enfin eu cette fusée.
											(Rires)
									",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
"
","
","
","
",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
"
											So, now I'm a filmmaker,
or, the beginning of a filmmaker,
											and I started using the tools that are
available to me as a filmmaker
											to try to tell the most compelling stories
that I can to an audience.
											And film is this incredible medium
that allows us to feel empathy
											for people that are very different than us
											and worlds completely 
foreign from our own.
									","
											Por lo tanto, ahora soy cineasta, 
o estoy a punto de serlo,
											y empecé a usar las herramientas
disponibles para mí como cineasta
											para tratar de contar las historias 
más convincentes para la audiencia.
											Y el celuloide es una manera increíble
que nos permite empatizar
											con personas que son
muy diferentes de nosotros
											y mundos completamente
ajenos al nuestro.
									","
											Yani şimdi bir yönetmenim,
daha doğrusu işin başlangıcındayım
											ve anlatabileceğim en ilgi çekici 
öyküleri izleyiciye aktarabilmek için
											bir yönetmen olarak bana uygun gelen 
araç-gereci kullanmaya başladım.
											Filmler bizden çok farklı 
insanlarla ve tamamen
											yabancı dünyalarla duygudaşlık
											oluşturmamızı sağlayan
muhteşem araçlardır.
									","
											Me voilà réalisateur, du moins débutant,
											Et j'ai commencé à utiliser les outils
à la disposition d'un réalisateur
											pour essayer de raconter des histoires
le plus captivantes possible.
											Un film est un moyen exceptionnel de 
communiquer de l'empathie
											à des gens très différents de nous
											et à des univers complètements étrangers.
									",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
"
","
","
","
",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
"
											Unfortunately,
											Evel Knievel did not feel the same 
empathy for us that we felt for him,
											and he sued us for this video —
											(Laughter) —
											shortly thereafter.
											On the upside, the man 
that I worshipped as a child,
											the man that I wanted 
to become as an adult,
											I was finally able to get his autograph.
											(Applause)
									","
											Desafortunadamente,
											Evel Knievel no sentía la misma empatía
por nosotros que nosotros por él,
											y nos demandó por este video
											(Risas)
											poco después.
											Pero el lado bueno, el hombre
al que idolatraba de niño,
											el hombre que quería 
ser en la edad adulta,
											finalmente me ayudó
a conseguir su autógrafo.
											(Aplausos)
									","
											Maalesef,
											Evel Knievel bizim ona karşı hissettiğimiz
duygudaşlığı bize karşı hissetmedi
											ve bizi bu klip için dava etti —
											(Gülüşmeler) —
											kısa bir süre sonra.
											Öte taraftan, çocukken taptığım adamın,
											büyüdüğümde olmak istediğim adamın
											imzasını alabilmiştim sonunda.
											(Alkış)
									","
											Malheureusement,
											cette empathie n'était pas réciproque
pour Evel Knievel
											Et il a porté plainte pour ce clip.
											(Rires)
											peu de temps après.
											Du bon côté, cet homme que j'adorais
étant petit,
											cet homme que je voulais devenir
en grandissant,
											j'ai enfin réussi à avoir son autographe.
											(Applaudissements)
									",How virtual reality can create the ultimate empathy machine,Chris Milk,10:16,"entertainment,film,humanity,innovation,storytelling,technology,virtual reality"
