en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
"
											So raise your hand if you know someone
											in your immediate family or circle of friends
											who suffers from some form of mental illness.
											Yeah. I thought so. Not surprised.
									","
											Levanten su mano 
si conocen a alguien
											de su familia inmediata o 
de su círculo de amigos
											que sufra de alguna 
enfermedad mental.
											Sí. Lo pensé. 
No me sorprende.
									","
											Levante a mão quem conhece alguém
											na sua família ou círculo de amigos
											que sofra de algum tipo de doença mental.
											Pois. Bem me parecia. Não me surpreende.
									","
											Alors, levez la main si vous connaissez quelqu'un
											dans votre famille proche ou au sein de votre cercle d'amis
											qui souffre d'une quelconque forme de maladie mentale.
											Oui. C'est bien ce que je pensais. Je ne suis pas surpris.
									","
											Meldet euch, wenn ihr jemanden kennt,
											in eurer Familie oder Freundeskreis,
											der eine Art psychischer Erkrankung hat.
											Ja, das dachte ich mir. Bin nicht überrascht.
									",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
"
","
","
","
","
",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
"
											And raise your hand if you think that
											basic research on fruit flies has anything to do
											with understanding mental illness in humans.
											Yeah. I thought so. I'm also not surprised.
											I can see I've got my work cut out for me here.
									","
											Y levanten su mano si creen
											que una investigación básica sobre 
la mosca de la fruta tiene algo que ver
											con la comprensión de las enfermedades 
mentales en los humanos.
											Sí. Lo imaginaba. 
Tampoco me sorprende.
											Puedo ver que tengo mucho 
trabajo que hacer aquí.
									","
											E levante a mão quem acha
											que a investigação sobre as moscas da fruta
tem alguma coisa a ver
											com a compreensão
das doenças mentais nos seres humanos.
											(Risos)
											Pois. Bem me parecia.
Também não me surpreende.
											Já vi que não tenho alternativa
senão explicar melhor.
									","
											Maintenant levez la main si vous pensez que
											la recherche fondamentale sur les mouches à fruits a quelque chose à voir
											avec la compréhension des maladies mentales de l'homme.
											Oui. C'est bien ce que je pensais. Là aussi, je ne suis pas surpris.
											Je vois que j'ai du pain sur la planche ici.
									","
											Und jetzt meldet euch, wenn ihr denkt, dass
											Grundlagenforschung von Fruchtfliegen
irgendetwas damit zu tun hat,
											psychische Erkrankungen 
von Menschen zu verstehen.
											Ja, das dachte ich mir. 
Ich bin ebenfalls nicht überrascht.
											Ich sehe schon, da kommt 
noch viel Arbeit auf mich zu.
									",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
"
","
","
","
","
",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
"
											As we heard from Dr. Insel this morning,
											psychiatric disorders like autism, depression and schizophrenia
											take a terrible toll on human suffering.
											We know much less about their treatment
											and the understanding of their basic mechanisms
											than we do about diseases of the body.
											Think about it: In 2013,
											the second decade of the millennium,
											if you're concerned about a cancer diagnosis
											and you go to your doctor, you get bone scans,
											biopsies and blood tests.
											In 2013, if you're concerned about a depression diagnosis,
											you go to your doctor, and what do you get?
											A questionnaire.
											Now, part of the reason for this is that we have
											an oversimplified and increasingly outmoded view
											of the biological basis of psychiatric disorders.
											We tend to view them —
											and the popular press aids and abets this view —
											as chemical imbalances in the brain,
											as if the brain were some kind of bag of chemical soup
											full of dopamine, serotonin and norepinephrine.
											This view is conditioned by the fact
											that many of the drugs that are prescribed to treat these disorders,
											like Prozac, act by globally changing brain chemistry,
											as if the brain were indeed a bag of chemical soup.
											But that can't be the answer,
											because these drugs actually don't work all that well.
											A lot of people won't take them, or stop taking them,
											because of their unpleasant side effects.
											These drugs have so many side effects
											because using them to treat a complex psychiatric disorder
											is a bit like trying to change your engine oil
											by opening a can and pouring it all over the engine block.
											Some of it will dribble into the right place,
											but a lot of it will do more harm than good.
									","
											Como escuchamos del 
Dr. Insel esta mañana,
											los trastornos psiquiátricos como 
el autismo, la depresión y la esquizofrenia
											tienen un efecto terrible 
en el sufrimiento humano.
											Sabemos mucho menos 
sobre su tratamiento
											y la comprensión de 
sus mecanismos básicos
											que lo que sabemos sobre 
las enfermedades del cuerpo.
											Piensen en esto: en 2013,
											la segunda década del milenio,
											si están preocupados sobre 
un diagnóstico de cáncer
											van donde su doctor, 
les hacen gammagrafías óseas,
											biopsias y exámenes de sangre.
											En 2013, si están preocupados por 
el diagnóstico de una depresión,
											van donde su doctor y 
¿qué es lo que obtienen?
											Un cuestionario.
											Parte de esa razón 
es que tenemos
											una visión demasiado simplista 
y cada vez más pasada de moda
											de las bases biológicas de 
los trastornos psiquiátricos.
											Tendemos a verlas,
											y la prensa popular contribuye 
e incita esta visión,
											como desequilibrios 
químicos en el cerebro,
											como si en el cerebro hubiera algo 
parecido a una bolsa de sopa química
											llena de dopamina, 
serotonina y norepinefrina.
											Esta visión está 
condicionada por el hecho
											de que muchos de los medicamentos que 
se prescriben para tratar estos trastornos,
											como Prozac, actúan globalmente 
cambiando la química del cerebro,
											como si el cerebro fuera de verdad 
una bolsa de sopa química.
											Pero esa no puede 
ser la respuesta,
											porque estos medicamentos 
no funcionan bien del todo.
											Mucha gente no los toma 
o deja de tomarlos,
											debido a sus efectos 
secundarios desagradables.
											Estos medicamentos tienen 
muchos efectos secundarios,
											porque utilizarlos para tratar 
un trastorno psiquiátrico complejo
											es como intentar cambiar
el aceite de motor
											abriendo una lata y vertiéndola 
sobre todo el bloque del motor.
											Parte goteará en 
el lugar correcto,
											pero la mayoría hará 
más daño que bien.
									","
											Como ouvimos o Dr. Insel dizer esta manhã,
											os distúrbios psiquiátricos
— autismo, depressão e esquizofrenia —
											contribuem imenso
para o sofrimento humano.
											Sabemos muito menos sobre o seu tratamento
											e a compreensão
dos seus mecanismos básicos
											do que sabemos sobre as doenças do corpo.
											Pensem nisto:
											Em 2013, a segunda década do milénio,
											se estiverem preocupados
com um diagnóstico do cancro
											e forem ao médico,
ser-vos-ão feitas cintigrafias ósseas,
											biopsias e análises ao sangue.
											Em 2013, se estiverem preocupados
com um diagnóstico de depressão,
											vão ao médico e o que é que vos dão?
											Um questionário.
											Parte da razão por que isto acontece
											é que temos uma perspetiva demasiado
simplificada e cada vez mais ultrapassada
											das bases biológicas
dos distúrbios psiquiátricos.
											Nós costumamos vê-los
											— e a imprensa popular sustenta
e incentiva esta perspetiva —
											como desequilíbrios químicos no cérebro,
											como se o cérebro fosse
uma espécie de sopa química
											cheia de dopamina, 
de serotonina e de norepinefrina.
											Esta perspetiva é condicionada
											porque muitas das drogas
receitadas para tratar estes distúrbios,
											como o Prozac, atuam ao alterar
a química cerebral de forma global,
											como se o cérebro fosse,
de facto, uma sopa química.
											Mas a resposta pode não ser essa,
											porque estas drogas
não funcionam assim tão bem.
											Muitas pessoas não as querem tomar, 
ou interrompem os tratamentos,
											graças aos seus efeitos
secundários desagradáveis.
											Estas drogas têm imensos
efeitos secundários
											porque usá-las para tratar
um distúrbio psiquiátrico complexo
											é quase como tentar
mudar o óleo do motor
											abrindo uma lata e despejando-a
por cima do motor.
											(Risos)
											Uma parte irá cair no sítio certo,
											mas a maior parte irá fazer
mais mal que bem.
									","
											Comme le Docteur Insel nous l'a dit ce matin,
											les troubles psychiatriques tels que l'autisme, la dépression ou la schizophrénie
											font des ravages terribles sur la souffrance humaine.
											On sait bien moins comment les traiter
											et comprendre leur mécanisme de base
											que pour les maladies du corps.
											Réfléchissez-y : En 2013,
											deuxième décennie du millénaire,
											si on s'inquiète d'avoir un cancer
											et qu'on va chez le médecin, on nous fait une scintigraphie osseuse,
											une biopsie et des tests sanguins.
											En 2013, si on pense faire une dépression,
											on va chez le médecin, et à quel examen on vous soumets ?
											Un questionnaire.
											En fait, on peut notamment expliquer cela en raison
											de notre vision simpliste et de plus en plus dépassée
											de l'origine biologique des troubles psychiatriques.
											Nous avons tendance à les considérer —
											et la presse populaire aide et soutient ce point de vue —
											comme un dérèglement chimique au niveau du cerveau
											comme si le cerveau était une espèce de bouillie de substances chimiques,
											pleine de dopamine, de sérotonine et de norépinephrine.
											Ce point de vue est conditionné par le fait
											que beaucoup des médicaments prescrits pour soigner ces troubles,
											tels que le Prozac, agissent en changeant complètement la chimie du cerveau,
											comme si le cerveau n'était en effet qu'une bouillie de substances chimiques.
											Mais cela ne peut être la solution,
											car ces médicaments ne marchent pas si bien que ça.
											Beaucoup vont refuser ou arrêter de les prendre
											à cause de leurs effets indésirables.
											Ces médicaments ont tant d'effets secondaires
											car les utiliser pour traiter un trouble psychiatrique complexe
											c'est un peu comme si on essayait de changer l'huile de votre moteur
											en ouvrant un bidon et en le déversant sur tout le moteur.
											Une petite quantité ira au bon endroit,
											mais le reste fera plus de mal que de bien.
									","
											Wie wir von Dr. Insel heute morgen gehört haben,
											fordern psychiatrische Erkrankungen 
wie Autismus, Depression und Schizophrenie
											einen hohen Tribut an menschlichem Leid.
											Wir wissen wenig über ihre Behandlung
											und ihre Mechanismen.
											Über körperliche Krankheiten wissen wir viel mehr.
											Überlegt mal: Im Jahre 2013,
											dem 2. Jahrzehnt dieses Jahrtausends,
											wenn ihr euch wegen einer Krebsdiagnose sorgt
											und zum Arzt geht, werdet ihr geröntgt,
											man macht eine Biopsie und Bluttests.
											Wenn ihr 2013 besorgt seid, 
weil ihr eine Depression habt,
											geht ihr zum Arzt und was erhaltet ihr?
											Einen Fragebogen.
											Ein Grund dafür ist, dass wir
											ein übervereinfachte und altmodische Sichtweise
											auf die biologischen Basis 
von Geisteskrankheiten haben.
											Wir sehen sie als –
											und die Presse trägt dazu bei –
											als ein chemisches Ungleichgewicht im Gehirn,
											als ob das Gehirn irgendwie ein Behälter 
einer chemischen Suppe wäre
											voll mit Dopamin, Serotonin und Noradrenalin.
											Diese Ansicht ist dadurch geprägt,
											dass viele ausgestellte Medikamentenrezepte
											wie Prozac im wesentlichen 
die Chemie des Gehirns verändern,
											als ob in der Tat das Gehirn der Behälter 
einer chemischen Suppe wäre.
											Aber das kann die Antwort nicht sein,
											denn diese Medikamente funktionieren gar nicht so gut.
											Viele Menschen wollen sie nicht nehmen
oder hören auf sie zu nehmen
											wegen der Nebenwirkungen.
											Diese Medikamente haben so viele Nebenwirkungen,
											denn wenn man sie nimmt, um eine komplexe
psychische Störung zu behandeln,
											ist es ein wenig so, als ob man 
einen Ölwechsel machen würde,
											indem man die Ölflasche öffnet und
ihn über dem Motorblock ausschüttet.
											Etwas wird schon an den richtigen Ort gelangen,
											aber viel wird mehr Schaden als Nutzen verursachen.
									",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
"
","
","
","
","
",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
"
											Now, an emerging view
											that you also heard about from Dr. Insel this morning,
											is that psychiatric disorders are actually
											disturbances of neural circuits that mediate
											emotion, mood and affect.
											When we think about cognition,
											we analogize the brain to a computer. That's no problem.
											Well it turns out that the computer analogy
											is just as valid for emotion.
											It's just that we don't tend to think about it that way.
											But we know much less about the circuit basis
											of psychiatric disorders
											because of the overwhelming dominance
											of this chemical imbalance hypothesis.
									","
											Una visión emergente,
											que también oyeron del 
Dr. Insel esta mañana,
											es que los trastornos 
psiquiátricos son en realidad
											perturbaciones de los circuitos 
neuronales que intervienen
											en las emociones, 
el ánimo y el afecto.
											Cuando pensamos en la cognición,
											comparamos el cerebro con una 
computadora. Ese no es el problema.
											Resulta que la analogía 
de la computadora
											es igual de válida 
para la emoción.
											Es solo que no tendemos 
a considerarlo de esa manera.
											Pero sabemos mucho menos 
sobre las bases del circuito
											de los trastornos psiquiátricos
											debido al abrumador dominio
											de esta hipótesis de 
desbalance químico.
									","
											Ora bem, uma nova perspetiva
											que também ouviram 
da boca do Dr. Insel, esta manhã,
											é que os distúrbios psiquiátricos
											são distúrbios de circuitos neuronais
											que fazem a mediação
entre as emoções, o humor e o afeto.
											Quando pensamos na cognição,
											comparamos o cérebro a um computador.
Isso não é problema.
											A verdade é que a analogia
com os computadores
											é igualmente válida para as emoções.
											Nós é que não costumamos
pensar nelas dessa forma.
											Mas sabemos bastante menos
sobre a estrutura do circuito
											dos distúrbios psiquiátricos
											por causa do domínio esmagador
											que esta hipótese
de desequilíbrio químico tem.
									","
											Il y a actuellement un point de vue qui émerge,
											dont le Docteur Insel vous a également parlé ce matin,
											selon laquelle les troubles psychiatriques sont en réalité
											une perturbation des circuits neurologiques qui contrôlent
											les émotions, l'humeur et l'affect.
											Quand on pense aux sciences cognitives,
											on fait une analogie du cerveau avec un ordinateur. Ça n'est pas un problème.
											Et bien, il se trouve que l'analogie de l'ordinateur
											est tout aussi valide pour les émotions.
											C'est juste qu'on n'a pas
l'habitude d'y penser ainsi.
											Mais on en sait bien moins sur les bases du circuit
											des troubles psychiatriques
											à cause de la prédominance écrasante
											de cette hypothèse du dérèglement chimique.
									","
											Eine neue Theorie ist jetzt,
											und ihr habt sie bereits heute morgen
von Dr. Insel gehört,
											dass psychische Erkrankungen
											Störungen der neuralen Verbindungen sind, die
											Einfluss auf Gefühle, Laune und Affekte haben.
											Wenn wir uns Gedanken über die Kognition machen,
											dann vergleichen wir das Gehirn 
mit einem Computer. Das ist kein Problem.
											Es stellt sich aber heraus, dass diese Computeranalogie
											auch auf die Gefühle passt.
											Wir tendieren aber leider nicht dazu, so zu denken.
											Aber wir wissen so wenig über die Grundverbindungen
											bei psychischen Erkrankungen,
											aufgrund der überwältigenden Dominanz
											dieser Hypothese des chemischen Ungleichgewichts.
									",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
"
","
","
","
","
",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
"
											Now, it's not that chemicals are not important
											in psychiatric disorders.
											It's just that they don't bathe the brain like soup.
											Rather, they're released in very specific locations
											and they act on specific synapses
											to change the flow of information in the brain.
											So if we ever really want to understand
											the biological basis of psychiatric disorders,
											we need to pinpoint these locations in the brain
											where these chemicals act.
											Otherwise, we're going to keep pouring oil all over our mental engines
											and suffering the consequences.
									","
											Bien, no es que los químicos 
no sean importantes
											en los trastornos psiquiátricos.
											Es solo que no bañan 
al cerebro como en una sopa.
											Más bien, se liberan en 
lugares muy específicos
											y actúan en sinapsis específicas
											para cambiar el flujo de 
información en el cerebro.
											Si alguna vez realmente 
queremos entender
											la base biológica de 
los trastornos psiquiátricos,
											necesitamos localizar 
estos sitios en el cerebro
											en donde actúan estos químicos.
											De lo contrario, vamos a seguir vertiendo 
petróleo sobre nuestros motores mentales
											y sufrir las consecuencias.
									","
											Não quer dizer que os químicos
não sejam importantes
											nos distúrbios psiquiátricos.
											A verdade é que estes
não banham o cérebro, como sopa.
											Em vez disso, estes são libertados
em áreas específicas
											e atuam em sinapses específicas
											de forma a alterar
o fluxo de informação no cérebro.
											Portanto, se algum dia quisermos perceber
											a estrutura biológica
dos distúrbios psiquiátricos,
											teremos de identificar as áreas no cérebro
											onde estes químicos atuam.
											De contrário, continuaremos a despejar óleo
por cima do nosso motor mental
											e a sofrer as consequências.
									","
											Ça n'est pas que les substances chimiques ne soient pas importantes
											dans les troubles psychiatriques.
											C'est juste que le cerveau ne flotte pas dans une bouillie chimique.
											En revanche, elles sont libérées à des emplacements spécifiques
											et elles agissent sur des synapses spécifiques
											afin de changer le flux d'informations dans le cerveau.
											Donc, si on veut vraiment comprendre
											les bases biologiques des troubles psychiatriques,
											il faut localiser ces emplacements dans le cerveau
											là où ces substances chimiques agissent.
											Sinon, nous allons continuer à verser de l'huile partout sur notre moteur mental
											et à en payer les conséquences.
									","
											Nun, es ist nicht so, dass 
die Chemikalien gar keine Rolle spielen
											bei psychischen Erkrankungen.
											Es ist nur so, dass sie nicht im Gehirn
schwimmen wie eine Suppe.
											Es ist vielmehr so, dass sie an sehr 
spezifischen Orten zu finden sind
											und auf ganz spezifische Synapsen agieren,
											um den Informationsfluss im Gehirn zu verändern.
											Wenn wir jemals verstehen wollen,
											welchen Einfluss die biologische Basis
auf die Psyche hat,
											müssen wir diese Stellen 
im Gehirn genau lokalisieren,
											wo diese Chemikalien wirken.
											Ansonsten werden wir dabei bleiben, Öl auf unsere
ganze mentale Maschinerie zu schütten
											und unter den Folgen leiden.
									",Your brain is more than a bag of chemicals,David Anderson,15:25,"TEDx,brain,insects,neuroscience,mental health"
