en,es,tr,title,speaker,duration,tags
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											So sometimes I get angry,
											and it took me many years
to be able to say just those words.
											In my work,
											sometimes my body thrums, I'm so enraged.
											But no matter how justified
my anger has been,
											throughout my life,
											I've always been led to understand
that my anger is an exaggeration,
											a misrepresentation,
											that it will make me rude and unlikable.
											Mainly as a girl, I learned, as a girl,
that anger is an emotion
											better left entirely unvoiced.
									","
											A veces me enojo,
											y me llevó muchos años
poder decir esas palabras.
											En mi trabajo,
											a veces me tiembla el cuerpo
de lo furiosa que estoy.
											Pero, sin importar cuán justificada
haya sido mi ira,
											a lo largo de mi vida,
siempre me han hecho entender
											que mi ira es una exageración,
una falsa representación,
											que me hará parecer
grosera y desagradable.
											Principalmente de niña, aprendí,
como lo hacen las niñas,
											que la ira es una emoción
a la que es mejor no darle voz.
									","
											Bazen sinirlenirim.
											Sadece o sözcükleri söyleyebilmek
yıllarımı aldı.
											İşimde,
											bazen vücudum gürler,
çok öfkeliyimdir.
											Ama öfkem ne kadar
gerekçelendirilmiş de olsa,
											hayatım boyunca,
											her zaman öfkemin bir abartı olduğunu
anlamaya yönlendirildim,
											beni kaba ve sevimsiz gösterecek
											yanlış bir tasvir.
											Esasen bir kız olarak öğrendim ki
-bir kız olarak-
											öfke, tamamen sessiz bırakılması
gereken bir duygu.
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											Think about my mother for a minute.
											When I was 15, I came home
from school one day,
											and she was standing on a long veranda
outside of our kitchen,
											holding a giant stack of plates.
											Imagine how dumbfounded I was when she
started to throw them like Frisbees...
									","
											Piensen en mi madre por un minuto.
											Cuando tenía 15 años, llegué
a casa de la escuela un día,
											y ella estaba de pie en la larga
terraza fuera de la cocina,
											con una pila gigante de platos.
											Imaginen lo estupefacta que me quedé
											cuando empezó a lanzarlos
como si fueran discos voladores...
									","
											Annemi düşünün bir dakikalığına.
											Ben 15 yaşındayken bir gün
okuldan eve geldim.
											Mutfağımızın dışındaki uzun verandada
											elinde dev bir tabak yığınıyla duruyordu.
											Onları frizbi gibi atmaya başladığında
nasıl şaşkına döndüğümü düşünün.
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											into the hot, humid air.
											When every single plate had shattered
into thousands of pieces
											on the hill below,
											she walked back in and she said to me,
cheerfully, ""How was your day?""
									","
											por el aire cálido y húmedo.
											Cuando terminó de romper
en mil pedazos todos los platos,
											volvió para adentro y me dijo alegremente:
											“¿Cómo estuvo tu día?”.
									","
											Sıcak, nemli havaya.
											Tabakların her biri
bin parçaya ayrıldığında
											tepenin aşağısında,
											geri içeri yürüdü ve bana neşeyle
dedi ki ''Günün nasıldı?''
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											(Laughter)
									","
											( Risas)
									","
											(Kahkahalar)
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											Now you can see how a child
would look at an incident like this
											and think that anger is silent, isolating,
destructive, even frightening.
											Especially though when the person
who's angry is a girl or a woman.
											The question is why.
									","
											Ahora se dan cuenta cómo un niño,
											ante un incidente como este,
											pensaría que la ira es muda, aislante,
destructiva e incluso aterradora.
											Especialmente cuando la persona
que está enojada es una niña o una mujer.
											La pregunta es: ¿por qué?
									","
											Şimdi nasıl, bir çocuğun
böyle bir olaya bakıp
											öfkenin sessiz, izole eden, yıkıcı
											hatta korkutucu olduğunu
düşüneceğini görebilirsiniz.
											Özellikle kızgın olan kişi
bir kız ya da bir kadınsa.
											Soru neden olduğu.
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											Anger is a human emotion,
neither good nor bad.
											It is actually a signal emotion.
											It warns us of indignity, threat,
insult and harm.
											And yet, in culture after culture,
anger is reserved as the moral property
											of boys and men.
											Now, to be sure, there are differences.
											So in the United States, for example,
											an angry black man
is viewed as a criminal,
											but an angry white man has civic virtue.
											Regardless of where we are, however,
the emotion is gendered.
											And so we teach children to disdain anger
in girls and women,
											and we grow up to be adults
that penalize it.
									","
											La ira es una emoción humana;
no es ni buena ni mala.
											En realidad es una emoción de señal
que nos advierte de la humillación,
											la amenaza, el insulto y el daño.
											Y, sin embargo, en una cultura tras otra,
											la ira es una propiedad moral
reservada a los niños y los hombres.
											Por supuesto que hay diferencias.
											En los Estados Unidos, por ejemplo,
											un hombre de raza negra enfurecido
es visto como un criminal,
											pero un hombre blanco enfurecido
tiene virtud cívica.
											Sin embargo, dondequiera que estemos,
la emoción tiene género.
											Entonces le enseñamos a los niños
a desdeñar la ira en niñas y mujeres,
											y nos convertimos en adultos
que la penalizan.
									","
											Öfke bir insan duygusudur,
ne iyi ne de kötü.
											Gerçekte bir uyarı duygusudur.
											Bizi hakaret, tehdit, aşağılama
ve kötülük hakkında uyarır.
											Yine de bir kültürden diğerine öfke,
genç ve yetişkin erkeklerin
											ahlaki bir mülkü gibi tutulmuştur.
											Şimdi elbette farklılıklar var.
											Birleşik Devletler'de örneğin
											öfkeli siyahi bir adam
bir suçlu olarak görülüyor
											ama sinirli beyaz bir adamın
sivil erdemi var.
											Nerede olduğumuza bakmaksızın
her nasılsa, duygu cinsiyetli.
											Biz de çocuklara kızlarda ve kadınlarda
korkuyu küçümsemelerini öğretiyoruz.
											Ve bunu cezalandıracak
yetişkinler olarak büyüyoruz.
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											So what if we didn't do that?
											What if we didn't sever
anger from femininity?
											Because severing anger from femininity
means we sever girls and women
											from the emotion that best
protects us from injustice.
											What if instead we thought about
developing emotional competence
											for boys and girls?
											The fact is we still
remarkably socialize children
											in very binary and oppositional ways.
											Boys are held to absurd,
rigid norms of masculinity —
											told to renounce the feminine emotionality
of sadness or fear
											and to embrace aggression and anger
as markers of real manhood.
											On the other hand,
girls learn to be deferential,
											and anger is incompatible with deference.
											In the same way that we learned
to cross our legs and tame our hair,
											we learned to bite our tongues
and swallow our pride.
											What happens too often
is that for all of us,
											indignity becomes imminent
in our notions of femininity.
									","
											¿Y si no lo hiciéramos?
											¿Y si no separáramos
la ira de la feminidad?
											Porque separar la ira de la feminidad
significa privar a niñas y mujeres
											de la emoción que mejor
las protege de la injusticia.
											¿Y si, en cambio, pensáramos
en desarrollar la competencia emocional
											de niños y niñas?
											El hecho es que, increíblemente,
todavía socializamos a niños y niñas
											de maneras muy binarias y opuestas.
											Los niños están sujetos a normas
de masculinidad absurdas y rígidas.
											Se les dice, que renuncien
a la emocionalidad femenina
											de la tristeza o el miedo,
											y que adopten la agresión y la ira
como marcadores de la verdadera virilidad.
											Por otro lado, las niñas
aprenden a ser deferentes,
											y la ira es incompatible
con la deferencia.
											De la misma manera que aprendimos
a cruzar las piernas y domar el cabello,
											aprendimos a mordernos la lengua
y tragarnos el orgullo.
											Lo que sucede con demasiada frecuencia
es que, para todos nosotros,
											la indignidad se vuelve inminente
en nuestras nociones de feminidad.
									","
											Peki ya bunu yapmasaydık?
											Öfkeyi feminenlikten
ayırmasaydık ne olurdu?
											Çünkü öfkeyi feminenlikten ayırmak
demek kızları ve kadınları
											bizi haksızlıktan en iyi koruyan duygudan
ayırmak demektir.
											Bunun yerine erkekler ve kızlar için
											duygusal beceri geliştirme üzerine
düşünseydik ne olurdu?
											İşin aslı hâlâ önemli bir ölçüde
											çocukları ikili ve muhalif
yollarla sosyalleştiriyoruz.
											Erkeklere maskülenliğin absürt,
kalıplaşmış normları veriliyor.
											Üzüntü ve korkunun feminen
duygusallığını reddetmesi söyleniyor.
											Saldırganlık ve öfkeyi gerçek erkekliğin
işareti olarak benimsemeleri söyleniyor.
											Öte yandan, kızlar
hürmetkâr olmayı öğreniyor.
											Öfke, hürmetle bağdaşmıyor.
											Bacak bacak üstüne atmayı ve saçlarımızı
ehlileştirmeyi öğrendiğimiz gibi
											aynı şekilde, dilimizi ısırıp
gururumuzu yutmayı öğrendik.
											Hepimiz için sıklıkla olan
											kadınlık kavramlarımızda
hakaretin an meselesi olması.
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											There's a long personal and political
tale to that bifurcation.
											In anger, we go from being
spoiled princesses and hormonal teens,
											to high maintenance women
and shrill, ugly nags.
											We have flavors, though; pick your flavor.
											Are you a spicy hot Latina
when you're mad?
											Or a sad Asian girl? An angry black woman?
Or a crazy white one?
											You can pick.
											But in fact, the effect is
that when we say what's important to us,
											which is what anger is conveying,
											people are more likely
to get angry at us for being angry.
											Whether we're at home or in school
or at work or in a political arena,
											anger confirms masculinity,
and it confounds femininity.
											So men are rewarded for displaying it,
											and women are penalized
for doing the same.
									","
											Hay una larga historia personal
y política en esa bifurcación.
											En la ira, pasamos de ser
											princesas mimadas
y adolescentes hormonales,
											a ser mujeres demandantes
y unas pesadas chillonas y feas.
											Pero hay para todos los gustos.
											¿Eres una latina caliente
cuando estás enojada?
											¿ O una triste muchacha oriental?
¿Una negra furiosa?
											¿O una blanca loca? Pueden elegir.
											Pero en realidad, el efecto es que,
cuando decimos lo que nos importa,
											que es lo que transmite la ira,
											lo más probable es que la gente
se enoje con nosotras por estar enojadas.
											Ya sea en casa, en la escuela,
en el trabajo o en la escena política,
											la ira confirma la masculinidad
y confunde a la feminidad.
											O sea que los hombres
son recompensados por exhibirla,
											y las mujeres son penalizadas
por hacer lo mismo.
									","
											Bu çatallanmanın şahsi ve politik,
uzun bir hikâyesi var.
											Öfkeyle, şımarık prensesler ve
hormonal gençler olmaktan çıkıyoruz,
											beklentisi yüksek kadınlar ve
tiz, çirkin dırdırcılar oluyoruz.
											Ama tatlarımız var, tadını seç.
											Sinirlendiğinde acı ve baharatlı
bir Latin misin?
											Yoksa üzgün asyalı bir kız mı? Kızgın
siyahi bir kadın? Ya da deli bir beyaz?
											Seçebilirsin.
											Ama gerçekte bizim için önemli olan şeyi
söylediğimizde olan etki
											-ki bu söylemi ileten öfkedir-
											sinirli olduğumuz için insanların bize 
sinirlenmesinin daha muhtemel olması.
											İster evde olalım, ister okulda
veya işte ya da siyasi bir arenada.
											Öfke masküliniteyi doğruluyor
ve femininiteyi birbirine katıyor.
											Erkekler bunu sergilediklerinde
ödüllendiriyorlar.
											Kadınlar aynı şeyi yapınca
cezalandırıyorlar.
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											This puts us at an enormous disadvantage,
											particularly when we have to defend
ourselves and our own interests.
											If we're faced with a threatening
street harasser, predatory employer,
											a sexist, racist classmate,
											our brains are screaming,
""Are you kidding me?""
											And our mouths say, ""I'm sorry, what?""
									","
											Esto nos pone en una enorme desventaja,
sobre todo a la hora de defendernos
											y de defender nuestros propios intereses.
											Si estamos frente a un acosador callejero,
											un jefe abusador,
											o un compañero de clase sexista y racista,
											nuestros cerebros dicen
a gritos: “¡No puede ser!”.
											Y nuestras bocas dicen: “Perdón, ¿cómo?”.
									","
											Bu bize muazzam bir dezavantaj veriyor.
											Özellikle, kendimizi ve çıkarlarımızı
savunmamız gerektiğinde.
											Eğer korkutucu bir sokak tacizcisiyle
karşı karşıya kaldıysak, yağmacı işveren,
											bir cinsiyetçi, ırkçı sınıf arkadaşı,
											beyinlerimiz çığlık atıyor,
''Benimle dalga mı geçiyorsun?''
											Ve ağzımız ''Affedersin, ne?'' diyor.
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
											(Laughter)
									","
											( Risas)
									","
											(Kahkahalar)
									",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
"
","
","
",The power of women's anger,Soraya Chemaly,11:43,"activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change"
