en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
"
											Evidence suggests that humans in all ages and from all cultures
											create their identity in some kind of narrative form.
											From mother to daughter, preacher to congregant,
											teacher to pupil, storyteller to audience.
											Whether in cave paintings
											or the latest uses of the Internet,
											human beings have always told their histories and truths
											through parable and fable.
											We are inveterate storytellers.
									","
											La evidencia indica que los seres humanos de todas las edades y de todas las culturas
											crean su identidad a partir de algún tipo de narrativa.
											De madre a hija, de predicador a oyente,
											de maestro a alumno, de narrador a audiencia.
											Ya sea a través del arte rupestre
											o de los últimos medios de Internet,
											los seres humanos siempre han relatado sus historias y verdades
											por medio de la parábola o la fábula.
											Somos narradores obstinados.
									","
											Tout indique que l'être humain, peu importe son âge et sa culture d'orgine,
											crée son identité sous la forme d'un récit.
											De mère en fille, du prédicateur au fidèle,
											de l'enseignant à l'élève, du conteur au public.
											Que ce soit par des peintures sur les parois d'une grotte
											ou dans les dernières utilisations de l'Internet,
											l'être humain a toujours raconté ses histoires et ses vérités
											à travers des paraboles et des fables.
											Nous sommes des conteurs invétérés.
									","
											Die Anzeichen sprechen dafür, dass Menschen jeden Alters und aus allen Kulturen
											ihre Identität in einer Art narrativer Form schaffen.
											Von Mutter zu Tochter, Priester zu Gemeindemitglied,
											Lehrer zu Schüler, Erzähler zum Publikum.
											Ob in Höhlenmalereien
											oder mit den Möglichkeiten des Internets,
											haben Menschen immer ihre Geschichten und Wahrheiten
											durch Parabeln und Fabeln erzählt.
											Wir sind chronische Geschichtenerzähler.
									",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
"
","
","
","
",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
"
											But where, in our increasingly secular and fragmented world,
											do we offer communality of experience,
											unmediated by our own furious consumerism?
											And what narrative, what history,
											what identity, what moral code
											are we imparting to our young?
									","
											¿Pero dónde, en nuestro mundo cada vez más fragmentado y secular,
											ofrecemos una experiencia de comunidad,
											no mediada por nuestro consumismo vertiginoso?
											¿Y qué narrativa, qué historia,
											qué identidad o código ético
											les estamos impartiendo a nuestros jóvenes?
									","
											Mais où, dans un monde de plus en plus laïque et fragmenté,
											offrons-nous une expérience communautaire,
											non influencée par notre consommation vorace ?
											Et quelle narration, quelle histoire,
											quelle identité, quel code moral
											transmettons-nous à nos enfants ?
									","
											Aber wo in unserer immer zunehmend säkularisierten und zerstückelten Welt
											bieten wir eine Gemeinschaftlichkeit der Erfahrung,
											die unbeeinflusst von unserem wilden Konsumdenken ist?
											Welche Erzählung, welche Geschichte,
											welche Identität, welchen moralischen Code
											geben wir an unsere Kinder weiter?
									",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
"
","
","
","
",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
"
											Cinema is arguably
											the 20th century's most influential art form.
											Its artists told stories
											across national boundaries,
											in as many languages, genres and philosophies
											as one can imagine.
											Indeed, it is hard to find a subject
											that film has yet to tackle.
											During the last decade
											we've seen a vast integration of global media,
											now dominated by a culture of the Hollywood blockbuster.
											We are increasingly offered a diet
											in which sensation, not story, is king.
											What was common to us all 40 years ago —
											the telling of stories between generations —
											is now rarified.
											As a filmmaker, it worried me.
											As a human being, it puts the fear of God in me.
											What future could the young build
											with so little grasp
											of where they've come from
											and so few narratives of what's possible?
											The irony is palpable;
											technical access has never been greater,
											cultural access never weaker.
									","
											Podría decirse que el cine es
											la forma de arte de mayor influencia en el siglo XX.
											Sus actores cuentan historias
											que cruzan fronteras nacionales,
											en tantos idiomas, géneros y filosofías
											como uno pueda imaginarse.
											Sin duda, es difícil encontrar una temática
											que una película no haya abordado.
											Durante la última década
											hemos visto una enorme integración de los medios de comunicación mundiales,
											ahora dominados por una cultura taquillera de Hollywood.
											Cada vez más se nos ofrece un régimen
											en el cual reina la sensación y no la historia.
											Aquello que era común entre nosotros hace 40 años,
											el contar historias entre generaciones,
											es ahora escaso.
											Como directora de cine, me preocupa.
											Como ser humano, me produce miedo.
											¿Qué futuro puede construir un joven
											con tan poco conocimiento
											del lugar de donde viene
											y con tan pocos relatos de lo que es posible?
											La ironía es evidente;
											el acceso a la tecnología nunca ha sido mayor
											y el acceso a la cultura nunca ha sido tan endeble.
									","
											Le cinéma est sans doute
											la forme artistique ayant le plus d'influence au 20e siècle.
											Ses artistes ont raconté des histoires
											au-delà des frontières nationales,
											dans autant de langues, de genres et de philosophies
											que l'on peut imaginer.
											En effet, il serait difficile de trouver un sujet
											que le cinéma n'ait pas encore abordé.
											Au cours de la dernière décennie,
											nous avons vu une grande intégration des médias mondiaux,
											maintenant dominés par la culture de la superproduction hollywoodienne.
											On nous offre de plus en plus un régime
											où la sensation, et non l'histoire, règne.
											Ce que l'on partageait tous il y a 40 ans,
											le récit d'histoires d'une génération à une autre,
											est devenu rare.
											En tant que cinéaste, cela m'inquiétait.
											Entant qu'être humain, cela me terrorisait.
											Quel avenir les jeunes pourraient-ils construire
											quand ils comprennent si peu
											d'où ils viennent
											et que si peu de récits racontent ce qui est possible ?
											L'ironie est manifeste :
											l'accès technique n'a jamais été aussi grand,
											l'accès culturel n'a jamais été aussi pauvre.
									","
											Das Kino ist wohl
											die einflussreichste Kunstform des 20. Jahrhunderts.
											Seine Künstler erzählten Geschichten
											über Ländergrenzen hinweg
											in so vielen Sprachen, Genres und Philosophien,
											wie man sich nur vorstellen kann.
											Es ist in der Tat schwer ein Thema zu finden,
											dessen sich noch kein Film angenommen hat.
											Während des letzten Jahrzehnts
											haben wir eine enorme Verflechtung globaler Medien gesehen,
											die nun von der Kultur der Hollywood-Blockbuster dominiert werden.
											Wir bekommen zunehmend eine Diät vorgesetzt,
											in der der Sinneseindruck, nicht die Geschichte, dominiert.
											Was für uns alle vor 40 Jahren normal war –
											das Erzählen von Geschichten zwischen Generationen –
											ist nun selten.
											Als Filmproduzentin machte mir das Sorgen.
											Als menschliches Wesen versetzt es mich in Angst und Schrecken.
											Welche Zukunft können unsere Kinder aufbauen
											mit so wenig Verständnis
											woher sie kommen
											und so wenigen Geschichten über das was möglich ist?
											Die Ironie ist fühlbar;
											der Zugang zu Technik war nie größer,
											der Zugang zu Kultur nie schwächer.
									",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
"
","
","
","
",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
"
											And so in 2006 we set up FILMCLUB,
											an organization that ran weekly film screenings in schools
											followed by discussions.
											If we could raid the annals of 100 years of film,
											maybe we could build a narrative
											that would deliver meaning
											to the fragmented and restless world of the young.
											Given the access to technology,
											even a school in a tiny rural hamlet
											could project a DVD onto a white board.
									","
											Así fue que en el año 2006 creamos FILMCLUB,
											una organización que exhibe películas semanales en escuelas,
											seguidas de debates.
											Si pudiéramos incursionar en los anales de 100 años de cine,
											quizá podríamos construir una narrativa
											que nos mostrara un significado
											al mundo fragmentado y agitado de los jóvenes.
											Con el acceso a la tecnología,
											incluso una escuela en un pequeño pueblo rural
											podría proyectar un DVD en una pizarra blanca.
									","
											C'est pourquoi, en 2006, nous avons mis sur pied FILMCLUB,
											une association qui organise des projections hebdomadaires de films dans les écoles,
											suivies de discussions.
											Si nous pouvions puiser dans les annales centenaires du cinéma,
											peut-être pourrions-nous construire un récit
											qui donnerait du sens
											au monde fragmenté et agité des jeunes.
											Grâce à l'accès à la technologie,
											même une école d'un petit hameau rural
											peut projeter un DVD sur un tableau blanc.
									","
											Und deshalb gründeten wir 2006 FILMCLUB,
											eine Organisation, die wöchentlich Filme in Schulen vorführte
											und anschließend diskutierte.
											Mit dem Filmarchiv der letzten 100 Jahre könnten wir
											vielleicht eine Geschichte schaffen,
											die der zerstückelten und unruhigen
											Welt der Jugend Sinn geben würde.
											Durch Zugang zu Technologie
											könnte sogar eine Schule in einem bäuerlichen Dorf
											eine DVD auf eine Leinwand projizieren.
									",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
"
","
","
","
",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
"
											In the first nine months
											we ran 25 clubs across the U.K.,
											with kids in age groups between five and 18
											watching a film uninterrupted for 90 minutes.
											The films were curated and contextualized.
											But the choice was theirs,
											and our audience quickly grew
											to choose the richest and most varied diet that we could provide.
											The outcome, immediate.
											It was an education of the most profound and transformative kind.
											In groups as large as 150 and as small as three,
											these young people discovered new places,
											new thoughts, new perspectives.
											By the time the pilot had finished,
											we had the names of a thousand schools
											that wished to join.
									","
											En los primeros nueve meses,
											pusimos en funcionamiento 25 clubs de cine en el Reino Unido,
											con grupos de chicos de entre 5 y 18 años
											que veían una película sin interrupciones durante 90 minutos.
											Las películas se organizaban y se les daba contexto.
											Pero la elección era de ellos
											y nuestra audiencia evolucionó rápidamente
											para elegir entre el régimen más rico y variado que pudiéramos ofrecer.
											El resultado fue inmediato.
											Fue una educación de la más profunda y transformadora.
											En grupos tan grandes como de 150 o tan pequeños como de 3 miembros,
											estos jóvenes descubrieron nuevos lugares,
											nuevos pensamientos, nuevas perspectivas.
											Al concluir el proyecto piloto,
											contábamos con los nombres de miles de escuelas
											que deseaban participar.
									","
											Durant les neuf premiers mois,
											nous avons organisé 25 clubs à travers le Royaume-Uni,
											avec des jeunes dans des groupes d'âge entre 5 et 18 ans
											qui regardaient un film sans interruption durant 90 minutes.
											Les films étaient sélectionnés et contextualisés,
											mais c'était les jeunes qui choisissaient ceux qu'ils voulaient voir
											et notre public a rapidement commencé
											à choisir le régime le plus riche et varié que nous pouvions leur offrir.
											Le résultat a été immédiat.
											C'était une éducation particulièrement profonde et transformatrice.
											Par groupes allant de 3 à 150,
											ces jeunes gens découvraient de nouveaux endroits,
											de nouvelles pensées, de nouveaux points de vue.
											À la fin du projet pilote,
											nous avions les noms d'un millier d'écoles
											qui voulaient se joindre à nous.
									","
											In den ersten neun Monaten
											betrieben wir 25 Vereine in Großbritannien,
											in denen Kinder zwischen 5 und 18
											für 90 Minuten ununterbrochen einen Film schauen.
											Die Filme waren kuratiert und kontextualisiert.
											Aber die Wahl war die ihre,
											und unser Publikum mauserte sich schnell
											zu Wählern der ergiebigsten und abwechslungsreichsten Kost, die wir anbieten konnten.
											Das Ergebnis kam sofort.
											Es war Bildung der tiefgreifendsten und formenden Art.
											In Gruppen so groß wie 150 und so klein wie drei
											entdeckten diese jungen Menschen neue Orte,
											neue Gedanken, neue Perspektiven.
											Als der Pilotversuch beendet war,
											hatten wir die Namen von tausend Schulen,
											die beitreten wollten.
									",The shared wonder of film,Beeban Kidron,13:12,"art,children,culture,film,storytelling,youth,movies"
