en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
"
											I recently had an epiphany.
											I realized that I could
actually play a role
											in solving one of the biggest problems
that faces mankind today,
											and that is the problem of climate change.
											It also dawned on me that
I had been working for 30 years or more
											just to get to this point in my life
											where I could actually make
this contribution to a bigger problem.
											And every experiment
that I have done in my lab
											over the last 30 years
											and people who work for me
did in my lab over the last 30 years
											has been directed toward doing
the really big experiment,
											this one last big experiment.
									","
											Récemment, j'ai eu une révélation.
											J'ai réalisé que je pouvais jouer un rôle
											dans la résolution
d'un des plus gros problèmes
											auxquels l'humanité fait face aujourd'hui
											et c'est le problème
du changement climatique.
											J'ai également réalisé que je travaillais
depuis 30 ans ou plus
											pour en venir à ce moment dans ma vie
											où je pourrais contribuer
à ce plus gros problème.
											Toutes les expériences
que j'ai faites dans mon labo
											au cours des 30 dernières années
											et que mes collaborateurs ont faites
au cours des 30 dernières années
											visaient à réaliser
cette énorme expérience,
											cette dernière grande expérience.
									","
											Hace poco tuve una epifanía.
											Me di cuenta de que podía contribuir
											a resolver uno de los mayores 
problemas que enfrenta la humanidad:
											el cambio climático.
											También me di cuenta de que había 
trabajado por 30 años o más
											solo para llegar a este punto de mi vida
											en el que pudiera contribuir
a resolver un problema mayor.
											El trabajo que he hecho en mi laboratorio
											en los últimos 30 años,
											junto a las personas que trabajan conmigo,
											se ha enfocado en hacer
un experimento muy importante,
											este último experimento importante.
									","
											Son zamanlarda harika bir şey keşfettim.
											Fark ettim ki tüm insanlığın yüzleştiği
en büyük problem olan
											iklim değişikliğinin çözülmesi konusunda
											bir rolüm olabilecekti.
											Aynı zamanda 30 yıldan fazladır
gelmeye çalıştığım hayatımın bu noktasında
											bu başarımın daha büyük bir probleme
											katkı sağlayabileceğim bana doğdu.
											30 yıldır laboratuvarımda
gerçekleştirdiğim
											her bir deney
											ve benim için çalışan insanların her
birinin gerçekleştirdiği deneyler
											hep çok daha büyük
bir bir şeyin parçasıydılar,
											bu son büyük deney.
									",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
"
","
","
","
",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
"
											So who am I?
											I'm a plant geneticist.
											I live in a world where there's
too much CO2 in the atmosphere
											because of human activity.
											But I've come to appreciate the plants
											as amazing machines that they are,
											whose job has been, really,
to just suck up CO2.
											And they do it so well,
											because they've been doing it
for over 500 million years.
											And they're really good at it.
											And so ...
									","
											Qui suis-je ?
											Je suis une généticienne des plantes.
											Je vis dans un monde
où il y a trop de CO2 dans l'atmosphère
											à cause de l'activité humaine.
											Mais j'en suis venue
à apprécier les plantes
											comme étant des machines formidables
											dont le travail a été d'aspirer le CO2.
											Elles le font si bien
											car elles le font depuis
plus de 500 millions d'années.
											Elles le font vraiment bien.
											Et donc...
									","
											Ahora bien, me especializo
en la genética de plantas.
											Vivo en un mundo donde hay
demasiado CO2 en la atmósfera
											debido a la actividad humana.
											Pero he aprendido a apreciar a las plantas
											como las máquinas maravillosas que son,
											y cuyo trabajo ha consistido
en absorber el CO2.
											Y lo hacen muy bien
											porque llevan más de 500 millones
de años dedicándose a eso.
											Y son sumamente eficientes.
											Pues bien,
									","
											Öyleyse ben kimim?
											Ben bir bitki genetikçisiyim.
											Ben insan aktivitelerinden dolayı
atmosferinde aşırı derecede CO2 barındıran
											bir gezegende yaşıyorum.
											Ben işleri sadece CO2 emmek olan
											bu harika bitki makineleri
											takdir etmeyi öğrendim.
											Bunu çok iyi yapıyorlar
											çünkü 500 milyon yıldır
bunu yapmaya devam ediyorlar.
											Ve bu konuda çok iyiler.
											Yani...
									",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
"
","
","
","
",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
"
											I also have some urgency
I want to tell you about.
											As a mother, I want to give
my two children a better world
											than I inherited from my parents,
											it would be nicer to keep it going
in the right direction,
											not the bad direction.
									","
											Il y a aussi une certaine urgence
dont je veux vous parler.
											En tant que mère, je veux offrir
à mes deux enfants un monde meilleur
											que celui que j'ai hérité de mes parents,
											ce serait plus sympa
qu'il aille dans la bonne direction,
											pas dans la mauvaise.
									","
											también quiero contarles
sobre un asunto urgente.
											Como madre, quiero dejarles
a mis dos hijos un mundo mejor
											que el que heredé de mis padres.
											Sería mucho mejor seguir
en la dirección correcta
											y no en la equivocada.
									","
											Aynı zamanda bahsetmek istediğim
acil bir durum da var.
											Bir anne olarak çocuklarıma
büyük anne ve babamdan aldığımdan
											daha iyi bir dünya bırakmak isterim.
											Bunu bu yönde bu şekilde tutmak
daha hoş olur,
											kötü şekilde bırakmak değil.
									",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
"
","
","
","
",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
"
											But I also ...
											I've had Parkinson's
for the last 15 years,
											and this gives me a sense of urgency
that I want to do this now,
											while I feel good enough
to really be part of this team.
											And I have an incredible team.
											We all work together,
											and this is something we want to do
because we have fun.
											And if you're only going to have
five people trying to save the planet,
											you better like each other,
											because you're going to be spending
a lot of time together.
									","
											Mais aussi...
											J'ai la maladie de Parkinson depuis 15 ans
											et cela me donne un sentiment d'urgence,
je veux faire cela maintenant,
											pendant que je me sens assez bien
pour faire partie de cette équipe.
											Et j'ai une équipe incroyable.
											Nous travaillons tous ensemble
											et c'est quelque chose
que nous voulons faire,
											car nous nous amusons.
											S'il n'y a que cinq personnes
essayant de sauver la planète,
											il vaut mieux qu'elles s'apprécient
											car elles vont passer
beaucoup de temps ensemble.
									","
											Pero yo también debo decir
											que he sufrido de Parkinson
por los últimos 15 años,
											y me ha dado el sentido de urgencia
parar hacer esto ahora mismo,
											mientras me sienta en condiciones
para ser parte de este equipo.
											Tengo un equipo increíble.
											Trabajamos bien juntos
											y es algo que queremos hacer
porque nos divierte.
											Y si cinco personas
tratarán de salvar el planeta,
											más vale que se lleven bien
porque pasarán mucho tiempo juntos.
									","
											Ama aynı zamanda...
											15 yıldır Parkinson hastalığım var,
											bu da bana bir aciliyet durumu
kazandırıyor, bunu şu an,
											kendimi ekibin parçası olmak için
gayet iyi hissederken yapmak istiyorum.
											İnanılmaz bir ekibim var.
											Hep beraber çalışırız,
											bunu yapmak hoşumuza gidiyor
çünkü eğleniyoruz.
											Dünyayı kurtarmak için sadece
beş kişilik bir takımınız varsa
											birbirinizi sevseniz iyi edersiniz
											çünkü beraber çok fazla
zaman geçireceksiniz.
									",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
"
","
","
","
",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşmeler)
									",How supercharged plants could slow climate change,Joanne Chory,13:48,"plants,Audacious Project,biology,Anthropocene,science,environment,nature,biotech,genetics,climate change,pollution,future"
