en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
"
											The things we make
											have one supreme quality —
											they live longer than us.
											We perish, they survive;
											we have one life, they have many lives,
											and in each life they can mean different things.
											Which means that, while we all have one biography,
											they have many.
									","
											Las cosas que hacemos
											tienen una calidad suprema,
											viven más tiempo que nosotros.
											Perecemos pero ellas sobreviven;
											tenemos una vida, ellas tienen muchas,
											y en cada vida pueden significar distintas cosas.
											Mientras que nosotros tenemos una biografía,
											ellas tienen muchas.
									","
											As coisas que fazemos
											têm uma qualidade suprema —
											elas vivem mais tempo do que nós.
											Nós perecemos, elas sobrevivem;
											nós temos uma vida, elas têm muitas vidas,
											e em cada vida elas podem significar coisas diferentes.
											O que significa que, enquanto nós todos temos uma biografia,
											elas têm muitas.
									","
											Les objets que nous fabriquons
											ont une qualité suprême :
											ils vivent plus longtemps que nous.
											Nous mourons, ils survivent ;
											nous n'avons qu'une vie, ils en ont de nombreuses,
											et pendant chacune d'elles, ils peuvent signifier plusieurs choses.
											Ce qui veut dire que, alors que nous n'avons qu'une biographie,
											ils en ont beaucoup.
									","
											Die Dinge, die wir herstellen,
											haben eine herausragende Fähigkeit:
											Sie leben länger als wir.
											Wir sterben, sie überleben.
											Wir haben ein Leben, sie haben viele,
											und in jedem Leben können sie unterschiedliche Dinge bedeuten.
											Während wir also nur eine Biographie haben,
											haben sie viele.
									",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
"
","
","
","
","
",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
"
											I want this morning to talk
											about the story, the biography — or rather the biographies —
											of one particular object,
											one remarkable thing.
											It doesn't, I agree,
											look very much.
											It's about the size of a rugby ball.
											It's made of clay,
											and it's been fashioned
											into a cylinder shape,
											covered with close writing
											and then baked dry in the sun.
											And as you can see,
											it's been knocked about a bit,
											which is not surprising
											because it was made two and a half thousand years ago
											and was dug up
											in 1879.
											But today,
											this thing is, I believe,
											a major player
											in the politics of the Middle East.
											And it's an object
											with fascinating stories
											and stories that are by no means over yet.
									","
											Esta mañana quiero contarles
											la historia, la biografía -mejor dicho, las biografías-
											de un objeto peculiar,
											de una pieza notable.
											De acuerdo, no dice
											mucho visualmente.
											Es del tamaño de una pelota de rugby.
											Está hecho de arcilla
											y ha sido modelado
											en forma de cilindro
											cubierto por una escritura ceñida,
											y luego cocido bajo el sol.
											Como pueden ver,
											está un poco zarandeado;
											algo que no sorprende
											porque tiene unos 2500 años
											y fue desenterrado
											en 1879.
											Pero hoy,
											creo que este objeto
											es un factor clave
											en la política de Oriente Medio.
											Es una pieza
											con historias fascinantes
											que de ninguna manera han terminado aún.
									","
											Eu quero falar esta manhã
											acerca da história, a biografia — ou antes, as biografias —
											de um objeto em particular,
											uma coisa notável.
											Ele não tem, concordo,
											grande aspeto.
											É quase do tamanho de uma bola de rugby.
											É feito de barro,
											e foi modelado
											para ter uma forma cilíndrica,
											coberto com uma escrita apertada
											e depois cozido ao sol.
											E como podem ver,
											levou alguns maus tratos,
											o que não é surpreendente
											porque foi feito há dois mil anos e meio
											e foi desenterrado
											em 1879.
											Mas hoje,
											esta coisa é, creio,
											um protagonista de relevo
											na política do Médio Oriente.
											E é um objeto
											com histórias fascinantes
											e histórias que nem por sombras se acham concluídas.
									","
											Je veux parler ce matin
											de l'histoire, de la biographie — ou plutôt des biographies —
											d'un objet particulier
											une chose remarquable
											Je suis d'accord,
											ça ne ressemble pas à grand-chose.
											C'est à peu près de la taille d'un ballon de rugby.
											C'est de l'argile,
											on lui a donné
											une forme cylindrique,
											couvert d'une fine écriture,
											et séché au soleil.
											Et comme vous le voyez,
											il a été un peu abîmé,
											ce qui n'est pas surprenant
											parce qu'il a été fabriqué il y a 2500 ans
											et a été découvert
											en 1879.
											Mais aujourd'hui,
											cet objet est, je crois,
											un acteur important
											dans la politique du Moyen Orient.
											Et c'est un objet
											avec des histoires fascinantes,
											et certaines ne sont pas du tout terminées.
									","
											Ich möchte an diesem Morgen
											über die Geschichte, die Biographie, oder eher Biographien
											eines bestimmten Objektes sprechen,
											einer ganz erstaunlichen Sache.
											Ich gebe zu,
											es sieht nicht nach viel aus.
											Es hat ungefähr die Größe eines Rugby-Balls.
											Es ist aus Ton gemacht
											und hat die Form
											eines Zylinders,
											der mit engstehender Schrift bedeckt
											und dann in der Sonne getrocknet worden ist.
											Und wie Sie sehen können,
											hat es ein paar Schläge abgekommen,
											was keine Überraschung ist,
											weil es vor zweieinhalbtausend Jahren gemacht wurde
											und erst im Jahre 1879
											ausgegraben wurde.
											Aber heute
											hat dieses Ding, glaube ich,
											eine Schlüsselrolle
											in der Politik des Nahen Ostens.
											Und es ist ein Objekt
											mit faszinierenden Geschichten,
											und Geschichten, die noch längst nicht vorbei sind.
									",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
"
","
","
","
","
",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
"
											The story begins
											in the Iran-Iraq war
											and that series of events
											that culminated
											in the invasion of Iraq
											by foreign forces,
											the removal of a despotic ruler
											and instant regime change.
											And I want to begin
											with one episode from that sequence of events
											that most of you would be very familiar with,
											Belshazzar's feast —
											because we're talking about the Iran-Iraq war
											of 539 BC.
											And the parallels
											between the events
											of 539 BC and 2003 and in between
											are startling.
											What you're looking at is Rembrandt's painting,
											now in the National Gallery in London,
											illustrating the text from the prophet Daniel
											in the Hebrew scriptures.
											And you all know roughly the story.
									","
											La historia comienza
											en la guerra entre Irán e Irak
											y esa serie de eventos
											que culminaron
											en la invasión a Irak
											por fuerzas extranjeras,
											la salida del déspota gobernante
											y el cambio inmediato de régimen.
											Y quiero empezar
											con un episodio de esa secuencia de eventos
											que resultará familiar a muchos de Uds.,
											El festín de Baltasar.
											Porque hablamos de la guerra entre Irán e Irak
											de 539 aC.
											La similitud
											entre los sucesos
											del 539 a.C. y el 2003, y lo intermedio,
											es sorprendente.
											Lo que estamos viendo es la pintura de Rembrandt,
											de la Galería Nacional de Londres,
											que ilustra el texto del profeta Daniel
											en las escrituras hebreas.
											Y, más o menos, ya conocen la historia.
									","
											A história começa
											na guerra Irão-Iraque
											e naquela série de eventos
											que culminaram
											na invasão do Iraque
											por forças estrangeiras,
											a queda de um governante despótico
											e uma mudança instantânea de regime.
											E quero começar
											por um episódio daquela sequência de eventos
											com que a maioria de vós estará bastante familiarizada,
											o banquete de Belsazar —
											porque estamos a falar da guerra Irão-Iraque
											de 539 a.C.
											E os paralelos
											entre os eventos
											de 539 a.C. e 2003 e no ínterim
											são espantosos.
											O que estão a ver é uma pintura de Rembrandt,
											agora na Galeria Nacional em Londres,
											a ilustrar o texto do profeta Daniel
											nas Escrituras Hebraicas.
											E todos vocês sabem a história por alto.
									","
											L'histoire commence
											pendant la guerre Iran-Irak
											et cette série d'événements
											qui a culminé
											avec l'invasion de l'Iraq
											par des forces étrangères,
											la destitution d'un dirigeant despotique
											et un changement de régime immédiat.
											Et je veux commencer
											avec un épisode de cette série d'événements
											avec lequel vous êtes tous familiers:
											le festin de Balthazar —
											parce que nous parlons de la guerre Iran-Iraq
											de 539 avant J.C.
											Et les parallèles
											entre les événements
											de 539 avant J.C., de 2003 et entretemps
											sont surprenants.
											Ce que vous voyez est une peinture de Rembrandt,
											maintenant à la National Gallery de Londres,
											qui illustre le texte du prophète Daniel
											dans les textes hébreux.
											Et vous connaissez tous grosso modo l'histoire.
									","
											Die Geschichte beginnt
											im Golfkrieg
											und mit der Reihe von Ereignissen,
											die in der Invasion des Iraks
											durch ausländische Truppen
											kulminierte,
											der Entfernung eines despotischen Herrschers
											und einem sofortigen Regimewechsel.
											Beginnen möchte ich
											mit einer Episode aus dieser Reihe von Ereignissen,
											die die meisten von Ihnen wohl kennen,
											Belsazars Fest –
											denn wir sprechen vom Golfkrieg
											im Jahr 539 v. Chr.
											Und die Parallelen
											zwischen den Ereignissen
											von 539 v. Chr. und 2003 und denen dazwischen
											sind verblüffend.
											Wir sehen hier ein Bild von Rembrandt,
											das jetzt in der Nationalgalerie in London hängt.
											Es verbildlicht den Text des Propheten Daniel
											aus der Hebräischen Bibel.
											Sie kennen wohl alle die Geschichte.
									",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
"
","
","
","
","
",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
"
											Belshazzar, the son of Nebuchadnezzar,
											Nebuchadnezzar who'd conquered Israel, sacked Jerusalem
											and captured the people
											and taken the Jews back to Babylon.
											Not only the Jews, he'd taken the temple vessels.
											He'd ransacked, desecrated the temple.
											And the great gold vessels of the temple in Jerusalem
											had been taken to Babylon.
											Belshazzar, his son,
											decides to have a feast.
											And in order to make it even more exciting,
											he added a bit of sacrilege to the rest of the fun,
											and he brings out the temple vessels.
											He's already at war with the Iranians,
											with the king of Persia.
									","
											Baltasar es el hijo de Nabucodonosor.
											Nabucodonosor conquistó Israel, saqueó Jerusalén,
											capturó a la gente
											y regresó a los judíos a Babilonia
											No sólo a los judíos, él se llevó las vasijas del templo.
											Saqueó y profanó el templo.
											Y las grandes vasijas de oro del templo de Jerusalén
											fueron llevadas a Babilonia.
											Baltasar, su hijo,
											decide hacer un festín.
											Y para hacerlo aún más emocionante
											le dio un toque sacrílego a la diversión
											sacando las vasijas del templo.
											Ya está en guerra con los iraníes,
											con el rey de Persia.
									","
											Belsazar, o filho de Nabucodonosor,
											Nabucodonosor, que tinha conquistado Israel, saqueado Jerusalém
											e capturado o povo
											e levado os judeus para a Babilónia.
											Não só os judeus, ele tinha levado consigo os vasos do templo.
											Ele tinha saqueado, profanado o templo.
											E os grandes vasos de ouro do templo em Jerusalém
											tinham sido levados para a Babilónia.
											Belsazar, o seu filho,
											decide dar um banquete.
											E de maneira a torná-lo ainda mais excitante,
											ele acrescentou um pouco de sacrilégio ao resto da paródia,
											e traz os vasos do templo.
											Ele está já em guerra com os iranianos,
											com o rei da Pérsia.
									","
											Balthazar, le fils de Nabuchodonosor,
											Nabuchodonosor qui a conquis Israël, mis Jérusalem à sac,
											capturé les habitants
											et ramené les Juifs à Babylone.
											Pas seulement les juifs, il partait avec la vaisselle sacrée du temple.
											Il avait pillé, profané le temple,
											et emmené les magnifiques plats sacrés en or du temple de Jérusalem
											de retour à Babylone.
											Balthazar, son fils,
											décida de faire un banquet.
											Et pour le rendre encore plus excitant,
											il ajouta un peu de sacrilège au reste de la fête,
											et fit apporter les plats du temple.
											Il était déjà en guerre avec les Iraniens,
											avec le roi de Perse.
									","
											Belsazar, der Sohn Nebukadnezars,
											der Nebukadnezar, der Israel erobert, Jerusalem gebrandschatzt,
											das Volk gefangen genommen,
											und die Juden mit nach Babel genommen hatte.
											Nicht nur die Juden, auch die Gefäße aus dem Tempel.
											Er hatte den Tempel entweiht und geplündert.
											Und die großen, goldenen Gefäße des Tempels in Jerusalem
											waren nach Babel gebracht worden.
											Belsazar, sein Sohn,
											möchte nun ein Gastmahl geben.
											Um das ganze etwas aufzupeppen,
											fügt er dem Spaß ein bisschen Sakrileg hinzu
											und holt die Tempelgefäße raus.
											Er ist bereits im Krieg mit den Iranern,
											mit dem König von Persien.
									",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
"
","
","
","
","
",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
"
											And that night, Daniel tells us,
											at the height of the festivities
											a hand appeared and wrote on the wall,
											""You are weighed in the balance and found wanting,
											and your kingdom is handed over
											to the Medes and the Persians.""
											And that very night
											Cyrus, king of the Persians, entered Babylon
											and the whole regime of Belshazzar fell.
											It is, of course, a great moment
											in the history
											of the Jewish people.
											It's a great story. It's story we all know.
											""The writing on the wall""
											is part of our everyday language.
											What happened next
											was remarkable,
											and it's where our cylinder
											enters the story.
									","
											Y esa noche, Daniel nos cuenta,
											que en el clímax de la fiesta
											una mano aparece escribiendo en la pared:
											""Fuiste pesado en balanza, y hallado falto,
											Tu reino ha sido roto y será dado
											a los medos y a los persas"".
											Y esa misma noche
											Ciro, rey de los persas, entró en Babilonia
											y cayó el régimen de Baltasar.
											Desde luego, es un gran momento
											en la historia
											del pueblo judío.
											Es una gran historia que todos conocemos.
											""La escritura en la pared""
											es parte de nuestro lenguaje cotidiano.
											Lo que ocurrió después
											fue notable,
											y es allí donde nuestro cilindro
											entra en la historia.
									","
											E naquela noite, Daniel conta-nos que,
											no auge das festividades
											apareceu uma mão e escreveu na parede:
											""Foste pesado na balança e achado deficiente,
											e o teu reino é entregue
											aos medos e aos persas.""
											E naquela mesma noite
											Ciro, rei dos persas, entrou em Babilónia
											e todo o regime de Belsazar caiu.
											É, claro, um grande momento
											na história
											do povo judeu.
											É uma ótima história. É uma história que todos conhecemos.
											""A escrita na parede""
											faz parte da linguagem do quotidiano.
											O que aconteceu a seguir
											foi notável,
											e é onde o nosso cilindro
											entra na história.
									","
											Et cette nuit, nous dit Daniel,
											au plus fort des festivités,
											une main apparaît et écrit sur le mur,
											« Tu as été pesé dans la balance et l'on a trouvé que tu ne fais pas le poids.
											Ton royaume a été divisé pour être livré
											aux Mèdes et aux Perses. »
											Et cette nuit-là
											Cyrus, roi des Perses, entra dans Babylone
											et tout le régime de Balthazar tomba.
											C'est, bien sûr, un grand moment
											dans l'histoire
											du peuple juif.
											C'est une histoire passionnante, que nous connaissons tous.
											« L'écriture sur le mur »
											est une expression courante.
											Ce qui arriva ensuite
											fut remarquable
											et c'est à ce moment que le cylindre
											entre en scène.
									","
											Und in dieser Nacht, so erzählt uns Daniel,
											auf der Höhe der Feierlichkeiten,
											erscheint eine Hand und schreibt an die Wand:
											""Du wurdest gewogen und für zu leicht befunden.
											Dein Reich wird geteilt und
											den Medern und Persern gegeben.""
											Und in genau dieser Nacht
											kam Kyros, König der Perser, nach Babel
											und das gesamte Regime Belsazars fiel.
											Das ist natürlich ein großer Moment
											in der Geschichte
											des jüdischen Volks.
											Es ist eine großartige Geschichte. Wir kennen sie alle.
											Das Menetekel
											ist Teil unserer Alltagssprache geworden.
											Was als Nächstes passierte,
											ist bemerkenswert,
											und da betritt unser Zylinder
											die Geschichte.
									",2600 years of history in one object,Neil MacGregor,19:37,"culture,global issues,history,world cultures,archaeology"
