en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
"
											I have had the distinct pleasure
											of living inside two biospheres.
											Of course we all here in this room live in Biosphere 1.
											I've also lived in Biosphere 2.
											And the wonderful thing about that is that I get to compare biospheres.
											And hopefully from that I get to learn something.
									","
											He tenido el especial placer
											de vivir dentro de dos biosferas.
											Por supuesto, todos aquí en esta sala vivimos en la biosfera 1
											Yo también he vivido en Biosphere 2.
											Y lo maravilloso es que puedo comparar las biosferas
											Y espero gracias a este hecho, aprender algo
									","
											İki farklı biyosferde yaşamış olmanın
											benzersiz tatminine sahibim.
											Burada, bu odada hepimiz Biyosfer 1'de yaşıyoruz elbette
											Fakat ben Biyosfer 2'de de yaşadım.
											Ve bunun en güzel yanı da, her iki biyosferi karşılaştırabilmem.
											Umarım bundan bir şeyler öğrenebilmişimdir.
									","
											J'ai eu le privilège
											de vivre au sein de 2 biosphères.
											Bien sûr nous vivons tous dans la biosphère 1.
											J'ai aussi vécu dans la biosphère 2.
											Et la chose merveilleuse par rapport à ça c'est d'avoir pu comparer ces biosphères
											et apprendre quelque chose.
									","
											Ich hatte das außerordentliche Glück,
											dass ich in zwei Biosphären leben durfte.
											Natürlich leben wir alle hier im Raum in Biosphäre 1.
											Ich habe auch in Biosphäre 2 gelebt.
											Und das Tolle daran ist, dass ich die beiden Biosphären vergleichen kann.
											Und ich konnte – so hoffe ich – daraus etwas lernen.
									","
											Tenho o especial prazer
											de ter vivido dentro de duas biosferas.
											Obviamente, todos aqui,
nesta sala, vivemos na Biosfera 1.
											Eu também vivi na Biosfera 2.
											O que é maravilhoso
é que posso comparar as biosferas.
											E espero, graças a isso,
aprender alguma coisa.
									",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
"
","
","
","
","
","
",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
"
											So what did I learn? Well,
											here I am inside Biosphere 2, making a pizza.
											So I am harvesting the wheat, in order to make the dough.
											And then of course I have to milk the goats
											and feed the goats in order to make the cheese.
											It took me four months in Biosphere 2 to make a pizza.
											Here in Biosphere 1, well it takes me about two minutes,
											because I pick up the phone and I call and say,
											""Hey, can you deliver the pizza?""
									","
											Entonces, que aprendí? Bueno,
											Aquí me encuentro dentro de Biosphere 2, preparando una pizza.
											Entonces estoy cosechando el trigo, para poder hacer la masa
											Y, por supuesto tengo que ordeñar las cabras
											y alimentar a las cabras para poder hacer el queso
											Me tardó cuatro meses en Biosphere 2 preparar la pizza
											Aquí en Biosphere 1, bueno, me toma unos dos minutos
											Porque levanto el teléfono y llamo para decir,
											""Hey, pueden enviarme una pizza?""
									","
											Peki ne öğrendim? Evet,
											burada, Biyosfer 2'deyim ve pizza yapıyorum.
											Hamuru hazırlamak için önce buğdayı hasat ediyorum.
											Ve tabi keçileri beslemeliyim ki
											sütlerini sağıp peynir yapabileyim.
											Biyosfer 2'de pizza yapmak tam dört ayımı aldı.
											Burada, Biyosfer 1'de ise yaklaşık iki dakikamı ayırmam yetiyor.
											Çünkü telefonu alıp, numarayı çeviriyor
											ve ""Bir pizza getirir misiniz"" diyorum.
									","
											Donc qu'ai-je appris ? Ok,
											me voilà à l'intérieur de la biosphère 2, en train de préparer une pizza.
											Et donc je récolte le blé afin de faire la pâte.
											Et ensuite bien sûr je dois traire les chèvres
											puis nourrir ces chèvres afin de faire le fromage.
											Ca m'a pris quatre mois dans la biosphère 2 pour faire une pizza.
											Ici dans biosphère 1, eh bien ça m'a pris à peu près 2 minutes.
											Parce que j'ai pris le téléphone et j'ai dit,
											""eh, pouvez-vous me livrer une pizza?""
									","
											Was habe ich nun gelernt?
											Hier bin ich in Biosphäre 2 und mache eine Pizza.
											Ich ernte also Weizen, um den Teig zu machen.
											Dann muss ich natürlich die Ziegen melken
											und füttern, um den Käse zu machen.
											In Biosphäre 2 brauchte ich vier Monate, um eine Pizza zu machen.
											Hier in Biosphäre 1 brauche ich etwa zwei Minuten.
											Denn ich nehme einfach das Telefon, rufe an und sage
											„Können Sie mir eine Pizza vorbeibringen?“
									","
											Então, o que é que aprendi?
											Esta aqui sou eu, na Biosfera 2,
a fazer uma ""pizza"".
											Estou a apanhar o trigo,
para fazer a massa.
											Depois, claro, tenho
que ordenhar as cabras
											e alimentar as cabras
para fazer o queijo.
											Na Biosfera 2, levei quatro meses
a fazer uma ""pizza"".
											Aqui, na Biosfera 1,
levo cerca de dois minutos,
											porque pego no telefone, ligo e digo:
											""Pode enviar-me uma 'pizza'?""
									",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
"
","
","
","
","
","
",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
"
											So Biosphere 2
											was essentially a three-acre,
											entirely sealed, miniature world
											that I lived in for two years and 20 minutes.
											(Laughter)
											Over the top it was sealed with steel and glass,
											underneath it was sealed with a pan of steel —
											essentially entirely sealed.
											So we had our own miniature rainforest,
											a private beach with a coral reef.
											We had a savanna, a marsh, a desert.
											We had our own half-acre farm that we had to grow everything.
											And of course we had our human habitat, where we lived.
									","
											Entonces, Biosphere 2
											tenía una superficie de 1.2 hectáreas
											y era esencialmente un pequeño mundo completamente aislado
											en el cuál viví durante dos años y 20 minutos.
											(Risas)
											Por arriba, estaba sellado con acero y vidrio
											Por debajo, estaba sellado con un bloque de acero.
											En definitiva, estaba completamente sellado
											Teníamos entonces nuestra selva tropical en miniatura,
											y una playa privada con fondo de corales.
											Teníamos una sabana, un pantano, y un desierto
											Teníamos nuestra propia granja de 2000m2 donde teníamos que cultivar todo.
											Y por supuesto nuestro propio hábitat humano, donde vivíamos
									","
											Biyosfer 2
											yaklaşık 1,2 dönüm büyüklüğünde,
											dışarıya bütünüyle kapatılmış bir minyatür dünyadır.
											Ve ben orada tam 2 yıl, 20 dakika yaşadım.
											(Gülüşmeler)
											Çatısı çelik ve camla yalıtılmış,
											Alt kısmı da yine çelik bir tabanla yalıtılmış,
											yani tamamen dışarıya kapalı bir ortamdı.
											Kendimize ait minyatür bir yağmur ormanımız,
											mercan resifli özel bir plajımız vardı.
											Bir ovamız, bir bataklığımız, bir çölümüz vardı.
											2000 metrekarelik alana kurulu çiftliğimizde, her şeyi yetiştirmemiz gerekiyordu.
											Ve elbette içinde yaşadığımız bir de insan yerleşimimiz vardı.
									","
											Donc, la biosphère 2
											c'était principalement 1,2 hectare,
											un monde miniature entièrement hermétique
											dans lequel j'ai vécu pendant deux ans et 20 minutes.
											(RIRE)
											Au-dessus c'est fermé avec du verre et de l'acier.
											En dessous c'est fermé avec un plateau d'acier.
											Le tout entièrement confiné.
											Donc on avait notre propre forêt tropicale miniature,
											une plage privée avec un récif de corail.
											Nous avions une savane, un marécage, un désert.
											Nous avions notre propre ferme de 2000 m² où nous devions faire pousser de tout.
											Et bien sûr nous avions notre habitat dans lequel nous avons vécu.
									","
											Biosphäre 2 war eigentlich
											eine anderthalb Hektar große,
											vollkommen abgeschlossene Miniaturwelt,
											in der ich 2 Jahre und 20 Minuten gelebt habe.
											(Lachen)
											Von oben war sie durch Stahl und Glas versiegelt.
											Von unten war sie durch eine Stahlwanne versiegelt.
											Kurzum, sie war völlig abgeschlossen.
											Wir hatten unseren eigenen Miniregenwald,
											einen Privatstrand mit Korallenriff.
											Wir hatten eine Savanne, ein Feuchtgebiet, eine Wüste.
											Wir hatten ein Viertel Hektar Ackerland, um alles Nötige anzubauen.
											Und natürlich hatten wir unser Habitat, in dem wir lebten.
									","
											A Biosfera 2
											era, essencialmente,
pouco mais de um hectare,
											um mundo em miniatura,
totalmente fechado,
											onde vivi durante dois anos
e 20 minutos.
											(Risos)
											Por cima, estava selado com aço e vidro.
											Por baixo, estava selado
com uma placa de aço
											— essencialmente,
completamente selado.
											Tinha uma floresta tropical
em miniatura,
											uma praia privada com um recife de coral.
											Tínhamos uma savana,
um pântano, um deserto.
											Tínhamos uma quinta com meio hectare
onde tínhamos que cultivar tudo.
											E, claro, tínhamos o ""habitat"" humano
em que vivíamos.
									",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
"
","
","
","
","
","
",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
"
											Back in the mid-'80s when we were designing Biosphere 2,
											we had to ask ourselves some pretty basic questions.
											I mean, what is a biosphere?
											Back then, yes, I guess we all know now
											that it is essentially the sphere of life around the Earth, right?
											Well, you have to get a little more specific than that if you're going to build one.
											And so we decided that what it really is
											is that it is entirely materially closed —
											that is, nothing goes in or out at all, no material —
											and energetically open,
											which is essentially what planet Earth is.
									","
											En los años 80 cuando estábamos diseñando Biosphere 2
											Nos teníamos que hacer algunas preguntas bastante básicas.
											Quiero decir, ¿Que es una biosfera?
											Era en aquel entonces, claro, creo que ahora todos sabemos
											que es esencialmente la esfera de vida alrededor de la tierra. ¿correcto?
											Bueno, hay que ser un poquito más especifico si se va a construir una.
											Y entonces, decidimos que lo que realmente es
											es que está completamente cerrada a nivel material,
											es decir, nada entra o sale, ningún material,
											y energéticamente abierta
											Eso es esencialmente lo que es el planeta Tierra.
									","
											Biyosfer 2'yi tasarladığımız 1980'li yıllara dönersek,
											kendimize bazı basit sorular sormamız gerekir.
											Demek istediğim şu, bir biyosfer nedir?
											Sanırım bunun cevabını hepimiz biliyoruz.
											Temel olarak, Dünya üzerinde, yaşamın var olduğu katmandır diyebiliriz, değil mi?
											Fakat bir tane inşa etmeyi düşünüyorsanız, bundan daha belirleyici bir tarif yapmanız gerekir.
											Biz de biyosferin ne olduğunu bulmaya karar verdik.
											Bu bütünüyle, maddesel olarak kapalı bir ortamdır.
											Yani dışarıdan madde olarak hiçbir şey girip çıkmaz
											ve yalnızca enerji etkisine açıktır.
											Evet, temel olarak Dünya gezegeni böyledir.
									","
											Retournons aux années 80 lorsque nous étions en train de concevoir Biosphere 2
											Nous avons dû nous poser quelques questions très basiques.
											Je veux dire, qu'est ce qu'une biosphère?
											Depuis lors, oui, je pense que nous le savons tous maintenant
											C'est essentiellement une sphère de vie autour de la terre, n'est-ce pas?
											C'est bien, mais vous devez être un peu plus précis que ça si vous devez en construire une.
											Et donc on a décidé ce que c'était vraiment
											c'est quelque chose d'entièrement hermétique matériellement,
											c'est-à-dire, rien n'entre, rien ne s'échappe, aucune matière,
											et ouvert énergétiquement.
											Ce qui correspond essentiellement à ce qu'est la planète terre.
									","
											Damals, Mitte der 80er Jahre, als wir Biosphäre 2 entwickelten,
											mussten wir uns ein paar grundlegende Fragen stellen.
											Ich meine damit, was ist eine Biosphäre?
											Damals ... ja, heute wissen wir wohl alle,
											dass das die Sphäre des Lebens auf der Erde ist, nicht wahr?
											Nun, da muss man ein bisschen konkreter werden, wenn man eine bauen will.
											Und so entschieden wir uns, dass es eigentlich darauf ankommt,
											dass sie für Materie vollkommen abgeschlossen ist,
											das heißt, dass nichts rein oder raus kommt, keine Materie,
											sie aber für Energie offen ist.
											Was im Wesentlichen auch beim Planeten Erde der Fall ist.
									","
											Em meados dos anos 80,
quando estávamos a projetar a Biosfera 2,
											tivemos que fazer umas perguntas básicas.
											Ou seja, o que é uma biosfera?
											Nessa época, acho que todos sabíamos
											que era a esfera da vida
em volta da Terra, não era?
											Temos que ser um pouco mais específicos,
se quisermos construir uma.
											Decidimos, pois, que o que é realmente
											é que está encerrada a nível material
											ou seja, nada entra nem sai,
nenhum material
											e aberta a nível de energia.
											É isso que o planeta Terra é.
									",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
"
","
","
","
","
","
",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
"
											This is a chamber that was 1/400th the size of Biosphere 2
											that we called our Test Module.
											And the very first day that this fellow, John Allen,
											walked in, to spend a couple of days in there
											with all the plants and animals and bacteria that we'd put in there
											to hopefully keep him alive,
											the doctors were incredibly concerned
											that he was going to succumb to some dreadful toxin,
											or that his lungs were going to get choked with bacteria or something, fungus.
											But of course none of that happened.
									","
											Esto es una cámara que era la 1/400ava parte del tamaño de Biosphere 2
											que llamamos nuestro módulo de ensayo.
											Y el primer día que este hombre, John Allen,
											ingresó para pasar allí un par de días,
											con todas las plantas, animales y bacterias que habíamos colocado previamente
											con la esperanza de mantenerlo vivo
											Los médicos estaban increíblemente preocupados
											que él iba a sucumbir a alguna toxina terribe,
											o que sus pulmones se iban a asfixiar con una bacteria o algo, quizás un hongo.
											Pero, por supuesto, nada de eso ocurrió.
									","
											Bu, Biyosfer 2'nin 1/400 ölçeğinde modeli olan bir hücre.
											bunu Test Modülü olarak adlandırıyorduk.
											John Allen arkadaşımızın modüldeki ilk günü.
											Buraya birkaç gün geçirmek üzere girdi.
											Modüle koyduğumuz tüm bitki, hayvan ve bakterilerin
											onu hayatta tutacağını umut ediyorduk.
											Doktorlarımız son derece endişeliydi,
											onun ölümcül bir toksine yenik düşeceğinden
											ya da ciğerlerini kaplayan bir bakteri veya mantar sebebiyle boğulacağından korkuyorlardı.
											Ama bunların hiçbiri olmadı.
									","
											Voici une cellule qui fait 1/400e de la taille de Biosphere 2
											que nous appelons notre module de test.
											Et le tout premier jour où mon collègue, John Allen,
											est entré à l'intérieur, pour y passer quelques jours,
											avec toutes les plantes, les animaux et les bactéries que nous avions pu y mettre
											dans l'espoir de le garder en vie,
											les médecins étaient incroyablement préoccupés
											par le fait qu'il puisse succomber à une toxine mortelle,
											ou que ses poumons puissent être infectés par une bactérie ou par un champignon quelconque.
											Bien sûr rien de tout ça n'est arrivé.
									","
											Dies ist ein Raum von 1/400 der Größe von Biosphäre 2,
											unser so genanntes Testmodul.
											Und das war der erste Tag, an dem dieser junge Mann, John Allen,
											hineingeht, um ein paar Tage dort zu bleiben,
											mit all den Pflanzen und Tieren und Bakterien, die wir hineingebracht haben,
											und die ihn hoffentlich am Leben halten.
											Die Ärzte waren unglaublich besorgt,
											dass er an irgendeinem schrecklichen Toxin umkommen würde
											oder seine Lunge wegen Bakterien oder sowas versagen würde, oder wegen Pilzen.
											Aber natürlich ist nichts dergleichen passiert.
									","
											Isto é uma câmara 400 vezes
mais pequena do que a Biosfera 2
											a que chamámos o Módulo de Teste.
											No primeiro dia
em que John Allen entrou
											para ali passar uns dias
											com todas as plantas e animais
e bactérias que lá pusemos,
											para o mantermos vivo,
											os médicos estavam muito preocupados
											que ele sucumbisse
a alguma toxina terrível
											ou que os pulmões dele ficassem
afogados em bactérias ou qualquer fungo.
											Mas, claro, nada disso aconteceu.
									",Life in Biosphere 2,Jane Poynter,15:53,"TEDx,adventure,biotech,climate change,environment,space,ecology"
