en,fr,tr,title,speaker,duration,tags
"
","
","
",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
"
											Anne Milgram: Congressman,
I was about to introduce you
											and say a little more —
									","
											Anne Milgram : Député,
j'allais vous présenter
											et en dire un peu plus —
									","
											Anne Milgram: Sayın milletvekili,
tam da sizi tanıtmak
											ve bir şeyler söylemek üzereydim.
									",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
"
","
","
",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
"
											Will Hurd: Hey, Anne. How are you?
									","
											Will Hurd : Bonjour Anne. Ça va ?
									","
											Will Hurd: Merhaba, Anne. Nasılsın?
									",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
"
","
","
",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
"
											AM: Hi, how are you doing?
Thank you so much for joining us tonight.
											We're so lucky to have you here with us.
											I've already explained
that you're actually in Washington
											because you're working.
											And I was about to tell folks
											that you represent
the 23rd district of Texas.
											But maybe you could tell us
a little bit about your district
											and describe it for us.
									","
											AM : Comment allez-vous ?
Merci de vous joindre à nous ce soir.
											Nous avons la chance
de vous avoir avec nous.
											J'ai déjà expliqué
que vous étiez à Washington
											car vous travaillez.
											J'allais dire aux gens
											que vous représentez
le 23ème district texan.
											Mais peut-être pourriez-vous nous en dire
un peu plus sur votre district
											et nous le décrire.
									","
											AM: Merhaba, nasılsınız? Bu gece bize
katıldığınız için çok teşekkür ederim.
											Burada bizimle olduğunuzdan 
dolayı çok şanslıyız.
											Çalıştığınızdan dolayı Washington'da
olduğunuzu çoktan açıkladım
											ve arkadaşlara Texas'ın 23. bölgesini
temsil ettiğinizi söylemek üzereydim.
											Ama belki de siz bölgeniz hakkında
biraz bir şeyler anlatabilir
											ve bizim için tanımlayabilirsiniz.
									",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
"
","
","
",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
"
											WH: Sure, my district in Southwest Texas
is 29 counties, two time zones,
											820 miles of border
from Eagle Pass, Texas
											all the way to El Paso.
											It takes 10 and a half hours to drive
across my district at 80 miles an hour,
											which is the speed limit
in most of the district.
											And I found out a couple of weekends ago,
											it's not the speed limit
in all the district.
									","
											WH : Mon district du sud-ouest du Texas
est dans 29 comtés, deux fuseaux horaires,
											1 300 kilomètres de frontière,

											d'Eagle Pass jusqu'à El Paso.
											Il faut plus de 10 heures pour traverser
mon district en voiture à 130 km/h,
											ce qui est souvent la limite de vitesse.
											J'ai découvert il y a quelques semaines
											que ce n'est pas la limite
dans tout le district.
									","
											WH: Tabii ki, Güneybatı Texas'taki bölgem
29 ilçeden oluşuyor, iki zaman dilimi var,
											Eagle Pass, Texas'tan El Paso'ya kadar
1319 kilometrelik bir sınır bölgesi.
											Bölgenin çoğunda hız limiti olan
saatte 128 kilometre hızla gidildiğinde
											bölgemi bir uçtan bir uca gitmek 
10 buçuk saat sürüyor.
											Birkaç hafta önce öğrendim ki
											tüm bölgedeki hız limiti bu değil.
									",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
"
","
","
",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									",A wall won't solve America's border problems,Will Hurd,17:23,"immigration,government,United States,refugees,society,social change,politics,community"
