en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											When I was a kid,
my parents would tell me,
											""You can make a mess,
but you have to clean up after yourself.""
											So freedom came with responsibility.
											But my imagination would take me
to all these wonderful places,
											where everything was possible.
											So I grew up in a bubble of innocence —
											or a bubble of ignorance, I should say,
											because adults would lie to us
to protect us from the ugly truth.
											And growing up, I found out
that adults make a mess,
											and they're not very good
at cleaning up after themselves.
									","
											Quando eu era criança,
os meus pais diziam-me:
											""Podes desarrumar tudo,
mas depois vais ter que arrumar"".
											A liberdade implica responsabilidade.
											Mas a minha imaginação levava-me
a todos esses maravilhosos lugares,
											onde tudo era possível.
											Cresci numa bolha de inocência,
											ou, melhor, numa bolha de ignorância,
											porque os adultos mentiam-nos
para nos proteger da feia verdade.
											Enquanto crescia, descobri 
que os adultos semeiam a desordem,
											mas não são muito bons
em limpá-la depois.
									","
											Ben bir çocukken, anne babam 
bana derdi ki,
											""Ortalığı berbat edebilirsin, ama 
sonrasında kendin toparlamalısın.""
											Yani özgürlük sorumlulukla birlikte geldi.
											Ancak hayal gücüm beni 
her şeyin mümkün olduğu
											harika yerlere götürürdü.
											Böylece masumiyet balonunda yetiştim
											ya da bir cahiliyet 
balonunda mı demeliyim?
									","
											Enfant, mes parents me disaient :
											« Tu peux semer le désordre,
mais tu dois nettoyer derrière toi. »
											La liberté s'accompagnait donc
de responsabilité.
											Mais mon imagination m'emmenait
dans tous ces endroits magnifiques
											où tout était possible.
											J'ai grandi dans une bulle d'innocence —
											ou devrais-je dire
une bulle d'ignorance,
											parce que les adultes nous mentaient
pour nous protéger de l'horrible vérité.
											En grandissant, j'ai découvert
que les adultes semaient le désordre
											et qu'ils n'étaient pas très doués
pour nettoyer après eux.
									","
											Als Kind sagten mir meine Eltern immer:
											""Du kannst Unordnung machen,
solange du hinterher aufräumst.""
											Freiheit war also
mit Verantwortung verbunden.
											Aber meine Fantasie eröffnete mir
viele wunderbaren Orte,
											an denen alles möglich war.
											Ich wuchs also in einer
Seifenblase der Unschuld auf.
											Oder, besser gesagt,
in einer Blase der Ignoranz,
											denn Erwachsene logen uns an, um uns
vor der unschönen Realität zu schützen.
											Mit der Zeit lernte ich,
dass Erwachsene Unordnung machen
											und nicht sehr gut darin sind,
hinterher aufzuräumen.
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											Fast forward, I am an adult now,
											and I teach citizen science and invention
at the Hong Kong Harbour School.
											And it doesn't take too long
											before my students walk on a beach
and stumble upon piles of trash.
											So as good citizens,
we clean up the beaches —
											and no, he is not drinking alcohol,
and if he is, I did not give it to him.
									","
											Agora sou adulto
											e ensino ciências de cidadania e invenção
na Harbour School em Hong Kong.
											E não foi preciso muito tempo
											até os meus alunos encontrarem
lixo quando passeiam numa praia.
											Como bons cidadãos,
limpamos as praias
											— não, ele não está a beber álcool, 
e se está, não fui eu quem lho deu.
									","
											Çünkü yetişkinler bizi çirkin 
gerçeklerden korumak için yalan söyler.
											Büyürken, yetişkinlerin ortalığı
berbat ettiğini ve
											karışıklığı toparlama konusunda 
çok iyi olmadıklarını anladım.
									","
											Saut dans le temps,
je suis adulte
											et j'enseigne les sciences citoyennes
et l'invention
											à l'Harbour School à Hong Kong.
											Il ne faut pas longtemps
											avant que mes élèves
marchent sur la plage
											et trébuchent sur des déchets.
											En bons citoyens,
nous nettoyons la plage —
											et non, il ne boit pas d'alcool.
S'il en boit, je ne lui en ai pas donné.
									","
											Zeitsprung: Ich bin nun erwachsen
											und unterrichte
Bürgerwissenschaft und Innovation
											an der Hong Kong Harbour School.
											Es dauert nicht lange,
											bis meine Schüler am Strand spazieren
und dabei auf Müllberge stoßen.
											Als gute Bürger räumen wir dort auf —
											und nein, er trinkt keinen Alkohol,
und wenn doch, hat er ihn nicht von mir.
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											(Laughter)
									","
											(Risos)
									","
											Aradan çok zaman geçti, 
şimdi yetişkin biriyim ve
											Hong Kong Harbour Okulu'nda Vatandaşlık 
Bilimi ve Yaratıcılık dersi veriyorum.
											Öğrencilerimin bir sahilde yürür yürümez,
											bir çöp yığınlarına rastlamaları 
uzun sürmüyor.
											İyi vatandaşlar olarak
sahilleri temizliyoruz
											ve hayır, o alkol almıyor,
alıyorsa da ben vermedim.
									","
											(Rires)
									","
											(Lachen)
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											And so it's sad to say,
											but today more than 80 percent 
of the oceans have plastic in them.
											It's a horrifying fact.
											And in past decades,
											we've been taking those big ships out
and those big nets,
											and we collect those plastic bits
that we look at under a microscope,
											and we sort them,
											and then we put this data onto a map.
											But that takes forever,
it's very expensive,
											and so it's quite risky
to take those big boats out.
									","
											É triste dizê-lo,
											mas agora mais de 80%
dos oceanos têm plásticos.
											É um facto terrível.
											Nas últimas décadas,
											usámos estes grandes navios,
com grandes redes,
											recolhemos os pedaços de plástico
que vemos ao microscópio,
											e classificamo-los.
											Depois colocamos os dados num mapa.
											Mas isso leva eternidades,
e é muito caro.
											É muito arriscado
sair nestes grandes barcos.
									","
											(Kahkahalar)
									","
											C'est triste à dire,
											mais aujourd'hui, plus de 80%
des océans contiennent du plastique.
											C'est terrible.
											Les dernières années,
											nous avons sorti ces bateaux
avec ces grands filets
											et avons collecté ces bouts de plastique
puis les avons observés au microscope.
											Nous les avons triés
											et avons placé les données
sur une carte.
											Cela prend du temps
et est très cher.
											Et il est plutôt risqué
de sortir ces gros bateaux.
									","
											Es ist traurig,
											aber heute tragen mehr als 80 %
der Ozeane Plastik in sich.
											Das ist bittere Realität.
											Jahrzehntelang
											zogen wir mit großen Schiffen
und großen Netzen los,
											sammelten Plastikteile,
betrachteten sie unter dem Mikroskop,
											sortierten sie und übertrugen
die Daten auf Karten.
											Aber das dauert ewig und ist sehr teuer.
											Darum ist es ziemlich riskant, 
große Boote loszuschicken.
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											So with my students, ages six to 15,
											we've been dreaming
of inventing a better way.
											So we've transformed our tiny
Hong Kong classroom into a workshop.
											And so we started building
this small workbench,
											with different heights,
so even really short kids can participate.
											And let me tell you, kids with power tools
are awesome and safe.
									","
											Então, com os meus alunos,
de 6 a 15 anos,
											sonhámos inventar uma forma melhor.
											Transformámos a nossa pequena aula
de Hong Kong numa oficina.
											Começámos a construir
esta pequena banca de trabalho,
											de várias alturas, para que 
as crianças também possam participar.
											Posso dizer, as crianças com ferramentas
elétricas são incríveis e seguras.
									","
											Ayrıca şunu üzülerek 
söylemeliyim ki
											okyanusların yüzde 80'inde
plastik bulunuyor.
											Bu korkunç bir gerçek.
											Geçmiş yıllarda,
											büyük gemileri ve ağları çıkarıp
											mikroskopla incelediğimiz 
bu plastik parçaları toplar;
											onları sınıflandırır,
											sonra bu bilgileri bir haritaya koyardık.
											Ama çok pahalı olan bu işlem 
sonsuza kadar sürer

											ve bu büyük gemileri çıkarmak
epey riskli bir iş.
									","
											Avec mes élèves,
qui ont entre 6 et 15 ans,
											nous rêvons
d'inventer une meilleure méthode.
											Nous avons transformé notre petite
salle de classe à Hong Kong
											en un atelier.
											Nous avons construit un établi,
											à plusieurs hauteurs pour que
même les plus petits puissent participer.
											Laissez-moi vous dire que les enfants
sont géniaux et prudents
											avec des outils électriques.
									","
											Aber mit meinen Schülern
im Alter zwischen 6 und 15
											hofften wir, einen besseren Weg zu finden.
											Daher verwandelten wir unseren
winzigen Klassenraum in eine Werkstatt.
											Wir bauten diese kleine Werkbank,
											mit verschiedenen Höhen,
damit auch kleine Kinder mitmachen können.
											Und eins muss ich sagen: Kinder mit
Elektrowerkzeug sind großartig und sicher.
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											(Laughter)
									","
											(Risos)
									","
											Dolayısıyla yaşları 6-15 arasında değişen
öğrencilerim ve ben
											daha iyi bir yol bulmanın
hayalini kuruyoruz.
											Böylece Hong Kong'taki küçük sınıfımızı
bir atölyeye dönüştürdük.
											Çok kısa olan çocuklar bile 
katılabilsin diye
											bu tezgâhı farklı boyutlarda yaptık.
											Şunu söyleyeyim, bu elektrikli aletleri 
kullanan çocuklar müthiş ve güvende.
									","
											(Rires)
									","
											(Lachen)
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											Not really.
											And so, back to plastic.
											We collect this plastic and we grind it
to the size we find it in the ocean,
											which is very small
because it breaks down.
											And so this is how we work.
											I let the imaginations
of my students run wild.
											And my job is to try to collect
the best of each kid's idea
											and try to combine it into something
that hopefully would work.
											And so we have agreed
that instead of collecting plastic bits,
											we are going to collect only the data.
											So we're going to get an image
of the plastic with a robot —
											so robots, kids get very excited.
											And the next thing we do —
we do what we call ""rapid prototyping.""
											We are so rapid at prototyping
											that the lunch is still in the lunchbox
when we're hacking it.
									","
											Nem por isso.
											Voltemos ao plástico.
											Recolhemos o plástico e trituramo-lo
											até ao tamanho dos que 
se encontram no oceano,
											muito pequenos porque se decompõem.
											É assim que trabalhamos.
											Deixo que a imaginação dos meus
alunos siga livremente.
											O meu trabalho é tentar aproveitar
o melhor de cada ideia das crianças
											e tentar combiná-las numa coisa
que esperamos que funcione.
											Decidimos que, em vez de
recolher pedaços do plástico,
											vamos recolher só os dados.
											Vamos obter uma imagem 
do plástico com um robô,
											— as crianças adoram robôs.
											A seguir, fazemos 
uma ""prototipagem rápida""
											Somos tão rápidos em prototipagem
											que o almoço ainda está na marmita
quando acabamos.
									","
											(Kahkahalar)
									","
											Non, pas vraiment.
											De retour au plastique.
											Nous collectons ce plastique, le réduisons
à la taille qu'il a dans l'océan,
											ce qui est très petit
car il se casse.
											Nous travaillons ainsi.
											Je laisse libre cours
à l'imagination de mes élèves.
											Mon travail est de collecter
le meilleur des idées de chacun
											et de les combiner en quelque chose
qui, je l'espère, fonctionnera.
											Nous avons convenu qu'au lieu
de collecter des morceaux de plastique,
											nous allons collecter les données.
											Avec un robot, nous photographions
le plastique —
											les robots : les enfants
sont tout excités.
											Ensuite nous faisons ce que nous appelons
un « prototypage rapide ».
											Nous sommes si rapides
à prototyper
											qu'il n'est pas encore l'heure de manger
que nous avons déjà fini.
									","
											Nicht wirklich.
											Also, zurück zum Plastik.
											Wir sammelten Plastik und zermahlten es
in ähnlich keine Teile wie im Meer,
											was sehr klein ist, weil es zersetzt wird.
											Und so arbeiten wir.
											Ich lasse der Fantasie
meiner Schüler freien Lauf.
											Meine Aufgabe ist es, die beste Idee
eines jeden Schülers zu sammeln
											und diese zu etwas zu kombinieren,
das hoffentlich funktioniert.
											Daher einigten wir uns darauf,
dass wir anstelle der Plastikteile
											lieber nur Daten sammeln.
											Wir schaffen also ein Bild des Plastiks
mit einem Roboter —
											Roboter begeistern Kinder natürlich.
											Den nächsten Schritt
nennen wir ""rasantes Prototyping"".
											Wir sind so schnell darin,
											dass noch Essen in der Brotbox ist,
wenn wir schon daran arbeiten.
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											(Laughter)
									","
											(Risos)
									","
											Pek sayılmaz.
											Plastiğe dönecek olursak,
											plastiği topluyoruz ve onları 
parçalandıklarından dolayı okyanuslarda
											bulduğumuz gibi, çok küçük 
parçalara öğütüyoruz.

											İşte çalışma şeklimiz bu.
											Öğrencilerimin hayal güçlerini
serbest bıraktım,
											benim işim her çocuğun en iyi
fikrini toplamak ve
											çalışacağını umduğum 
şeylerle birleştirmek.
											Mesela plastik parçaları toplamak yerine,
											sadece bilgileri toplamak için anlaştık.
											Böylece robotlarla plastiğin 
resmini alacağız,
											robotlar olunca çocuklar 
çok heyecanlanıyor.
											Sonra yaptığımız şey, hızlı prototipleme
olarak adlandırdığımız aşama.
											Hızlı prototiplemede o kadar hızlıyız ki
											kesip yontarken öğle yemeğimiz 
hâlâ beslenme çantamız içinde.
									","
											(Rires)
									","
											(Lachen)
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											And we hack table lamps and webcams,
into plumbing fixtures
											and we assemble that into a floating robot
that will be slowly moving through water
											and through the plastic
that we have there —
											and this is the image
that we get in the robot.
											So we see the plastic pieces
floating slowly through the sensor,
											and the computer on board
will process this image,
											and measure the size of each particle,
											so we have a rough estimate
of how much plastic there is in the water.
									","
											Transformamos candeeiros de mesa e
""webcams"", em acessórios de canalização
											para montar um robô flutuante 
que viajará lentamente através da água
											e do plástico que lá está.
											Esta é a imagem que
obtemos com o robô.
											Vemos os pedaços de plástico
a flutuar lentamente pelo sensor,
											e o computador de bordo
vai processar esta imagem
											e medir o tamanho de cada partícula.
											Obtemos assim uma estimativa aproximada
da quantidade do plástico na água.
									","
											(Kahkahalar)
									","
											Nous transformons des lampes et webcams
en accessoires de plomberie
											et nous les assemblons pour créer un robot
qui flotte et se déplace dans l'eau,
											à travers le plastique qu'on y trouve —
											voici l'image que
nous obtenons du robot.
											Nous voyons des morceaux de plastique
flottant devant les capteurs.
											L'ordinateur de bord
traite l'image
											et mesure la taille
de chaque particule.
											Nous avons donc une estimation grossière
de la quantité de plastique dans l'eau.
									","
											Wir bauten Lampen und Webcams
zu Absaugevorrichtungen zusammen,
											bastelten daraus einen Schwimmroboter,
der langsam durch das Wasser treibt,
											und durch das Plastik darin —
											das ist das Bild,
das wir im Roboter sehen.
											Wir sehen also Plastikstücke,
die langsam am Sensor vorbeitreiben,
											der Computer an Bord
verarbeitet dieses Bild
											und misst die Größe jedes Partikels.
											So bekommen wir eine grobe Schätzung,
wie viel Plastik sich im Wasser befindet.
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											So we documented
this invention step by step
											on a website for inventors
called Instructables,
											in the hope that somebody
would make it even better.
									","
											Documentamos esta invenção
passo a passo
											num ""website"" para inventores
chamada Instructables,
											na esperança que alguém possa melhorá-lo.
									","
											Masa lambalarını ve 
bilgisayar kameralarını
											su tesisat malzemelerine monte ediyoruz,
											bunları su üzerinde ve orada bulunan 
plastikte yavaşça yüzerek
											giden bir robotla birleştiriyoruz
											ve robotta bu görüntüyü alıyoruz.
											Sensörün altında yavaşça yüzen 
plastik parçaları görüyoruz
											ve üzerindeki bilgisayar bu görüntüleri 
bazı işlemlerden geçirip
											her parçanın büyüklüğünü hesaplayacak.
											Sonuç olarak suyun içinde ne kadar plastik
olduğunu kabaca hesaplıyoruz.
									","
											A chaque étape,
nous avons documenté cette invention
											sur un site d'inventeurs :
Instructables,
											dans l'espoir que quelqu'un
pourrait encore l'améliorer.
									","
											Wir haben diese Erfindung
Schritt für Schritt dokumentiert
											und online auf eine Seite für Erfinder
namens ""Instructables"" gestellt,
											in der Hoffnung, dass jemand
sie sogar noch verbessert.
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											What was really cool about this project
was that the students saw a local problem,
											and boom — they are trying
to immediately address it.
									","
											O que foi fantástico neste projeto
foi que os alunos viram um problema local
											e bum! estão a tentar 
resolvê-lo imediatamente.
									","
											Buluşumuzu bu tarz buluşları 
yapanların bulunduğu
											""Instructables"" adlı internet sitesinde,
											daha da iyisini birileri yapar 
umuduyla yayınladık.
									","
											Ce que ce projet avait de génial, c'est
que les élèves ont vu un problème local
											et boum — ils essayent
immédiatement de le régler.
									","
											Das Tolle an dem Projekt war, dass
die Schüler ein lokales Problem erkannten,
											und sofort versuchten, es zu lösen.
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
											[I can investigate my local problem]
									","
											[Posso investigar o meu problema local]
									","
											Bu proje hakkında güzel olan şey şu ki,
öğrenciler lokal bir problem tespit etti
											ve buum — hemen çözmeye çalıştılar.
									","
											[Je peux creuser mon problème local]
									","
											[Ich kann mein lokales Problem erforschen]
									",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
"
","
","
","
","
",How I teach kids to love science,Cesar Harada,9:48,"education,environment,design,collaboration,green,global issues,invention,innovation,oceans,water,TED Fellows"
