pt,en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
"
											Alguma vez se sentiram
totalmente impotentes
											quando se confrontaram
com um problema complexo?
											Espero conseguir mudar isso
em menos de três minutos.
											Espero convencer-vos que o complexo
											nem sempre é o mesmo que complicado.
											Para mim, uma boa baguete,
acabada de sair do forno,
											é complexa,
											mas um pão de caril, azeitonas verdes,
sementes de papoila, cebola e queijo
											é complicado.
											Sou ecologista e estudo complexidade.
Adoro a complexidade.
											E estudo-a na Natureza,
na interligação entre as espécies.
									","
											Do you ever feel completely overwhelmed
											when you're faced with a complex problem?
											Well, I hope to change that in less than three minutes.
											So, I hope to convince you that complex
											doesn't always equal complicated.
											So for me, a well-crafted baguette, fresh out of the oven,
											is complex,
											but a curry onion green olive poppy cheese bread
											is complicated.
											I'm an ecologist, and I study complexity. I love complexity.
											And I study that in the natural world, the interconnectedness of species.
									","
											¿Se sienten a veces completamente abrumados...
											...frente a un problema complejo?
											Bueno, espero cambiar eso en menos de 3 minutos.
											Espero convencerlos de que lo complejo
											no siempre es complicado.
											Para mí una baguette bien hecha, recién salida del horno,
											es compleja,
											pero un pan de curry, cebolla, aceitunas verdes, semillas de amapola y queso
											es complicado.
											Soy ecologista y estudio la complejidad. Amo la complejidad.
											La estudio en el mundo natural, en la interconexión de las especies.
									","
											Karmaşık bir problem ile karşılaştığınızda
											kendinizi hiç tamamen tükenmiş hissettiğiniz mi?
											Bunu üç dakika içinde değiştirmeyi ümit ediyorum.
											Bu yüzden, karmaşıklığın her zaman çetrefilliye
											eşit olmadığına sizi ikna etmeyi ümit ediyorum.
											Benim için, iyi hazırlanmış bir baget, fırından çıkmış taze,
											karmaşıktır, fakat
											körili soğan yeşil zeytin haşhaşlı peynirli ekmek
											karşıktır.
											Ben bir çevre bilimciyim ve karmaşıklık üzerine çalışıyorum ve onu seviyorum.
											Ve türlerin birbirleri ile olan bağlantısı, doğal dünya üzerine eğitim aldım,
									","
											Vous sentez-vous complètement dépassés
											lorsque vous êtes confrontés à un problème complexe ?
											Eh bien, j’espère changer cela en moins de trois minutes.
											Donc, j'espère vous convaincre que complexe
											ne veut pas toujours dire compliqué.
											Donc pour moi, une baguette bien conçue, fraîchement sortie du four,
											est complexe,
											mais un pain au curry d'oignons, olives vertes, et fromage
											est compliqué.
											Je suis un écologiste, et j’étudie la complexité. J'aime la complexité.
											Et je l'étudie dans le milieu naturel, l'interdépendance des espèces.
									","
											Fühlen Sie sich auch manchmal völlig verwirrt,
											wenn Sie mit einem komplexen Problem zu tun haben?
											Nun, ich werde versuchen, das in weniger als drei Minuten zu ändern.
											Ich hoffe, Sie davon überzeugen zu können, dass
											komplex und kompliziert nicht immer dasselbe sind.
											Für mich ist z.B. ein gut gemachtes Baguette, frisch aus dem Backofen,
											eine komplexe Sache.
											Ein Curry-Zwiebel-Oliven-Mohn-Käse-Brot dagegen
											ist für mich kompliziert.
											Ich bin Ökologe und untersuche Komplexität. Ich mag Komplexität.
											Ich untersuche sie in unsrerer natürlichen Welt, in der Vernetzung der verschiedenen Spezies.
									",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
"
","
","
","
","
","
",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
"
											Aqui temos uma cadeia alimentar,
											um mapa de ligações alimentares
											entre espécies que vivem nos lagos alpinos
das montanhas da Califórnia.
											O que acontecerá a esta cadeia alimentar
											se introduzirmos peixes não nativos,
que nunca ali viveram?
											Desaparecem todas as espécies a cinzento.
											Algumas estão à beira da extinção.
											Os lagos com peixes têm mais mosquitos,
apesar de eles os comerem.
											Estes efeitos foram todos imprevistos,
mas já descobrimos que são previsíveis
									","
											So here's a food web,
											or a map of feeding links between species
											that live in Alpine Lakes in the mountains of California.
											And this is what happens to that food web
											when it's stocked with non-native fish that never lived there before.
											All the grayed-out species disappear.
											Some are actually on the brink of extinction.
											And lakes with fish have more mosquitos, even though they eat them.
											These effects were all unanticipated,
											and yet we're discovering they're predictable.
									","
											Esta es una red alimentaria,
											o un mapa de los vínculos alimentarios entre especies
											que viven en los lagos alpinos de las montañas de California.
											Y esto es lo que pasa con esa red alimentaria
											si está repleta de peces no nativos, que nunca vivieron allí antes.
											Van a desaparecer todas las especies en gris.
											Algunas realmente están al borde de la extinción.
											Y los lagos con peces tienen más mosquitos, a pesar de que los comen.
											Todos estos efectos fueron imprevistos
											y sin embargo estamos descubriendo que son predecibles.
									","
											Buradaki bir beslenme ağı,
											ya da Kaliforniya dağlarındaki yükseklerdeki göllerde
											yaşayan türlerin beslenme bağlarının haritasıdır.
											Ve bu daha önce yaşamamış olan o bölgeye ait olmayan balıklarla
											doldurulduğunda besin ağına olan şeydir.
											Bütün gri türler kayboluyor.
											Bazıları aslında nesli tükenmenin eşiğinde.
											Ve balıkların olduğu göllerde daha fazla sinek var, yemelerine rağmen.
											Bu etkiler tamamen tahmin edilemez, ve tahmin edilebilirliğini
											henüz keşfetmeye çalışıyoruz.
									","
											Voici donc une chaîne alimentaire,
											ou une carte des liens alimentaires entre les espèces
											qui vivent dans les lacs alpins des montagnes de Californie.
											Et voilà ce qui arrive à cette chaîne alimentaire
											quand il est rempli de poissons non indigènes, qui n'ont jamais vécu là avant.
											Toutes les espèces grisées disparaissent.
											Certaines sont en fait au bord de l'extinction.
											Et les lacs avec des poissons ont plus de moustiques, même s’ils les mangent.
											Tous ces effets ont été imprévus,
											et pourtant, nous découvrons qu'ils sont prévisibles.
									","
											Hier ist ein Nahrungsnetz, ein Karte,
											die die Nahrungsverkettung zwischen den Spezies darstellt,
											die in den Bergseen der Gebirge von Kalifornien leben.
											Und dies hier passiert mit dem Nahrungsnetz,
											sobald es mit fremden Fischen angereichert wird, die dort nie zuvor gelebt haben:
											All die grau eingefärbten Arten verschwinden.
											Einige sind tatsächlich kurz vor dem Aussterben.
											Seen mit Fischen haben mehr Mücken, obwohl die von ihnen gefressen werden.
											All diese Folgen hat man nicht vorausgesehen,
											und doch entdecken wir gerade, dass sie voraussagbar sind.
									",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
"
","
","
","
","
","
",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
"
											Por isso quero falar
de questões importantes
											sobre complexidade, que aprendemos
com o estudo da Natureza,
											e que talvez sejam aplicáveis
a outros problemas.
											A primeira é o simples poder
de boas ferramentas de visualização
											para desemaranhar a complexidade
											e encorajar-vos a fazer perguntas
que nunca fizeram.
											Por exemplo: podemos traçar
o fluxo de carbono
											através das cadeias de abastecimento
de um ecossistema empresarial,
											ou as interligações
das parcelas de habitat
											das espécies ameaçadas
no Parque Nacional de Yosemite.
											O ponto seguinte é que,
se quisermos prever
											o efeito de uma espécie noutra,
											se nos centrarmos apenas nessa ligação
e nos abstrairmos do resto,
											é menos previsível do que
se considerarmos todo o sistema
											— todas as espécies, todos os elos —
											e a partir daí, concentrarmo-nos na esfera
de influência mais importante.
											Com os nossos estudos, descobrimos
											que está muito próximo do nó
que nos interessa
											dentro de um ou dois graus.
											Quanto mais se aceita a complexidade,
											maior é a possibilidade
de encontrar respostas simples,
											que muitas vezes são diferentes
da resposta simples com que começámos.
									","
											So I want to share with you a couple key insights
											about complexity we're learning from studying nature
											that maybe are applicable to other problems.
											First is the simple power of good visualization tools
											to help untangle complexity
											and just encourage you to ask questions you didn't think of before.
											For example, you could plot the flow of carbon
											through corporate supply chains in a corporate ecosystem,
											or the interconnections of habitat patches
											for endangered species in Yosemite National Park.
											The next thing is that if you want to predict
											the effect of one species on another,
											if you focus only on that link,
											and then you black box the rest,
											it's actually less predictable
											than if you step back, consider the entire system — all the species, all the links —
											and from that place,
											hone in on the sphere of influence that matters most.
											And we're discovering, with our research,
											that's often very local to the node you care about
											within one or two degrees.
											So the more you step back, embrace complexity,
											the better chance you have of finding simple answers,
											and it's often different than the simple answer that you started with.
									","
											Así que quiero compartir con Uds un par de ideas clave
											sobre la complejidad, que estamos aprendiendo de la Naturaleza
											que quizá sean aplicables a otros problemas.
											La primera es el poder de las herramientas de visualización
											para ayudar a reducir la complejidad
											y para animarlos a preguntarse cosas que no habían pensando antes.
											Por ejemplo: podrían graficar el flujo de carbono
											de las cadenas de suministro en un ecosistema empresarial,
											o las interconexiones de las parcelas del hábitat
											de las especies en extinción del Parque Yosemite.
											Lo siguiente es que si uno quiere predecir
											el efecto de una especie sobre otra,
											si uno se centra sólo en ese vínculo
											y se abstrae del resto,
											en realidad es menos predecible
											que si reconsidera todo el sistema, todas las especies, todos los vínculos,
											y desde ese lugar
											refina la esfera de influencia que sea más importante.
											Y mediante nuestra investigación estamos descubriendo
											que a menudo se restringe al nodo que nos interesa
											digamos, uno o dos grados.
											Así, cuanto más se reflexiona y se acepta la complejidad,
											mayor posibilidad hay de encontrar respuestas sencillas,
											y a menudo es distinta de la respuesta simple con la que uno empezó.
									","
											Size diğer problemlerede uygulanabilir olan doğa çalışmalarından
											öğrendiğimiz karmaşıklık hakkında birkaç anlayışı
											paylaşmak istiyorum.
											İlk olarak karmaşıklığı çözmeye yarayan görüntü araçlarının
											basit gücü ve daha önce düşünmediğiniz soruları
											size sormaya teşvik etmedir.
											Örneğin kurumsal ekosistemdeki kurumsal tedarik zincirinden
											karbon çevrimini çıkartamazsınız, ya da
											Yosemite Ulusal Park'ındaki nesli tükenmekte olan türler için
											yaşam alanlarının bağlantılarını da çıkartamazsınız.
											Bir sonraki şey ise, bir türün diğer türe olan etkisini
											tahmin etmek isterseniz, eğer sadece o bağlantıya
											odaklanırsanız ve
											sonra geri kalanını ayırırsanız,
											bu aslında geri adım atıp, bütün sistemi, türleri, bütün bağlantıları
											ve bu yerde çoğuna konu olan
											etki alanına odaklanmaktan
											daha az tahmin edilebilir yapar.
											Ve araştırmalarımızda keşfettiğimiz,
											bir ya da iki derecede önemsediğiniz noktaya
											sıklıkla bölgeseldir.
											Bu yüzden daha fazla geriye adım atmak, karmaşıklığı benimsemek,
											basit cevapları bulmada daha fazla şans demektir,
											ve başladığınızdaki basit cevaplardan daha farklıdır.
									","
											Donc, je veux partager avec vous quelques idées clés
											sur la complexité que nous apprenons de l'étude de la nature
											qui sont peut-être applicables à d'autres problèmes.
											Le premier est le simple pouvoir de bons outils de visualisation
											pour aider à démêler la complexité
											et vous encourager à poser les questions auxquelles vous n'avez pas pensé avant.
											Par exemple, vous pouvez tracer les flux de carbone
											par le biais de chaînes d'approvisionnement dans un écosystème d'entreprise,
											ou les interconnexions des parcelles d'habitat
											pour les espèces menacées dans le Yosemite National Park.
											La prochaine chose est que, si vous voulez prévoir
											l'effet d'une espèce sur une autre,
											si vous vous concentrez uniquement sur ce lien,
											faisant du reste une boîte noire,
											c'est en fait moins prévisible
											que si vous prenez du recul, considérez l'ensemble du système — toutes les espèces, tous les liens —
											et de cette position,
											peaufinez la sphère d'influence qui vous intéresse le plus.
											Et nous découvrons avec notre étude,
											que c’est souvent très localisé autour du nœud que vous considérez
											entre un ou deux degrés.
											Donc, plus vous prenez du recul, embrasser la complexité,
											plus vous avez des chances de trouver des réponses simples,
											et c’est souvent différent de la réponse simple avec laquelle vous avez commencé.
									","
											Ich möchte Ihnen von einigen wesentlichen Einsichten erzählen, die
											wir bei der Erforschung der Natur über Komplexität gewonnen haben und die
											vielleicht auf andere Probleme übertragen werden können.
											An erster Stelle steht die simple Überzeugungskraft guter Visualisierungsmittel,
											die uns helfen, Komplexes zu entwirren, und uns ermutigen,
											Fragen zu stellen, an die wir zuvor gar nicht gedacht hatten.
											Aufzeichen könnte man zum Beispiel den Durchfluss von Kohlenstoff
											durch verbundene Versorgungsketten in einem geschlossenen Ökosystem oder
											die Querverbindungen zwischen Kleinstbiotopen
											für die vom Aussterben bedrohten Arten im Yosemite Nationalpark.
											Wenn man die Auswirkung der einen Spezies
											auf die andere vorhersagen möchte, konzentriert man sich
											zunächst ausschließlich auf diese Verbindung,
											und ignoriert den Rest.
											Denn sonst ist es in der Tat weniger voraussagbar,
											als wenn man einen Schritt zurücktritt, das gesamte System betrachtet - alle Arten mit allen Verbindungen -
											und von dort aus den Blick verfeinert
											auf den Einflussbereich, auf den es am meisten ankommt.
											Wir haben bei unseren Untersuchungen herausgefunden,
											dass das oft den zu untersuchenden Verbindungspunkt
											bis auf ein, zwei Stufengrade eingrenzt.
											Je mehr man also zurücktritt und die ganze Komplexität erfasst,
											desto größer die Chance, einfache Lösungen zu entdecken, die oft
											ganz anders ausfallen, als die einfachen Antworten, mit denen man begonnen hatte.
									",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
"
","
","
","
","
","
",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
"
											Vamos mudar de material e olhar
para um problema muito complexo,
											graças ao governo dos EUA.
											Este é o diagrama da estratégia dos EUA
de contrainsurreição no Afeganistão.
											Foi primeira página No New York Times
há uns meses
											e foi imediatamente
ridicularizado pelos ""media""
											por ser tão complicado.
											O objetivo definido era aumentar
o apoio popular ao governo afegão.
											Claramente, um problema complexo,
											mas será complicado?
											Quando vi isto
na primeira página do Times, pensei:
											""Ótimo. Finalmente algo que compreendo.
											""Posso analisar isto em profundidade
Vamos a isso"".
									","
											So let's switch gears and look at a really complex problem
											courtesy of the U.S. government.
											This is a diagram of the U.S. counterinsurgency strategy in Afghanistan.
											It was front page of the New York Times a couple months ago.
											Instantly ridiculed by the media
											for being so crazy complicated.
											And the stated goal was to increase popular support
											for the Afghan government.
											Clearly a complex problem,
											but is it complicated?
											Well, when I saw this in the front page of the Times,
											I thought, ""Great. Finally something I can relate to.
											I can sink my teeth into this.""
									","
											Cambiemos de marcha y veamos un problema realmente complejo,
											cortesía del gobierno de EE.UU.:
											el diagrama de la estrategia de contrainsurgencia de EE.UU. en Afganistán.
											Fue portada del New York Times hace un par de meses,
											inmediatamente ridiculizado por los medios
											por ser en extremo complicado.
											Y el objetivo era aumentar el apoyo popular
											para el gobierno afgano.
											Claramente un problema complejo,
											pero, ¿es complicado?
											Bueno, cuando vi esto en la portada del Times
											pensé: ""Genial. Al fin algo con lo que me identifico.
											Puedo hincarle el diente a esto"".
									","
											Hadi şimdi konuya daha çok odaklanalım ve
											Amerika hükümetinin gerçekten karmaşık bir problemine bakalım.
											Bu Afganistandaki Amerikan karşı ayaklanmasının diyagramıdır.
											Bir kaç ay önceki New York Times'ın kapak sayfasıdır —
											karmaşıklaştırılmak adına medya tarafından
											anında alay konusu olmuştur.
											Bahsedilen hedef Afganistan hükümeti için
											populist desteği arttırmaktı.
											Net olarak karmaşık bir problem,
											fakat gerçekten karışık mıydı ?
											Times'ın kapağında bunu ilk gördüğümde,
											Dedim ki, ""Harika, Sonunda ilişkilendirebileceğim birşey,
											buna atlayabilirim.""
									","
											Alors changeons de vitesse et penchons-nous sur un problème très complexe
											gracieusement offert par le gouvernement américain.
											Voici le schéma de la stratégie contre-insurrectionnelle des Etats-Unis en Afghanistan.
											Il était en première page du New York Times il y a quelques mois —
											tout de suite ridiculisé par les médias
											pour être follement compliqué.
											Et l'objectif déclaré était d'accroître le soutien populaire
											pour le gouvernement afghan.
											De toute évidence un problème complexe,
											mais est-il compliqué ?
											Eh bien, quand j'ai vu cela dans la première page du Times,
											J'ai pensé, ""Super. Enfin quelque chose que je peux comprendre.
											Je peux y couler mes dents.""
									","
											Lassen Sie mich noch einen Schritt weiter gehen und - mit Erlaubnis
											der US-Regierung - ein wirklich komplexes Problem betrachten.
											Dies hier ist ein Diagramm der US-Strategie gegen die Aufständischen in Afghanistan.
											Es war vor ein paar Monaten die Titelseite der New York Times
											und wurde sofort von den Medien lächerlich gemacht,
											weil es auf eine so verrückte Weise kompliziert war.
											Das angestrebte Ziel war, die öffentliche Unterstützung
											der afghanischen Regierung zu fördern.
											Ganz klar ein komplexes Problem,
											aber ist es auch kompliziert?
											Als ich dies auf der Titelseite der Times sah,
											dachte ich: ""Super. Endlich etwas, auf das ich mich beziehen kann.
											Das ist doch mal eine echte Aufgabe für mich.""
									",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
"
","
","
","
","
","
",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
"
											Pela primeira vez desde sempre,
											a estreia mundial deste diagrama 
de esparguete como uma rede ordenada.
											O nó assinalado
é o que tentamos influenciar
											— apoio popular ao governo.
											Agora vemos um grau, dois graus
três graus a partir desse nó
											e eliminar três quartos do diagrama
que estão fora dessa esfera de influência.
											Dentro dessa esfera, não podemos alterar
a maioria dos nós,
											como a dureza do terreno,
											e uma pequena parte são ações militares.
											A maioria são ações não-violentas
e enquadram-se em duas categorias:
											envolvimento ativo com rivalidades étnicas
e crenças religiosas,
											e desenvolvimento económico
e aprovisionamento de serviços
											justos e transparentes.
											Não percebo nada disto,
mas é o que posso decifrar
											a partir deste diagrama, em 24 segundos.
									","
											So let's do it. So here we go for the first time ever,
											a world premiere view of this spaghetti diagram as an ordered network.
											The circled node is the one we're trying to influence —
											popular support for the government.
											And so now we can look one degrees, two degrees,
											three degrees away from that node
											and eliminate three-quarters of the diagram outside that sphere of influence.
											Within that sphere,
											most of those nodes are not actionable, like the harshness of the terrain,
											and a very small minority are actual military actions.
											Most are non-violent and they fall into two broad categories:
											active engagement with ethnic rivalries and religious beliefs
											and fair, transparent economic development
											and provisioning of services.
											I don't know about this, but this is what I can decipher from this diagram
											in 24 seconds.
									","
											Hagámoslo. Aquí vamos, por primera vez, estreno mundial,
											de una visualización del diagrama espagueti en forma de red ordenada.
											El nodo marcado es el que estamos tratando de influenciar,
											apoyo popular al gobierno.
											Entonces podemos ver un grado, dos grados,
											tres grados a partir de ese nodo
											y eliminar tres cuartos del diagrama que queda fuera de esa esfera de influencia.
											Dentro de esa esfera
											la mayoría de los nodos no son modificables, como la dureza del terreno,
											y una pequeña minoría son acciones militares.
											La mayoría no son violentas y se dividen en dos grandes categorías:
											compromiso activo con las rivalidades étnicas y las creencias religiosas
											y desarrollo económico y provisión de servicios
											justos y transparentes.
											No sé de esto, pero es lo que puedo descifrar a partir de este diagrama
											en 24 segundos.
									","
											Hadi yapalım. Şimdi burada ilk kez başlıyorsak,
											düzenlenmiş ağ gibi olan bu spagetti diyagramının dünya gösterimi.
											Yuvarlak içine alınmış nokta etkilemeye çalıştığımız olan —
											hükümet için popülist destektir.
											Şimdi farklı açılardan bakabiliriz
											ve etki alanının dışındaki diyagramın
											üçte dördünü eliyebiliriz.
											yuvarlak içinde,
											bu noktaların çoğu bölgenin kırıcılığı gibi konu olabilir değildir,
											ve küçük bir azınlık askeri dava olabilir.
											Çoğu şiddet içermez ve iki farklı kategoriye ayrılır
											etnik rekabetle aktif bağlılık ve dinsel inanışlar ve adalet ile
											hizmet koşulları ve
											şefaf ekonomik gelişimdir.
											Bunu bilmiyorum fakat bu 24 saniye içinde bu diyagramdan
											çözümleyebilirim.
									","
											Alors faisons-le. Alors on y va pour la première fois,
											une vue en première mondiale de ce diagramme spaghetti en un réseau ordonné.
											Le nœud encerclé est celui que nous essayons d'influencer —
											le soutien populaire au gouvernement.
											Et nous pouvons maintenant regarder à un degré, deux degrés,
											trois degrés à partir de ce nœud
											et d'éliminer les trois quarts du diagramme en dehors de cette sphère d'influence.
											Dans ce domaine,
											on ne peut pas agir sur la plupart de ces nœuds, comme la dureté du terrain,
											et une très petite minorité sont des actions militaires.
											La plupart sont non-violents et ils se divisent en deux grandes catégories:
											engagement actif auprès des rivalités ethniques et croyances religieuses
											et développement économique transparent et équitable
											et la fourniture des services.
											Je n’en sais pas plus à ce sujet, mais c'est ce que je peux déchiffrer à partir de ce schéma
											en 24 secondes.
									","
											Also los. Lassen Sie uns den weltweit ersten Versuch unternehmen,
											die Weltpremiere, dieses Spaghetti-Diagramm als geordnetes Netzwerk darzustellen.
											Der eingekreiste Knotenpunkt ist derjenige, den wir beeinflussen wollen -
											die öffentliche Unterstützung für die Regierung.
											Und jetzt nehmen wir ein, zwei, drei Stufen
											weiter weg von diesem Punkt ins Blickfeld
											und blenden drei Viertel des Diagramms außerhalb jenes Einflussbereichs aus.
											Innerhalb jenes Bereichs lassen sich die meisten
											dieser Punkte, z.B. die Unwirtlichkeit des Geländes, nicht verfolgen,
											und eine sehr kleine Anzahl davon sind militärische Schritte.
											Die meisten sind gewaltlos und lassen sich in zwei Hauptkategorien unterteilen:
											einerseits die aktive Beschäftigung mit ethnischen Rivalitäten und religiösen Überzeugungen,
											andererseits die gerechte, durchschaubare ökonomische Entwicklung
											und Versorgung der Dienstleistungen.
											Ich verstehe nichts davon, aber das ist es, was ich
											in 24 Sekunden aus diesem Diagramm entziffern kann.
									",Simplifying complexity,Eric Berlow,3:42,"TED Fellows,complexity,design,science,simplicity"
