en,es,tr,title,speaker,duration,tags
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											A few years ago,
											with my colleague, Emmanuelle Charpentier,
											I invented a new technology
for editing genomes.
											It's called CRISPR-Cas9.
											The CRISPR technology allows
scientists to make changes
											to the DNA in cells
											that could allow us
to cure genetic disease.
									","
											Hace unos pocos años,
											con mi colega, Emmanuelle Charpentier,
											inventé una nueva tecnología 
para editar genomas.
											Se llama CRISPR-Cas9.
											La tecnología CRISPR permite 
a los científicos realizar cambios
											en el ADN de las células
											lo que podría permitirnos 
curar enfermedades genéticas.
									","
											Birkaç yıl önce
											iş arkadaşım Emmanuelle Charpentier ile
genomların düzenlenmesine
											olanak sağlayan bir teknoloji geliştirdim.
											Adı CRISPR-Cas9.
											CRISPR teknolojisi bilim adamlarına
											hücrelerdeki DNA yapısını
değiştirerek
											genetik hastalıkları tedavi etme
imkanı sunuyor.
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											You might be interested to know
											that the CRISPR technology came about
through a basic research project
											that was aimed at discovering
how bacteria fight viral infections.
											Bacteria have to deal with viruses
in their environment,
											and we can think about a viral infection
like a ticking time bomb —
											a bacterium has only a few minutes
to defuse the bomb
											before it gets destroyed.
											So, many bacteria have in their cells
an adaptive immune system called CRISPR,
											that allows them to detect
viral DNA and destroy it.
									","
											Quizá les interese saber
											que la tecnología CRISPR se desarrolló 
en un proyecto de investigación básica
											cuyo objetivo era descubrir cómo las 
bacterias combaten infecciones virales.
											Las bacterias tienen que lidiar 
con los virus en su entorno,
											y podemos pensar en una infección viral
como una bomba de relojería,
											una bacteria tiene solo unos minutos 
para desactivar la bomba
											antes de que sea destruida.
											Muchas bacterias tienen en sus células un
sistema inmune adaptativo llamado CRISPR,
											que les permite detectar 
el ADN viral y destruirlo.
									","
											Bilmenizi isterim ki CRISPR
											bakterilerin virüssel enfeksiyonlar ile
											nasıl savaştığını araştıran basit bir 
proje sayesinde doğdu.
											Bakteriler bulundukları ortamlardaki
virüsler ile başa çıkmalıdır.
											Virüslerden kaynaklanan enfeksiyonların
patlamaya hazır birer bomba olduğunu
											bakterilerin de bu bombayı sadece
birkaç dakika içinde etkisiz hale
											getirmek zorunda 
olduklarını düşünebiliriz.
											Çoğu bakterinin hücrelerinde, her duruma
uyabilen ve virüssel DNA'yı
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											Part of the CRISPR system
is a protein called Cas9,
											that's able to seek out, cut
and eventually degrade viral DNA
											in a specific way.
											And it was through our research
											to understand the activity
of this protein, Cas9,
											that we realized that we could
harness its function
											as a genetic engineering technology —
											a way for scientists to delete or insert
specific bits of DNA into cells
											with incredible precision —
											that would offer opportunities
											to do things that really haven't
been possible in the past.
									","
											Parte del sistema CRISPR es 
una proteína llamada Cas9,
											que puede buscar, cortar y 
eventualmente degradar el ADN viral
											de una manera específica.
											Y fue por nuestra investigación
											para entender la actividad 
de esta proteína, Cas9,
											que descubrimos que podíamos 
aprovechar su función
											como una tecnología 
de ingeniería genética.
											Una forma para que los científicos 
eliminen o inserten bits específicos
											de ADN en células 
con increíble precisión,
											lo que ofrecería oportunidades
											para hacer cosas que realmente 
no fueron posibles en el pasado.
									","
											tespit edip yok edebilen CRISPR
adlı bir bağışıklık sistemi mevcuttur.
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											The CRISPR technology
has already been used
											to change the DNA in the cells
of mice and monkeys,
											other organisms as well.
											Chinese scientists showed recently
											that they could even use
the CRISPR technology
											to change genes in human embryos.
											And scientists in Philadelphia showed
they could use CRISPR
											to remove the DNA
of an integrated HIV virus
											from infected human cells.
									","
											La tecnología CRISPR ya se ha usado
											para cambiar el ADN en las células 
de ratones y monos,
											y de otros organismos también.
											Científicos chinos 
mostraron recientemente
											que incluso podrían usar
la tecnología CRISPR
											para cambiar genes 
en embriones humanos.
											Y científicos en Filadelfia 
mostraron que podían usar CRISPR
											para eliminar el ADN de 
un virus VIH integrado
											a partir de células humanas infectadas.
									","
											Bu sistemin bir kısmı,
											virüssel DNA'yı bulup, çıkartıp,
nihayetinde spesifik bir şekilde
											çürütebilen Cas9 adlı
proteinden oluşur.
											Cas9 proteinin aktivitesini
											anlamak için yaptığımız
araştırmada fark ettik ki;
											proteinin işlevlerini, genetik
mühendisliği teknolojisi
											ve bilim adamları için de, geçmişte
mümkün olmayan fırsatları veren,
											spesifik DNA parçalarının oldukça hassas 
bir şekilde hücre içinden çıkartılması
											ya da eklenmesini sağlayan bir yol
olarak kullanabilirdik.
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											The opportunity to do this kind
of genome editing
											also raises various ethical issues
that we have to consider,
											because this technology can be employed
not only in adult cells,
											but also in the embryos of organisms,
											including our own species.
											And so, together with my colleagues,
											I've called for a global conversation
about the technology that I co-invented,
											so that we can consider all of the ethical
and societal implications
											of a technology like this.
									","
											La oportunidad de hacer 
este tipo de edición genoma
											también plantea cuestiones éticas 
que tenemos que considerar,
											porque esta tecnología puede 
emplearse no solo en células adultas,
											sino también en los embriones 
de los organismos,
											incluyendo nuestra propia especie.
											Y así, junto con mis colegas,
he hecho un llamado
											para una conversación global sobre 
la tecnología que he coinventado,
											y considerar todas las implicaciones 
éticas y sociales
											de una tecnología como esta.
									","
											CRIPSR teknolojisi zaten
fareler,
											maymunlar ve başka
organizmalar
											üzerinde 
denenmiş durumda.
											Çinli bilim adamları yakın bir
											zamanda CRISPR teknolojisi ile insan
											embriyolarında genetik değişiklik
bile yapabileceklerini gösterdi
											Philadelphialı bilim
adamları ise CRISPR ile
											HIV virüsü yerleştirilmiş bir 
insan hücresinden virüsün
											DNA'sını çıkartabileceklerini gösterdi.
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											What I want to do now is tell you
what the CRISPR technology is,
											what it can do,
											where we are today
											and why I think we need to take
a prudent path forward
											in the way that we employ this technology.
									","
											Lo que quiero hacer ahora es 
explicar qué es la tecnología CRISPR,
											qué puede hacer con ella,
											dónde estamos hoy.
											Por eso creo que hay que optar 
por un camino prudente
											en la forma en que 
empleamos esta tecnología.
									","
											Genomları düzenleme imkanı,
aynı zamanda göz önünde
											bulundurmamız gereken
etik sorunları da doğuruyor.
											Çünkü bu teknoloji sadece yetişkin
hücreler de değil,
											kendi türümüzün ki dahil
											embriyolarda da kullanılabiliyor.
											Dolayısıyla iş arkadaşlarımla
											beraber icat ettiğimiz bu 
teknolojinin tüm ahlaki ve
											sosyal etkilerini küresel
çapta tartışmak için
											bir diyalog başlatmak istedim.
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											When viruses infect a cell,
they inject their DNA.
											And in a bacterium,
											the CRISPR system allows that DNA
to be plucked out of the virus,
											and inserted in little bits
into the chromosome —
											the DNA of the bacterium.
											And these integrated bits of viral DNA
get inserted at a site called CRISPR.
											CRISPR stands for clustered regularly
interspaced short palindromic repeats.
											(Laughter)
									","
											Cuando los virus infectan 
una célula, inyectan su ADN.
											Y en una bacteria,
											el sistema de CRISPR permite 
que el ADN se extraiga del virus,
											y se inserte en pequeños trozos 
en el cromosoma,
											del ADN de la bacteria.
											Y estos trozos integrados de ADN viral 
se insertan en un sitio llamado CRISPR.
											CRISPR significa repeticiones palíndromas
cortas espaciadas agrupadas regularmente.
											(Risas)
									","
											Şimdi sizlere CRISPR teknolojisinin
ne olduğunu,
											neler yapabildiğini,
											bugün nerede olduğumuzu
											ve neden CRISPR'ı kullanırken
gelecekte dikkatli olmamız
											gerektiğini anlatmak istiyorum.
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											A big mouthful — you can see why
we use the acronym CRISPR.
											It's a mechanism that allows cells
to record, over time,
											the viruses they have been exposed to.
											And importantly, those bits of DNA
are passed on to the cells' progeny,
											so cells are protected from viruses
not only in one generation,
											but over many generations of cells.
											This allows the cells
to keep a record of infection,
											and as my colleague,
Blake Wiedenheft, likes to say,
											the CRISPR locus is effectively
a genetic vaccination card in cells.
											Once those bits of DNA have been inserted
into the bacterial chromosome,
											the cell then makes a little copy
of a molecule called RNA,
											which is orange in this picture,
											that is an exact replicate
of the viral DNA.
											RNA is a chemical cousin of DNA,
											and it allows interaction
with DNA molecules
											that have a matching sequence.
									","
											Bastante pomposo... ahora entienden
por qué usamos el acrónimo CRISPR.
											Es un mecanismo que permite a las 
células grabar, con el tiempo,
											los virus a los que han estado expuestas.
											Y más importante, esos pedacitos de ADN
se transmiten a la progenie de la célula,
											para proteger a las células de los 
virus no solo en una generación,
											sino a través de muchas 
generaciones de células.
											Esto permite a las células mantener 
un registro de la infección,
											y como a mi colega Blake Wiedenheft 
le gusta decir,
											el locus CRISPR es una tarjeta de 
vacunación genética para las células.
											Una vez que esos trozos de ADN se han 
insertado en el cromosoma bacteriano,
											la célula hace una pequeña copia 
de una molécula llamada ARN,
											de color naranja en esta imagen,
											que es una réplica exacta del ADN viral.
											El ARN es un primo químico del ADN,
											y permite la interacción 
con moléculas de ADN
											con una secuencia emparejada.
									","
											Virüsler bir hücreye bulaştıklarında
DNA'larını enjekte ederler.
											Bakterilerde de CRISPR sistemi,
											bu DNA'nın virüsten alınmasına
ve bakterinin DNA'sının küçük
											parçalarına yani kromozomlarına
											eklenmesine imkan sağlar.
											Bu birleşik virüssel DNA parçaları CRISPR
adlı bir alana eklenirler.
											CRISPR'ın açılımı: Düzenli Aralıklarla
Dizilmiş Palindromik Tekrarlar Kümesidir.
											(Kahkaha)
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											So those little bits of RNA
from the CRISPR locus
											associate — they bind —
to protein called Cas9,
											which is white in the picture,
											and form a complex that functions
like a sentinel in the cell.
											It searches through all
of the DNA in the cell,
											to find sites that match
the sequences in the bound RNAs.
											And when those sites are found —
											as you can see here,
the blue molecule is DNA —
											this complex associates with that DNA
											and allows the Cas9 cleaver
to cut up the viral DNA.
											It makes a very precise break.
											So we can think of the Cas9 RNA
sentinel complex
											like a pair of scissors
that can cut DNA —
											it makes a double-stranded break
in the DNA helix.
											And importantly,
this complex is programmable,
											so it can be programmed to recognize
particular DNA sequences,
											and make a break in the DNA at that site.
									","
											Así que esos pequeños trozos 
de ARN del locus CRISPR
											asociados, se unen 
a la proteína llamada Cas9,
											de color blanco en la imagen,
											que forma un complejo que funciona 
como un centinela en la célula.
											Se busca a través de todo 
el ADN en la célula,
											para encontrar sitios que coincidan 
con las secuencias en los ARN unidos.
											Y al encontrase estos sitios,
											— se puede ver aquí, 
la molécula de ADN es azul —
											este complejo se asocia con el ADN
											y permite que la cuchilla Cas9 
corte el ADN viral.
											Hace una pausa muy precisa.
											Así que podemos pensar en el 
complejo centinela Cas9 ARN
											como un par de tijeras 
que pueden cortar el ADN,
											Hace un descanso de doble cadena 
en la hélice del ADN.
											Y lo más importante, 
este complejo es programable,
											lo que se puede programar para reconocer 
secuencias de ADN particulares,
											y hacer un corte en el ADN en ese sitio.
									","
											Söylemesi oldukça zor, neden 
kısaca CRISPR dediğimizi anlayabilirsiniz.
											CRISPR, hücrelerin zaman 
içerisinde mağruz kaldıkları
											virüsleri kaydetmelerini
sağlayan bir mekanizma.
											Ve en önemlisi bu DNA parçaları
nesiller arası da aktarılıyor
											yani hücreler virüslerden
sadece bir kuşakta değil
											tüm kuşaklarda korunuyor.
											Bu, hücrelerin, enfeksiyonun
bir kaydını tutmasını sağlıyor
											ya da iş arkadaşım Blake Wiedenheft'in 
deyimi ile
											CRISPR bölümü, hücrelerde etkili
bir genetik aşı kartı konumundadır.
											Bu DNA parçaları, bakterinin
kromozomuna sokulduğunda
											hücre kendine, resimde turuncu ile
gösterilen, virüssel DNA'sının birebir
											kopyası olan, RNA adında
											küçük bir moleküler kopya üretiyor.
											RNA, DNA'nın kimyasal bir kuzenidir ve
											ortak dizilimi olan DNA molekülleri
											arasında etkileşim sağlar.
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											As I'm going to tell you now,
											we recognized that that activity
could be harnessed for genome engineering,
											to allow cells to make
a very precise change to the DNA
											at the site where
this break was introduced.
											That's sort of analogous
											to the way that we use
a word-processing program
											to fix a typo in a document.
									","
											Como diré ahora,
											vimos que esa actividad podría ser 
aprovechada por la ingeniería del genoma,
											y hacer posible que se hagan cambios 
muy precisos en el ADN de las células
											en el sitio donde 
se introdujo esta ruptura.
											En cierto modo es similar
											a la forma de usar un programa 
de procesamiento de textos
											para corregir un error tipográfico 
en un documento.
									","
											Resimde beyaz olarak gösterilen
CRIPSR'daki RNA parçaları
											Cas9 adlı protein ile birleşiyor,
bağlanıyorlar
											ve hücrenin içinde gözcü gibi
											bekleyen karmaşık bir fonksiyona
sahip oluyor.
											Bağlı RNA'ların dizilimiyle
eşleşen alanlar
											bulmak için hücredeki bütün
DNA'yı tarıyor.
											Bu alanlar bulunduğunda (resimdeki
DNA molekülü mavi ile gösterilmekte)
											görüldüğü gibi bu yapı
											DNA ile birleşiyor ve Cas9 baltasının
											virüssel DNA'yı kesmesine olanak sağlıyor.
											Oldukça hassas bir kırılma sağlıyor.
											Yani bu Cas9 RNA gözcü bileşimini
											DNA'yı kesen bir çift makas
gibi düşünebiliriz.
											DNA helezonunda çift 
sarmallı bir ayrım yaratıyor.
											Ama en önemlisi, bu bileşim
programlanabilir
											yani belirli DNA dizilimlerini 
tanımak ve
											istenilen noktalarda kesmek
için programlanabilir.
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
											The reason we envisioned using
the CRISPR system for genome engineering
											is because cells have the ability
to detect broken DNA
											and repair it.
											So when a plant or an animal cell detects
a double-stranded break in its DNA,
											it can fix that break,
											either by pasting together
the ends of the broken DNA
											with a little, tiny change
in the sequence of that position,
											or it can repair the break by integrating
a new piece of DNA at the site of the cut.
											So if we have a way to introduce
double-stranded breaks into DNA
											at precise places,
											we can trigger cells
to repair those breaks,
											by either the disruption or incorporation
of new genetic information.
											So if we were able to program
the CRISPR technology
											to make a break in DNA
											at the position at or near a mutation
causing cystic fibrosis, for example,
											we could trigger cells
to repair that mutation.
									","
											La razón para imaginar el uso del sistema
CRISPR para la ingeniería del genoma
											es porque las células tienen 
la capacidad de detectar el ADN roto
											y repararlo.
											Cuando una célula vegetal o animal detecta 
un corte de doble cadena en su ADN,
											se puede arreglar ese corte,
											ya sea pegando 
los extremos del ADN roto
											con un pequeño cambio en la 
secuencia de esa posición,
											o se puede reparar integrando una nueva
pieza de ADN en el lugar del corte.
											Si tenemos una forma de introducir 
cortes de doble cadena en el ADN
											en lugares precisos,
											podemos activar las células 
para reparar esos cortes,
											ya sea por interrupción o incorporación 
de nueva información genética.
											Así que si hemos podido 
programar la tecnología CRISPR
											para hacer un corte en el ADN
											en la posición de una mutación causante 
de la fibrosis quística, por ejemplo,
											podríamos activar células 
para reparar esa mutación.
									","
											Sizlere de şimdi açıklayacağım gibi,
											bu uygulamaların, genetik mühendislik
için kullanılabileceğini
											ve hücrelere, kesimin yapıldığı
alanlarda DNA'nın yapısını
											hassas bir şekilde değiştirebilmeleri
için izin verdiğini fark ettik.
											Bu aslında bir dökümanda
											yazım hatalarını düzeltmek için
											yazılım kullanmamıza çok
benzer bir süreç.
									",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
"
","
","
",How CRISPR lets us edit our DNA,Jennifer Doudna,15:53,"genetics,philosophy,science,medicine,bioethics,DNA,future,virus,synthetic biology,molecular biology,innovation,engineering,biotech,medical research,health,technology,software,CRISPR"
