en,tr,title,speaker,duration,tags
"
","
",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
											Before I get started:
											I'm really excited to be here
											to just actually watch
what's going to happen, from here.
											So with that said,
we're going to start with:
											What is one of our greatest needs,
											one of our greatest needs for our brain?
											And instead of telling you,
I want to show you.
											In fact, I want you to feel it.
											There's a lot I want you to feel
in the next 14 minutes.
									","
											Başlamadan önce...
											Burada olmaktan çok mutluyum,
											tam da buradan
neler olacağını izlemekten de.
											Bunu da söylediğime göre başlayalım:
											En büyük ihtiyaçlarımızdan biri ne?
											Beynimiz için en büyük
ihtiyaçlarımızdan biri?
											Cevabı söylemek yerine
göstermek istiyorum.
											Hatta hissetmenizi istiyorum.
											Önümüzdeki 14 dk içinde
hissetmenizi istediğim çok şey var.
									",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
","
",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
											So, if we could all stand up.
											We're all going to conduct
a piece of Strauss together.
											Alright? And you all know it.
											Alright. Are you ready?
											Audience: Yeah!
											Beau Lotto: Alright.
Ready, one, two, three!
											It's just the end.
									","
											Hepimiz bir ayağa kalkabilir miyiz?
											Birlikte Strauss'tan
bir parça canlandıracağız.
											Hepiniz biliyorsunuz.
											Tamam mı? Hazır mısınız?
											İzleyiciler: Evet!
											Beau Lotto: Pekâlâ.
Hazır, bir, iki, üç!
											Sadece son kısmını.
									",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
","
",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
											(Music: Richard Strauss
""Also Sprach Zarathustra"")
									","
											(Müzik: Richard Strauss
""Also Sprach Zarathustra"")
									",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
","
",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
											Right?
											You know where it's going.
									","
											Tamam mı?
											Nasıl ilerlediğini biliyorsunuz.
									",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
","
",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
											(Music)
									","
											(Müzik)
									",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
"
","
",How we experience awe — and why it matters,Beau Lotto and Cirque du Soleil,14:48,"science,creativity,brain,neuroscience,art,humanity"
