en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
"
											When was I was 21 years old,
											I had all this physics homework.
											Physics homework requires taking breaks,
											and Wikipedia was relatively new,
so I took a lot of breaks there.
											I kept going back to the same articles,
											reading them again and again,
											on glaciers, Antarctica and Greenland.
											How cool would it be to visit these places
											and what would it take to do so?
											Well, here we are
											on a repurposed Air Force cargo plane
											operated by NASA
											flying over the Greenland ice sheet.
											There's a lot to see here,
											but there's more that is hidden,
											waiting to be uncovered.
											What the Wikipedia articles didn't tell me
											is that there's liquid water
hidden inside the ice sheet,
											because we didn't know that yet.
									","
											A los 21 años
											tenía muchos deberes de física.
											Los deberes de física requieren pausas
											y Wikipedia era algo relativamente nuevo, 
así que hice muchas pausas allí.
											Volvía siempre a los mismos artículos,
											releyéndolos una y otra vez,
											sobre glaciares, la Antártida 
y Groenlandia.
											¡Qué divertido sería visitar estos sitios!
											¿Y qué se necesitaría para hacerlo?
											Pues, aquí estamos
											en un avión de carga del Air Force,
											reconvertido y dirigido por la NASA,
											sobrevolando el manto de hielo 
de Groenlandia.
											Aquí hay muchas cosas para ver,
											pero hay más que están ocultas,
											a la espera de ser reveladas.
											Lo que no me dijeron 
los artículos de Wikipedia
											es que dentro del manto de hielo 
se esconde agua líquida,
											porque nadie lo sabía aún.
									","
											Quando eu tinha 21 anos,
											tinha muitos trabalhos de casa de física.
											Trabalhos de física
requerem várias pausas,
											e a Wikipedia era relativamente recente,
por isso, eu fazia muitas pausas por lá.
											Voltava sempre aos mesmos artigos,
											lendo-os uma e outra vez,
											sobre glaciares, a Antártida 
e a Gronelândia.
											Quão bom seria visitar estes sítios
											e como o poderíamos fazer?
											Bem, aqui estamos nós
											num avião de carga reutilizado
da Força Aérea
											operado pela NASA
											a voar sobre o lençol
de gelo da Gronelândia.
											Há muito para ver aqui,
											mas há mais que está escondido,
											à espera de ser descoberto.
											O que os artigos da Wikipedia
não me disseram
											é que há água no estado líquido
dentro do lençol de gelo,
											porque ainda não o sabíamos.
									","
											Quand j'avais 21 ans,
											j'avais beaucoup de devoirs
à faire en physique.
											Les devoirs de physique
nécessitent des pauses,
											et comme Wikipédia était récent, 
j'y passais beaucoup de mes pauses.
											Je revenais sans arrêt
sur les mêmes articles,
											les lisant encore et encore,
											à propos des glaciers,
de l'Antarctique et du Groenland.
											Visiter ces endroits devait être génial
											et que faudrait-il pour y parvenir ?
											Eh bien, nous voici
											sur un avion de fret reconverti
de la US Air Force, exploité par la NASA,
											en train de survoler
la calotte glaciaire du Groenland.
											Il y a là beaucoup de choses à voir,

											mais davantage de choses cachées 
en attente d'être découvertes.
											Ce que Wikipédia ne m'avait pas dit,
											c'est que de l'eau à l'état liquide
était cachée dans la calotte glaciaire,
											parce qu'on ne le savait pas encore.
									",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
"
","
","
","
",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
"
											I did learn on Wikipedia
that the Greenland ice sheet is huge,
											the size of Mexico,
											and its ice from top to bottom
is two miles thick.
											But it's not just static.
											The ice flows like a river
downhill towards the ocean.
											As it flows around bends,
											it deforms and cracks.
									","
											Lo que sí aprendí en Wikipedia es que 
el manto de Groenlandia es inmenso,
											del tamaño de México,
											y que su hielo tiene un grosor 
de más de 3 km.
											Pero no es estático.
											El hielo desciende como un río 
hacia el océano.
											A medida que fluye por recodos,
											se deforma y se agrieta.
									","
											Aprendi na Wikipedia que o lençol de gelo
da Gronelândia é enorme,
											do tamanho do México,
											e o seu gelo do topo ao fundo
tem 3 km de espessura.
											Mas não se encontra estático.
											O gelo flui como um rio
descendo em direção ao oceano.
											À medida que flui em torno das curvas,
											deforma e racha.
									","
											Sur Wikipédia, j'ai appris que la calotte
glaciaire du Groenland est énorme,
											de la taille du Mexique,
											et que sa glace fait plus
de trois kilomètres d'épaisseur.
											Mais elle n'est pas immobile.
											La glace coule comme une rivière
et descend vers l'océan.
											Tandis qu'elle épouse les méandres,
											elle se déforme et craque.
									",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
"
","
","
","
",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
"
											I get to study these amazing ice dynamics,
											which are located in one of the most
remote physical environments
											remaining on earth.
											To work in glaciology right now
is like getting in on the ground floor
											at Facebook in the 2000s.
									","
											Yo estudio estas impresionantes 
dinámicas del hielo
											que están situadas en uno de los 
entornos físicos más remotos
											que quedan sobre la Tierra.
											Trabajar en glaciología ahora mismo 
es como empezar por la primera planta
											en Facebook en los años 2000.
									","
											Eu tenho o privilégio de estudar
estas dinâmicas do gelo,
											que estão localizadas num 
dos locais mais remotos da terra.
											Trabalhar em glaciologia neste momento
é como entrar no primeiro piso
											do Facebook nos anos 2000.
									","
											J'étudie ces incroyables
évolutions glaciaires
											situées dans l'un des environnements
physiques les plus isolés
											restant sur la Terre.
											Travailler dans
la glaciologie aujourd'hui,
											c'est comme faire partie des débuts
de Facebook dans les années 2000.
									",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
"
","
","
","
",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
"
","
","
","
",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
"
											Our capability to fly airplanes
and satellites over the ice sheets
											is revolutionizing glaciology.
											It's just starting to do for science
											what the smartphone
has done for social media.
									","
											Nuestra capacidad de sobrevolar 
los mantos con aviones y satélites
											está revolucionando la glaciología.
											Está suponiendo para la ciencia
											lo que los smartphones 
para las redes sociales.
									","
											A nossa capacidade de voar aviões
e satélites sobre os lençóis de gelo
											está a revolucionar a glaciologia.
											Está a começar a fazer pela ciência
											o que o smartphone fez
pelas redes sociais.
									","
											Notre capacité de piloter avions
et satellites au-dessus de la glace
											a révolutionné la glaciologie,
et commence juste à faire pour la science,
											ce que le smartphone a fait
pour les réseaux sociaux.
									",What's hidden under the Greenland ice sheet?,Kristin Poinar,9:02,"climate change,exploration,environment,data,glacier,NASA,nature,science,physics,technology,water,Antarctica"
