en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
"
											A few years ago,
											my mom developed rheumatoid arthritis.
											Her wrists, knees and toes swelled up,
causing crippling, chronic pain.
											She had to file for disability.
											She stopped attending our local mosque.
											Some mornings it was too painful
for her to brush her teeth.
											I wanted to help.
											But I didn't know how.
											I'm not a doctor.
									","
											Hace algunos años,
											mi mamá desarrolló artritis reumatoide.
											Sus muñecas, rodillas 
y pies se inflamaron,
											causándole un dolor crónico 
y paralizante.
											Tuvo que darse de baja por incapacidad.
											Dejó de ir a la mezquita local.
											Algunas veces era muy doloroso 
para ella hasta lavarse los dientes.
											Quería ayudarla,
											pero no sabía cómo.
											No soy médico.
									","
											Há uns anos,
											a minha mãe contraiu
uma artrite reumatoide.
											Os pulsos, os joelhos
e os dedos dos pés incharam,
											causando-lhe dores crónicas e debilitantes.
											Teve de se reformar por invalidez.
											Deixou de ir à mesquita local.
											Às vezes, ao acordar,
custava-lhe muito lavar os dentes.
											Eu queria ajudar,
											mas não sabia como.
											Não sou médico.
									","
											Birkaç yıl önce,
											annemde eklem iltihaplanması ortaya çıktı.
											Bilek, diz ve ayak parmakları şişerek
felç edici, kronik bir acıya sebep oldu.
											Engellilik başvurusunda bulundu.
											Yakınımızdaki camiye gitmeyi bıraktı.
											Bazı sabahlar, 
diş fırçalamak bile çok acı vericiydi.
											Yardım etmek istedim.
											Fakat nasıl yapacağımı bilmiyordum.
											Ben doktor değilim.
									",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
"
","
","
","
",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
"
											So, what I am is a historian of medicine.
											So I started to research
the history of chronic pain.
											Turns out, UCLA has an entire
history of pain collection
											in their archives.
											And I found a story —
a fantastic story —
											of a man who saved — rescued —
millions of people from pain;
											people like my mom.
											Yet, I had never heard of him.
											There were no biographies
of him, no Hollywood movies.
											His name was John J. Bonica.
											But when our story begins,
											he was better known as
Johnny ""Bull"" Walker.
									","
											Soy historiador de la medicina.
											Empecé a investigar
la historia del dolor crónico.
											Resulta que la UCLA tiene 
una colección completa
											que habla sobre el dolor en sus archivos.
											Y encontré una historia,
una historia fantástica
											de un hombre que salvó —rescató— 
a millones de personas del dolor.
											Personas como mi mamá.
											Sin embargo, nunca había escuchado de él.
											No había biografías, 
ni películas de Hollywood de él.
											Su nombre era John J. Bonica.
											Pero cuando comienza esta historia
											era mejor conocido como 
Johnny ""El Toro"" Walker.
									","
											Sou historiador de medicina.
											Então, comecei a estudar
a história das dores crónicas.
											A UCLA tem a história toda da dor
nos seus arquivos.
											E encontrei uma história
— uma história fantástica —
											de um homem que livrou
milhões de pessoas das dores,
											pessoas como a minha mãe.
											Contudo, nunca ouvira falar dele.
											Não havia biografias sobre ele,
nenhum filme de Hollywood.
											Chamava-se John J. Bonica.
											Mas, no início da nossa história,
											era mais conhecido
por Johnny ""Bull"" Walker.
									","
											Bir tıp tarihçisiyim.
											Kronik acı tarihini araştırmaya başladım.
											Meğer UCLA arşivinde
acının tarihiyle ilgili
											koca bir koleksiyon varmış.
											Bir hikaye buldum,
harika bir hikaye.
											Milyonlarca insanı
acıdan kurtaran bir adam;
											annem gibi insanları.
											Onu hiç duymamıştım.
											Biyografisi, Hollywood filmi falan yoktu.
											Adı John J. Bonica'ydı.
											Ama hikayemiz başladığında,
											Johnny ""Bull"" Walker olarak biliniyordu.
									",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
"
","
","
","
",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
"
											It was a summer day in 1941.
											The circus had just arrived
in the tiny town of Brookfield, New York.
											Spectators flocked to see
the wire-walkers, the tramp clowns —
											if they were lucky, the human cannonball.
											They also came to see the strongman,
Johnny ""Bull"" Walker,
											a brawny bully who'd pin you for a dollar.
											You know, on that particular day,
a voice rang out
											over the circus P.A. system.
											They needed a doctor urgently,
in the live animal tent.
											Something had gone wrong
with the lion tamer.
											The climax of his act had gone wrong,
											and his head was stuck
inside the lion's mouth.
											He was running out of air;
											the crowd watched in horror
											as he struggled and then passed out.
											When the lion finally did relax its jaws,
											the lion tamer just slumped
to the ground, motionless.
											When he came to a few minutes later,
											he saw a familiar figure hunched over him.
											It was Bull Walker.
											The strongman had given the lion tamer
mouth-to-mouth, and saved his life.
									","
											Fue un día de verano en 1941.
											El circo acababa de llegar a la 
población de Brookfield, Nueva York.
											Los espectadores se abarrotaban para 
ver a los trapecistas y los payasos.
											Si tenían suerte, al hombre bala.
											También venían a ver al forzudo,
Johnny ""El Toro"" Walker,
											un brabucón musculoso que 
te inmovilizaba por un dólar.
											Ese día, se escuchó una voz
											a través del sistema de sonido del circo.
											Necesitaban un médico urgentemente, 
en la carpa de los animales.
											Algo malo había sucedido 
con el domador de leones.
											El clímax de su acto había salido mal,
											y su cabeza se había quedado atrapada 
dentro del hocico del león.
											Se estaba quedando sin aire.
											La gente veía con horror
											mientras forcejeaba 
y después se desmayaba.
											Cuando por fin el león relajó su quijada,
											el domador simplemente 
cayó al suelo, sin moverse.
											Cuando regresó en sí unos minutos después,
											vio una figura familiar 
encorvado frente a él.
											Era ""El Toro"" Walker.
											El forzudo le había dado al domador 
respiración de boca a boca,
											y le había salvado la vida.
									","
											Era um dia de verão, em 1941.
											O circo acabara de chegar
à vila de Brookfield, em Nova Iorque.
											Os espetadores amontoavam-se
para ver os equilibristas, os palhaços,
											e, se tivessem sorte,
o homem-bala.
											Também vinham ver o Homem Forte,
Johnny ""Bull"" Walker,
											um valentão musculado,
que nos deitava ao chão por um dólar.
											Nesse mesmo dia, ouviu-se uma voz
nos altifalantes do circo.
											Precisavam de um médico com urgência,
na tenda dos animais.
											Algo se passara com o domador de leões.
											O clímax do seu número
tinha corrido mal
											e a cabeça dele
estava presa na boca do leão.
											Estava a ficar sem ar.
											A multidão observava apavorada,
											enquanto ele se debatia,
acabando por desmaiar.
											Quando finalmente
o leão relaxou o maxilar,
											o domador caiu ao chão, imóvel.
											Quando voltou a si, uns minutos depois,
											viu uma cara familiar
debruçada sobre ele.
											Era Bull Walker.
											O Homem Forte fizera 
respiração boca a boca ao domador
											e salvara-lhe a vida.
									","
											1941'de bir yaz günüydü.
											New York, Brookfield'in
ufak kasabasına sirk yeni gelmişti.
											Seyirciler, ip cambazlarını ve palyaçoları
akın akın izlemeye gidiyorlardı.
											Şanslılarsa, insan güllesini izliyorlardı.
											Ayrıca, güçlü adam Johnny ""Bull"" Walker'ı
da izlemeye geliyorlardı,
											bir dolar karşılığında seni
iğneleyen kaslı kabadayıyı.
											O gün, sirk sistemi üzerinde
											bir ses çınladı.
											Canlı hayvan çadırına bir doktor lazımdı.
											Aslan terbiyecisine bir şey olmuştu.
											Yanlış bir hareketi sonucu,
											adamın kafası aslanın ağzında kaldı.
											Nefesi tükeniyordu.
											O orada çabalarken kalabalık, korkuyla
											izliyordu.Sonunda adam bayıldı.
											Aslan çenesini gevşetince, bakıcı adam
											hareketsiz bir şekilde yere düştü.
											Ayıldığında, tanıdık birinin
											onun üstüne çömeldiğini gördü.
											O kişi Bull Walker'dı.
											Güçlü adam, ağzıyla soluk verip
											onun hayatını kurtardı.
									",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
"
","
","
","
",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
"
											Now, the strongman hadn't told anyone,
											but he was actually
a third-year medical student.
											He toured with the circus
during summers to pay tuition,
											but kept it a secret
to protect his persona.
											He was supposed to be
a brute, a villain —
											not a nerdy do-gooder.
											His medical colleagues didn't
know his secret, either.
											As he put it, ""If you were
an athlete, you were a dumb dodo.""
											So he didn't tell them about the circus,
											or about how he wrestled professionally
on evenings and weekends.
											He used a pseudonym like Bull Walker,
											or later, the Masked Marvel.
											He even kept it a secret that same year,
											when he was crowned
the Light Heavyweight Champion
											of the world.
									","
											El forzudo, no había dicho a nadie,
											pero en realidad era estudiante 
de tercer año de medicina.
											Se unía al circo durante los veranos
para pagar su colegiatura,
											pero lo mantenía en secreto 
para proteger su identidad.
											Se suponía que era villano, rudo;
											no un buen muchacho estudioso.
											Sus compañeros estudiantes de medicina 
tampoco conocían su secreto.
											Como él decía: ""Si eras un atleta, 
eras un completo tonto"".
											Así que no hablaba del circo,
											ni que luchaba profesionalmente 
en las tardes o los fines de semana.
											Usaba un seudónimo como ""El Toro"" Walker,
											o también el de 
""El Enmascarado Maravilla"".
											Lo mantuvo en secreto ese mismo año
											en el que lo coronaron Campeón Mundial 
Ligero en la categoría de Peso Completo.
									","
											O Homem Forte não dissera a ninguém,
											mas estava no terceiro ano de medicina.
											Viajava com o circo durante o verão
para pagar as propinas,
											mas guardara segredo,
para proteger a sua reputação.
											Supostamente,
era um bruto, um vilão,
											não era um bom samaritano totó.
											Os colegas de medicina 
também não sabiam do seu segredo.
											Nas palavras dele:
""Os atletas eram dodós estúpidos.""
											Por isso, não lhes contou do circo
											nem que lutava profissionalmente
à noite e aos fins de semana.
											Usava um pseudónimo,
como ""Bull Walker"",
											ou, mais tarde,
""The Masked Marvel"".
											Até guardou segredo no ano
											em que foi coroado
campeão mundial de pesos meios-pesados.
									","
											Bu güçlü adam kimseye anlatmamıştı,
											ama aslında üçüncü sınıf tıp öğrencisiydi.
											Harcını ödemek için yaz boyunca sirkteydi
											ama kimliğini korumak için
											bunu bir sır olarak saklıyordu.
											Onun bir canavar, kötü bir adam
olması gerekiyordu
											iyi niyetli, çalışkan biri değil.
											Tıbbi meslektaşları da
onun sırrını bilmiyordu.
											Ona, ""eğer bir atlet olsaydın 
aptal bir kuş olurdun."" derlerdi.
											Bu yüzden onlara sirkten hiç bahsetmedi,
											ya da akşamları ve haftasonları nasıl
profesyonelce güreştiğini söylemedi.
											Bull Walker, sonraları da
											Maskeli Marvel gibi takma adlar kullandı.
											Dünya Hafif Ağır Siklet Şampiyonu
olduğunda bile
											o yıl, bunu bir sır olarak tuttu.
									",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
"
","
","
","
",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
"
											Over the years, John J. Bonica
lived these parallel lives.
											He was a wrestler;
											he was a doctor.
											He was a heel;
											he was a hero.
											He inflicted pain,
											and he treated it.
											And he didn’t know it at the time,
but over the next five decades,
											he'd draw on these dueling identities
											to forge a whole new way
to think about pain.
											It'd change modern medicine
so much so, that decades later,
											Time magazine would call him
pain relief's founding father.
											But that all happened later.
									","
											Durante de varios años, John J. Bonica
vivió estas vidas paralelas.
											Era luchador;
											era médico.
											Era un canalla;
											era un héroe.
											Causaba dolor,
											y trataba el dolor.
											Él no lo sabía en ese momento, 
pero por las siguientes cinco décadas,
											en las que se batía a duelo 
con ambas identidades
											forjaría una nueva forma 
de pensar en el dolor.
											Revolucionaría la medicina moderna, 
tanto, que décadas después
											la revista Time lo llamaría 
el padre del alivio del dolor.
											Pero eso pasó mucho después.
									","
											Durante anos,
John J. Bonica viveu vidas paralelas.
											Era lutador,
											era médico.
											Era um rufião;
											era um herói.
											Causava dor e tratava-a.
											Na altura, ele não o sabia
mas, nas cinco décadas seguintes,
											ele tiraria partido
destas identidades em conflito
											para criar uma nova forma
de pensar na dor.
											Iria alterar tanto a medicina moderna
que, décadas mais tarde,
											a revista Time iria chamar-lhe
""o pai do alívio da dor"".
											Mas isso foi mais tarde.
									","
											John J. Bonica, yıllarca
bu paralel hayatları yaşadı.
											O bir güreşçiydi.
											O bir doktordu.
											bir kalleşti.
											bir kahramandı.
											Acı verdi,
											ve onu iyileştirdi.
											O zamanlar bilmiyordu ama
gelecek 50 yıl boyunca
											birbirleriyle çatışan
kimliklerden yararlanarak
											acıyı düşünmek için yepyeni
bir yol oluşturdu.
											Modern tıpta çok şeyi değiştirdi,
öyle ki, onlarca yıl sonra
											Time Dergisi ona, acıyı hafifletmenin
kurucu babası dedi.
											Ama bunlar hepsi sonradan oldu.
									",The amazing story of the man who gave us modern pain relief,Latif Nasser,13:51,"health,health care,medical research,medicine,science,pain,pharmaceuticals,history,storytelling,science and art,empathy,social change"
