en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
"
											Talking about empowerment is odd,
											because when we talk about empowerment,
											what affects us most are the stories.
											So I want to begin with an everyday story.
											What is it really like to be a young woman in India?
									","
											Falar acerca de capacitação é estranho,
											porque quando falamos de capacitação,
											o que nos afeta mais são as histórias.
											Então eu quero começar
com uma história do quotidiano.
											O que é ser uma mulher jovem na Índia?
									","
											Motivasyonla ilgili konuşmak biraz garip.
											Çünkü bunun ile ilgili konuştuğumuz zaman
											bizi en çok etkileyen hikâyeler oluyor.
											Bu yüzden ben de günlük bir hikâye ile başlamak istiyorum.
											Hindistan'da genç bir kadın olmak gerçekten nasıl bir şey?
									","
											Parler de responsabilisation est bizarre,
											parce que quand on parle
de responsabilisation,
											ce qui nous affecte le plus
ce sont les histoires.
											Je vais donc commencer avec une histoire
de la vie de tous les jours.
											Qu'est-ce que c'est vraiment
que d'être une femme en Inde ?
									","
											Es ist merkwürdig 
über ""Empowerment"" zu sprechen.
											Wenn wir nämlich über Empowerment reden,
											beeinflussen uns Geschichten am meisten.
											Daher möchte ich mit einer 
alltäglichen Geschichte beginnen.
											Wie fühlt es sich wirklich an, 
eine junge Frau in Indien zu sein?
									",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
"
","
","
","
","
",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
"
											Now, I've spent the last 27 years of my life
											in India, lived in three small towns,
											two major cities,
											and I've had several experiences.
											When I was seven,
											a private tutor who used to come home
											to teach me mathematics molested me.
											He would put his hand up my skirt.
											He put his hand up my skirt and told me
											he knew how to make me feel good.
											At 17, a boy from my high school
											circulated an email
											detailing all the sexually aggressive things
											he could do to me
											because I didn't pay attention to him.
											At 19, I helped a friend
											whose parents had forcefully
married her to an older man
											escape an abusive marriage.
											At 21, when my friend and I were walking
											down the road one afternoon,
											a man pulled down his pants
											and masturbated in front of us.
											We called people for help, and nobody came.
											At 25, when I was walking home one evening,
											two men on a motorcycle attacked me.
											I spent two nights in the hospital
											recovering from trauma and injuries.
									","
											Passei os últimos 27 anos 
da minha vida na Índia,
											vivi em três cidades pequenas,
											duas cidades principais.
											Tive várias experiências.
											Quando tinha sete anos,
											um tutor privado 
que costumava ir lá a casa
											para me ensinar matemática, molestou-me.
											Pôs a mão dele 
por baixo da minha saia até acima.
											Ele pôs a mão dele 
por baixo da minha saia até acima
											e disse-me que sabia 
como me fazer sentir bem.
											Aos 17 anos, um rapaz 
da minha escola secundária
											fez circular um ""email""
											no qual estavam detalhadas 
todas as coisas sexualmente agressivas
											que me poderia fazer
											porque eu não lhe dava atenção.
											Aos 19 anos, ajudei uma amiga,
											cujos pais a tinham forçado a casar-se 
com um homem mais velho,
											a escapar a um casamento abusivo.
											Aos 21 anos, quando eu e a minha amiga
											estávamos a andar pela rua numa tarde,
											um homem tirou as calças
											e masturbou-se à nossa frente.
											Pedimos ajuda, mas ninguém veio.
											Aos 25 anos, uma noite, 
quando eu estava a regressar a casa,
											dois homens numa mota atacaram-me.
											Passei duas noites no hospital
											a recuperar do trauma e das feridas.
											Por isso, durante a minha vida, 
tenho visto mulheres
									","
											Hayatımın 27 yılını Hindistan'da geçirdim.
											Üç küçük kasaba
											ve iki büyük şehirde
											ve birçok şey deneyimledim.
											7 yaşında iken
											bana matematik öğretmek için evimize gelen
											özel bir öğretmen tarafından cinsel tacize uğradım.
											Eli ile eteğime dokundu.
											Elini eteğimden içeri soktu ve bana
											beni nasıl iyi hissettireceğini bildiğini söyledi.
											17 yaşında iken, liseden bir çocuk
											bir eposta yaydı ve
											benimle ilgili tüm agresif seks arzularını
											detaylı bir şekilde anlattı.
											Çünkü onunla ilgilenmemiştim.
											19 yaşında iken,
											ailesi tarafından yaşlı bir adamla evlendirilmek zorunda bırakılan bir arkadaşıma
											bu evlilikten kaçması için yardım ettim.
											21 yaşında iken, arkadaşım ile birlikte
											bir öğleden sonra yolda yürürken
											adamın birisi pantolonunu aşağı indirdi
											ve önümüzde mastürbasyon yapmaya başladı.
											İnsanlara yardım etmeleri için seslendik ama kimse gelmedi.
											25 yaşımda, akşam vakti eve doğru giderken
											2 tane motorsikletli adam bana saldırdı.
											Yaralarım ve travmam yüzünden
											2 geceyi hastanede geçirdim.
									","
											J'ai passé les 27 dernières
années de ma vie en Inde,
											j'ai vécu dans trois petites villes,
deux villes majeures,
											et j'ai eu plusieurs expériences.
											Quand j'avais 7 ans,
											un tuteur privé qui venait chez moi
											pour me donner des cours 
de mathématiques m'a molestée.
											Il passait ses mains sous ma jupe.
											Il passait ses mains sous ma jupe
											et il me disait qu'il savait
comment me faire me sentir bien.
											À 17 ans, un garçon de mon lycée
a fait circuler un email,
											détaillant toutes les choses
sexuellement agressives
											qu'il pouvait me faire,
											parce que je ne lui accordais pas
d'attention.
											À 19 ans, j'ai aidé une amie
											que les parents avaient forcée
à se marier à un homme plus âgé,
											à s'échapper d'un mariage abusif.
											À 21 ans, alors que mon amie et moi
marchions dans la rue un après-midi,
											un homme a baissé son pantalon
et s'est masturbé devant nous.
											Nous avons appelé à l'aide
et personne n'est venu.
											À 25 ans, alors que je rentrais
chez moi à pied un soir,
											deux hommes sur une moto
m'ont attaquée.
											J'ai passé deux nuits à l'hôpital
											à récupérer du traumatisme
et des blessures.
									","
											Ich habe die letzten 
27 Jahre meines Lebens
											in Indien verbracht,
lebte in drei kleinen Städten,
											zwei großen Städten,
											und ich habe einige Erfahrungen gemacht.
											Als ich sieben war,
											belästigte mich ein Privatlehrer sexuell,
											der zu uns nach Hause kam,
um mir Mathematik beizubringen.
											Er fasste mir unter den Rock ...
											Er fasste mir unter
den Rock und sagte mir,
											er wüsste, wie er mir
ein gutes Gefühl geben könne.
											Mit 17 verbreitete ein Junge 
aus meiner High School
											eine E-Mail, in der er 
ausführlich beschrieb,
											welche sexuellen Gewalttaten
											er mir antun könnte, weil ich ihm
keine Beachtung schenkte.
											Mit 19 half ich einer Freundin,
											deren Eltern sie mit einem älteren
Mann zwangsverheiratet hatten,
											aus einer missbräuchlichen Ehe zu fliehen.
											Als ich mit 21 mit meiner Freundin
											eines Nachmittags 
durch eine Straße ging,
											ließ ein Mann seine Hosen runter
											und masturbierte vor uns.
											Wir riefen nach Hilfe, aber keiner kam.
											Als ich mit 25 eines Abends
nach Hause ging,
											griffen mich zwei Männer 
auf einem Motorrad an.
											Ich verbrachte zwei Nächte
im Krankenhaus,
											wo ich mich von dem Trauma
und den Verletzungen erholte.
									",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
"
","
","
","
","
",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
"
											So throughout my life, I've seen women —
											family, friends, colleagues —
											live through these experiences,
											and they seldom talk about it.
											So in simple words, life in India is not easy.
											But today I'm not going to talk to you about this fear.
											I'm going to talk to you about an interesting path
											of learning that this fear took me on.
									","
											— família, amigas, colegas —
											a viver estas experiências,
											mas elas raramente falam disso.
											Então, por poucas palavras, 
a vida na Índia não é fácil.
											Mas hoje não vos vou falar 
acerca deste medo.
											Vou falar-vos dum percurso interessante 
de aprendizagem
											pelo qual esse medo me levou.
											Então, o que aconteceu 
numa noite de dezembro de 2012
									","
											Hayatım boyunca,
											bu türden deneyimler yaşayan
											kadınlar, arkadaşlar ve iş arkadaşları gördüm
											ve bunlar ile ilgili nadir olarak konuşuyorlardı.
											Yani basitçe söylemek gerekirse, 
Hindistan'da yaşam hiç de kolay değil.
											Ama bugün size bu korkular hakkında konuşmayacağım.
											Size bu korkunun beni içine aldığı
											ilginç bir yola dair konuşacağım.
									","
											Au cours de ma vie, j'ai vu des femmes —
											de ma famille, des amies, des collègues —
											vivre ces expériences,
											et elles en parlaient rarement.
											Pour résumer, la vie 
en Inde n'est pas facile.
											Mais aujourd'hui je ne vais pas
vous parler de cette peur.
											Je vais vous parler d'un chemin
d'apprentissage intéressant
											sur lequel cette peur m'a conduite.
									","
											Ich habe also mein ganzes 
Leben lang Frauen gesehen —
											Familie, Freundinnen, Kolleginnen —
											die solche Erfahrungen durchmachen,
											aber sie sprechen nur selten darüber.
											Das Leben in Indien ist also nicht leicht.
											Doch heute werde ich nicht
über diese Angst sprechen.
											Ich werde über einen
											interessanten Weg des Lernens sprechen,

											auf den mich diese Angst geleitet hat.
									",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
"
","
","
","
","
",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
"
											So, what happened one night in December 2012
											changed my life.
											So a young girl, a 23-year-old student,
											boarded a bus in Delhi with her male friend.
											There were six men on the bus, young men
											who you might encounter every day in India,
											and the chilling account of what followed
											was played over and over again
											in the Indian and international media.
											This girl was raped repeatedly,
											forcefully penetrated with a blunt rod,
											beaten, bitten, and left to die.
											Her friend was gagged, attacked,
											and knocked unconscious.
											She died on the 29th of December.
											And at a time when most of us here
											were preparing to welcome the new year,
											India plunged into darkness.
											For the first time in our history,
											men and women in Indian cities
											woke up to the horrific truth
											about the true state of women in the country.
											Now, like many other young women,
											I was absolutely terrified.
											I couldn't believe that something like this
											could happen in a national capital.
											I was angry and I was frustrated,
											but most of all, I felt utterly, completely helpless.
											But really, what do you do, right?
											Some write blogs, some ignore it,
											some join protests.
											I did all of it. In fact, that was what everyone was doing
											two years ago.
											So the media was filled with stories about
											all the horrific deeds
											that Indian men are capable of.
											They were compared to animals,
											sexually repressed beasts.
											In fact, so alien and unthinkable was this event
											in an Indian mind
											that the response from the Indian media,
											public and politicians proved one point:
											No one knew what to do.
											And no one wanted to be responsible for it.
											In fact, these were a few insensitive comments
											which were made in the media
											by prominent people
											in response to sexual violence
against women in general.
											So the first one is made by a member of parliament,
											the second one is made by a spiritual leader,
											and the third one was actually
the defendants' lawyer
											when the girl was fighting for her life
											and she passed away.
									","
											alterou a minha vida.
											Uma rapariga, uma estudante de 23 anos,
											entrou num autocarro em Deli, 
com o seu amigo.
											Havia seis homens no autocarro,
											rapazes que podemos encontrar 
diariamente na Índia.
											O relato arrepiante daquilo 
que se seguiu
											passou repetidamente
											nos ""media"" indianos e internacionais.
											Essa rapariga foi violada repetidamente,
											penetrada à força com um bastão duro,
											espancada, mordida, e deixada a morrer.
											O amigo dela foi silenciado, atacado,
											e posto inconsciente.
											Ela morreu no dia 29 de dezembro.
											Numa altura em que a maioria de nós 
aqui presentes
											estávamos a preparar-nos 
para acolher o novo ano,
											a Índia mergulhou nas trevas.
											Pela primeira vez na nossa História,
											homens e mulheres em cidades indianas
											acordaram para a horrível verdade
											acerca da verdadeira condição 
das mulheres no país.
											Como muitas outras jovens,
											eu estava completamente aterrorizada.
											Não podia acreditar que algo assim
											pudesse acontecer numa capital nacional.
											Estava furiosa e frustrada,
											mas acima de tudo, senti-me total 
e completamente desamparada.
											Mas, na verdade, o que fazer?
											Alguns escrevem blogues, 
outros ignoram isso,
											outros juntam-se a protestos.
											Eu fiz isso tudo.
											De facto, isso era o que toda a gente 
estava a fazer há dois anos atrás.
											Então os ""media"" 
ficaram cheios de histórias
											acerca de todas as horríveis ações
											que os homens indianos 
são capazes de fazer.
											Foram comparados a animais,
											bestas sexualmente reprimidas.
											De facto, esse ato era tão impensável
											numa mente indiana
											que a resposta dos ""media"" indianos,
											do público e dos políticos, 
provou o seguinte:
											Ninguém sabia o que fazer.
											E ninguém se queria responsabilizar 
por aquilo.
											De facto, este eram
alguns comentários insensíveis
											feitos nos ""media""
											por pessoas influentes
											em resposta à violência sexual 
contra as mulheres .
											[Podemos compreender 
a violação de raparigas crescidas...]
											O 1º é de um membro do parlamento.
											O 2º é feito por um líder espiritual,
											[A culpa é das vítimas...]
											E o 3º foi feito pelo advogado de defesa
											quando a rapariga estava 
a lutar pela sua vida
											e morreu.
											Enquanto mulher a assistir a isto, 
dia após dia,
									","
											Aralık 2012'nin bir gecesinde yaşananlar
											benim hayatımı değiştirdi.
											Genç bir kız, 23 yaşındaki bir öğrenci
											Delhi'de erkek arkadaşı ile birlikte bir otobüse biniyor.
											Otobüste 6 tane erkek daha var, genç erkekler.
											Bunlar Hindistan'da hergün karşılaşabileceğiniz kişiler.
											Devamında ise
											Hindistan ve global medyada defalarca
											yayınlanan şeyler yaşandı.
											Bu kız, defalarca tecavüze uğruyor,
											keskin bir çubukla da tekrar tecavüz ediliyor.
											dayak yiyor, ısırılıyor ve ölüme terk ediliyor.
											Erkek arkadaşı ise ağzı bağlanıyor, saldırılıyor
											ve şuurunu kaybedene kadar dövülüyor.
											29 Aralıkta kız hayatını kaybediyor.
											O sıralarda bir çoğumuz
											yeni yıl kutlamaları için hazırlıklar yapıyorduk.
											Ancak Hindistan bir karanlığın içine gömüldü.
											Tarihimizde ilk defa
											Hindistan'ın birçok şehrinde erkekler ve kadınlar
											ülkedeki kadınların asıl vaziyetinin
											korkunç gerçekliğinin farkına vardı.
											Ve tabii ki diğer bir çok genç kadın gibi
											ben de dehşete düşmüştüm.
											Böylesine bir şeyin
											başkentte olabildiğine inanamamıştım.
											Kızgın ve usanmıştım,
											ancak en önemlisi, tam anlamı ile çaresiz hissediyordum.
											Peki neler yapıldı?
											Kimileri bloglar yazdı, kimileri kınadı,
											kimileri ise protestolara katıldı.
											Ben hepsini yaptım. Aslında 2 yıl önce
											yaptığı herşeyi.
											Medya ise
											Hint erkeklerinin neler yapabileceğine dair
											korkunç hikâyeler ile doluydu.
											Cinsel arzuları bastırılmış vahşiler olarak,
											hayvanlar ile kıyaslanıyorlardı.
											Bu olay, bir Hintli'ye göre o kadar yabancı ve
											imkansızdı ki.
											Hint medyasının, halkın ve
											politikacıların tepkisi bir noktayı ortaya çıkardı:
											Kimse ne yapacağını bilmiyordu.
											Ve kimse bundan sorumlu tutulmak istemiyordu.
											İşte bunlar da ileri gelen bazı kişiler tarafından
											medyada yapılan bazı duyarsız
											yorumlar
											genel anlamda kadınlara uygulanan cinsel şiddete tepki olarak.
											İlki meclis üyelerinden birisi tarafından: ""Yetişkin bir kıza tecavüz edilmesi anlaşılabilir bir durum olabilir ancak bir çocuğun istisması akıl almaz bir durum""
											İkincisi bir ruhani lider tarafından: ""Kızın, tecavüzcü -kardeşlerine- yalvarması gerekirdi""
											Üçüncüsü ise savunma avukatı tarafından: ""Tecavüzün sorumlusu tecavüz mağduru kızdır""
											Üstelik, bu kız hayat mücadelesi verirken
											ve ölürken.
									","
											Ce qu'il s'est passé une nuit
de décembre 2012 a changé ma vie.
											Une jeune fille,
une étudiante de 23 ans,
											a pris un bus à Delhi avec un ami.
											Il y avait six hommes dans ce bus,
											de jeunes hommes que vos pourriez 
rencontrer tous les jours en Inde,
											et le récit de ce qui a suivi,
à vous faire froid dans le dos,
											les médias indiens et internationaux
en ont fait l'étalage encore et encore.
											Cette fille a été violée à répétition,
											pénétrée de force avec une tige émoussée,
											battue, mordue, et laissée pour morte.
											Son ami a été bâillonné, 
attaqué, et assommé.
											Elle est morte le 29 décembre.
											Et à un moment où la plupart d'entre nous
											se préparaient pour accueillir
la nouvelle année,
											l'Inde a plongé dans l'obscurité.
											Pour la première fois de l'histoire,
											les hommes et femmes 
dans les villes d'Inde
											ont ouvert les yeux sur l'horrible vérité
de la condition de la femme dans le pays.
											Comme beaucoup d'autres jeunes femmes,
											j'étais absolument terrifiée.
											Je ne pouvais pas croire que
quelque chose de pareil
											puisse arriver dans
une capitale nationale.
											J'étais en colère et frustrée,
											mais surtout, je me sentais
complètement impuissante.
											Mais, qu'est-ce qu'on peut faire ?
											Certains écrivent des blogs,
d'autres l'ignorent,
											d'autres encore protestent.
											J'ai tout fait.
											En fait, c'est ce que tout le monde
faisait il y a deux ans.
											Les médias étaient plein d'histoires
											de toutes les choses horribles
											que les hommes indiens
étaient capables de faire.
											Ils étaient comparés à des animaux,
des bêtes sexuellement réprimées.
											En fait, cet évènement était tellement
étranger et impensable
											dans la tête d'un Indien,
											que la réponse des médias indiens,
											du public et des politiques 
a prouvé une chose :
											personne ne savait quoi faire.
											Et personne ne voulait être
responsable de cela.
											En fait, voici quelques
commentaires indélicats
											proférés dans les médias
par des gens importants
											en réponse à la violence sexuelle
envers les femmes en général.
											Le premier est fait par
un membre du parlement,
											le second par un leader spirituel,
											et le troisième par l'avocat de la défense
											quand la fille se battait pour sa vie
et qu'elle est décédée.
									","
											Was eines Nachts im 
Dezember 2012 passierte,
											veränderte mein Leben.
											Eine junge Frau, eine 
23-jährige Studentin,
											stieg mit ihrem Freund
in Delhi in einen Bus.
											Es waren sechs Männer
im Bus, junge Männer,
											wie man sie jeden Tag in Indien trifft,
											und die abschreckenden
Erzählungen, von dem, was folgte,
											wurde immer wieder
											in den indischen und 
internationalen Medien abgespielt.
											Diese Frau wurde wiederholt vergewaltigt,
											gewaltsam mit einer 
bloßen Stange penetriert,
											geschlagen, gebissen und 
zum Sterben liegengelassen.
											Ihr Freund wurde geknebelt, attackiert
											und bewusstlos geschlagen.
											Sie verstarb am 29. Dezember.
											Zu jener Zeit, als die meisten von
uns sich darauf vorbereiteten,
											das neue Jahr zu empfangen,
											stürzte Indien in Dunkelheit.
											Zum ersten Mal in unserer Landesgeschichte
											erkannten die Männer und 
Frauen in Indiens Städten
											die schreckliche Wahrheit über
											den wahren Status von 
Frauen in diesem Land.
											Ich war wie viele andere junge Frauen
											völlig angsterfüllt.
											Ich konnte nicht glauben,
											dass so etwas in einer Hauptstadt 
passieren konnte.
											Ich war wütend und frustriert,
											aber am meisten fühlte ich 
mich absolut und völlig hilflos.
											Aber im Ernst, was kann 
man denn schon tun?
											Einige schreiben Blogs, 
andere ignorieren es,
											und wieder andere
schließen sich Protesten an.
											Ich habe alles davon ausprobiert.
Genau gesagt, ist es das,
											was alle vor zwei Jahren getan haben.
											Die Medien waren voll von den Geschichten
											über alle die schrecklichen Taten,
											zu denen indische Männer fähig sind.
											Sie wurden mit Tieren verglichen,
											sexuell verklemmte Bestien.
											Tatsächlich war dieses Ereignis so 
befremdend und unvorstellbar
											in den indischen Köpfen,
											dass die Reaktion der indischen Medien,
											der Öffentlichkeit und 
der Politiker eines bewies:
											Keiner wusste, was zu tun war.
											Und keiner wollte dafür 
verantwortlich sein.
											Dies sind einige der taktlosen Kommentare,
											die von berühmten Menschen
											in den Medien abgegeben wurden,
											als Antwort auf die sexuelle Gewalt
gegen Frauen im Allgemeinen.
											Der erste kam von einem
Parlamentsabgeordneten,
											der zweite von einem geistlichen Führer
											und der dritte kam sogar von
dem Anwalt des Angeklagten,
											nachdem das Mädchen den Kampf
											um ihr Leben verlor.
									",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
"
","
","
","
","
",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
"
											Now, as a woman watching this day after day,
											I was tired.
											So as a writer and gender activist,
											I have written extensively on women,
											but this time, I realized it was different,
											because a part of me realized
											I was a part of that young woman too,
											and I decided I wanted to change this.
											So I did something spontaneous, hasty.
											I logged on to a citizen journalism platform
											called iReport,
											and I recorded a video talking about
											what the scene was like in Bangalore.
											I talked about how I felt,
											I talked about the ground realities,
											and I talked about the frustrations of living in India.
											In a few hours, the blog was shared widely,
											and comments and thoughts poured in
											from across the world.
											In that moment, a few things occurred to me.
											One, technology was always at hand
											for many young women like me.
											Two, like me, most young women
											hardly use it to express their views.
											Three, I realized for the first time
											that my voice mattered.
									","
											eu estava cansada.
											Como escritora e ativista 
por direitos iguais dos dois sexos,
											tenho escrito intensamente 
sobre mulheres
											mas, dessa vez, eu percebi 
que era diferente,
											porque parte de mim se apercebeu
											de que eu também era parte dessa jovem,
											e decidi que queria mudar isso.
											Então fiz uma coisa espontânea, apressada.
											Inscrevi-me numa plataforma 
de jornalismo cívico
											chamada iReport.
											Gravei um vídeo a falar acerca
											do que se passava em Bangalore.
											Falei acerca de como me sentia,
											falei acerca das realidades no terreno,
											e falei da frustração que é viver na Índia.
											Em poucas horas, 
o blogue foi muito partilhado.
											Apareceram comentários e pensamentos
											de todo o mundo.
											Nesse momento, 
ocorreram-me várias coisas.
											Primeiro, a tecnologia estava sempre à mão
											para muitas mulheres jovens como eu.
											Segundo, como eu, 
a maioria das mulheres jovens
											raramente a usa para expressar 
as suas opiniões.
											Terceiro, eu percebi, pela primeira vez,
											que a minha voz tinha importância.
											Então, nos meses que se seguiram,
									","
											Bir kadın olarak bunu izledikten sonra
											çok yoruldum.
											Bir yazar olarak, bir cinsel eşitlik aktivisti olarak
											yoğun olarak kadınlar üzerine yazılar yazdım.
											Ancak bu defa, farklı bir şeyin farkına vardım
											çünkü
											ben de bu kadının bir parçasıydım
											ve bunu değiştirmek istedim.
											Hazırlıksız ve acele bir şekilde bir şeyler yaptım.
											Bir vatandaş gazeteciliği platformuna giriş yaptım
											iReport isminde,
											ve Bangalore'da
											manzaranın nasıl olduğuna dair bir video kaydettim.
											Hissettiğim şekilde konuştum,
											asıl gerçekler hakkında konuştum
											ve Hindistan'da yaşamanın getirdiği huzursuzluk hakkında konuştum.
											Ve birkaç saat içerisinde blog geniş bir şekilde paylaşılmaya başladı.
											ve dünyanın her yanından
											yorumlar gelmeye başladı.
											İşte tam da o an, 
aklıma bazı şeyler geldi.
											Birincisi, teknoloji benim gibi
											birçok genç kadının elinin altında.
											İkincisi, benim gibi bir çok genç kadın
											düşüncelerini ifade etmek için onu çok az kullanıyorlar.
											Üçüncüsü ise,
											ilk defa sesim dikkate alındı.
									","
											En tant que femme, 
suivant cela jour après jour,
											j'étais fatiguée.
											Alors en tant qu'écrivain
et activiste pour l'égalité des sexes,
											j'ai beaucoup écrit sur les femmes,
											mais cette fois-ci, 
j'ai réalisé que c'était différent,
											parce qu'une partie de moi
s'est rendue compte
											que j'étais aussi en partie
cette jeune femme,
											et j'ai décidé que 
je voulais changer cela.
											J'ai fait quelque chose 
de spontané, hâtif.
											Je me suis connectée sur une
plate-forme citoyenne de journalisme
											du nom d'iReport,
											et j'ai enregistré une vidéo parlant
de ce à quoi ça ressemblait à Bangalore.
											J'ai parlé de ce que je ressentais,
j'ai parlé des réalités fondamentales,
											et j'ai parlé des frustrations
de la vie en Inde.
											En quelques heures,
le blog était largement diffusé,
											et des commentaires et pensées
sont arrivés de partout dans le monde.
											À ce moment, 
j'ai compris plusieurs choses.
											La première est que la technologie
était toujours à portée
											pour beaucoup de jeunes
femmes comme moi.
											La deuxième est que, comme moi,
la plupart des jeunes femmes
											s'en servent très peu
pour exprimer leur point de vue.
											La troisième est que
j'ai réalisé pour la première fois
											que ma voix comptait.
									","
											Nachdem ich dies als Frau
Tag für Tag beobachtet hatte,
											war ich müde.
											Als Autorin und Gender-Aktivistin
											habe ich ausführlich 
über Frauen geschrieben.
											Aber ich merkte, dass es 
dieses Mal anders war,
											denn ein Teil von mir erkannte,
											dass ich auch ein Teil 
dieser jungen Frau war
											und ich entschied mich 
dazu, dies zu ändern.
											Also handelte ich 
spontan und etwas vorschnell.
											Ich loggte mich auf einer 
Bürgerjournalismus-Plattform
											mit Namen iReport ein,
											und ich nahm ein Video auf,
											auf dem ich über die Situation 
in Bangalore sprach.
											Ich sprach darüber, wie ich mich fühlte,
											über die Realität vor Ort,
											über die Frustration darüber,
in Indien zu leben.
											Innerhalb von wenigen Stunden war
der Blog schon weit verbreitet,
											und Kommentare und Gedanken wurden
											aus aller Welt beigetragen.
											In diesem Moment kamen mir
einige Dinge in den Sinn.
											Erstens, neue Technologien sind für viele
											junge Frauen wie mich immer greifbar.
											Zweitens, genau wie ich 
nutzen junge Frauen
											dies nur selten, um ihre 
Ansichten zu äußern.
											Drittens, ich erkannte zum ersten Mal,
											dass meine Stimme von Bedeutung war.
									",Find your voice against gender violence,Meera Vijayann,13:58,"TEDx,activism,gender,india,media,violence,women,sexual violence"
