en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
"
											Do you feel trapped
											in a broken economic model?
											A model that's trashing the living world
											and threatens the lives
of our descendants?
											A model that excludes billions of people
											while making a handful unimaginably rich?
											That sorts us into winners and losers,
											and then blames the losers
for their misfortune?
											Welcome to neoliberalism,
											the zombie doctrine
that never seems to die,
											however comprehensively it is discredited.
											Now you might have imagined
that the financial crisis of 2008
											would have led to the collapse
of neoliberalism.
											After all, it exposed
its central features,
											which were deregulating
business and finance,
											tearing down public protections,
											throwing us into extreme
competition with each other,
											as, well, just a little bit flawed.
											And intellectually, it did collapse.
											But still, it dominates our lives.
											Why?
											Well, I believe the answer
is that we have not yet produced
											a new story with which to replace it.
									","
											Siz de kusurlu bir ekonomik modelde
											kendinizi sıkışmış hissediyor musunuz?
											Yaşayan dünyayı hiçe sayan
											ve bizden sonraki nesillerin hayatını
tehdit eden bir modelde?
											Öyle bir model ki...
milyarlarca insanı bir kenarda bırakıp
											avuç içi kadar insanı
inanılmaz zengin yapıyor.
											Bizi kazananlar
ve kaybedenler olarak ayırıyor
											ve sonra da şanssızlıkları için
kaybedenleri suçluyor.
											Neoliberalizme hoş geldiniz;
											hiç ölmeyen zombi doktrin,
											ne kadar geniş çapta çürütülmüş olsa da.
											2008 ekonomik krizinin
											neoliberalizmin çöküşüne yol açtığını
düşünebilirsiniz.
											Ne de olsa en önemli
özelliklerini açığa çıkardı,
											işletme ve finansın
kısıtlamalarını kaldırmak,
											kamu korumalarını yok etmek,
											bizi birbirimizle
aşırı bir rekabet içine sokmak
											elbette biraz kusurlu.
											Bu doktrin düşünsel olarak çöktü de.
											Ama hâlâ hayatımızı domine ediyor.
											Neden mi?
											Bence bunun yerini alacak
											yeni bir hikâye ortaya çıkaramadık.
									","
											Vous sentez-vous pris au piège
											dans un modèle économique défaillant ?
											Un modèle qui saccage le monde vivant
											et menace la vie de nos descendants ?
											Un modèle qui exclut
des milliards de personnes
											tout en en rendant une poignée
incroyablement riches ?
											Qui nous classe en gagnants et perdants
											puis blâme les perdants
pour leur malheur ?
											Bienvenue dans le néolibéralisme,
											la doctrine zombie
qui semble ne jamais mourir,
											peu importe qu'elle soit
entièrement discréditée.
											Vous avez peut-être imaginé
que la crise financière de 2008
											aurait mené à l'effondrement
du néolibéralisme.
											Après tout, elle a exposé
ses caractéristiques clés,
											qui étaient de déréguler
les affaires et la finance,
											de détruire les protections publiques,
											de nous mettre en concurrence extrême
les uns envers les autres,
											comme étant, eh bien,
quelque peu déficientes.
											Intellectuellement, il s'est effondré.
											Mais il domine encore notre vie.
											Pourquoi ?
											Je crois que la réponse est
que nous n'avons pas encore élaboré
											une nouvelle histoire
avec laquelle le remplacer.
									","
											Sentem-se encurralados
											num sistema económico defeituoso?
											Um modelo que está
a arruinar a natureza
											e ameaça as vidas
dos nossos descendentes?
											Um modelo que exclui
milhares de milhões de pessoas
											enquanto enriquece meia dúzia
para além da nossa imaginação?
											Que nos separa entre
vencedores e perdedores,
											e culpa os perdedores
pelo seu infortúnio?
											Sejam bem-vindos ao neoliberalismo,
											a doutrina ""zombie""
que parece nunca morrer,
											mesmo tendo já sido
totalmente desacreditada.
											Podem ter julgado
que a crise financeira de 2008
											levaria ao colapso do neoliberalismo.
											Afinal, revelou as suas
características principais
											que eram desregular
os negócios e a finança,
											desmantelar a proteção pública,
											lançando-nos numa competição
extrema entre nós,
											que eram, bem, um pouco defeituosas.
											E, intelectualmente, de facto colapsou.
											Ainda assim, domina as nossas vidas.
											Porquê?
											Bem, creio que a resposta
é que ainda não criámos
											uma nova história para a substituir.
									",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
"
","
","
","
",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
"
											Stories are the means
by which we navigate the world.
											They allow us to interpret
its complex and contradictory signals.
											When we want to make sense of something,
											the sense we seek is not scientific sense
											but narrative fidelity.
											Does what we are hearing reflect the way
											that we expect humans
and the world to behave?
											Does it hang together?
											Does it progress
											as a story should progress?
									","
											Hikâyeler dünyaya yön verdiğimiz araçlar.
											Karmaşık ve karşıt sinyalleri
yorumlamamızı sağlıyor.
											Bir şeye anlam kazandırmaya çalıştığımızda
											aradığımız anlam bilimsel değil,
											anlatısal bir bağlılık.
											Duyduğumuz şeyler...
											insanlardan ve dünyadan beklediğimiz
davranışları yansıtıyor mu?
											Parçalar birleşiyor mu?
											Bir hikâye edasıyla...
											...ilerleme kaydediyor mu?
									","
											Les histoires sont nos moyens
de navigation dans le monde.
											Elles nous permettent d'interpréter
ses signaux complexes et contradictoires.
											Quand nous voulons
comprendre quelque chose,
											le sens que nous cherchons
n'est pas du sens scientifique
											mais de la fidélité narrative.
											Est-ce que ce que nous entendons
reflète la façon
											dont nous nous attendons à ce que
les humains et le monde se comportent ?
											Est-ce que cela tient la route ?
											Est-ce que cela évolue
											comme une histoire devrait évoluer ?
									","
											As histórias são o meio que usamos
para navegar no mundo.
											Elas permitem-nos interpretar os seus
sinais complexos e contraditórios.
											Quando queremos que algo faça sentido.
											o sentido que procuramos
não é no sentido científico
											mas sim na verosimilhança da narrativa.
											Será que o que ouvimos reflete a forma
											como esperamos que os humanos
e o mundo se comportem?
											É consistente?
											Progride, como uma história
deve progredir?
									",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
"
","
","
","
",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
"
											Now, we are creatures of narrative,
											and a string of facts and figures,
however important facts and figures are —
											and, you know, I'm an empiricist,
I believe in facts and figures —
											but those facts and figures have no power
to displace a persuasive story.
											The only thing that can replace a story
											is a story.
											You cannot take away someone's story
											without giving them a new one.
											And it's not just stories in general
that we are attuned to,
											but particular narrative structures.
											There are a number of basic plots
that we use again and again,
											and in politics there is one basic plot
											which turns out to be
tremendously powerful,
											and I call this ""the restoration story.""
											It goes as follows.
									","
											Biz de anlatı varlıklarıyız
											ve gerçekler ve istatistiklerden oluşan
bir bilgi ne kadar önemli olsa da —
											şunu söyleyeyim, ben deneyciyim,
gerçek ve istatistiklere inanırım —
											ama o gerçek ve istatistikler ikna edici
bir hikâyeyi yerinden etmede güçlü değil.
											Bir hikâyeyi yenileyebileceğimiz tek şey
											başka bir hikâye.
											Onlara yeni bir tanesini vermeden
											insanların hikâyesini
ellerinden alamazsınız.
											Bu sadece bağlı olduğumuz
hikâyeler için geçerli değil
											belli anlatı yapıları için de geçerli.
											Tekrar tekrar kullandığımız
bir dizi basit anlatı var,
											politikada ise tek bir basit anlatı var
											ve inanılmaz güçlü bir anlatı,
											ben buna ''restorasyon hikâyesi'' diyorum.
											Şöyle başlıyor:
									","
											Nous sommes des créatures de récit
											et une série de faits et de chiffres,
peu importe leur importance —
											je suis un empiriste,
je crois aux faits et aux chiffres —
											mais ces faits et chiffres
n'ont pas le pouvoir
											de supplanter une histoire convaincante.
											La seule chose qui puisse
remplacer une histoire
											est une histoire.
											Vous ne pouvez pas ôter
son histoire à quelqu'un
											sans lui en donner une nouvelle.
											Ce ne sont pas les histoires en général
dont nous sommes à l'écoute,
											mais des structures
narratives spécifiques.
											Il y a un certain nombre
de synopsis élémentaires
											que nous utilisons et réutilisons.
											En politique, il y a
un synopsis élémentaire
											qui s'avère être incroyablement fort
											et je l'appelle
« l'histoire de la réhabilitation ».
											Elle se déroule ainsi.
									","
											Nós somos criaturas de narrativas,
											e uma sequência de factos e números,
por muito importantes que sejam
											— eu sou um empirista,
acredito em factos e números —
											mas esses factos e números não têm poder
para afastar uma história persuasiva.
											A única coisa que pode
substituir uma história
											é uma história.
											Não é possível retirar
uma história a uma pessoa
											sem lhe dar uma nova.
											E não sentimos uma ligação
apenas a histórias em geral,
											mas a estruturas narrativas específicas.
											Há alguns enredos básicos
que podemos usar muitas vezes
											e na política há um enredo básico
											que acaba por ser extremamente poderoso
											a que eu chamo de ""história restauradora.""
											E é assim.
									",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
"
","
","
","
",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
"
											Disorder afflicts the land,
											caused by powerful and nefarious forces
											working against the interests of humanity.
											But the hero will revolt
against this disorder,
											fight those powerful forces,
											against the odds overthrow them
											and restore harmony to the land.
									","
											Kargaşa her yeri etkisi altına aldı,
											kudretli ve alçak güçler
											insanoğlunun çıkarlarına karşı faaliyette.
											Ama kahraman bu kargaşaya karşı koyacak,
											o kudretli güçlerle savaşacak,
											tüm ihtimallere karşın onları devirecek
											ve her yere yeniden uyum getirecek.
									","
											Le chaos accable la contrée,
											causé par des forces
puissantes et néfastes
											œuvrant contre les intérêts de l'humanité.
											Mais le héros va se révolter
contre ce chaos,
											combattre ces forces puissantes,
											contre toute attente, les renverser
											et rétablir l'harmonie dans la contrée.
									","
											A desordem atormenta a nação,
											criada por forças poderosas e más
											contra os interesses da humanidade.
											Mas o herói vai revoltar-se
contra esta desordem,
											vai lutar contra forças poderosas,
											e derrubá-las-á, apesar
de estar em desvantagem
											e restaurará a harmonia na nação.
									",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
"
","
","
","
",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
"
											You've heard this story before.
											It's the Bible story.
											It's the ""Harry Potter"" story.
											It's the ""Lord of the Rings"" story.
											It's the ""Narnia"" story.
											But it's also the story
											that has accompanied almost every
political and religious transformation
											going back millennia.
											In fact, we could go as far as to say
											that without a powerful
new restoration story,
											a political and religious transformation
											might not be able to happen.
											It's that important.
									","
											Bu hikâyeyi daha önce de duydunuz.
											Bu İncil hikâyesi.
											''Harry Potter'' hikâyesi.
											''Yüzüklerin Efendisi'' hikâyesi.
											''Narnia'' hikâyesi.
											Ama aynı zamanda...
											bin yıllar öncesine dayanan
											her siyasi ve dini dönüşüme
eşlik etmiş hikâye.
											Hatta şunu da söyleyebiliriz,
											yeni güçlü bir restorasyon
hikâyesi olmadan
											siyasi ve dini bir dönüşüm 
gerçekleşmeyebilir.
											Bu kadar önemli.
									","
											Vous avez déjà entendu cette histoire.
											C'est l'histoire de la Bible.
											C'est l'histoire de « Harry Potter ».
											C'est l'histoire
du « Seigneur des anneaux ».
											C'est l'histoire de « Narnia ».
											Mais c'est également l'histoire
											qui a accompagné presque toutes les
transformations politiques et religieuses
											depuis des millénaires.
											En fait, nous pourrions aller jusqu'à dire
											que sans une nouvelle
histoire de réhabilitation percutante,
											une transformation politique et religieuse
											ne pourrait pas se produire.
											C'est aussi important que cela.
									","
											Já ouvimos esta história antes.
											É a história da Bíblia.
											É a história do Harry Potter.
											É a história do Senhor dos Anéis.
											É a história de Narnia.
											Mas também é a história
											que acompanhou quase todas
as transformações políticas e religiosas
											desde há milénios.
											De facto, podíamos até dizer
											que, sem uma história
restauradora poderosa,
											uma transformação política e religiosa
											poderia não acontecer.
											É de enorme importância.
									",The new political story that could change everything,George Monbiot,15:15,"politics,social change,democracy,community,society,culture,future"
