es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
"
","
","
","
",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
"
											Muchas gracias.
											Aquí tengo algunas fotos.
											Les contaré un poco
											sobre cómo soy capaz de hacer lo que hago.
											Todas estas casas están hechas
											de un 70% u 80% de materiales reciclados
											que iban a ser quemados, desechados o hechos virutas.
											No servían para nada.
											Ésta es la primera que construí.
											Esta puerta doble tiene un montante de tres luces
											que iba para el vertedero.
											Tiene un pequeño torreón
											y esos botones de ahí en las ménsulas,
											los que están justo ahí,
											son nueces de nogal.
											Y estos de aquí
											son huevos de pollo.
											Por supuesto primero desayunas
											y luego los rellenas con masilla, los pintas y los cierras,
											y consigues un botón arquitectónico
											en un momento.
									","
											Çok teşekkür ederim.
											Birkaç fotoğrafım var,
											sonra da, yaptığım şeyleri
											nasıl yapabildiğimi anlatacağım.
											Tüm bu evler,
											yüzde 70 ve 80 geri dönüştürülmüş materyalden inşa edildi,
											bu materyal sıkıştırılmaya ya da yakılmaya gönderilmesi planlanan yığınlardı.
											İşleri tamamen bitmişti.
											Bu inşa ettiğim ilk ev.
											Şu üç kirişli penceresi olan çift yönlü kapı,
											arazi dolgusu olarak kullanılacaktı.
											Şurada küçük bir kule var.
											Ve bu pervazlardaki düğmeler —
											tam buradaki —
											onlar amerikan cevizleri.
											Ve oradaki düğmeler,
											onlar tavuk yumurtası.
											Tabi önce kahvaltınızı yapıyorsunuz,
											sonra kabuğu bondoyla doldurup, boyayıp oraya çakıyorsunuz,
											ve bir mimari düğmeniz oluyor,
											kısacık bir zamanda.
									","
											Merci beaucoup.
											J'ai quelques images,
											et je vais parler un peu de
											comment j'arrive à faire ce que je fais.
											Toutes ces maisons sont construites
											à partir de 70 à 80% de matériaux recyclés,
											des choses destinées au broyeur, à la décharge, à l'incinérateur.
											Tout était à jeter.
											Voici la première maison que j'ai bâtie.
											Cette porte d'entrée à double battant avec une imposte à trois vitres,
											était destinée à la décharge.
											Une petite tourelle là.
											Ces petites bosses sur les corbeaux ici -
											juste là -
											sont des noix de hickory.
											Ces bosses-là,
											sont des œufs de poule.
											Évidemment, tu déjeunes d'abord,
											et ensuite tu remplis la coquille de mastic, la peins, l'attaches à un clou,
											et tu obtiens une bosse architecturale
											en une fraction de seconde.
									","
											Vielen Dank.
											Ich habe einige Bilder,
											und ich werde etwas darüber erzählen
											wie ich in der Lage bin, das zu tun, was ich mache.
											Alle diese Häuser werden aus
											70 bis 80 Prozent recycliertem Material gebaut,
											Material, das für den Mulcher, die Mülldeponie und die Müllverbrennung bestimmt war.
											Es war alles weggeworfen.
											Das ist das erste Haus, das ich gebaut habe.
											Diese zweiflüglige Eingangstür mit den drei Fenstern im Querbalken
											war auf dem Weg zur Mülldeponie.
											Hier ein kleiner Erkerturm.
											Und diese Knöpfe
											genau hier –
											das sind Hickory-Nüsse.
											Diese Knöpfe hier,
											das sind Hühnereier.
											Natürlich muss man zuerst frühstücken
											und dann füllt man die Eierschalen mit Spachtelmasse, bemalt sie und nagelt sie fest.
											Schon hat man einen architektonischen Knopf
											und das in kürzester Zeit.
									",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
"
","
","
","
",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
"
											Ahore miren el interior.
											Pueden ver el montante de tres luces
											encima de las ventanas de medio punto
											que son ya una antigüedad en arquitectura,
											y que iba para el vertedero.
											El juego de cerrojos puede valer unos 200$.
											También rescaté todo lo de la cocina:
											una hornilla O'Keefe &amp; Merritt de 1952,
											por si te gusta cocinar, es buenísimo.
											Por ahí se llega al pequeño torreón.
											Esa escalera me costó 20$
											con gastos de transporte incluidos.
											(Risas)
											Si observamos el interior del torreón,
											vemos bultos, curvas, salientes y muchas irregularidades.
											Bueno, si no puedes soportarlo,
											no deberías vivir en esa casa.
											(Risas)
											Esto es una trampilla para la ropa sucia
											y eso una horma para zapatos.
											Y esas, piezas de hierro fundido de las que hay en los anticuarios.
											Compré una de esas
											y fabriqué un pequeño artilugio.
											Si pisas la horma de zapato,
											se abre la trampilla y puedes tirar la ropa sucia.
											Y si eres listo, caerá en una cesta justo encima de la lavadora.
											Si no lo eres, caerá en el retrete.
											(Risas)
											Eso es una bañera hecha por mí
											con piezas de 2,5 por 10 cm.
											Empecé con una carcasa
											y fui pegando las piezas y colocándolas en la superficie,
											por capas y volteadas
											hasta terminar por esta parte.
											Es una bañera para dos.
											No es sólo una cuestión de higiene,
											sino que ofrece la oportunidad de recrearse.
											(Risas)
											Y este grifo de aquí es
											una pieza de naranjo de Osage.
											Es un poco fálica, pero bueno,
											es un cuarto de baño.
									","
											Bu da içerden görünüşü.
											İşte burada üç kirişliyi görebilirsiniz
											üst kesim pecereyle beraber —
											kesinlikle mimari bir sanat eseri.
											Arazi dolgusu olmak üzereydi.
											Kilit takımı bile 200 dolara maloldu.
											Mutfaktaki herşeh hurdaya çıkmıştı.
											1952 O'Keefe&amp;Meritt marka fırınımız var,
											yemek pişirmeyi seviyorsanız — iyi bi fırın.
											Burdan kulemize çıkabiliriz.
											Merdivenleri 20 dolara tamamladım,
											adrese teslimat dahil.
											(Kahkahalar)
											Kuleye bi bakalım,
											kabartılar, kesikler, sarkmalar falan olduğunu görüyorsunuz.
											Bu hayatınızı mahvedecekse,
											bence burada yaşamamalısınız.
											(Kahkahalar)
											Burası çamaşır fırlatma noktası,
											ve buradaki bir ayak pedalı.
											Ve şuradakiler bir antikacıda göreceğiniz türden dökme demirler.
											Elimde vardı,
											ben de düşük teknoloji mucitliği yaptım
											pedale bastığınızda, üst kapı açılıveriyor
											ve çamaşırlarınızı içeri atabiliyorsunuz.
											Eğer yeterince zekiyseniz, çamaşır makinesinin üstündeki sepete düşer.
											Değilseniz, tuvalete.
											(Kahkahalar)
											Bu da yaptığım bir küvet,
											hurdadan yapıldı, ikiye dört boyutlarında.
											Orada bir kasnak üzerinde başladım
											ve daha sonra daireye çakıp yapıştırdım,
											bir dirsek yardımıyla ters çevirdim,
											diğer iki profili bu yanına yaptım.
											Bu iki kişilik bir küvet.
											Sonuçta bu sadece hijyen meselesi değil,
											biraz hoş vakit geçirme ihtimali de var.
											(Kahkahalar)
											Oradaki çeşme
											Osage turunç ağacından bir parça.
											Biraz penisi andırıyor,
											ama sonuçta, banyodayız.
									","
											Voici une vue de l'intérieur.
											Vous voyez l'imposte à trois vitres là,
											avec les fenêtres cathédrale -
											sans doute une antiquité architecturale.
											En route pour la décharge.
											Même la serrure vaut probablement 200 $.
											Tout dans la cuisine a été récupéré.
											Il y a une cuisinière O'Keefe et Merrit de 1952,
											si tu aimes faire la cuisine - une cuisinière super.
											Ici on monte dans la tourelle.
											J'ai eu cet escalier pour 20 $,
											livraison sur place comprise.
											(Rires)
											Ensuite, en regardant vers le haut de la tourelle,
											vous voyez qu'il y a des rondeurs, des poches et des tassements et ainsi de suite.
											Bon, si ça te gâche la vie,
											eh bien, tu n'as qu'à vivre ailleurs.
											(Rires)
											Voici une trappe pour le linge sale,
											et ceci, là ; c'est une forme à chaussure.
											Un de ces machins en fonte que tu vois chez les antiquaires.
											Alors, j'en avais un,
											et j'en ai donc créé un petit système low-tech
											où tu appuies avec le pied sur la forme à chaussure,
											la porte s'ouvre aussitôt, et tu y jettes ton linge sale.
											Et puis, si t'es assez malin, il arrive dans une corbeille sur le lave-linge.
											Sinon, il arrive dans la cuvette des WC.
											(Rires)
											Voici une baignoire que j'ai fabriquée,
											avec des chutes de bois de 38 mm. sur 89 mm.
											J'ai commencé par le bord là,
											et puis je l'ai collée et clouée à un bac,
											y ai attaché l'encorbellement, l'ai retournée,
											et puis j'ai fait les deux profils de ce côté-ci.
											C'est une baignoire pour deux personnes.
											Après tout, ce n'est pas seulement une question d'hygiène,
											il existe aussi la possibilité de divertissement.
											(Rires)
											Ce robinet-ci
											est un morceau d'oranger des Osages.
											Ça fait un peu phallique,
											mais après tout, c'est une salle de bains.
									","
											Das ist ein Blick ins Innere.
											Hier können Sie drei Fenster über der Tür sehen
											mit den Fledermaus-Gauben –
											das ist sicherlich eine architektonische Antiquität,
											die auf dem Weg zur Müllhalde war.
											Das Schloss allein ist wahrscheinlich 200 Dollar wert.
											Auch alles in der Küche wurde gerettet.
											Es gibt einen O'Keefe &amp; Merritt-Ofen von 1952,
											wenn man gerne kocht – ein cooler Ofen.
											Hier geht man in den Erkerturm.
											Ich habe diese Treppe für 20 Dollar bekommen,
											inclusive Lieferung an meine Baustelle.
											(Gelächter)
											Dann, wenn man in den Turm schaut,
											sieht man Ausbeulungen und Wölbungen und so weiter.
											Wenn einem so etwas das Leben schwer macht,
											sollte man besser nicht dort wohnen.
											(Gelächter)
											Das ist ein Wäsche-Schacht,
											und das hier ist eine Schuhleiste.
											Das sind diese gusseisernen Dinge, die man in Antiquitäten-Läden sieht.
											Ich hatte einen von ihnen,
											also habe ich damit eine kleine low-tech Spielerei gebaut.
											Man tritt einfach auf die Schuhleiste
											und dann fliegt die Tür auf und man kann seine Wäsche reinwerfen.
											Und dann - wenn ihr schlau genug seid, landet die Wäsche in einem Korb auf der Waschmaschine.
											Wenn nicht, landet sie in der Toilette.
											(Gelächter)
											Das ist eine Badewanne, die ich gemacht habe
											aus Abfall-Latten.
											Ich habe mit dem Rand angefangen
											und dann geklebt und genagelt, bis es flach wurde.
											Dann habe ich einen Kragen gemacht und das ganze umgedreht.
											Danach kamen die zwei Einfassungen an dieser Seite.
											Es ist eine 2-Personen-Badewanne.
											Es geht ja nicht nur um Hygiene,
											sondern auch um die Möglichkeit für Entspannung.
											(Gelächter)
											Dann diese Armatur hier
											ist ein Stück vom Osagedorn.
											Es sieht etwas phallisch aus,
											aber es ist ja schließlich auch ein Badezimmer.
									",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
"
","
","
","
",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
"
											(Risas)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Gelächter)
									",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
"
","
","
","
",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
"
											Esta casa está inspirada en una lata de cerveza Budweiser.
											No se parece a una lata de cerveza,
											pero la inspiración en el diseño es inconfundible
											El diseño en forma de lúpulos de cebada llega hasta los aleros
											y la moldura dentada se inspira en el rojo, blanco, azul y plateado de la lata.
											Estas ménsulas que suben hasta los aleros
											son parecidas al diseño de la lata.
											Lo puse en una fotocopiadora
											y lo aumenté hasta el tamaño deseado.
											En la lata dice:
											""Esta es la conocida cerveza Budweiser, la incomparable, bla bla bla"".
											Lo cambiamos y pusimos: ""Esta es la conocida casa Budweiser...
											...la incomparable..."" etc, etc.
											Esto es un cerrojo de seguridad. Es un seguro de un torno de 1930,
											una máquina muy potente para trabajar madera.
											Me dieron el seguro, pero no me dieron el torno,
											así que hicimos un cerrojo.
											Os aseguro que eso puede parar a un elefante.
											Y de hecho, todavía no hemos tenido problemas con ningún elefante.
											(Risas)
											La ducha simula un vaso de cerveza.
											Tenemos burbujas subiendo y azulejos con grumos para la espuma arriba.
											¿Dónde se compran los azulejos con grumos?Obviamente, no hay.
											Pero consigo muchos inodoros, se destrozan a martillazos,
											y se obtienen los azulejos con grumos.
											Y este grifo de aquí
											es un tirador de cerveza.
									","
											Bu da Budweiser kutularından yapılma bir ev.
											Bira kutusuna benzemiyor,
											ama tasarım çalışmalarımız kesinlikle hatasız.
											arpa tasarımı saçaklara kadar çıkıyor,
											ve saçak görüntüsü doğrudan kutuların kırmızı, beyaz, mavi ve gümüşi renkleriyle oluşuyor.
											Saçaklardan aşağıya gelen saçaklar da,
											kutudan arta kalanla oluşan bir tasarım.
											Kutuyu bir kopya makinesine koyup
											istediğim boyuta gelene kadar büyüttüm.
											Kutunun üstünde,
											""Bu meşhur Budweiser birasıdır, başka bira tanımayız, falan filan.."" yazıyordu.
											Biz de bunu değiştirip, ""Bu meşhur Budweiser evidir.
											Başka ev bilmeyiz,"" gibisinden şeyler yazdık.
											Ve bu sürgü. 1930lardan kalma bir frezeci parmaklığıydı.
											çok tehlikeli bir ahşap doğrama makinesidir.
											Bana parmaklığı verdiler ama frezeciyi vermediler,
											biz de ondan sürgü yaptık.
											Bir fili bile dşarda tutmaya yarar, yemin ederim.
											Gerçi, zaten buralarda fillerle sorun yaşandığını sanmıyorum.
											(Kahkahalar)
											Duşu, bir bardak biraya benzetmek iştedik.
											Yukarı doğru çıkan baloncuklar yaptık, sonra da pütürlü fayansta köpürüyor.
											Pütürlü fayanslar nereden mi bulunur? Tabi ki bulunmaz.
											Ama elimde bir sürü tuvalet vardı, ve onları bir çekiçle dövünce ettikten sonra
											pürüzlü fayanslarınız oluyor.
											Ve şuradaki duş,
											bir bira kapağı.
									","
											Voici une maison inspirée d'une cannette de Budweiser.
											Elle ne ressemble pas à une cannette de bière,
											mais les clins d'œil à son dessin sont absolument immanquables.
											Le motif de l'orge et du houblon sous l'avant-toit,
											et le damier qui tient du rouge, blanc, bleu et argent de la cannette.
											Ces consoles insérées sous l'avant-toit
											portent ce petit dessin qui se trouve sur la cannette.
											J'ai simplement posé une cannette sur une photocopieuse
											et fait plusieurs agrandissements jusqu'à obtenir la taille voulue.
											Sur la cannette on lit,
											""Ceci est la célèbre bière Budweiser, nous ne connaissons aucune autre bière, blablabla.""
											Alors nous l'avons changé, et écrit ; ""Ceci est la célèbre maison Budweiser.
											Nous ne connaissons aucune autre maison, "" et ainsi de suite et de suite.
											Voici un pêne dormant. Il faisait partie de la clôture autour d'une scie circulaire des années 30.
											C'est une machine très féroce que l'on utilise pour tailler le bois.
											On m'a donné la clôture, mais pas la scie,
											et nous en avons donc fait un pêne dormant.
											Il arrêterait un éléphant en rut, je vous le promets.
											Pour sûr, nous n'avons eu aucun problème avec des éléphants en rut.
											(Rires)
											La douche est censée simuler un verre de bière.
											Nous avons des bulles qui montent ici, puis de la mousse en haut, imitée avec des carreaux bosselés.
											Où est-ce que l'on trouve des carreaux bosselés ? Bon, on ne les trouve pas, bien sûr.
											Mais on me file beaucoup de cuvettes, et je n'ai donc qu'à en achever une avec un marteau
											pour obtenir des carreaux bosselés.
											Le robinet, là,
											est une pompe à bière.
									","
											Das hier ist ein Haus, das auf einer Budweiser-Dose basiert.
											Es sieht nicht aus wie eine Bierdose,
											aber die übernommenen Design-Elemente sind unverkennbar.
											Das Hopfen- und Gerstenmotiv arbeitet sich hoch bis zur Dachrinne.
											Dann diese dekorativen Elemente basieren auf dem Rot, Weiß, Blau und Silber der Dose.
											Diese Träger unter der Dachrinne
											kommen direkt aus dem Design der Dose.
											Ich habe einfach eine Dose kopiert
											und sie so lange vergrößert bis ich die Größe hatte, die ich wollte.
											Außerdem steht auf der Dose:
											""Das ist das berühmte Budweiser-Bier, wir kennen kein anderes Bier, bla, bla, bla.""
											Das haben wir geändert und wir schrieben: ""Das ist das berühmte Budweiser-Haus.
											Wir kennen kein anderes Haus."" und so weiter.
											Und das ist ein Türriegel. Es ist der Rahmen eines Schnellhoblers von 1930,
											was eine sehr agressive Holzverarbeitungs-Maschine ist.
											Sie haben mir den Rahmen gegeben, aber nicht den Hobler.
											Also haben wir einen Türriegel daraus gemacht.
											Das wird einen Elefantenbullen aufhalten, das verspreche ich.
											Und in der Tat hatten wir noch keine Probleme mit Elefantenbullen!
											(Gelächter)
											Die Dusche soll ein Bierglas simulieren.
											Wir haben Luftblasen, die nach oben steigen, und oben Schaum mit schiefen Fliesen.
											Wo bekommt man schiefe Fließen? Natürlich nirgends.
											Aber ich bekomme viele Toiletten, und wenn man eine Toilette mit einem Hammer auseinander nimmt,
											dann bekommt man schiefe Fließen.
											Und dieser Wasserhahn hier
											ist ein Bierhahn.
									",Creative houses from reclaimed stuff,Dan Phillips,17:57,"TEDx,architecture,cities,creativity,design,green,technology"
