es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
											(Silbidos)
									","
											(""Eleonora"" de A. Honhoff, em assobio)
									","
											(Islık)
									","
											(Il siffle)
									","
											Pfeifen
									",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
","
","
","
","
",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
											(Aplausos)
									","
											(Fim do assobio)
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
","
","
","
","
",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
											Gracias.
											(Aplausos)
											Muchas gracias.
											Ese es mi silbido.
											Estoy intentando hacerlo en Inglés.
											Qué hace este holandés regordete, de pelo rizado…
											...¿por qué está silbando?
											Bien, empecé a silbar cuando tenía 4 años... alrededor de los 4.
											Mi padre siempre estaba silbando por la casa,
											y pensé que eso formaba parte de la comunicación de mi familia
											así que yo silbaba con él.
											En realidad, hasta los 34 años,
											La gente que silbaba me molestaba e irritaba,
											porque, para ser sincero,
											mi silbido es una especie de comportamiento anormal.
											Silbaba estando solo, en clase,
											cuando iba en bici... silbaba en todas partes.
									","
											Obrigado.
											(Aplausos)
											Muito obrigado.
											Aquilo era assobiar.
											Estou a tentar fazer isto em inglês.
											Porque é que um tipo holandês,
gordinho e de cabelo encaracolado
											está a assobiar?
											Assobio desde os quatro anos,
mais ou menos.
											O meu pai andava sempre
a assobiar lá por casa,
											e eu pensava que fazia parte 
da comunicação na minha família.
											Então eu assobiava com ele.
											E até fazer 34 anos,
											sempre aborreci e irritei
as pessoas com o assobio.
											Porque, para ser honesto,
											o meu assobio é uma espécie
de comportamento desviante.
											Eu assobiava sozinho,
assobiava na sala de aula,
											eu assobiava de bicicleta, 
eu assobiava em todo o lado.
									","
											Teşekkürler.
											(Alkış)
											Çok teşekkürler.
											Bu yaptığım ıslıktı.
											Bunu ingilizce yapmaya çalışıyorum.
											Bu Hollandalı, kıvırcık saçlı tombul adam —
											neden ıslık çalıyor?
											Aslında, yaklaşık dört yaşımdan beri ıslık çalıyorum.
											Babam sürekli evin etrafında ıslık çalardı,
											ve ben bunun ailemizde iletişimin bir parçası olduğunu düşünürdüm.
											Ben de onunla ıslık çaldım.
											Aslında 34 yaşıma kadar,
											hep insanları ıslık çalarak rahatsız ettim.
											Çünkü açık olmak gerekirse,
											bendeki biraz sapkınlıktı.
											Yalnız başıma ıslık çaldım, sınıfta ıslık çaldım,
											bisiklette, her yerde ıslık çaldım.
									","
											Merci
											(Applaudissements)
											Merci beaucoup.
											C'était du sifflement.
											J'essaye de faire ça en anglais.
											Qu'est-ce qu'un type rondelet et frisé venu de Hollande —
											Pourquoi siffle-t-il?
											Et bien en fait, je siffle depuis que j'ai 4 ans — environ 4 ans.
											Mon père sifflait tout le temps à la maison,
											et je pensais que ça faisait partie de la communication dans ma famille.
											Dons je sifflais avec lui.
											Et en fait, jusqu'à mes 34 ans,
											j'ai toujours ennuyé et énervé les gens en sifflant.
											Parce que, pour être franc,
											le fait que je siffle est un genre de comportement déviant.
											Je sifflais seul, je sifflais en classe,
											je sifflais sur mon vélo, je sifflais partout.
									","
											Danke schön.
											(Applaus)
											Vielen Dank.
											So kann Pfeifen klingen.
											Ich werde versuchen, Englisch zu sprechen.
											Was macht ein molliger, kraushaariger Typ aus Holland –
											was hat so jemand wie mich dazu gebracht, zu Pfeifen?
											Nun, ich pfeife eigentlich seit ich vier bin - so ungefähr seitdem.
											Mein Vater hat immer im Haus herum gepfiffen,
											und ich dachte immer, das ist in meiner Familie so eine Art Kommunikationsform.
											Also hab ich mit ihm gepfiffen.
											Und erst mit 34 Jahren,
											hab ich andere Menschen mit meiner Pfeiferei verägert und irritiert.
											Denn, um ehrlich zu sein,
											mein Pfeifen ist eine Art Verhaltensauffälligkeit.
											Ich hab vor mich hin und im Klassenzimmer gepfiffen,
											Ich habe auf meinem Fahrrad gepfiffen und überhaupt überall.
									",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
","
","
","
","
",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
											También he silbado en Nochebuena,
											con mi familia política.
											En mi opinión,
											tenían una música de navidad horrible,
											y cuando escucho música que no me gusta
											trato de mejorarla.
											Lo hice con el villancico ""Rodolfo, el reno de la nariz roja""...¿lo conocen?
											(Silbidos)
											También puede sonar así.
											(Silbidos)
											En Nochebuena,
											en concreto durante la cena, esto es muy molesto.
											Mi cuñada
											me pidió varias veces que dejara de silbar,
											pero yo no podía.
											Llegué a decirle -he de admitir que ya había bebido vino...-:
											""Si hubiese un concurso, me apuntaría"".
									","
											E também assobiava na véspera de Natal
											com a família da minha mulher.
											Na minha opinião, eles tinham
											uma péssima música de Natal.
											E quando ouço música de que não gosto,
											eu tento melhorá-la.
											Então, a rena Rodolfo — conhecem-na?
											(Assobio)
											Mas também pode soar assim.
											(Assobio)
											A festa de Natal
											— aliás, o jantar — é muito aborrecida.
											Então a minha cunhada pedia-me às vezes:
											""Por favor, para de assobiar.""
											Mas eu não conseguia.
											A certa altura — confesso 
que já tinha bebido algum vinho —
											a certa altura disse:
											""Se houvesse um concurso, eu entraria.""
									","
											Noel arifesinde bir partide eşimin ailesi ile de
											ıslık çaldım.
											Benim fikrime göre
											korkunç bir Noel müziği dinlettim onlara.
											Bir müzik duyduğumda onu beğenmiyorum,
											ve onu daha iyi hale getirmeye çalışıyorum.
											Mesela ""Rudolph the Red-nosed Reindeer"" — bilirsiniz..
											(Islık)
											Bu şekilde de olabilir.
											(Islık)
											Fakat bir Noel partisi sırasında —
											akşam yemeğinde — çok sinir bozucu.
											Hatta baldızım
											benden bir çok kez ıslık çalmayı kesmemi istedi.
											Yapamadım.
											Bir gün geldi — kabul etmem gerekiyor, biraz şarap içmiştim —
											ve ben şöyle dedim, ""Eğer bir yarışma varsa, katılmalıyım.""
									","
											Et je sifflais aussi à la fête de la veillée de noël
											avec ma belle famille.
											Et ils avaient, à mon avis,
											de la musique de noël épouvantable.
											Et quand j'entends de la musique que je n'aime pas,
											j'essaye de l'améliorer.
											Et donc ""Rudolph the Red-nosed Reindeer"" — vous connaissez?
											(Il siffle)
											Mais ça peut aussi ressembler à ça.
											(Il siffle)
											Mais pendant la veillée de noël —
											au diner en fait — c'est très énervant.
											Et donc ma belle-soeur
											m'a demandé à plusieurs reprise, ""S'il te plaît, arrête de siffler.""
											Et je ne pouvais tout simplement pas.
											A un moment — et j'avais bu du vin, je dois admettre —
											à un moment, j'ai dit "" S'il y avait un concours, je m'inscrirais.""
									","
											Und ich hab auch am Heiligen Abend
											bei der Familie meiner Frau gepfiffen.
											Die meiner Meinung nach
											grauenvolle Weihnachtsmusik hörten.
											Und wenn ich Musik höre, die ich nicht mag,
											versuche ich sie zu verbessern.
											Also: ""Rudolph the Red-nosed Reindeer"" – kennen Sie das?
											(Pfeifen)
											Aber es kann auch so klingen.
											(Pfeifen)
											Aber bei einer Weihnachtsfeier
											– inbesondere beim Abendessen – kann das schon nerven.
											Also hat mich meine Schwägerin
											ein paar Mal gebeten, mit dem Pfeifen aufzuhören.
											Und ich konnte einfach nicht.
											Und irgendwann – ich hatte zugegebenermaßen schon ein bisschen Wein getrunken –
											da sagte ich: ""Wenn es einen Wettbewerb gäbe, würde ich daran teilnehmen.""
									",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
","
","
","
","
",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
											Y dos semanas después
											recibí un mensaje: ""Te vas a EE.UU.""
											(Risas)
											Vale, me voy a EE.UU,
											me encantaría, pero ¿por qué?
											Por supuesto, la llamé inmediatamente.
											Ella había buscado en internet
											y había encontrado un campeonato mundial de silbidos
											en EE.UU, por supuesto.
											No se esperaba que iría.
											Y yo habría perdido la cara...
											...no sé si se dice así en Inglés...
											... pero los holandeses saben a lo que me refiero.
											(Risas)
											Perdí la cara.
											(Aplausos)
											Ella pensó que yo nunca iría.
											Pero lo hice.
											Viajé a Louisburg, Carolina del Norte,
											en el sureste de EE.UU
											Y entré en el mundo del silbido.
											También me inscribí en el campeonato mundial
											y gané en 2004.
									","
											Duas semanas depois
											recebi uma mensagem de texto: 
""Tu vais à América.""
											(Risos)
											Está bem, eu vou à América.
											Eu adoraria, mas porquê?
											Liguei-lhe imediatamente, claro.
											Ela foi ao Google
											e encontrou um campeonato
mundial do assobio
											nos EUA, claro.
											Ela não esperava que eu lá fosse.
											Ficaria envergonhado.
											Eu não sei se é correto em inglês.
											Mas os holandeses aqui presentes
percebem o que quero dizer.
											(Risos)
											Ficaria envergonhado.
											(Aplausos)
											E ela pensou: ""Ele nunca lá irá.""
											Mas fui mesmo.
											Fui a Louisburg, na Carolina do Norte,
											a sudeste dos Estados Unidos,
											e entrei no mundo do assobio.
											Também entrei no campeonato mundial,
											e ganhei em 2004.
									","
											Ve iki hafta sonra
											bir kısa mesaj aldım: ""Amerika'ya gidiyorsun.""
											(Gülüşmeler)
											Tamam, Amerika'ya gidiyorum.
											Çok isterim, fakat neden?
											Tabi ki derhal onu aradım.
											Google'a girmiş,
											ve dünya ıslık çalma şampiyonasını bulmuş
											tabi ki Amerikada.
											Oraya gideceğimi hiç ummuyordu.
											Yüzümü kaybedebilirdim.
											Bunun Türkçede doğru olup olmadığını bilmiyorum.
											Ama Hollandalı'lar ne demek istediğimi anlayacaktır.
											(Gülüşmeler)
											Yüzümü kaybettim.
											(Alkış)
											""Oraya hayatta gitmez"" diye düşünüyordu.
											Ama ben gittim.
											Sonuç olarak Louisburg, Kuzey Carolina'ya gittim.
											Amerika'nın güneydoğusu,
											ve ıslık dünyasına adım attım.
											aynı zamanda dünya şampiyonasına,
											ve 2004 yılında kazandım.
									","
											Et deux semaines plus tard
											j'ai reçu un texto : ""Tu pars en Amérique.""
											(Rires)
											Donc, bon, je vais en Amérique.
											J'adorerais, mais pourquoi?
											Je l'ai donc appelée immédiatement, bien sûr.
											Elle a cherché sur Google,
											et elle a trouvé ce championnat du monde des siffleurs
											en Amérique bien sûr.
											Elle ne s'attendait pas à ce que j'y aille.
											Et j'aurais perdu la face.
											Je ne sais pas si c'est correct en anglais.
											Mais les hollandais ici comprendront ce que je veux dire.
											(Rires)
											J'ai perdu la face.
											(Applaudissements)
											Et elle pensait : ""Il n'ira jamais là-bas"".
											Mais en fait je l'ai fait.
											Je suis donc allé à Louisburg, en Caroline du Nord,
											au Sud-Est des Etats-Unis.
											et j'ai fait mon entrée dans le monde des siffleurs.
											Et j'ai aussi participé au championnat du monde,
											et j'ai gagné en 2004.
									","
											Und zwei Wochen später
											bekam ich eine SMS: ""Du fährst nach Amerika.""
											(Gelächter)
											Nun gut, ich fahre nach Amerika.
											Liebend gerne, aber warum?
											Also hab ich natürlich sofort angerufen.
											Sie hatte gegoogelt
											und eine Pfeif-Weltmeisterschaft gefunden
											– natürlich in Amerika.
											Sie dachte nicht, dass ich hinfahre.
											Und ich hätte mein Gesicht verloren.
											Ich weiß nicht, ob das korrektes Englisch ist.
											Aber die Niederländer unter Ihnen wissen, was gemeint ist.
											(Gelächter)
											Mir ist das Gesicht runtergefallen.
											(Applaus)
											Und sie dachte, ""Er wird da nie hinfahren.""
											Aber ich bin tatsächlich hingefahren.
											Also bin ich nach Louisburg in North Carolina gereist,
											im Südosten der USA,
											und so kam ich zum ersten Mal mit der Welt des Pfeifens in Berührung.
											Und ich hab 2004 auch an der Weltmeisterschaft
											teilgenommen und gewonnen.
									",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
","
","
","
","
",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
"
","
","
","
","
",A whistleblower you haven't heard,Geert Chatrou,11:56,"TEDx,entertainment,live music,music,performance"
