en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
"
											The electricity powering the lights in this theater
											was generated just moments ago.
											Because the way things stand today,
											electricity demand must be in constant balance
											with electricity supply.
											If in the time that it took me to walk out here on this stage,
											some tens of megawatts of wind power
											stopped pouring into the grid,
											the difference would have to be made up
											from other generators immediately.
											But coal plants, nuclear plants
											can't respond fast enough.
											A giant battery could.
											With a giant battery,
											we'd be able to address the problem of intermittency
											that prevents wind and solar
											from contributing to the grid
											in the same way that coal, gas and nuclear do today.
									","
											La electricidad que alimenta las luces en este teatro
											ha sido generada hace unos momentos.
											Porque como están las cosas hoy en día,
											la demanda de electricidad debe estar en constante equilibrio
											con la oferta.
											Si mientras caminaba hacia el escenario,
											algunas decenas de megavatios de energía eólica
											dejaban de fluir en la red,
											la diferencia tendría que haber sido compensada inmediatamente
											por otros generadores.
											Pero las plantas de carbón y las centrales nucleares
											no pueden responder con suficiente rapidez.
											Una batería gigante podría hacerlo.
											Con una batería gigante
											seríamos capaces de hacer frente al problema de intermitencia
											que impide a la energía eólica y solar
											contribuir a la red
											del mismo modo que hacen hoy el carbón, el gas y la energía nuclear.
									","
											A eletricidade que alimenta 
as luzes deste teatro
											foi gerada há apenas uns momentos.
											Porque, tal como as coisas são hoje,
											a procura de eletricidade 
deve estar em constante equilíbrio
											com o fornecimento de eletricidade.
											Se, durante o tempo que me levou 
caminhar até aqui, neste palco,
											algumas toneladas de ""megawatts"" 
de energia eólica
											deixassem de ser lançadas na rede,
											a diferença teria de ser compensada
											através de outros geradores imediatamente.
											Mas as fábricas a carvão 
e as centrais nucleares
											não conseguem dar resposta 
com a rapidez suficiente.
											Uma bateria gigante conseguiria.
											Com uma bateria gigante
											seríamos capazes de resolver 
o problema da intermitência
											que impede a energia solar e a eólica
											de contribuírem para a rede
											da mesma maneira que o carvão, 
o gás ou o nuclear fazem atualmente.
									","
											L'électricité qui alimente les lumières de ce théâtre
											a été générée il y a à peine quelques instants.
											Parce que telles que les choses sont aujourd'hui,
											la demande d'électricité doit être en équilibre constant
											avec l'approvisionnement en électricité.
											Si dans le temps qu'il m'a fallu pour venir sur cette scène,
											quelques dizaines de mégawatts d'énergie éolienne
											arrêtaient de se déverser dans le réseau,
											la différence devrait être compensée
											immédiatement par d'autres générateurs.
											Mais les centrales au charbon, les centrales nucléaires
											ne peuvent pas répondre assez vite.
											Une batterie géante le pourrait.
											Avec une batterie géante,
											nous serions en mesure de résoudre le problème de l'intermittence
											qui empêche le vent et l'énergie solaire
											de contribuer au réseau
											de la même manière que le charbon, le gaz et le nucléaire aujourd'hui.
									","
											Der Strom für das Licht in diesem Saal
											wurde erst vor wenigen Momenten erzeugt.
											Denn nach heutigen Bedingungen
											müssen beim Strom Nachfrage und Erzeugung
											stets ausgewogen sein.
											Wären in der Zeit, 
in der ich über diese Bühne ging,
											einige zig Megawatt Windenergie
											plötzlich nicht mehr ins Netz geflossen,
											dann hätte die Differenz sofort
											von anderen Generatoren 
wettgemacht werden müssen.
											Aber Kohle- oder Kernkraftwerke
											können nicht schnell genug reagieren.
											Eine riesige Batterie könnte das schon.
											Mit einer riesigen Batterie
											könnten wir dem Problem der 
Unterbrechung begegnen,
											das verhindert, dass Wind- und Solarenergie
											das Netz heute 
im gleichen Ausmaß wie
											Kohle, Gas und Atomkraft speisen.
									",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
"
","
","
","
","
",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
"
											You see, the battery
											is the key enabling device here.
											With it, we could draw electricity from the sun
											even when the sun doesn't shine.
											And that changes everything.
											Because then renewables
											such as wind and solar
											come out from the wings,
											here to center stage.
											Today I want to tell you about such a device.
											It's called the liquid metal battery.
											It's a new form of energy storage
											that I invented at MIT
											along with a team of my students
											and post-docs.
									","
											Vean, la batería
											es el dispositivo clave que permitiría hacerlo.
											Con ella podríamos extraer electricidad del sol,
											incluso cuando no brilla.
											Y esto cambia todo.
											Porque entonces las energías renovables
											como la eólica y la solar
											salen tras bambalinas,
											aquí al centro del escenario.
											Hoy quiero hablarles de un dispositivo similar.
											Se llama batería de metal líquido.
											Es una nueva forma de almacenamiento de energía
											que inventé en el Instituto Tecnológico de Massachusetts (MIT)
											junto con un equipo de mis estudiantes
											y post-docs (postdoctorales).
									","
											Compreendem, aqui a bateria 
é o dispositivo fundamental.
											Com ela, podíamos tirar 
a eletricidade do sol
											mesmo quando o sol não brilha.
											E isso muda tudo.
											Porque as energias renováveis,
											como a eólica e a solar,
											saem dos bastidores
											para aqui, para o palco central.
											Hoje, quero falar-vos 
sobre um dispositivo desses.
											Chama-se bateria de metal líquido.
											É uma forma nova 
de armazenamento de energia
											que eu inventei no MIT
											juntamente com uma equipa de alunos meus
											e estudantes de pós-doutoramento.
									","
											Vous voyez, la batterie
											est l'appareil activateur clé ici.
											Avec elle, nous pourrions tirer de l'électricité du soleil
											même quand le soleil ne brille pas.
											Et cela change tout.
											Parce qu'alors les énergies renouvelables,
											comme l'énergie éolienne et solaire
											sortent des ailes,
											pour venir ici au centre de la scène.
											Aujourd'hui, je veux vous parler d'un tel appareil.
											C'est ce qu'on appelle la batterie métal liquide.
											C'est une nouvelle forme de stockage de l'énergie
											que j'ai inventé au MIT
											avec une équipe de mes étudiants
											et post-doctorants.
									","
											Die Batterie ist
											dabei der Schlüsselfaktor.
											Mit ihr könnten wir selbst dann Solarenergie nutzen,
											wenn die Sonne nicht scheint.
											Und das ändert alles.
											Denn dann spielen erneuerbare Energien
											wie Wind- und Solarenergie
											keine Nebenrollen mehr,
											sondern werden zum Hauptdarsteller.
											Heute möchte ich Ihnen von so einem
Schlüsselfaktor erzählen.
											Die Flüssigmetallbatterie.
											Sie speichert Energie auf eine neue Art.
											Ich habe sie am MIT
											zusammen mit einigen meiner Studenten
											und Post-Docs entwickelt.
									",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
"
","
","
","
","
",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
"
											Now the theme of this year's TED Conference is Full Spectrum.
											The OED defines spectrum
											as ""The entire range of wavelengths
											of electromagnetic radiation,
											from the longest radio waves to the shortest gamma rays
											of which the range of visible light
											is only a small part.""
											So I'm not here today only to tell you
											how my team at MIT has drawn out of nature
											a solution to one of the world's great problems.
											I want to go full spectrum and tell you how,
											in the process of developing
											this new technology,
											we've uncovered some surprising heterodoxies
											that can serve as lessons for innovation,
											ideas worth spreading.
											And you know,
											if we're going to get this country out of its current energy situation,
											we can't just conserve our way out;
											we can't just drill our way out;
											we can't bomb our way out.
											We're going to do it the old-fashioned American way,
											we're going to invent our way out,
											working together.
									","
											El tema de TED de este año es Full Spectrum (amplio espectro).
											El Diccionario Inglés Oxford define espectro
											como: ""Toda la gama de longitudes de onda
											de la radiación electromagnética,
											desde las ondas de radio más largas a los rayos gamma más cortos,
											de los cuales el rango de luz visible
											es solo una pequeña parte"".
											No estoy aquí solo para contarles
											cómo mi equipo en el MIT ha extraído de la naturaleza
											una solución a uno de los problemas más grandes del mundo.
											Quiero recorrer el amplio espectro y contarles cómo,
											en el proceso de desarrollo
											de esta nueva tecnología,
											hemos descubierto algunas heterodoxias sorprendentes
											que pueden servir como lección para la innovación,
											ideas que vale la pena difundir.
											Y saben,
											si queremos sacar al país de la situación energética actual,
											la salida no pueden ser los mismos procedimientos;
											no podemos solo excavar;
											no podemos solo bombardear.
											Vamos a hacerlo a la antigua manera americana,
											vamos a inventar nuestra salida
											trabajando juntos.
									","
											O tema da Conferência TED 
deste ano é ""Espetro Completo"".
											O Dicionário de Inglês Oxford 
define espetro como:
											""Toda a faixa de comprimentos de onda
											""da radiação eletromagnética,
											""desde as ondas de rádio mais compridas 
até aos raios gama mais curtos,
											""dos quais a faixa da luz visível
											""é apenas uma pequena parte"".
											Não estou aqui hoje apenas para vos dizer
											como a minha equipa no MIT 
extraiu da Natureza
											uma solução para um 
dos grandes problemas mundiais.
											Eu quero percorrer o espetro completo 
e contar-vos como,
											durante o processo de desenvolvimento
desta nova tecnologia,
											descobrimos algumas 
heterodoxias surpreendentes
											que podem servir de lições 
para a inovação,
											ideias que vale a pena divulgar.
											E vocês sabem,
											se queremos fazer com que este país 
saia da sua atual situação energética,
											não podemos simplesmente 
conservar a nossa atual saída;
											não podemos simplesmente 
perfurar uma saída;
											não podemos bombear uma saída.
											Vamos fazê-lo à velha maneira americana,
											vamos inventar uma saída,
											trabalhando juntos.
									","
											Le thème de TED cette année est Full Spectrum, [tout le spectre].
											Le Dictionnaire Oxford définit spectre
											comme «L'ensemble des longueurs d'onde
											d'un rayonnement électromagnétique,
											depuis les ondes radio les plus longues aux rayons gamma les plus courts
											dont la plage de lumière visible
											n'est qu'une petite partie. »
											Donc, je ne suis pas ici aujourd'hui que pour vous dire
											comment mon équipe au MIT a tiré de la nature
											une solution à l'un des grands problèmes du monde.
											Je veux parcourir tout le spectre et vous dire comment,
											dans le processus de développement
											de cette nouvelle technologie,
											nous avons découvert quelques hétérodoxies surprenantes
											qui peuvent servir de leçons pour l'innovation,
											des idées qui méritent d'être partagées.
											Et vous le savez,
											si nous devons sortir ce pays de sa situation énergétique actuelle,
											nous ne pouvons pas nous en sortir sans changement ;
											nous ne pouvons pas nous en sortir en forant ;
											nous ne pouvons pas nous en sortir à coups de bombes.
											Nous allons le faire à la bonne vielle manière américaine,
											nous allons nous en sortir en inventant,
											en travaillant ensemble.
									","
											Der Titel der diesjährigen TED-Konferenz heißt ""Volles Spektrum"".
											Der Oxford English Dictionary definiert ""Spektrum""
											als ""die gesamte Bandbreite von Wellenlängen
											von elektromagnetischer Strahlung
											von den längsten Radiowellen 
zu den kürzesten Gammastrahlen,
											wovon die Bandbreite des sichtbaren Lichts
											nur ein kleiner Teil ist.""
											Heute möchte ich Ihnen nicht nur erzählen,
											wie mein Team am MIT aus der Natur
											eine Lösung für eines der
größten Probleme der Welt entwickelt hat.
											Im Sinne eines vollen Spektrums
möchte ich Ihnen sagen,
											wie wir bei der Entwicklung
											dieser neuen Technologie
											auf einige überraschende Heterodoxien 
gestoßen sind,
											aus denen wir etwas über Innovation
											und wertvolle Ideen lernen können.
											Und wissen Sie,
											wenn wir dieses Land aus seiner derzeiten 
Energiesituation befreien wollen,
											dann erreichen wir das nicht mit bloßem Stromsparen,
											Ölbohrungen,
											oder Bomben.
											Wir werden es auf die altmodische 
amerikanische Art machen,
											wir werden den Ausweg erfinden,
											indem wir zusammenarbeiten.
									",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
"
","
","
","
","
",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
"
","
","
","
","
",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
"
											Now let's get started.
											The battery was invented about 200 years ago
											by a professor, Alessandro Volta,
											at the University of Padua in Italy.
											His invention gave birth to a new field of science,
											electrochemistry,
											and new technologies
											such as electroplating.
											Perhaps overlooked,
											Volta's invention of the battery
											for the first time also
											demonstrated the utility of a professor.
											(Laughter)
											Until Volta, nobody could imagine
											a professor could be of any use.
									","
											Bien, comencemos.
											La batería fue inventada hace unos 200 años
											por un profesor, Alessandro Volta,
											en la Universidad de Padua, en Italia.
											Su invento dio origen a un nuevo campo de la ciencia,
											la electroquímica,
											y a nuevas tecnologías
											como la galvanoplastia.
											Tal vez pasó por alto,
											pero la invención de la batería de Volta,
											también demostró por primera vez
											la utilidad de un profesor.
											(Risas)
											Hasta Volta, parecía impensable
											que un profesor pudiera servir de algo.
									","
											Agora, comecemos.
											A bateria foi inventada 
há cerca de 200 anos
											por um professor, Alessandro Volta,
											na Universidade de Pádua, na Itália.
											A sua invenção fez nascer 
um novo ramo da ciência,
											— a eletroquímica —
											e novas tecnologias,
											como a galvanoplastia.
											Um aspeto talvez negligenciado:
											a invenção da bateria por Volta,
											também pela primeira vez,
											demonstrou qual a utilidade 
de um professor.
											(Risos)
											Até Volta, ninguém podia imaginar
											que um professor pudesse 
servir para alguma coisa.
									","
											Maintenant, commençons.
											La batterie a été inventée il y a 200 ans
											par un professeur, Alessandro Volta,
											à l'Université de Padoue en Italie.
											Son invention a donné naissance à un nouveau domaine scientifique,
											l'électrochimie,
											et les nouvelles technologies
											telles que la galvanoplastie.
											Peut-être négligée,
											l'invention de la pile par Volta
											pour la première fois a aussi
											démontré l'utilité d'un professeur.
											(Rires)
											Jusqu'à Volta, personne ne pouvait imaginer
											qu'un professeur pouvait être d'une utilité quelconque.
									","
											Fangen wir also an.
											Die Batterie wurde vor ca. 200 Jahren
											von einem Professor, Alessandro Volta,
											an der Universität Padua in Italien erfunden.
											Dank seiner Erfindung entstand
											ein neues Wissenschaftsfeld – die Elektrochemie –
											und neue Technologien
											wie Galvanik.
											Ein vielleicht vernachlässigter Aspekt war,
											dass Voltas Erfindung der Batterie
											zum ersten Mal auch
											die Nützlichkeit eines Professors demonstrierte.
											(Lachen)
											Vor Volta konnte sich niemand vorstellen,
											dass ein Professor zu etwas gut sein könne.
									",The missing link to renewable energy,Donald Sadoway,15:15,"alternative energy,energy,invention,technology,electricity"
