en,es,fr,title,speaker,duration,tags
"
","
","
",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
											I am guilty of stacking
my dishes in the sink
											and leaving them there for hours.
											I fact-checked this with my boyfriend.
											He says it's less like hours
and more like days,
											but that's not the point.
											The point is sometimes
I don't finish the job
											until the stack has gotten high enough
that it's peaking over the lip of the sink
											and my inner clean freak loses it.
											This charming habit developed
when I was in college,
											and I had tons of excuses.
											""I'm running to class!""
											""What's one more dirty dish in the sink?""
											Or my favorite, ""I think
I can save time and water
											if I do them all together later.""
									","
											Soy culpable de apilar
platos sucios en el fregadero
											y de dejarlos allí durante horas.
											Lo verifiqué con mi novio.
											Él dice que se trata menos
de horas que de días,
											pero ese no es el tema.
											El tema es que a veces 
no termino la tarea
											hasta que se hace una pila
que rebasa el borde del fregadero
											y mi 'yo de limpieza' se vuelve loco.
											Esta costumbre empezó en la universidad,
											donde tenía mil excusas.
											""Se me hace tarde para la clase"".
											""Un plato más en el fregadero no importa"".
											O mi excusa favorita, 
""Voy a ahorrar tiempo y agua
											si lavo todo junto más tarde"".
									","
											Je suis coupable d'empiler
ma vaisselle dans l'évier
											et de l'y laisser durant des heures.
											J'ai vérifié auprès de mon copain.
											Il dit que ce ne sont pas
des heures mais des jours,
											mais là n'est pas la question.
											Le fait que parfois,
je ne finis pas la vaisselle
											avant que la pile ne soit assez haute
pour atteindre le haut de l'évier
											et que mon obsession
de la propreté s'active.
											Cette habitude s'est développée
à l'université,
											quand j'avais des tonnes d'excuses.
											« Je file en cours ! »
											« Ce n'est qu'une assiette sale de plus. »
											Ou ma préférée : « Je crois pouvoir
économiser du temps et de l'eau
											si je fais tout plus tard. »
									",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
","
","
",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
","
","
",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
											But it's not like I needed those excuses,
because nobody was calling me on it.
											I wish they had.
											I look back now
											and realize that every time
I didn't put a dish in the dishwasher
											and finish what I started,
											it became more second nature to me,
											and I grew less likely
to question why I was doing it.
											Today, I'm a 30-something,
certified dirty-dish leaver,
											and breaking this habit is hard.
									","
											Pero no me hacían falta las excusas
porque nadie me las pedía.
											Ojalá lo hubieran hecho.
											Si miro hacia atrás
											me doy cuenta de que cada vez que dejaba
de poner un plato en el lavavajillas
											y no terminaba lo que había empezado,
											se me hacía más natural,
											y me dejaba de preguntar por qué lo hacía.
											Ahora, a los treintaitantos soy una
dejadora de platos sucios certificada,
											y romper con ese hábito es difícil.
									","
											Ce n'est pas comme si
j'avais eu besoin de ces excuses,
											personne ne dénonçait mes actes.
											J'aurais préféré.
											En y repensant,
											chaque fois que je n'ai pas mis
une assiette au lave-vaisselle
											et fini ce que j'avais entamé,
											cela est devenu une seconde nature
											et j'ai de moins en moins questionné
le pourquoi de mes actes.
											J'ai plus de 30 ans et c'est certifié,
je laisse traîner la vaisselle sale
											et il est difficile
de me défaire de cette habitude.
									",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
","
","
",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
											So when I'm not at home avoiding the sink,
											I work with large, complex organizations
on leadership transformation
											in times of change.
											My job is to work
with the most senior leaders
											to examine how they lead today
											and establish habits
better suited for the future.
											But what interests me more
than senior leaders these days
											is what's going on with the junior ones.
											We call them ""middle managers,""
											but it's a term I wish we could change
											because what they are is our pipeline
of future talent for the C-suite,
											and they are starting to leave
their dishes in the sink.
											While organizations
are hiring people like me
											to redevelop their senior
leaders for the future,
											outdated leadership habits
are forming right before our eyes
											among the middle managers
who will one day take their place.
											We need middle managers
and senior leaders to work together,
											because this is a big problem.
											Organizations are evolving rapidly,
											and they're counting
on their future leaders
											to lead with more speed, flexibility,
trust and cooperation than they do today.
									","
											Cuando no estoy en mi casa,
evitando el fregadero,
											trabajo con empresas grandes y complejas 
en la transformación del liderazgo
											en tiempos de cambio.
											Mi tarea es trabajar
con los líderes de alto nivel
											para ver cómo lideran hoy día
											para establecer hábitos
más aptos para el futuro.
											En este momento lo que me interesa más
que los líderes de alto nivel
											es ver qué ocurre
con los de más bajo nivel.
											Los llamamos ""mandos intermedios"",
											pero es una expresión
que quisiera poder cambiar
											ya que son la cantera del
futuro talento de la alta dirección,
											y están empezando a dejar
los platos sucios en el fregadero.
											Mientras las empresas
contratan a personas como yo
											para desarrollar a los líderes
de alto nivel del futuro,
											empiezan a crearse a la vista 
costumbres de liderazgo anticuadas
											entre los mandos intermedios
que un día ocuparán su lugar.
											Es necesario que los mandos intermedios 
y los de alto nivel colaboren entre sí,
											ya que ese es un gran problema.
											Las empresas evolucionan muy rápido,
											y dependen de sus futuros líderes
para que las dirijan
											con mayor rapidez, flexibilidad, confianza
y cooperación que como lo hacen hoy.
									","
											Quand je ne suis pas chez moi
à éviter l'évier,
											je travaille avec de grandes
organisations complexes
											à la transformation du leadership
en période de changement.
											Je travaille avec
les plus hauts dirigeants
											pour examiner comment ils dirigent
											et établir des habitudes
mieux adaptées à l'avenir.
											Ces jours-ci, ce qui m'intéresse plus
que les hauts dirigeants,
											ce sont les subalternes.
											Les « cadres intermédiaires »,
											un terme que j'aimerais que nous changions
											car c'est le réservoir
des futurs membres du Comex
											et ils commencent à laisser
leur vaisselle dans l'évier.
											Alors que les organisations
embauchent des gens comme moi
											pour que les hauts dirigeants
soient au point pour l'avenir,
											des habitudes désuètes de leadership
se forment sous nos yeux
											chez les cadres intermédiaires
qui prendront un jour leur place.
											Il faut que les cadres intermédiaires
et hauts dirigeants travaillent ensemble
											car il y a un gros problème.
											Les organisations évoluent rapidement
											et elles comptent
sur leurs futurs dirigeants
											pour diriger avec plus de rapidité,
de fluidité, de confiance
											et de coopération qu'aujourd'hui.
									",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
","
","
",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
											I believe there is a window of time
in the formative middle-manager years
											when we can lay the groundwork
for that kind of leadership,
											but we're missing it.
											Why?
											Because our future leaders
are learning from senior role models
											who just aren't ready to role model yet,
											much less change the systems
that made them so successful.
											We need middle managers
and senior leaders to work together
											to define a new way of leading
											and develop each other
to rise to the occasion.
									","
											Creo que hay una franja de tiempo en los
años de formación de mandos intermedios
											en que se pueden establecer
los cimientos para ese tipo de liderazgo,
											pero no la aprovechamos.
											¿Por qué?
											Porque los futuros líderes aprenden
de los modelos del nivel superior
											que no están listos
para ser un modelo para nadie,
											y mucho menos para cambiar 
los sistemas que les dieron tanto éxito.
											Los gerentes intermedios y los de más alto
rango tienen que trabajar juntos
											para definir un nuevo modo de liderar
											y desarrollar a cada uno
para asumir su desafío.
									","
											Je crois que durant les années de
formation d'un cadre intermédiaire,
											nous pouvons établir
les fondations de ce leadership
											mais nous manquons le coche.
											Pourquoi ?
											Car nos futurs dirigeants apprennent
des hauts dirigeants,
											eux-mêmes pas encore prêts
à servir d'exemple,
											encore moins à changer les systèmes
qui les ont si bien fait réussir.
											Les cadres et les dirigeants
doivent travailler ensemble
											pour définir un nouveau leadership
											et se faire progresser pour être
à la hauteur de la situation.
									",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
","
","
",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
											One of my favorite senior clients —
											we'll call her Jane —
											is a poster child for what's
old-fashioned in leadership today.
											She rose to her C-level position
											based on exceptional
individual performance.
											Come hell or high water,
Jane got the job done,
											and today, she leads like it.
											She is tough to please,
											she doesn't have a lot of time
for things that's aren't mission-critical,
											and she really doesn't trust
anyone's judgment more than her own.
									","
											Una de mis antiguas clientas favoritas
											—a quien llamaré Jane—
											es un ejemplo típico
del liderazgo anticuado de hoy.
											Ella ascendió a un puesto 
de alta dirección
											por su rendimiento personal excepcional.
											Pasara lo que pasara,
Jane cumplía con su tarea,
											y hoy día, lidera de la misma manera.
											Es difícil satisfacerla,
											no tiene tiempo para cosas
que no sean críticas para la meta,
											y no confía en el juicio
de nadie más que en el suyo.
									","
											Une de mes clientes seniors préférées —
											nous l'appellerons Jane —
											est un parfait exemple
de leadership archaïque.
											Elle est montée jusqu'à la direction
											grâce à ses performances
individuelles exceptionnelles.
											Quoi qu'il arrivait,
Jane accomplissait son travail
											et, aujourd'hui, elle dirige ainsi.
											Elle est difficile à satisfaire,
											elle n'a pas beaucoup de temps
pour ce qui n'est pas crucial à la mission
											et elle n'a confiance dans le jugement
de personne à part le sien.
									",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
"
","
","
",How to break bad management habits before they reach the next generation of leaders,Elizabeth Lyle,12:03,"work,trust,happiness,success,business,leadership,potential,personal growth,collaboration,communication"
