en,tr,de,title,speaker,duration,tags
"
","
","
",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
											I would like to demonstrate
for the first time in public
											that it is possible to transmit a video
											from a standard off-the-shelf LED lamp
											to a solar cell with a laptop
acting as a receiver.
											There is no Wi-Fi involved,
it's just light.
									","
											Halka açık olarak ilk kez standard 
ticari bir LED lambadan alıcı
											olarak bir dizüstü bilgisayar kullanan
											güneş piline bir videonun aktarımının
											mümkün olduğunu göstermek istiyorum.
											Kablosuz bağlantı içermiyor,
sadece ışık var.
									","
											Ich möchte zum ersten Mal 
öffentlich vorführen,
											dass es möglich ist, ein Video mittels
handelsüblicher Standard-LED-Leuchte
											an eine Solarzelle zu übertragen.
											Der Empfänger ist ein Laptop.
											Das alles funktioniert
ohne Wi-Fi, nur mit Licht.
									",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
","
","
",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
											And you may wonder, what's the point?
											And the point is this:
											There will be a massive
extension of the Internet
											to close the digital divide,
											and also to allow for what we call
""The Internet of Things"" —
											tens of billions of devices
connected to the Internet.
									","
											Bunun amacının ne olduğunu 
merak ediyor olabilirsiniz.
											Bunun amacı:
											Dijital eşitsizliğe son vermek için
İnternet'e
											geniş çapta eklemeler uygulanacak
											ve ayrıca, ""Nesnelerin İnternet'i""
dediğimiz şey —
											on milyarlarca aygıtın İnternet'e
bağlanmasını mümkün kılacaktır.
									","
											Sie fragen sich vielleicht:
Wozu das alles?
											Der Grund ist folgender:
											Eine immense Ausweitung 
des Internets wird stattfinden,
											um die digitale Kluft zu schlieβen
											und das ""Internet der Dinge""
möglich zu machen —
											zig Milliarden Geräte,
die mit dem Internet verbunden sind.
									",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
","
","
",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
											In my view, such an extension
of the Internet can only work
											if it's almost energy-neutral.
											This means we need to use existing
infrastructure as much as possible.
											And this is where the solar cell
and the LED come in.
									","
											Bana göre, İnternet'in bu derece
yaygınlaşabilmesi ancak
											enerji dostu anlayışla gerçekleşebilir.
											Bu da, var olan altyapıyı olabildiğince
kullanmamız gerektiği anlamına geliyor.
											Güneş paneli ve LED'in devreye girdiği
nokta da tam burasıdır.
									","
											Meiner Meinung nach kann 
diese Ausweitung nur funktionieren,
											wenn sie so gut wie energieneutral ist.
											Daher müssen wir so weit wie möglich
existierende Infrastruktur nutzen.
											Hier kommen Solarzelle
und LED-Leuchte ins Spiel.
									",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
","
","
",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
											I demonstrated for the first time,
											at TED in 2011,
											Li-Fi, or Light Fidelity.
											Li-Fi uses off-the-shelf LEDs
to transmit data incredibly fast,
											and also in a safe and secure manner.
											Data is transported by the light,
											encoded in subtle changes
of the brightness.
											If we look around,
we have many LEDs around us,
											so there's a rich infrastructure
of Li-Fi transmitters around us.
											But so far, we have been using
special devices — small photo detectors,
											to receive the information
encoded in the data.
											I wanted to find a way to also use
existing infrastructure
											to receive data from our Li-Fi lights.
											And this is why I have been looking into
solar cells and solar panels.
									","
											Dünyada ilk kez,
											2011'deki TED'de,
											Li-Fi, yani 
Light Fidelity (Işık Bağlantısı'nı) tanıttım.
											Li-Fi veriyi çok hızlıca iletmek
için sıradan ticari LED'leri kullanıyor
											ve bunu kararlı ve güvenli
bir biçimde yapıyor.
											Veriler ışık yoluyla aktarılıyor ve
											bu ışıklar parlaklık üzerinde
ince ayrıntılarla kodlanmış.
											Eğer etrafımıza bakarsak
çevremizde birçok LED görebiliriz.
											Yani çevremizde Li-Fi vericisinin 
zengin bir altyapısı mevcuttur.
											Fakat şu ana kadar, verideki bu kodlanmış
bilgiyi almak için
											küçük foto algılayıcılar gibi 
özel araçlar kullandık.
											Mevcut altyapıyı kullanarak Li-Fi
ışıklarımızdan veri alabilmek için
											bir yol bulmak istedim.
											Güneş pilleri ve güneş panellerini
araştırma nedenim de budur.
									","
											Ich habe Li-Fi, oder Light Fidelity,
											erstmals im Jahr 2011 bei TED vorgeführt.
											Li-Fi verwendet Standard-LEDs,
um Daten unglaublich schnell
											und sehr sicher zu übertragen.
											Die Daten werden mittels Licht
											durch subtile Änderungen
in der Helligkeit übertragen.
											Rund um uns befinden sich viele LEDs,
											also gibt es bereits eine reichhaltige
Infrastruktur an Li-Fi-Sendern.
											Bis jetzt haben wir spezielle Geräte —
kleine Lichtdetektoren — verwendet,
											um die in den Daten verschlüsselte
Information zu empfangen.
											Ich wollte auch existierende 
Infrastruktur nutzen,
											um Daten von unseren
Li-Fi-Leuchten zu empfangen.
											Deshalb habe ich Solarzellen
und Solarkollektoren studiert.
									",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
","
","
",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
											A solar cell absorbs light
and converts it into electrical energy.
											This is why we can use a solar cell
to charge our mobile phone.
											But now we need to remember
											that the data is encoded in subtle changes
of the brightness of the LED,
											so if the incoming light fluctuates,
											so does the energy harvested
from the solar cell.
											This means we have
a principal mechanism in place
											to receive information from the light
and by the solar cell,
											because the fluctuations
of the energy harvested
											correspond to the data transmitted.
									","
											Bir güneş pili ışığı çekerek onu 
elektrik enerjisine dönüştürür.
											Bu sayede bir güneş pilini kullanarak 
cep telefonumuzu şarj edebiliriz.
											Ancak şunu unutmamalıyız ki
											bu ışıklar parlaklık üzerinde
ince ayrıntılarla kodlanmış,
											yani gelen ışık dalgalandığı takdirde
											güneş pilinden edinilen enerji de
düzensiz olmaya başlar.
											Bu demektir ki biz ışık ve güneş pilinden
bilgi edinebilmek için
											temel işleyişi olan
bir mekanizmaya sahibiz,
											çünkü enerjiden elde edinilen
bu dalgalanmalar
											aktarılan verilere karşılık gelir.
									","
											Eine Solarzelle absorbiert Licht und
wandelt sie in elektrische Energie um.
											Darum können wir Solarzellen verwenden,
um unser Handy aufzuladen.
											Erinnern wir uns:
											Die Daten sind in subtilen Änderungen
der LED-Helligkeit verschlüsselt.
											Wenn also das ankommende Licht schwankt,
											schwankt auch die von der
Solarzelle gewonnene Energie.
											Das bedeutet, dass es
einen Grundmechanismus geben muss,
											um Informationen durch das Licht
und die Solarzelle zu erhalten,
											da die Schwankungen der gewonnenen Energie
											den übertragenen Daten entsprechen.
									",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
","
","
",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
"
											Of course the question is:
											can we receive very fast and subtle
changes of the brightness,
											such as the ones transmitted
by our LED lights?
											And the answer to that is yes, we can.
											We have shown in the lab
											that we can receive up to 50
megabytes per second
											from a standard, off-the-shelf solar cell.
											And this is faster than most
broadband connections these days.
									","
											Tabi ki aslında soru şudur :
											Biz, LED ışıklarında aktardıklarımız gibi
çok seri ve ani değişiklikleri
											elde edebilir miyiz?
											Cevabı ise, evet mümkündür.
											Ticari standard bir güneş pilinden
											saniyede 50 megabite veri alabildiğimizi
											laboratuvar ortamında gösterdik.
											Bu, günümüzdeki en hızlı bağlantılarından
bile daha hızlıdır.
									","
											Die Frage ist natürlich:
											Können wir sehr schnelle und subtile
Helligkeitsänderungen empfangen,
											wie jene, die von unseren
LED-Leuchten übertragen werden?

											Die Antwort darauf lautet: ja.
											Wir haben im Labor demonstriert,
											dass wir bis zu 50 Megabits pro Sekunde
											von einer handelsüblichen
Standardsolarzelle empfangen können.
											Das ist schneller als die meisten 
Breitbandinternetverbindungen heute.
									",Forget Wi-Fi. Meet the new Li-Fi Internet,Harald Haas,7:24,"communication,demo,design,Internet,innovation,invention,web,infrastructure,solar energy"
