es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
"
											La tarea de descubrir el escándalo del desperdicio de alimentos
											comenzó para mí cuando tenía 15 años.
											Cuando vivía en Sussex, compré unos cerdos
											y comencé a alimentarlos de la manera más tradicional
											y respetuosa del medio ambiente.
											Fui a la cocina de mi escuela y dije:
											«Por favor denme las sobras que mis compañeros
											no quieren comer».
											Fui a la panadería local y tomé el pan pasado.
											Fui a la verdulería y hablé con un agricultor
											que estaba tirando patatas porque no tenían
											la forma o el tamaño adecuados para los supermercados.
											Genial. Mis cerdos convertían todos esos desperdicios
											de comida en deliciosa carne. Los vendía
											a los padres de mis compañeros
											y ganaba un buen dinero para añadir a mi mesada de adolescente.
									","
											Küresel gıda israfı skandalını keşfetme işi
											benim için 15 yaşımdayken başladı.
											Birkaç domuz aldım. Sussex'te yaşıyordum.
											Ve onları en geleneksel ve doğa dostu yolla
											beslemeye başladım.
											Okul yemekhanesine gittim ve dedim ki,
											""Bana okul arkadaşlarımın burun büküp yemediği
											artıkları verin.""
											Yerel fırına gittim ve bayatlamış ekmeklerini aldım.
											Yerel manava gittim, ve süpermarketler için uygun şekilde
											ve büyüklükte olmayan patateslerini çöpe atan bir
											çiftçiye gittim.
											Bu harikaydı. Domuzlarım o gıda çöplüğünü
											lezzetli domuz etlerine dönüştürdü. O eti
											okul arkadaşlarımın ebeveynlerine sattım, ve
											genç yaşımda iyi bir cep harçlığım daha oldu.
									","
											The job of uncovering the global food waste scandal
											started for me when I was 15 years old.
											I bought some pigs. I was living in Sussex.
											And I started to feed them in the most traditional
											and environmentally friendly way.
											I went to my school kitchen, and I said,
											""Give me the scraps that my school friends have turned
											their noses up at.""
											I went to the local baker and took their stale bread.
											I went to the local greengrocer, and I went to a farmer
											who was throwing away potatoes because they were
											the wrong shape or size for supermarkets.
											This was great. My pigs turned that food waste
											into delicious pork. I sold that pork
											to my school friends' parents, and I made
											a good pocket money addition to my teenage allowance.
									","
											Mon travail pour dévoiler le scandale 
du gaspillage alimentaire
											a commencé quand j'avais 15 ans.
											J'ai acheté des cochons. 
Je vivais dans le Sussex.
											Et j'ai commencé à les nourrir de la façon
											la plus traditionnelle 
et respectueuse de l'environnement.
											Je suis allé voir ma cantine scolaire, et j'ai dit :
											« Donnez-moi les restes que mes camarades
											ne veulent pas manger. »
											Je suis allé voir le boulanger local 
et j'ai pris le pain rassis.
											Je suis allé voir le marchand de légumes, l'agriculteur
											qui jetait des pommes de terre parce qu'elles avaient
											la mauvaise forme ou la mauvaise taille 
pour les supermarchés.
											C'était génial. Mes cochons ont transformé 
ce gaspillage de nourriture
											en une délicieuse viande de porc. 
J'ai vendu ce porc
											aux parents de mes camarades d'écoles,
											et j'ai bien augmenté 
mon argent de poche d'adolescent.
									","
											Die Aufgabe, den weltweiten Skandal der Lebensmittelverschwendung aufzudecken,
											begann für mich 
im Alter von 15 Jahren.
											Ich lebte in Sussex und 
kaufte ein paar Schweine.
											Und ich fütterte sie 
auf die traditionellste
											und umweltfreundlichste 
Art und Weise.
											Ich ging zur Kantine 
meiner Schule und sagte:
											„Gebt mir die Essensreste, 
die meine Mitschüler
											nicht haben wollten.“
											Ich ging zu unserem Bäcker und 
ließ mir das altbackene Brot geben.
											Ich ging zum Gemüsehändler 
und zu einem Bauern,
											der Kartoffeln wegwarf, 
weil sie nicht
											die richtige Form oder Größe 
für die Supermärkte hatten.
											Es war wunderbar. Meine Schweine 
verwandelten diese Essensabfälle
											in leckeres Schweinefleisch. 
Ich verkaufte es
											an die Eltern meiner 
Klassenkameraden und
											konnte mir einiges zum 
Taschengeld dazu verdienen.
									",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
"
","
","
","
","
",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
"
											Pero noté que la mayoría de los alimentos que les daba a mis cerdos
											eran aptos para el consumo humano
											y apenas estaba rozando el problema.
											En toda la cadena alimenticia,
											en supermercados, verdulerías, panaderías, en nuestras casas,
											en fábricas y granjas, estábamos provocando una hemorragia de alimentos.
											Los supermercados no querían ni decirme
											cuánta comida estaban desechando.
											Pero al entrar por la trastienda, veía recipientes llenos
											de alimentos bien cerrados, para luego ser transportados a rellenos sanitarios.
											Pensé que con seguridad debía haber algo más sensato
											qué hacer con la comida en vez de desperdiciarla.
									","
											Ama domuzlarıma verdiğim çoğu gıdanın
											aslında insan tüketimi için uygun olduğunu
											ve sadece olayın görünen kısmını tırmaladığımı farkettim;
											gıda tedarik sürecinde daha yükseğe çıktıkça,
											süpermarketlerde, manavlarda, fırınlarda, evlerimizde,
											fabrikalarda ve çiftliklerde, çok fazla gıda ziyan ediyorduk
											Süpermarketler ne kadar gıda ziyan ettikleri hakkında
											benimle konuşmak bile istemiyorlardı.
											Gizlice arkadan dolandım. Tenekeler dolusu gıdayı paketlediklerini
											ve kamyonlarla çöplüklere taşıdıklarını gördüm,
											ve gıdayı ziyan etmekten ziyade, gıdayla daha duyarlı
											şeyler yapılabileceğini düşündüm.
									","
											But I noticed that most of the food that I was giving my pigs
											was in fact fit for human consumption,
											and that I was only scratching the surface,
											and that right the way up the food supply chain,
											in supermarkets, greengrocers, bakers, in our homes,
											in factories and farms, we were hemorrhaging out food.
											Supermarkets didn't even want to talk to me
											about how much food they were wasting.
											I'd been round the back. I'd seen bins full of food
											being locked and then trucked off to landfill sites,
											and I thought, surely there is something more sensible
											to do with food than waste it.
									","
											Mais j'ai remarqué que la majorité de la nourriture 
que je donnais à mes cochons
											était en fait adaptée à la consommation humaine,
											et que je ne faisais qu'effleurer 
du bout des doigts le problème,
											et que tout le long de la chaîne 
d'approvisionnement alimentaire,
											dans les supermarchés, chez les primeurs, 
les boulangers, chez nous,
											dans les usines et les fermes, 
nous répandions une hémorragie alimentaire.
											Les supermarchés ne voulaient même pas me parler
											de la quantité de nourriture qu'ils gaspillaient.
											J'avais été dans les coulisses, 
où des ordures pleines de nourriture
											étaient enfermées puis transportées 
jusqu'à des décharges,
											et je me disais qu'il y avait sûrement 
quelque chose de plus sensé à faire
											avec cette nourriture 
que de la gaspiller.
									","
											Jedoch fiel mir auf, dass das meiste, 
was ich meinen Schweinen zu fressen gab,
											eigentlich auch gut genug 
für menschlichen Konsum war
											und dass ich damit gerade mal 
an der Oberfläche des Problems kratzte,
											dass wir bis hin zur Spitze 
der Lebensmittelversorgungskette,
											in Supermärkten, von Gemüsehändlern, 
Bäckereien, unseren Haushalten,
											in Fabriken und auf Bauernhöfen 
Lebensmittel verschwendeten.
											Die Supermärkte wollten nicht 
einmal mit mir darüber sprechen,
											wie viel Lebensmittel sie wegwarfen.
											Ich habe hinter die Kulissen geschaut. 
Ich habe Container voller Lebensmittel gesehen,
											die verschlossen wurden und zu 
Mülldeponien abtransportiert wurden.
											Und ich dachte mir, dass es 
sicherlich etwas Sinnvolleres gäbe,
											was man mit Lebensmitteln tun 
könnte als sie wegzuwerfen.
									",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
"
","
","
","
","
",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
"
											Una mañana, mientras alimentaba a mis cerdos,
											noté que una hogaza de pan de tomate secado al sol especialmente apetitosa
											surgía de vez en cuando.
											La tomé,
											me senté y desayuné junto con mis cerdos. (Risas)
											Ese fue el primer acto de lo que más tarde aprendí a llamar conservacionismo,
											una demostración de la injusticia del desperdicio de comida
											y una disposición para la solución,
											que consiste simplemente en sentarse y comerla
											en lugar de tirarla.
											Esa resultó ser una manera de enfrentar a grandes empresas
											que están en el negocio de desperdiciar comestibles.
											También, y más importante aún, es explicar
											al público que cuando hablamos de comida que se bota,
											no estamos hablando de cosas podridas, no nos referimos a
											cosas que han excedido su vencimiento.
											Hablamos de alimentos buenos y frescos que se desperdician
											a escala colosal.
									","
											Bir sabah domuzlarımı beslerken,
											zaman zaman ortaya çıkan lezzetli görünen
											ama güneşten kurumuş domatesi farkettim.
											Onu hemen aldım,
											oturdum ve domuzlarımla kahvaltımı ettim. (Gülüşler)
											Bu hareketim, sonradan freeganism olarak adlandırdığım davranışı ilk sergileyişimdi
											yemek ziyan etmenin haksızlığını sergiliyordu,
											ve gıda ziyanına karşı çözümün şartı,
											temel olarak gıdayı çöpe atmak yerine,
											oturup onu tüketmektir.
											Bu, gıda ziyan eden büyük işletmelere
											kendimce karşı koyma biçimim olmuştu
											ve en önemlisi kamuoyuna
											çöpe atılan gıdalardan bahsederken
											bayatlamış şeylerden bahsetmediğimizi, sararmış solmuş
											şeylerden bahsetmediğimizi göstermekti.
											Biz büyük ölçeklerde ziyan edilen taze
											ve yenilebilir yiyeceklerden bahsediyoruz.
									","
											One morning, when I was feeding my pigs,
											I noticed a particularly tasty-looking sun-dried tomato loaf
											that used to crop up from time to time.
											I grabbed hold of it,
											sat down, and ate my breakfast with my pigs. (Laughter)
											That was the first act of what I later learned to call freeganism,
											really an exhibition of the injustice of food waste,
											and the provision of the solution to food waste,
											which is simply to sit down and eat food,
											rather than throwing it away.
											That became, as it were, a way of confronting
											large businesses in the business of wasting food,
											and exposing, most importantly, to the public,
											that when we're talking about food being thrown away,
											we're not talking about rotten stuff, we're not talking about
											stuff that's beyond the pale.
											We're talking about good, fresh food that is being wasted
											on a colossal scale.
									","
											Un matin, alors que j'étais 
en train de nourrir mes cochons,
											j'ai remarqué une miche de pain aux tomates séchées particulièrement appétissante
											qui surgissait de temps en temps.
											Je l'ai saisie,
											je me suis assis, 
et j'ai pris mon petit déjeuner avec mes cochons. (Rires)
											C'était le premier acte de ce que j'ai plus tard 
appris à appeler le freeganisme,
											une démonstration de l'injustice 
du gaspillage alimentaire,
											et la mise à disposition de la solution 
du gaspillage alimentaire,
											qui consiste simplement à s'asseoir et à manger,
											au lieu de jeter.
											C'est devenu une façon d'affronter
											les grandes compagnies 
du milieu du gâchis alimentaire,
											et, plus important encore, de montrer au public,
											que lorsqu'on parle de nourriture que l'on jette,
											on ne parle pas d'aliments pourris,
											on ne parle pas d'aliments impropres.
											Nous parlons d'aliments frais et bons 
qui sont gaspillés
											à une échelle colossale.
									","
											Eines Morgens, als ich gerade 
meine Schweine fütterte,
											fiel mir ein besonders lecker aussehender 
Brotlaib mit sonnengetrockneten Tomaten auf,
											der von Zeit zu Zeit auftauchte.
											Ich schnappte ihn mir,
											setzte mich hin und aß mein Frühstück 
mit meinen Schweinen.
											Dies war ein erster Akt von – was ich 
später „Freeganismus“ nennen würde –
											einer wahren Veranschaulichung der 
Ungerechtigkeit von Lebenmittelverschwendung
											und der Lösung dieser Problematik,
											nämlich sich hinzusetzen 
und Lebensmittel zu essen,
											anstatt sie wegzuwerfen.
											Daraus wurde eine Art 
der Konfrontation von großen
											Unternehmen in der Branche 
der Lebensmittelverschwendung
											und die Enthüllung, vor allem 
in der Öffentlichkeit,
											dass es bei Lebensmittelverschwendung
											weder um Vergammeltes
											noch Ungenießbares geht.
											Wir reden hier über gute, 
frische Lebensmittel, die in
											unglaublichem Ausmaß 
verschwendet werden.
									",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
"
","
","
","
","
",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
"
											Con el tiempo, me dispuse a escribir un libro
											para mostrar el alcance del problema
											a escala mundial. Allí se analiza
											país por país los niveles probables
											de desperdicio de comida en cada lugar.
											Lamentablemente, no existen buenas estadísticas o datos concretos
											y por esa razón, para demostrar mi argumento tuve que hallar primero
											otra manera de calcular
											cuánta comida se desperdiciaba.
											Tomé las cifras de provisiones de alimentos de cada uno de los países
											y las comparé con lo que al parecer
											se consumía en esos lugares.
											Me basé en la información sobre hábitos de consumo,
											niveles de obesidad y otros factores
											que nos podrían dar una estimación aproximada
											de cuánto alimento llega a las bocas de las personas.
											La línea negra, en la mitad de este gráfico,
											es el nivel probable de consumo
											con margen para un cierto nivel de desperdicio inevitable.
											Siempre habrá desperdicio. No soy tan iluso como
											para pensar que podríamos vivir en un mundo sin desperdicios.
											La línea negra muestra cuál debería ser la provisión de alimentos
											para un país con una dieta nutricional buena,
											estable y segura para todos sus habitantes.
											Cualquier punto por encima de la línea —verán que incluye
											a la mayoría de los países—
											representa excedentes innecesarios y posiblemente refleja
											los niveles de desperdicio en cada país.
									","
											Nihayet, bu problemin küresel düzeydeki
											büyüklüğünü gözler önüne sermek adına kitabımı
											yazmaya oturdum. Kitabımın gösterdiği şey
											dünyadaki yemek ziyanının, ülke ülke ayrı olarak
											analiz edilmesidir.
											Maalesef, deneysel veriler, iyi istatistikler bulunmamaktaydı,
											ve bu yüzden iddiamı ispatlamak ve
											ne kadar gıdanın ziyan edildiğini açığa çıkarmak için
											yeni bir yol bulmak zorundaydım.
											Bu yüzden, tüm ülkelerin tek tek
											yiyecek arzını aldım ve o ülkedeki tahmini tüketim
											miktarıyla karşılaştırdım.
											Bu, yiyecek tüketimi anketlerine dayalı, obezite
											oranlarına dayalı, insanların ağzından yaklaşık
											ne kadar gıda geçtiğini gösteren
											çeşitli faktörlere dayalı.
											Tablonun ortasındaki siyah çizgi
											muhtemel tüketim seviyesinin ve kaçınılmaz denilebilecek
											kadarlık bir ziyanın da eklendiği bir miktarı göstermektedir
											Her zaman israf olacaktır. Çöplerin olmadığı bir dünyada
											yaşayabileceğimizi düşünecek kadar gerçekçilikten uzak değilim.
											Ama, o siyah çizgi ülkedeki her bireye iyi, stabil ve
											güvenli bir diyet oluşması için gereken
											tedarik miktarını göstermektedir.
											Bu çizginin üzerindeki noktalar (çoğu ülkenin bu durumda
											olduğunu fark edeceksiniz) gereksiz fazlalığı
											temsil ediyor ve her ülkedeki ziyan miktarını gösteriyor
											temsil ediyor ve her ülkedeki ziyan miktarını gösteriyor
									","
											Eventually, I set about writing my book,
											really to demonstrate the extent of this problem
											on a global scale. What this shows is
											a nation-by-nation breakdown of the likely level
											of food waste in each country in the world.
											Unfortunately, empirical data, good, hard stats, don't exist,
											and therefore to prove my point, I first of all had to find
											some proxy way of uncovering
											how much food was being wasted.
											So I took the food supply of every single country
											and I compared it to what was actually likely
											to be being consumed in each country.
											That's based on diet intake surveys, it's based on
											levels of obesity, it's based on a range of factors
											that gives you an approximate guess
											as to how much food is actually going into people's mouths.
											That black line in the middle of that table
											is the likely level of consumption
											with an allowance for certain levels of inevitable waste.
											There will always be waste. I'm not that unrealistic
											that I think we can live in a waste-free world.
											But that black line shows what a food supply should be
											in a country if they allow for a good, stable, secure,
											nutritional diet for every person in that country.
											Any dot above that line, and you'll quickly notice that
											that includes most countries in the world,
											represents unnecessary surplus, and is likely to reflect
											levels of waste in each country.
									","
											Par la suite, j'ai décidé d'écrire mon livre,
											pour démontrer l'étendue de ce problème 
à l'échelle mondiale.
											Voici la répartition nation par nation
											du niveau probable de gaspillage alimentaire
											dans tous les pays du monde.
											Malheureusement, les données empiriques, 
les statistiques fermes et justes, n'existent pas.
											Par conséquent, pour prouver ce que je dis, 
je devais avant toute chose
											trouver une façon détournée de révéler
											la quantité de nourriture qui était gaspillée.
											J'ai donc pris les provisions alimentaires 
de chaque pays
											et je les ai comparées à la quantité vraisemblable
											de consommation par chaque pays.
											C'est basé sur des sondages 
sur les habitudes alimentaires,
											sur les niveaux d'obésité, 
sur un ensemble de facteurs
											qui vous donnent une estimation approchée
											de la quantité de nourriture 
qui passe dans la bouche des gens.
											Cette ligne noire au centre de ce graphe
											est le niveau de consommation vraisemblable
											avec une tolérance pour certains niveaux 
de gaspillages inévitables.
											Il y aura toujours du gaspillage. 
Je ne suis pas irréaliste au point de penser
											que nous pouvons vivre 
dans un monde sans gâchis.
											Mais cette ligne noire montre 
ce que les provisions alimentaires devraient être
											dans un pays qui permet 
une alimentation saine, stable,
											et assurée pour toutes les personnes de ce pays.
											N'importe quel point au-dessus de cette ligne 
— et vous remarquerez rapidement
											que cela inclut la plupart des pays du monde —
											représente les surplus inutiles 
et reflète vraisemblablement
											les niveaux de gaspillage de chaque pays.
									","
											Schließlich fing ich an, 
mein Buch zu schreiben,
											um das weltweite Ausmaß 
dieses Problems darzustellen.
											Dies zeigt eine Aufstellung 
der einzelnen Nationen
											nach dem geschätzten Level
											von Lebensmittelverschwendung
in jedem Land auf der Welt.
											Leider gibt es keine empirischen und
verlässlichen Statistiken zu dieser Thematik,
											und deshalb musste ich zuerst
											eine repräsentative Methode finden,
											um aufzuzeigen, wie viel Lebensmittel 
tatsächlich verschwendet werden.
											Dafür nahm ich die Lebensmittelversorgung 
jedes einzelnen Landes
											und verglich sie mit dem, 
was wahrscheinlich
											tatsächlich in jedem Land 
konsumiert wird.
											Dies basiert 
auf Ernährungsumfragen,
											auf Übergewichtsraten und 
vielen weiteren Faktoren,
											die uns einen ziemlich 
guten Eindruck davon verschaffen,
											was tatsächlich von den Menschen
konsumiert wird.
											Die schwarze Linie 
in der Mitte dieser Grafik
											stellt das wahrscheinliche 
Level des Konsums dar,
											unter Berücksichtigung einer bestimmten
Menge unvermeidlicher Abfälle.
											Es wird immer Abfall geben.
Ich bin nicht so unrealistisch,
											dass ich glaube, wir könnten 
in einer Welt ganz ohne Abfall leben.
											Diese schwarze Linie zeigt
die ideale Lebensmittelversorgung
											in einem Land bei einer 
guten, stabilen, sicheren
											und gesunden Ernährung 
für jeden seiner Bürger.
											Jeder Punkt oberhalb dieser Linie, 
und Ihnen fällt sicher schnell auf,
											dass dies die meisten Länder 
dieser Welt mit einschließt,
											stellt einen unnötigen Überschuss dar 
und zeigt somit auch
											die Menge der Abfälle in jedem Land.
									",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
"
","
","
","
","
",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
"
											A medida que un país se enriquece, acumula
											cada vez más y más sobrantes
											en sus tiendas y restaurantes.
											Como puede verse, la mayoría de los países
											europeos y norteamericanos
											tienen entre 150 y 200 %
											de las necesidades nutricionales de sus poblaciones.
											Un país como Estados Unidos tiene el doble de comida
											en sus anaqueles de tiendas y restaurantes
											que lo que efectivamente necesita para alimentar a la población.
									","
											Bir ülke zenginleştikçe, marketlerde ve restoronlarda
											talep fazlası ürün bulundurmak için
											daha çok yatırım yapar
											ve gördüğünüz gibi çoğu Avrupa
											ve Kuzey Amerika ülkeleri
											nüfuslarının besinsel ihtiyaçlarının
											%150-200 ü kadar yukarısında kalıyorlar
											Böylece, Amerika gibi bir ülke, market raflarında ve
											restoranlarında Amerikalı insanları beslemek için
											normalde olması gerekenden iki kat fazla gıdaya sahip.
									","
											As a country gets richer, it invests more and more
											in getting more and more surplus
											into its shops and restaurants,
											and as you can see, most European
											and North American countries
											fall between 150 and 200 percent
											of the nutritional requirements of their populations.
											So a country like America has twice as much food
											on its shop shelves and in its restaurants
											than is actually required to feed the American people.
									","
											Quand la richesse d'un pays s'accroît, il accumule
											de plus en plus d'excédents
											dans les magasins et les restaurants,
											et comme vous pouvez le voir,
la plupart des pays européens
											et nord-américains
											se situent entre 150% et 200%
											des apports nutritionnels conseillés 
de leur population.
											Donc un pays comme les États-Unis 
a deux fois plus de nourriture
											dans ses magasins et ses restaurants
											qu'il n'en faut pour nourrir le peuple américain.
									","
											Mit steigendem Wohlstand investiert 
jedes Land mehr und mehr Geld darin,
											mehr Überangebot
											in seine Läden und 
Restaurants zu bekommen.
											Wie Sie sehen können, 
liegen die meisten europäischen
											und nordamerikanischen Länder
											bei 150 bis 200 % vom
											Nahrungsbedürfnis ihrer Bevölkerung.
											Ein Land wie die USA hat also 
zweimal so viel Lebensmittel
											in den Regalen seiner Geschäfte 
und Restaurants,
											wie vom US-amerikanischen Volk 
überhaupt benötigt wird.
									",The global food waste scandal,Tristram Stuart,14:15,"environment,food"
