en,pt,fr,title,speaker,duration,tags
"
","
","
",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
"
											On November 5th, 1990,
											a man named El-Sayyid Nosair walked
											into a hotel in Manhattan
											and assassinated Rabbi Meir Kahane,
											the leader of the Jewish Defense League.
											Nosair was initially found not guilty of the murder,
											but while serving time on lesser charges,
											he and other men began planning attacks
											on a dozen New York City landmarks,
											including tunnels, synagogues
											and the United Nations headquarters.
											Thankfully, those plans were foiled
											by an FBI informant.
											Sadly, the 1993 bombing
											of the World Trade Center was not.
											Nosair would eventually be convicted
											for his involvement in the plot.
											El-Sayyid Nosair is my father.
									","
											A 5 de novembro de 1990,
											um homem chamado El-Sayyid Nosair
											entrou num hotel em Manhattan
											e assassinou o rabino Meir Kahane,
											o líder da Liga de Defesa Judaica.
											Inicialmente, Nosair foi considerado 
inocente do crime
											mas, enquanto cumpria pena
por acusações menores,
											ele e outros homens 
começaram a planear ataques
											a uma dúzia de marcos históricos
da cidade de Nova Iorque,
											incluindo túneis, sinagogas
											e a sede das Nações Unidas.
											Felizmente, esses planos foram frustrados
											por um informador do FBI.
											Infelizmente, o atentado bombista de 1993
											do World Trade Center não foi frustrado.
											Nosair acabaria por ser condenado
											pelo seu envolvimento na conspiração.
											El-Sayyid Nosair é o meu pai.
									","
											Le 5 novembre 1990,
											un homme, El-Sayyid Nosair, est entré
											dans le hall d'un hôtel à Manhattan
											et a assassiné le rabbin Meir Kahane,
											le leader de la Ligue de Défense Juive.
											Nosair a d'abord été reconnu
non coupable du meurtre,
											mais, alors qu'il était en prison
pour des charges mineures,
											lui et d'autres hommes ont commencé
à planifier des attaques
											sur une dizaine de sites à New York,
											des tunnels, des synagogues
											et le siège de l'ONU.
											Heureusement, ces plans ont été déjoués
											par un informateur du FBI.
											Malheureusement, l'attentat de 1993
											contre le World Trade Center
ne l'a pas été.
											Nosair a finalement été condamné
											pour son implication dans ce complot.
											El-Sayyid Nosair est mon père.
									",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
"
","
","
",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
"
											I was born in Pittsburgh, Pennsylvania
											in 1983 to him, an Egyptian engineer,
											and a loving American mother
and grade school teacher,
											who together tried their best
											to create a happy childhood for me.
											It wasn't until I was seven years old
											that our family dynamic started to change.
											My father exposed me to a side of Islam
											that few people, including the majority of Muslims,
											get to see.
											It's been my experience that when people
											take the time to interact with one another,
											it doesn't take long to realize that for the most part,
											we all want the same things out of life.
											However, in every religion, in every population,
											you'll find a small percentage of people
											who hold so fervently to their beliefs
											that they feel they must use any means necessary
											to make others live as they do.
									","
											Nasci em 1983, em Pittsburgh, 
na Pensilvânia,
											filho de um engenheiro egípcio,
											e de uma amorosa mãe norte-americana 
e professora primária
											que, juntos, deram o seu melhor 
para me darem uma infância feliz.
											Só quando fiz sete anos
											é que a dinâmica da minha família
começou a mudar.
											O meu pai expôs-me a um lado do islamismo
											que poucas pessoas, 
incluindo a maioria dos muçulmanos,
											têm a oportunidade de ver.
											A minha experiência diz-me que, 
quando as pessoas
											tiram tempo para interagir 
umas com as outras,
											não demoram muito tempo a perceber
											que, no geral, todos queremos
as mesmas coisas da vida.
											No entanto, em cada religião,
em cada população,
											encontramos uma pequena percentagem 
de pessoas
											que se agarram tão fervorosamente 
às suas convicções
											que sentem que devem usar 
todos os meios necessários
											para fazer com que os outros 
vivam como eles.
									","
											Je suis né à Pittsburgh, en Pennsylvanie,
											en 1983, fils de lui-même,
ingénieur égyptien,
											et d'une mère américaine aimante,
institutrice en primaire,
											qui ont ensemble fait de leur mieux
											pour rendre mon enfance heureuse.
											Ce n'est qu'à partir de mes 7 ans
											que notre dynamique familiale a changé.
											Mon père m'a présenté un visage de l'Islam
											que peu de gens, dont
la majorité des musulmans,
											sont amenés à voir.
											Mon expérience est que, quand les gens
											prennent le temps d'interagir
les uns avec les autres,
											il ne faut pas longtemps
pour comprendre qu'en majorité,
											nous voulons tous les
mêmes choses dans la vie.
											Cependant, dans chaque religion,
dans chaque population,
											vous retrouvez le même faible
pourcentage de gens
											qui ont une telle ferveur
en leurs croyances
											qu'ils se sentent obligés de tout faire
											pour que les autres vivent
de la même manière qu'eux.
									",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
"
","
","
",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
"
											A few months prior to his arrest,
											he sat me down and explained that
											for the past few weekends, he and some friends
											had been going to a shooting range on Long Island
											for target practice.
											He told me I'd be going with him the next morning.
											We arrived at Calverton Shooting Range,
											which unbeknownst to our group was being watched
											by the FBI.
											When it was my turn to shoot,
											my father helped me hold the rifle to my shoulder
											and explained how to aim at the target
											about 30 yards off.
											That day, the last bullet I shot
											hit the small orange light that sat on top of the target
											and to everyone's surprise, especially mine,
											the entire target burst into flames.
											My uncle turned to the other men,
											and in Arabic said, ""Ibn abuh.""
											Like father, like son.
											They all seemed to get a really
big laugh out of that comment,
											but it wasn't until a few years later
											that I fully understood what
they thought was so funny.
											They thought they saw in me the same destruction
											my father was capable of.
											Those men would eventually be convicted
											of placing a van filled with
1,500 pounds of explosives
											into the sub-level parking lot of the
World Trade Center's North Tower,
											causing an explosion that killed six people
											and injured over 1,000 others.
											These were the men I looked up to.
											These were the men I called
ammu, which means uncle.
									","
											Alguns meses antes da sua prisão,
											ele sentou-se comigo e explicou-me que,
											nos últimos fins de semana, 
ele e alguns amigos
											tinham frequentado um campo de tiro 
em Long Island
											para a prática do tiro ao alvo.
											Ele disse-me que eu iria com ele
na manhã seguinte.
											Chegámos ao Campo de Tiro de Calverton,
											que, sem o nosso grupo saber, 
estava a ser vigiado pelo FBI.
											Quando chegou a minha vez
de disparar,
											o meu pai ajudou-me a segurar 
a espingarda no meu ombro
											e explicou-me como apontar para o alvo
											a cerca de 27,5 metros de distância.
											Naquele dia, a última bala que disparei
											atingiu a pequena luz laranja 
que estava no topo do alvo
											e para surpresa de toda a gente,
especialmente para mim,
											o alvo inteiro incendiou-se.
											O meu tio voltou-se para os outros homens
											e disse em árabe : ""Ibn abuh.""
											""Tal pai, tal filho.""
											Todos pareceram divertir-se muito
com aquele comentário,
											mas só alguns anos mais tarde
											é que compreendi completamente
o que eles supunham ser divertido.
											Eles supunham ver em mim 
a mesma destruição
											de que o meu pai era capaz.
											Aqueles homens acabariam por 
ser condenados
											por colocarem uma carrinha com
680 quilos de explosivos
											no parque subterrâneo da Torre Norte 
do World Trade Center,
											causando uma explosão que matou 
seis pessoas
											e feriu mais de mil outras pessoas.
											Estes eram os homens que eu admirava.
											Estes eram os homens a quem eu chamava
""ammu"", que significa ""tio"".
									","
											Quelques mois avant son arrestation,
											il m'a expliqué
											que lui et quelques amis avaient,
les derniers week-ends,
											été dans un club de tir de Long Island
											pour s'entraîner à tirer.
											Il m'a demandé de venir
avec lui le lendemain.
											Nous sommes arrivés
au club de tir Calverton,
											qui, à l'insu de notre groupe,
était surveillé
											par le FBI.
											Quand ce fut mon tour de tirer,
											mon père m'aida à caler
le fusil contre mon épaule
											et m'expliqua comment viser la cible
											à environ 30 mètres.
											Ce jour-là, la dernière balle
que j'ai tirée
											a touché la petite lumière orange
située au-dessus de la cible.
											Et, à la surprise générale,
et surtout à la mienne,
											la cible a complètement
explosé en flammes.
											Mon oncle s'est tourné vers les autres
											et a dit en arabe : « Ibn abuh ».
											Tel père, tel fils.
											Ils ont tous semblé trouver
cette remarque très amusante,
											mais ce n'est que quelques
années plus tard
											que j'ai totalement compris pourquoi
ils trouvaient ça si amusant.
											Ils pensaient me voir aussi
à même de détruire
											que mon père l'était.
											Ils allaient finalement être condamnés
											pour avoir garé une camionnette
chargée d'une tonne d'explosifs
											dans le parking souterrain de la tour
Nord du World Trade Center,
											dont l'explosion a causé
la mort de 6 personnes
											et blessé plus de 1 000 autres.
											C'était des hommes pour
qui j'avais du respect.
											C'était des hommes que j'appelais
« ammu », ce qui veut dire « oncle ».
									",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
"
","
","
",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
"
											By the time I turned 19,
											I had already moved 20 times in my life,
											and that instability during my childhood
											didn't really provide an opportunity
											to make many friends.
											Each time I would begin to feel
comfortable around someone,
											it was time to pack up and move to the next town.
											Being the perpetual new face in class,
											I was frequently the target of bullies.
											I kept my identity a secret from my classmates
											to avoid being targeted,
											but as it turns out, being the
quiet, chubby new kid in class
											was more than enough ammunition.
											So for the most part, I spent my time at home
											reading books and watching TV
											or playing video games.
											For those reasons, my social skills were lacking,
											to say the least,
											and growing up in a bigoted household,
											I wasn't prepared for the real world.
											I'd been raised to judge people
											based on arbitrary measurements,
											like a person's race or religion.
									","
											Quando fiz 19 anos,
											Já tinha mudado de casa 20 vezes 
na minha vida,
											e essa instabilidade na minha infância
											não proporcionou, realmente, 
a oportunidade
											de fazer muitos amigos.
											Cada vez que me começava a sentir 
confortável ao pé de alguém,
											era altura de fazer as malas 
e mudar para a cidade seguinte.
											Sendo sempre a cara nova na turma,
											eu era frequentemente o alvo dos rufias.
											Eu mantive em segredo 
a minha identidade dos meus colegas
											para evitar tornar-me um alvo,
											mas ser o silencioso e gorducho 
miúdo novo na turma
											acabava por ser munição 
mais do que suficiente.
											Por isso, passava quase sempre 
o tempo em casa,
											a ler livros e a ver TV
											ou a jogar jogos de vídeo.
											Por estas razões, as minhas 
competências sociais eram fracas,
											no mínimo,
											e por crescer numa família
preconceituosa,
											não estava preparado para o mundo real.
											Fui criado para julgar as pessoas
											com base em medidas arbitrárias,
											como a etnia ou a religião de uma pessoa.
									","
											A l'âge de 19 ans,
											j'avais déjà déménagé 20 fois,
											et cette instabilité pendant l'enfance
											ne m'a pas vraiment permis
											de me faire beaucoup d'amis.
											A chaque fois que je commençais
à me sentir à l'aise avec quelqu'un,
											c'était le moment de déménager
dans une autre ville.
											Étant perpétuellement le petit nouveau,
											j'ai souvent été harcelé à l'école.
											Je tenais secrète mon identité,
											afin de ne pas être embêté
par mes camarades,
											mais il s'avère qu'être le petit nouveau,
sage, rondouillard,
											est suffisant pour être une cible.
											Donc je passais la plupart de mon temps
à la maison,
											à lire des livres,
à regarder la télévision
											ou à jouer aux jeux vidéo.
											Pour ces raisons, je n'étais pas
très sociable,
											c'est le moins qu'on puisse dire,
											et, en grandissant
dans une famille sectaire,
											je n'étais pas préparé à la vraie vie.
											J'ai été élevé pour juger les gens
											sur des critères arbitraires,
											tels que sa race ou sa religion.
									",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
"
","
","
",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
"
											So what opened my eyes?
											One of my first experiences
											that challenged this way of thinking
											was during the 2000 presidential elections.
											Through a college prep program,
											I was able to take part
											in the National Youth Convention in Philadelphia.
											My particular group's focus was on youth violence,
											and having been the victim
of bullying for most of my life,
											this was a subject in which
I felt particularly passionate.
											The members of our group came
from many different walks of life.
											One day toward the end of the convention,
											I found out that one of the kids I had befriended
											was Jewish.
											Now, it had taken several days
											for this detail to come to light,
											and I realized that there was no natural animosity
											between the two of us.
											I had never had a Jewish friend before,
											and frankly I felt a sense of pride
											in having been able to overcome a barrier
											that for most of my life I had been led to believe
											was insurmountable.
											Another major turning point came when
											I found a summer job at Busch Gardens,
											an amusement park.
											There, I was exposed to people
from all sorts of faiths and cultures,
											and that experience proved to be fundamental
											to the development of my character.
											Most of my life, I'd been taught
											that homosexuality was a sin, and by extension,
											that all gay people were a negative influence.
											As chance would have it, I had the opportunity
											to work with some of the gay performers
											at a show there,
											and soon found that many were the kindest,
											least judgmental people I had ever met.
											Being bullied as a kid
											created a sense of empathy in me
											toward the suffering of others,
											and it comes very unnaturally to me
											to treat people who are kind
											in any other way than how
I would want to be treated.
											Because of that feeling, I was able
											to contrast the stereotypes I'd been taught as a child
											with real life experience and interaction.
											I don't know what it's like to be gay,
											but I'm well acquainted with being judged
											for something that's beyond my control.
									","
											Então, o que é que me abriu os olhos?
											Uma das minhas primeiras experiências
											que desafiou esta forma de pensar
											foi durante 
as eleições presidenciais de 2000.
											Através de um programa de preparação 
para a faculdade,
											pude participar na Convenção Nacional 
da Juventude em Filadélfia.
											O principal interesse do meu grupo 
era na violência juvenil
											e, tendo sido vítima de ""bullying""
a maior parte da minha vida,
											este era um tema que me 
apaixonava particularmente.
											Os membros do nosso grupo vinham
de muitos percursos diferentes de vida.
											Um dia, perto do final da convenção,
											descobri que um dos jovens 
de quem me tinha tornado amigo
											era judeu.
											Ora, tinham passado vários dias 
quando este detalhe foi revelado
											e percebi que não havia 
uma animosidade natural
											entre nós os dois.
											Eu nunca tinha tido um amigo judeu antes,
											e, francamente, 
tive um sentimento de orgulho
											por ter conseguido ultrapassar 
uma barreira
											que durante a maior parte da minha vida 
tinha sido levado a crer
											que era inultrapassável.
											Outro grande ponto de viragem surgiu
											quando encontrei um emprego de verão 
no Busch Gardens,
											um parque de diversões.
											Lá, estive exposto a pessoas 
de todos os tipos de fés e culturas,
											e aquela experiência provou 
ser fundamental
											para o desenvolvimento do meu caráter.
											A maior parte da minha vida, ensinaram-me
											que a homossexualidade era um pecado,
e, por extensão,
											que todos os ""gays"" eram 
uma influência negativa.
											Por acaso, tive a oportunidade
de trabalhar ali
											com alguns artistas ""gays""
num espetáculo.
											Depressa descobri que muitos 
eram as pessoas mais amáveis
											e menos críticas dos outros 
que alguma vez conheci.
											O ""bullying"" que sofri em miúdo,
											criou em mim um sentimento de empatia
											em relação ao sofrimento dos outros,
											e torna-se muito pouco natural para mim
											tratar pessoas amáveis de forma diferente
											de como quero ser tratado.
											Por causa desse sentimento,
											fui capaz de comparar os estereótipos 
que me ensinaram em criança
											com a experiência da vida real 
e com a interação.
											Não sei como é ser ""gay"",
											mas estou bem familiarizado 
com o ser julgado
											por algo que está fora do meu controlo.
									","
											Alors, qu'est-ce qui m'a ouvert les yeux ?
											L'une des premières expériences
											qui a mis en doute cette manière de penser
											a eu lieu pendant les élections
présidentielles de 2000.
											Grâce à un projet en classe prépa,
											j'ai pu participer
											à la Convention Nationale
de la Jeunesse à Philadelphie.
											Le sujet de mon groupe
était la violence des jeunes.
											Ayant été la victime de harcèlement
presque toute ma vie,
											ce sujet m'intéressait particulièrement.
											Les membres du groupe venaient
de différents horizons.
											Un jour vers la fin de la convention,
											j'ai découvert qu'un des jeunes
avec qui j'avais sympathisé
											était juif.
											Cela avait pris plusieurs jours
											pour que ce détail apparaisse,
											je me suis rendu compte
qu'il n'y avait pas d'animosité naturelle
											entre nous deux.
											Je n'avais jamais eu
d'ami juif auparavant,
											et, franchement, j'étais plutôt fier
											d'avoir pu franchir une barrière
											que, toute ma vie, on m'avait fait croire
											qu'elle était infranchissable.
											Un autre tournant a eu lieu
											quand j'ai trouvé un job d'été
à Busch Gardens,
											un parc d'attraction.
											Là-bas, je côtoyais des gens
de toutes religions et cultures,
											et cette expérience a été déterminante
											pour mon développement personnel.
											Toute ma vie, on m'avait appris
											que l'homosexualité était un péché,
et par extension,
											que tous les homosexuels avaient
une mauvaise influence.
											Par hasard, j'ai eu l'opportunité
											de travailler avec certains des artistes
homosexuels sur un spectacle,
											et j'ai vite pensé qu'ils étaient
les personnes les plus gentilles,
											les moins prompts à juger,
que j'aie jamais rencontrées.
											Avoir été un enfant harcelé
											a créé en moi un sentiment d'empathie
											envers la souffrance des autres,
											et il m'est totalement impossible
											de traiter des gens gentils
											d'une autre manière que celle selon
laquelle je voudrais qu'ils me traitent.
											Ce sentiment m'a permis
											de comparer les stéréotypes que l'on
m'avait enseignés pendant mon enfance
											et ces expériences
et interactions réelles.
											Je ne sais pas ce qu'est être homosexuel,
											mais je sais très bien
ce que c'est que d'être jugé
											pour quelque chose hors de mon contrôle.
									",I am the son of a terrorist. Here's how I chose peace.,Zak Ebrahim,9:10,"Middle East,TED Books,peace,terrorism,violence"
