fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
"
											J'avais pensé commencer par vous dire ou vous montrer quelles étaient les personnes qui avaient démarré le JPL [Jet Propulsion Lab].
											Quand ils étaient enfants,
											ils étaient du genre très imaginatifs, très aventureux,
											lorsqu'ils étaient au Caltech et essayaient de mélanger des produits chimiques
											pour voir lequel explosait le plus fort.
											Je ne vous recommande pas de faire la même chose.
											Bien entendu, ils ont fait sauter une cabane, et le Caltech leur a dit,
											bon, vous, allez dans l'Arroyo et faites tous vos tests là-bas.
									","
											I thought I'd start with telling you or showing you the people who started [Jet Propulsion Lab].
											When they were a bunch of kids,
											they were kind of very imaginative, very adventurous,
											as they were trying at Caltech to mix chemicals
											and see which one blows up more.
											Well, I don't recommend that you try to do that now.
											Naturally, they blew up a shack, and Caltech, well, then,
											hey, you go to the Arroyo and really do all your tests in there.
									","
											Sizlere JPL [Jet İtiş Laboratuvarı]'nı başlatan insanları tanıtarak başlamak istiyorum.
											Onlar daha küçük birer çocukken,
											çok hayalperest, maceraperest çocuklardı,
											okulda kimyasalları karıştırıp
											hangisinin daha çok patlama yaratacağını görmeye çalışırlardı.
											Tabii, şuan bunu denemenizi tavsiye etmiyorum.
											Doğal olarak, bir barakayı havaya uçurdular, madem öyle,
											İşin özü, Arroyo'ya gider, bütün testlerinizi orada yaparsınız.
									","
											Zuerst möchte ich Ihnen die Personen zeigen, die das Jet Propulsion Lab gegründet haben.
											Als sie Kinder waren,
											besaßen sie eine große Vorstellungskraft und waren sehr abenteuerlustig,
											als sie am Caltech Chemikalien mischten
											um herauszufinden, welche besser explodieren.
											Ich empfehle Ihnen das nicht nachzumachen.
											Logischerweise jagten sie einen Schuppen in die Luft und dann sagte Caltech:
											Hey, geht nach Arroyo und führt die Tests dort durch.
									","
											Creo que comenzaré hablándoles sobre las personas que iniciarion [el Laboratorio de Propulsión a Chorro].
											Cuando eran apenas un grupo de niños,
											eran muy imaginativos y aventureros,
											mientras probaban mezclas químicas en Caltech
											para ver cual hacía más explosiones.
											Bueno, no les recomiendo que traten de hacer eso ahora.
											Naturalmente, ellos volaron una cabaña, y Caltech, bueno, entonces,
											hey, vayan a Arroyo y hagan sus pruebas ahí.
									",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
"
","
","
","
","
",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
"
											Donc, voilà ceux qu'on appelle nos cinq premiers employés
											pendant la pause-café vous voyez, sur place.
											Comme je l'ai dit, c'était des gens aventureux.
											En fait, l'un d'entre eux, qui était en quelque sorte, membre d'une secte
											pas très loin d'ici, à Orange Grove,
											s'est malheureusement fait sauter parce qu'il continuait à mélanger des produits chimiques
											pour essayer de trouver lesquels étaient les meilleurs produits.
											Donc ça vous donne une petite idée
											du genre de personnes qu'on a là-bas.
											On essaye d'éviter de se faire sauter.
									","
											So, that's what we call our first five employees
											during the tea break, you know, in here.
											As I said, they were adventurous people.
											As a matter of fact, one of them, who was, kind of, part of a cult
											which was not too far from here on Orange Grove,
											and unfortunately he blew up himself because he kept mixing chemicals
											and trying to figure out which ones were the best chemicals.
											So, that gives you a kind of flavor
											of the kind of people we have there.
											We try to avoid blowing ourselves up.
									","
											Evet, işte bizim ilk beş çalışanımız diye adlandırdığımız
											çay molasındayken, malum, burada.
											Söylediğim gibi, onlar maceraperest insanlardı.
											Aslında, onlardan biri, buradan çok uzak olmayan Orange Grove bölgesinde
											bir çeşit tarikat üyesi gibi birşeydi
											ve maalesef kendini havaya uçurdu, çünkü kimyasalları karıştırıp duruyordu
											ve hangi kimyasalların en iyi olduğunu bulmaya çalışıyordu.
											Evet, burada ne tür insanların çalıştığına dair,
											bir fikir edinmişsinizdir.
											Kendimizi havaya uçurmamaya çalışıyoruz.
									","
											Das waren also unsere ersten fünf Angestellten,
											die Sie hier bei ihrer Teepause sehen.
											Wie ich bereits sagte, es waren abenteuerlustige Personen.
											Um genau zu sein, war einer von ihnen Mitglied in einer Art Sekte,
											nicht weit weg von hier, in Orange Grove,
											und leider hat er sich selbst in die Luft gesprengt, da er immer weiter Chemikalien mischte
											um herauszufinden, welche die besten Chemikalien waren.
											Das zeigt Ihnen ein wenig,
											um was für eine Art von Personen es sich hier handelt.
											Wir versuchen aber zu vermeiden, uns selbst in die Luft zu sprengen.
									","
											Así es como llamábamos a nuestros primeros 5 empleados
											durante la hora del té, ya saben, aquí.
											Como dije, eran personas aventureras.
											De hecho, uno de ellos, era algo así como parte de un culto
											no muy lejos de aquí en Orange Grove,
											y desafortunadamente se hirió durante una explosión por que seguía haciendo mezclas químicas
											y tratando de descubrir cuales eran los mejores químicos.
											Esto les da alguna idea
											del tipo de personas que tenemos ahí.
											Tratamos de evitar volarnos a nosotros mismos.
									",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
"
","
","
","
","
",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
"
											J'ai pensé vous montrer celle-ci.
											Devinez lequel est un employé du JPL au milieu de ce groupe.
											J'ai essayé de venir habillé comme lui ce matin,
											mais quand je suis sorti, il faisait trop froid,
											et je me suis dit que je ferais mieux de remettre ma chemise.
											Ce qui est important, c'est la raison pour laquelle je voulais montrer cette photo:
											regardez où regardent les autres,
											et regardez où lui regarde.
											Si quelqu'un regarde dans une direction, regardez dans une autre,
											et allez faire quelque chose de différent, vous voyez, comme ça.
											Et en gros c'est ça l'esprit qui anime ce que nous faisons.
									","
											This one I thought I'd show you.
											Guess which one is a JPL employee in the heart of this crowd.
											I tried to come like him this morning,
											but as I walked out, then it was too cold,
											and I said, I'd better put my shirt back on.
											But more importantly, the reason I wanted to show this picture:
											look where the other people are looking,
											and look where he is looking.
											Wherever anybody else looks, look somewhere else,
											and go do something different, you know, and doing that.
											And that's kind of what has been the spirit of what we are doing.
									","
											Bunu size göstermem gerektiğini düşündüm.
											Bu kalabalığın içindeki bir JPL çalışanın hangisi olduğunu tahmin edin bakalım.
											Bu sabah onun gibi gelmeyi denedim,
											fakat çıkar çıkmaz, çok soğuk olduğunu farkettim,
											ve dedimki, en iyisi üstümü tekrar giyeyim.
											Fakat daha önemlisi, bu resimi göstermem istememin sebei:
											diğer insanların nereye baktığına bakın,
											bir de onun nereye baktığına bakın.
											Herkes nereye bakıyorsa, siz başka biryere bakın,
											ve gidip farklı şeyler yapın, bilirsiniz, ve o da bunu yapıyor.
											Ve bu da Yaptığımız işin ruhunun ne çeşit bir şey olduğudur.
									","
											Dieses Foto möchte ich Ihnen zeigen.
											Raten Sie, welcher dieser Männer ein Angestellter des JPL ist.
											Ich wollte heute morgen so wie er hier erscheinen,
											aber als ich das Haus verließ, war es zu kalt,
											und ich sagte mir, ich ziehe besser mein Hemd wieder an.
											Aber wichtiger ist der Grund, warum ich Ihnen dieses Bild zeigen wollte:
											Schauen Sie, wohin all die anderen Personen auf dem Bild sehen
											und wo er hinsieht.
											Wo auch immer die anderen hinsehen, schaue woanders hin
											und mache etwas anders.
											Und das ist so ungefähr die Einstellung von dem, was wir tun.
									","
											Esto creo que se los mostraré.
											Adivinen quien es un empleado de JPL en el centro de esta multitud.
											Quise venir como él esta mañana,
											pero al salir hizo demasiado frio,
											y me dije, mejor me pongo de nuevo la camisa.
											Pero la razón por la que quise mostrarles esta foto:
											vean hacia dónde miran los demás,
											y vean hacia dónde observa él.
											Siempre que alguien mire hacia otro lado,
											y vaya a hacer cosas diferentes, saben, haciendo eso.
											Ese es el típo de espíritu de lo que venimos haciendo.
									",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
"
","
","
","
","
",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
"
											Je vais vous donner une citation de Ralph Emerson
											qu'un de mes collègues a accroché au mur de mon bureau,
											et elle dit: ""N'allez pas où le chemin semble mener.
											Allez plutôt là où il n'y a pas de chemin, et laissez une piste.""
											Et c'est ce que je vous recommande à tous :
											regardez ce que tout le monde fait, ce qu'ils font;
											faites quelque chose de complètement différent.
											N'essayez pas d'améliorer légèrement ce que quelqu'un d'autre fait,
											parce que ça ne vous mènera pas bien loin.
									","
											And I want to tell you a quote from Ralph Emerson
											that one of my colleagues, you know, put on my wall in my office,
											and it says, ""Do not go where the path may lead.
											Go instead where there is no path, and leave a trail.""
											And that's my recommendation to all of you:
											look what everybody is doing, what they are doing;
											go do something completely different.
											Don't try to improve a little bit on what somebody else is doing,
											because that doesn't get you very far.
									","
											Sizlere meslektaşım Ralph Emerson'dan bir alıntı yapmak istiyorum
											ofisimin duvarında asılı,
											der ki,""Yolun seni götürebileceği yerlere gitme.
											Aksine yol olmayan bir yere git, ve ardında bir iz bırak.""
											Ve benim hepinize tavsiyem:
											herkesin neler yaptığına bakın, her ne yapıyorlarsa;
											gidip tamamen farklı birşey yapın.
											Başka birinin yaptığı işi biraz geliştirmeye çalışmayın,
											çünkü bu sizi fazla ileriye taşımaz.
									","
											Ich möchte Ihnen ein Zitat von Ralph Emerson vortragen,
											das einer meiner Kollegen an die Wand in meinem Büro gehängt hat,
											das besagt: ""Geh nicht dorthin, wohin der Pfad dich führt.
											Gehe stattdessen dorthin, wo es keinen Pfad gibt, und hinterlasse eine Spur.""
											Und das möchte ich Ihnen allen empfehlen:
											Schauen Sie, was alle anderen machen
											und machen Sie etwas komplett anderes.
											Versuchen Sie nicht, das, was andere tun, ein wenig zu verbessern,
											denn das bringt Sie nicht sehr weit.
									","
											Quisiera decirles una cita de Ralph Emerson
											que uno de mis colegas colocó en una pared de mi oficina,
											y dice, ""No vayas a dónde el camino lleva.
											Ve hacia donde no hay camino y deja tu huella"".
											Esa es mi recomendación para todos ustedes:
											observen lo que todos hacen, lo que están haciendo;
											y vayan a hacer algo completamente diferente.
											No traten de mejorar ni un poco lo que alguien más está haciendo,
											por que eso no los llevará muy lejos.
									",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
"
","
","
","
","
",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
"
											Dans les premiers temps nous travaillions beaucoup sur les fusées,
											mais on faisait aussi beaucoup la fête, vous savez.
											D'ailleurs voilà une de nos soirées, il y a quelques années.
											Mais il y a eu un gros changement il y a environ 50 ans,
											quand Spoutnik a été lancé. Nous avons lancé le premier satellite américain,
											c'est celui que vous voyez là sur la gauche.
											Et là on a fait un virage à 180 degrés:
											nous sommes passés d'un labo sur les fusées à un labo d'exploration.
											Ça s'est fait sur une période de deux ou trois ans,
											et maintenant nous sommes l'organisation numéro un,
											qui explore l'espace en votre nom à tous.
									","
											In our early days we used to work a lot on rockets,
											but we also used to have a lot of parties, you know.
											As you can see, one of our parties, you know, a few years ago.
											But then a big difference happened about 50 years ago,
											after Sputnik was launched. We launched the first American satellite,
											and that's the one you see on the left in there.
											And here we made 180 degrees change:
											we changed from a rocket house to be an exploration house.
											And that was done over a period of a couple of years,
											and now we are the leading organization, you know,
											exploring space on all of your behalf.
									","
											İlk günlerimizde roketler üzerinde çok çalışırdık,
											ama ayrıca bol bol parti yapıyorduk, bilirsiniz.
											Görüyorsunuz, birkaç yıl önceki bir eğlencemiz.
											Fakat yaklaşık 50 yıl önce Sputnik'in fırlatılmasının ardından,
											büyük bir değişim yaşandı. ilk Amerikan uydusunu fırlattık,
											şurada solda görebilirsiniz.
											Burada tam 180 derecelik bir dönüş yaptık:
											Bir roket evinden araştırma evine dönüştük.
											Ve bu birkaç yıl içerisinde yapıldı.
											bildiğiniz gibi şuan önde gelen organizasyonuz, bilirsiniz
											hepinizin adınıza uzayı keşfediyoruz.
									","
											In unserer Anfangszeit arbeiteten wir oft an Raketen,
											aber wissen Sie, wir haben auch jede Menge Parties gehabt.
											Hier sehen Sie eine unserer Parties von damals.
											Aber vor etwa 50 Jahren gab es dann einen großen Unterschied,
											nachdem Sputnik gestartet wurde. Wir haben den ersten amerikanischen Satelliten gestartet,
											das ist der, den Sie hier links sehen können.
											Und da vollzogen wir eine Kehrtwende:
											Wir verlagerten den Fokus von Raketen zu Forschung.
											Das geschah über mehrere Jahre hinweg
											und heute sind wir die führende Organisation
											und erforschen für Sie alle den Weltraum.
									","
											En nuestra juventud solíamos trabajar mucho con cohetes,
											pero también solíamos tener muchas fiestas.
											Como pueden ver, una de nuestras fiestas, hace unos años.
											Pero entonces una gran diferencia ocurrió hace 50 años,
											después de que se lanzara el Sputnik. Nosotros enviamos el primer satélite americano,
											y ese el que ustedes pueden ver a la izquierda aquí.
											y aquí hicimos un cambio de 180 grados:
											Cambiamos de una casa de cohetes a una casa de exploración.
											Y eso ocurrió durante un periodo de un par de años,
											y ahora somos la empresa lider, saben,
											explorando el espacio en su nombre.
									",The story behind the Mars Rovers,Charles Elachi,28:17,"Planets,design,exploration,physics,robots,science,space,technology,solar system,Mars,Best of the Web"
