es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
"
											¿Cuál será el futuro del aprendizaje?
									","
											Qual será o futuro da aprendizagem?
									","
											Öğrenmenin gelecekte konumu ne olacak?
									","
											What is going to be the future of learning?
									","
											Comment va-t-on enseigner dans le futur ?
									","
											Wie sieht die Zukunft des Lernens aus?
									",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
"
","
","
","
","
","
",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
"
											Yo tengo un plan,
											pero para que pueda contarles el plan,
											debo contarles una historia
											que prepara el escenario.
									","
											Eu tenho um plano,
											mas para eu vos poder dizer 
qual é esse plano,
											preciso de vos contar
uma pequena história,
											que estabelece o contexto.
									","
											Bu konuda benim bir planım var.
											Fakat bu planın ne olduğunu anlatmam için size
											ortama zemin hazırlayan
											küçük bir hikaye anlatmam gerekiyor.
									","
											I do have a plan,
											but in order for me to tell you what that plan is,
											I need to tell you a little story,
											which kind of sets the stage.
									","
											J'ai une idée,
											mais pour vous dévoiler mon idée,
											je dois vous raconter une histoire
											pour planter le décor.
									","
											Ich habe einen Plan,
											aber damit ich Ihnen den Plan erläutern kann,
											muss ich Ihnen eine kleine Geschichte erzählen,
											die den Hintergrund erklärt.
									",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
"
","
","
","
","
","
",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
"
											Intenté averiguar
											de dónde procede el tipo de enseñanza
que ofrecemos en las escuelas,
											¿de dónde procede?
											Podemos remontarnos al pasado,
											pero si nos fijamos en 
la forma actual de enseñar,
											es bastante fácil darse cuenta 
de su procedencia.
											Data de unos 300 años
											y procede del último
											y más grande de los imperios.
[""El Imperio Británico""]
											Imagínense intentar 
controlar el espectáculo,
											intentar controlarlo en todo el planeta,
											sin computadoras, sin teléfonos,
											con datos manuscritos en papel
											y trasladados en barco.
											Pero los victorianos 
de verdad lo hicieron.
											Lo que hicieron fue increíble.
											Crearon una computadora global
											compuesta de personas.
											Hasta hoy aún está con nosotros.
											Se llama 
máquina administrativa burocrática.
											A fin de que esa máquina funcione,
											se necesitan muchas personas.
											Montaron otra máquina para 
producir esas personas:
											la escuela.
											Las escuelas producirían gente
											que luego se convertirían en partes
											de la máquina administrativa burocrática.
											Éstas deben ser idénticas entre sí.
											Y deben saber tres cosas:
											buena caligrafía, 
porque los datos se escriben a mano;
											leer
											y multiplicar,
											dividir, sumar y restar mentalmente.
											Deben ser tan idénticos que 
si eligen a alguien de Nueva Zelanda
											y lo envían a Canadá
											instantáneamente podrá funcionar.
											Los victorianos fueron grandes ingenieros.
											Diseñaron un sistema tan sólido
											que hasta hoy en día nos acompaña,
											produciendo continuamente 
personas idénticas
											para una máquina que ya no existe.
											El imperio ya no existe,
											así que, ¿qué hacemos con ese diseño
											que produce personas idénticas?
											y, ¿qué haremos después
											si no vamos a volver a usarlo?
									","
											Tentei olhar para
											o tipo de aprendizagem que 
praticamos nas escolas,
											de onde é que veio?
											Podem olhar para o passado longínquo,
											mas se olharem para educação de hoje 
do modo como é,
											é bastante fácil de perceber de onde veio.
											Veio há cerca de 300 anos,
											e veio do último
											e maior dos impérios deste planeta. 
[""O Império Britânico""]
											Imaginem tentar dirigir o espetáculo,
											tentar governar o planeta inteiro,
											sem computadores, sem telefones,
											com dados manuscritos em pedaços de papel,
											e viajar em navios.
											Mas os vitorianos fizeram-no, de facto.
											O que fizeram foi incrível.
											Eles criaram um computador global
											feito de pessoas.
											Ainda está connosco hoje.
											Chama-se a máquina burocrática
administrativa.
											Para se ter essa máquina a funcionar
											precisa-se de muitas e muitas pessoas.
											Fizeram outra máquina para 
produzir essas pessoas:
											a escola.
											As escolas produziriam as pessoas
											que se tornariam partes da
											máquina burocrática administrativa.
											Elas devem ser idênticas umas às outras.
											Devem saber três coisas:
											Têm que ter uma boa caligrafia, 
porque os dados são manuscritos;
											devem ser capazes de ler;
											e devem ser capazes
de fazer a multiplicação,
											divisão, adição e subtração, de cabeça.
											Têm que ser tão idênticas que se poderia 
escolher uma da Nova Zelândia
											e embarcá-la para o Canadá
											e estaria instantaneamente funcional.
											Os vitorianos eram grandes engenheiros.
											Engendraram um sistema 
que era tão robusto
											que está connosco até hoje,
											continuamente a produzir pessoas idênticas
											para uma máquina que já não existe.
											O império já se foi,
											então o que estamos fazer
com aquele modelo
											que produz estas pessoas idênticas,
											e o que vamos fazer a seguir
											se alguma vez vamos fazer mais 
qualquer coisa com isso?
									","
											Okulda öğrendiğimiz tarzda eğitimin
											olduğu yöne bakmaya çalıştım.
											Bu eğitim anlayışı nereden geldi?
											Ve geçmişe, çok eskilere bakabilirsiniz,
											fakat günümüzdeki öğretimin haline bakacak olursanız
											nereden geldiğini anlamak hiç de zor değil.
											300 yıl önce,
											dünyadaki son ve en büyük
											imparatorluklardan biri olan Büyük Britanya'da ortaya çıktı.
											Bir gösteriyi
											tüm gezegeni
											bilgisayar olmadan, telefon olmadan
											elle kağıt parçalarına yazılan bilgilerle
											ve gemilerle seyahat ederek yönetmeye çalıştığınızı hayal edin.
											Viktoryan dönemindeki insanlar bunu gerçekten başardı.
											Yaptıkları şey hayranlık uyandırıcıydı.
											İnsanlardan oluşan
											küresel bir bilgisayar yarattılar.
											Aslında bugün bu hala bizimle.
											Adı da bürokratik yönetim makinesi.
											Bu makineyi çalıştırmak için
											çok ama çok insana ihtiyacınız var.
											Bu insanları üretebilmek için başka bir makine daha yarattılar.
											okul.
											Okullar
											daha sonra bu bürokratik yönetim makinesinin
											parçaları olacak insanları üretecekti.
											Birbirileriyle aynı olmalıydılar.
											Üç şeyi kesinlikle bilmeleri gerekiyordu.
											Güzel el yazıları olmalıydı, çünkü bilgi el yazısıyla aktarılıyordu;
											okuyabilmeleri gerekiyordu;
											ve zihinden çarpma
											bölme, toplama ve çıkarma yapabilmeleri gerekiyordu.
											O kadar benzer olmalıydılar ki Yeni Zellanda'dan birini alıp
											Kanada'ya gönderdiğiniz zaman
											anında işe yarar olmalıydı.
											Viktoryanlar harika mühendislerdi.
											Öylesine dirençli bir sistem inşa ettiler ki
											bu sistem bugün hâlâ bizimle
											durmaksızın, artık var olmayan bir makine için
											birbirinin eşi insanlar üretiyor.
											İmparatorluk bitti.
											Peki, birbirine benzer insanlar üreten
											bu tasarımla ne yapıyoruz?
											ve şayet bu tasarımla yapılabilecek başka bir şey varsa
											onunla bundan sonra ne yapacağız?
									","
											I tried to look at
											where did the kind of learning we do in schools,
											where did it come from?
											And you can look far back into the past,
											but if you look at present-day schooling the way it is,
											it's quite easy to figure out where it came from.
											It came from about 300 years ago,
											and it came from the last
											and the biggest of the empires on this planet. [""The British Empire""]
											Imagine trying to run the show,
											trying to run the entire planet,
											without computers, without telephones,
											with data handwritten on pieces of paper,
											and traveling by ships.
											But the Victorians actually did it.
											What they did was amazing.
											They created a global computer
											made up of people.
											It's still with us today.
											It's called the bureaucratic administrative machine.
											In order to have that machine running,
											you need lots and lots of people.
											They made another machine to produce those people:
											the school.
											The schools would produce the people
											who would then become parts of the
											bureaucratic administrative machine.
											They must be identical to each other.
											They must know three things:
											They must have good handwriting, because the data is handwritten;
											they must be able to read;
											and they must be able to do multiplication,
											division, addition and subtraction in their head.
											They must be so identical that you could pick one up from New Zealand
											and ship them to Canada
											and he would be instantly functional.
											The Victorians were great engineers.
											They engineered a system that was so robust
											that it's still with us today,
											continuously producing identical people
											for a machine that no longer exists.
											The empire is gone,
											so what are we doing with that design
											that produces these identical people,
											and what are we going to do next
											if we ever are going to do anything else with it?
									","
											J'ai cherché
											d'où venait la façon
											dont on enseigne à l'école.
											Vous pouvez revenir loin dans le temps,
											mais si vous regardez la façon dont on enseigne aujourd'hui
											c'est assez facile de comprendre d'où cela vient.
											Cela remonte à 300 ans,
											et cela vient du dernier
											et du plus grand des empires de cette planète. [« L'Empire Britannique »]
											Imaginez devoir tout faire fonctionner,
											et devoir diriger la planète,
											sans ordinateur, sans téléphone,
											où tout était écrit à la main sur du papier,
											et envoyé par bateau.
											Les Britanniques de l'ère Victorienne ont réussi.
											Ce qu'ils ont fait est incroyable.
											Ils ont crée une sorte d'ordinateur planétaire
											à partir d'êtres humains.
											Et il existe toujours aujourd'hui.
											Cela s'appelle la machine bureaucratique administrative.
											Pour faire fonctionner cette machine,
											il vous faut énormément de personnes.
											Ils ont donc créé une autre machine pour former ces personnes :
											l'école.
											Les écoles qui formeront les personnes
											qui feront alors fonctionner
											cette machine bureaucratique.
											Ils doivent tous être identiques.
											Ils doivent savoir faire trois choses :
											Ils doivent savoir écrire correctement car tout est écrit à la main ;
											ils doivent savoir lire,
											et ils doivent être capables de multiplier,
											diviser, additionner et soustraire mentalement.
											Ils doivent être parfaitement identiques afin qu'il soit possible qu'un Néo-Zélandais
											envoyé au Canada
											soit directement opérationnel.
											Les Britanniques étaient de grands ingénieurs.
											Ils ont créé un système si solide
											qu'on l'utilise toujours aujourd'hui,
											et qu'il continue à former des gens identiques
											pour un système qui n'existe plus.
											L'Empire n'existe plus,
											alors pourquoi utilisons-nous toujours ce système
											qui forme ces clones,
											et qu'allons-nous faire maintenant
											si on veut faire autre chose de ce système ?
									","
											Ich wollte wissen,
											woher die Art des Lernens rührt,
											die wir heute in der Schule vorfinden.
											Und man kann weit in die Vergangenheit schauen,
											aber wenn man sich die derzeitige 
Schulausbildung ansieht,
											kann man relativ leicht 
erkennen, woher sie kommt.
											Sie entstand vor etwa 300 Jahren
											und stammt aus dem letzten
											und größten Imperium dieses Planten. 
[""Das Britische Empire""]
											Stellen Sie sich vor, 
Sie wollen den Laden schmeißen,
											Sie wollen den gesamten Planeten regieren –
											ohne Computer, ohne Telefone,
											mit handgeschriebenen Daten auf Papier
											und dem Schiff als Transportmittel.
											Aber die Viktorianer konnten es.
											Sie schafften Erstaunliches.
											Sie erschufen einen globalen Computer
											aus Menschen.
											Und er existiert bis heute.
											Er heißt bürokratischer Verwaltungsapparat.
											Um den Apparat zum Laufen zu bringen,
											braucht man viele, viele Menschen.
											Sie erschufen einen weiteren Apparat, 
um diese Menschen zu produzieren:
											die Schule.
											Die Schulen sollten die Menschen produzieren,
											die dann Teil des bürokratischen 
Verwaltungsapparats
											werden sollten.
											Sie müssen identisch sein.
											Sie müssen drei Dinge können:
											Sie müssen eine gute Handschrift haben, 
denn es sind handschriftliche Daten;
											sie müssen lesen können;
											und sie müssen Multiplikation,
											Division, Addition und Subtraktion 
im Kopf beherrschen.
											Sie müssen so identisch sein, dass man 
einen aus Neuseeland nehmen
											und nach Kanada schicken könnte
											und er würde sofort funktionieren.
											Die Viktorianer waren großartige Ingenieure.
											Sie bauten ein System, das so robust war,
											dass es heute noch existiert
											und immer noch identische Menschen 
für einen Apparat produziert,
											den es nicht mehr gibt.
											Das Empire ist Geschichte.
											Was machen wir also mit diesem Design,
											das diese identischen Menschen produziert,
											und was machen wir als Nächstes,
											wenn wir überhaupt jemals 
etwas anderes damit machen?
									",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
"
","
","
","
","
","
",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
"
											[""Las escuelas como 
las conocemos están obsoletas""]
									","
											[""As escolas, tal como as conhecemos, 
estão obsoletas""]
									","
											["" Bildiğimiz halleriyle okulların modası geçti""]
									","
											[""Schools as we know them are obsolete""]
									","
											[« L'école, telle qu'on la connaît aujourd'hui est dépassée »]
									","
											[""Schulen, wie wir sie kennen, sind überholt""]
									",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
"
","
","
","
","
","
",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
"
											Ese es un comentario bastante fuerte.
											Dije que las escuelas, como las 
conocemos ahora, están obsoletas.
											No digo que sean inservibles.
											Está muy de moda decir que
el sistema educativo es inservible.
											No lo es. Está maravillosamente 
construido.
											Es solo que ya no lo necesitamos. 
Está anticuado.
											¿Qué tipo de trabajos
tenemos hoy en día?
											Los empleados ahora
son las computadoras.
											Hay miles en cada oficina.
											Y hay personas que dirigen los equipos
											para realizar su trabajo de oficina.
											Esas personas no necesitan escribir 
maravillosamente a mano.
											Tampoco multiplicar cifras mentalmente.
											Necesitan ser capaces de leer.
											De hecho, deben poder 
leer con sensatez.
									","
											Esse é um comentário bastante forte.
											Eu disse que as escolas, tal como
as conhecemos agora, são obsoletas.
											Não estou a dizer
que não funcionam.
											É muito habitual dizer que 
o sistema educacional não funciona.
											Funciona.
Está maravilhosamente construído.
											Apenas já não precisamos daquilo. 
Está desatualizado.
											Quais são os tipos de empregos
que temos hoje?
											Bem, os escriturários são os computadores.
											Eles estão ali aos milhares
em cada escritório.
											E há pessoas que orientam
esses computadores
											para fazer os seus trabalhos
administrativos.
											Essas pessoas não precisam 
de ter uma bela caligrafia.
											Não precisam da capacidade de 
multiplicar números, de cabeça.
											Elas precisam é de saber ler.
											De facto, precisam de ser capazes 
de ler com discernimento.
									","
											Bayağı iddiali bir yorum.
											Ben şimdi bildiğimiz halleriyle okulların modası geçti dedim.
											Bozuk olduklarını söylemedim.
											Eğitim sisteminin bozuk olduğunu söylemek modaya daha uygun.
											Aslında bozuk değil. Harika bir şekilde inşa edilmiş.
											Sadece artık onlara ihtiyacımız yok. Hükmü kalmadı.
											Bugün ne tarz işler mevcut?
											Katipler artık bilgisayarlar.
											Her ofiste binlerce var.
											ve üstelik bu bilgisayarlara yol gösteren
											ve onların katiplik işlerini yapmasını sağlayan insanlar var.
											Bu insanların güzel yazı yazma yeteneklerinin olmasına gerek yok.
											Zihinden sayıları çarpabilmeye de ihtiyaç duymazlar.
											Okuyabilir olmaları gerekli.
											Aslında sezerek okuyabilmeleri gerekiyor.
									","
											So that's a pretty strong comment there.
											I said schools as we know them now, they're obsolete.
											I'm not saying they're broken.
											It's quite fashionable to say that the education system's broken.
											It's not broken. It's wonderfully constructed.
											It's just that we don't need it anymore. It's outdated.
											What are the kind of jobs that we have today?
											Well, the clerks are the computers.
											They're there in thousands in every office.
											And you have people who guide those computers
											to do their clerical jobs.
											Those people don't need to be able to write beautifully by hand.
											They don't need to be able to multiply numbers in their heads.
											They do need to be able to read.
											In fact, they need to be able to read discerningly.
									","
											C'est une remarque assez brutale.
											J'ai dit que les écoles telles qu'elles sont aujourd'hui sont dépassées.
											Je ne dis pas qu'elles ne fonctionnent plus.
											C'est à la mode de dire que le système éducatif ne marche plus.
											Il n'est pas en panne. Il est merveilleusement construit.
											C'est juste que l'on n'en a plus besoin aujourd'hui. Il est périmé.
											Quels sont les métiers d'aujourd'hui ?
											Eh bien, les employés sont les ordinateurs.
											Il y en a des milliers dans chaque entreprise.
											Et des employés utilisent ces ordinateurs
											pour effectuer leur travail.
											Ces personnes n'ont pas besoin de savoir bien écrire à la main.
											Ils n'ont pas besoin de faire des calculs mentaux.
											Ils ont besoin de savoir lire.
											Ils ont surtout besoin d’être des lecteurs avertis.
									","
											Das ist ein ziemlich heftiger Kommentar.
											Ich sagte: Schulen, wie wir sie 
heute kennen, sind überholt.
											Ich sage nicht, dass sie kaputt sind.
											Es ist ziemlich modern, das Bildungssystem 
als kaputt zu bezeichnen.
											Es ist nicht kaputt. Es ist 
eine wunderbare Konstruktion.
											Wir brauchen es nur nicht mehr. 
Es ist veraltet.
											Welche Berufe üben wir heute aus?
											Nun, die Beamten sind die Computer.
											Es gibt Tausende in jedem Büro.
											Und es gibt Menschen, 
die diese Computer bedienen,
											um ihre Beamtentätigkeit auszuüben.
											Diese Menschen müssen keine 
schöne Handschrift mehr haben.
											Sie müssen keine Zahlen 
mehr im Kopf multiplizieren.
											Sie müssen wohl lesen können.
											Sie müssen sogar kritisch lesen können.
									",Build a School in the Cloud,Sugata Mitra,22:31,"TED Prize,technology,code,education"
