es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
"
											El más grande y
											perfecto tsunami
											se cierne sobre nosotros.
											Esta tormenta perfecta
											está creando una triste realidad, 
una realidad cada vez más sombría,
											y nos enfrentamos a esa realidad
											con la plena convicción
											de que podemos resolver 
nuestros problemas con la tecnología
											y eso es muy comprensible.
											Bien, esta tormenta perfecta 
a la que nos enfrentamos
											es el resultado del 
aumento de la población,
											elevándose hacia los 
10 mil millones de personas;
											el suelo se está volviendo desértico
											y, por supuesto, 
el clima está cambiando.
									","
											A mais maciça
											e perfeita tempestade de tsunami
											está sobre nós.
											Esta tempestade perfeita
											está a construir uma realidade cruel,
uma realidade crescentemente cruel,
											e somos confrontados com esta realidade
											agarrados à crença
											de que podemos resolver os problemas
através da tecnologia.
											Isso é muito compreensível.
											Esta tempestade perfeita que enfrentamos
											resulta do contínuo aumento populacional,
											que ascende para as 10 mil milhões de pessoas.
											A terra está a transformar-se em deserto,
											e, claro está, a alteração climática.
									","
											En muazzam tsunami
											mütiş fırtına
											üzerimize çörekleniyor.
											Bu müthiş fırtına
											çok acı bir gerçeği, giderek acılaşan bir gerçeği,
											ortaya çıkarıyor ve bizler bu gerçekle yüzleşirken
											teknoloji ile sorunlarımızı
											çözeceğimize olan inancımız tam,
											ki bu da anlaşılabilir.
											Yüzleştiğimiz bu mütiş fırtına
											10 milyara doğru yaklaşmakta olan
											ve giderek artan nüfusun,
											toprağın çöle dönüşmesinin
											ve şüphesiz, iklim değişikliğinin sonucudur.
									","
											The most massive
											tsunami perfect storm
											is bearing down upon us.
											This perfect storm
											is mounting a grim reality, increasingly grim reality,
											and we are facing that reality
											with the full belief
											that we can solve our problems with technology,
											and that's very understandable.
											Now, this perfect storm that we are facing
											is the result of our rising population,
											rising towards 10 billion people,
											land that is turning to desert,
											and, of course, climate change.
									","
											La tempête la plus
											massive et parfaite
											est en train de foncer sur nous.
											Cette tempête parfaite
											est en train de créer une sombre réalité, 
une réalité de plus en plus sombre,
											et nous faisons face à cette réalité
											avec la pleine conviction
											que nous pouvons résoudre nos problèmes avec la technologie,
											et c'est tout à fait compréhensible.
											Cette tempête parfaite à laquelle nous faisons face
											est le résultat de l'augmentation de la population
											qui atteindra les 10 milliards d'êtres humains,
											des territoires qui se transforment en désert,
											et, évidemment, du changement climatique.
									","
											Wie eine Tsunami
											stürzt eine der größten
											Katastrophen über uns herein.
											Diese Katastrophe
											gipfelt in einer immer
grausameren Realität.
											Wir begegnen 
dieser Realität
											in vollem Glauben,
											dass wir unsere Probleme 
mit Technik lösen können,
											was durchaus verständlich ist.
											Diese bevorstehende Katastrophe kann
											auf unsere wachsende Bevölkerung,
											die bald 10 Milliarden Menschen erreicht,
											auf Wüstenbildung und natürlich
											den Klimawandel zurückgeführt werden.
									",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
"
","
","
","
","
","
",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
"
											Ahora no hay duda 
de eso, en absoluto:
											sólo resolveremos el problema
											de sustituir los combustibles
fósiles con la tecnología.
											Pero los combustibles fósiles, 
carbono y gas,
											no son en absoluto las única cosa
											que está causado 
el cambio climático.
									","
											Agora, não há dúvidas:
											só solucionaremos o problema
											de substituir os combustíveis fósseis
com a tecnologia.
											Mas os combustíveis fósseis, o carbono
— o carvão e o gás —
											não são de modo algum a única coisa
											que causa a alteração climática.
									","
											Artık hiç kuşkumuz kalmamıştır:
											bu sorunu yalnız bir şekilde çözebiliriz
											fosil yakıtlar yerine teknolojiyi devreye sokarak.
											Ancak fosil yakıtlar—karbon, kömür, gaz—
											hiç bir şekilde iklim değişikliğinin
											tek sorumlusu değildir.
									","
											Now there's no question about it at all:
											we will only solve the problem
											of replacing fossil fuels with technology.
											But fossil fuels, carbon — coal and gas —
											are by no means the only thing
											that is causing climate change.
									","
											Il ne fait désormais aucun doute :
											nous résoudrons seulement le problème
											de remplacer les combustibles fossiles avec la technologie.
											Mais les combustibles fossiles, carbone — charbon et gaz —
											sont loin d'être les seules choses
											qui contribuent au changement climatique.
									","
											Es gibt keinen Zweifel mehr:
											Nur mit Hilfe der Technik lösen wir
											das Problem, fossile Brennstoffe zu ersetzen.
											Aber fossile Brennstoffe, 
Kohlenstoff – Kohle und Gas –
											sind bei weitem nicht
											die einzigen Ursachen 
für den Klimawandel.
									",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
"
","
","
","
","
","
",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
"
											La desertificación
											es una forma elegante de decir que 
el suelo se está volviendo un desierto
											y esto sólo pasa
											cuando creamos demasiados 
terrenos baldíos.
											No hay otra causa.
											Tengo la intención de enfocarme
											en la mayoría de los terrenos del mundo
que se están volviendo desérticos.
									","
											""Desertificação""
											é um eufemismo para designar
terra que se transforma em deserto,
											e isso somente ocorre
											quando criamos demasiada terra nua.
											Não há outra causa.
											Eu pretendo chamar a atenção
											que a maioria das terras do mundo
se estão a transformar em deserto.
									","
											Çölleşme, çöle dönüşen
											toprağı tanımlamak için kullandığımız süslü bir kelimedir,
											ve bu ancak çok fazla çıplak zemin
											yarattığımız zaman meydana gelir.
											Başka bir sebebi yoktur.
											Ve dünyanın bir çok yerinde toprağın
											çölleşmesine dikkatinizi çekmek istiyorum.
									","
											Desertification
											is a fancy word for land that is turning to desert,
											and this happens only when
											we create too much bare ground.
											There's no other cause.
											And I intend to focus
											on most of the world's land that is turning to desert.
									","
											La désertification
											est un joli mot pour les terres qui se transforment en désert,
											ça n'arrive que lorsque
											nous créons des sols trop nus.
											Il n'y a pas d'autres causes.
											Je vais me concentrer
											sur la plupart des terres qui se transforment en désert.
									","
											Desertifikation
											ist das neue Schlagwort 
für Wüstenbildung.
											Dazu kommt es nur, 
wenn wir zu viel
											vegetationslosen Boden verursachen.
											Das ist die einzige Ursache.
											Ich konzentriere mich
											auf den größten Teil der Erdoberfläche, 
der zur Wüste wird.
									",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
"
","
","
","
","
","
",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
"
											Pero tengo un sencillo 
mensaje para ustedes
											que ofrece más esperanza 
de la que puedan imaginar.
											Contamos con ambientes
											en donde la humedad está 
garantizada durante todo el año.
											En esos lugares es casi imposible
											crear grandes áreas de terreno baldío.
											No importa lo que se haga, la 
naturaleza los cubre rápidamente.
											Y tenemos ambientes
											en los que tenemos 
meses de humedad
											seguidos por meses de sequía
											y ahí es donde está 
ocurriendo la desertificación.
											Afortunadamente, con 
la tecnología espacial actual,
											podemos verlo desde el espacio
											y cuando lo hacemos, se pueden 
ver las proporciones bastante bien.
											Generalmente, lo que está en verde
											no está en proceso de desertificación,
											y lo que está en marrón sí lo está,
											y estas son por mucho las áreas 
más grandes de la Tierra.
											Aproximadamente dos tercios, diría yo, del
mundo está en proceso de desertificación.
									","
											Mas para vocês,
tenho uma mensagem muito simples
											que oferece mais esperança
do que podem imaginar.
											Existem ambientes
											em que a humidade é garantida
durante todo o ano.
											Nesses, é quase impossível
											criar grandes áreas vastas de terra nua.
											Não importa o que se faça,
a natureza vai cobri-la rapidamente.
											E existem ambientes
											onde se têm meses de humidade
											e depois meses de aridez,
											e é aí que ocorre a desertificação.
											Felizmente, com a atual
tecnologia espacial,
											podemos observar o mundo
a partir do espaço,
											e quando o fazemos, podemos ver
as proporções relativamente bem.
											Geralmente, o que se vê em verde
não está a desertificar
											e o que aparece castanho, está.
											Estas são de longe
as maiores áreas da Terra.
											Aproximadamente dois terços da Terra
está a desertificar, diria eu.
									","
											Ancak size çok basit bir mesajım var,
											bu mesaj, hayal edebileceğinizden daha çok umut barındırıyor.
											Yıl boyu sürekli nemli kalması garantilenmiş
											bölgelere sahibiz, öyle ki
											buralarda geniş çıplak alanlar oluşturmak
											neredeyse imkansızdır.
											Ne yaparsanız yapın, doğa derhal kendini toparlar
											ve öyle ortamlar vardır ki
											aylarca süren nemi takiben
											aylar boyu kuraklık çeker,
											işte buralarda çölleşme meydana gelir.
											Şansımıza, günümüzün uzay teknolojisi,
											dünyaya uzaydan bakmamızı sağlıyor.
											Uzaydan baktığımızda, çölleşme oranlarını açıkça görebiliyoruz.
											Genel olarak, burada gördüğünüz yeşil bölgeler
											çölleşmiyor,
											kahverengiler ise çölleşiyor
											ve bunlar açık farkla dünyanın en büyük bölümü anlamına geliyor.
											Tahminimce, dünyanın üçte ikisi çölleşmektedir.
									","
											But I have for you a very simple message
											that offers more hope than you can imagine.
											We have environments
											where humidity is guaranteed throughout the year.
											On those, it is almost impossible
											to create vast areas of bare ground.
											No matter what you do, nature covers it up so quickly.
											And we have environments
											where we have months of humidity
											followed by months of dryness,
											and that is where desertification is occurring.
											Fortunately, with space technology now,
											we can look at it from space,
											and when we do, you can see the proportions fairly well.
											Generally, what you see in green
											is not desertifying,
											and what you see in brown is,
											and these are by far the greatest areas of the Earth.
											About two thirds, I would guess, of the world is desertifying.
									","
											Mais j'ai pour vous un message très simple
											qui offre plus d'espoir qu'on ne peut l'imaginer.
											Nous avons des milieux
											où l'humidité est garantie tout au long de l'année.
											Dans ces milieux, c'est presque impossible
											de créer de grandes étendues de sol nu.
											Peu importe ce que vous faites, la nature le couvre très rapidement.
											Et nous avons des milieux
											où il y a plusieurs mois d'humidité
											suivis par plusieurs mois de sécheresse,
											et c'est dans ces milieux que la désertification apparaît.
											Heureusement, grâce à la technologie spatiale,
											on peut les observer depuis l'espace,
											et en regardant, on peut bien observer les proportions.
											Généralement, ce que vous voyez en vert
											ne se désertifie pas,
											ce que vous voyez en marron si,
											et ce sont de loin les zones les plus vastes sur Terre.
											Je dirais qu'environ les deux-tiers du monde se désertifient.
									","
											Ich habe eine einfache Botschaft,
											die mehr Grund zur Hoffnung gibt, 
als Sie glauben.
											Es gibt Gebiete
											mit garantierter Feuchtigkeit,
das ganze Jahr über.
											In diesen ist es
schier unmöglich,
											große kahle Flächen zu erzeugen.
											Was auch immer Sie tun,
die Natur überdeckt es.
											Und es gibt Gebiete,
											wo den Monaten der Feuchtigkeit
											Monate der Trockenheit folgen,
											und hier kommt es zur Desertifikation.
											Dank der Raumfahrt können wir das
											aus dem Weltall beobachten.
											Dabei sieht man 
die Ausdehnung ziemlich gut.
											Was hier grün erscheint,
											ist keine Desertifikation.
											Was braun erscheint, versteppt.
											Das sind die größten Gebiete der Erde.
											Ich schätze, zwei Drittel der Welt
werden zur Wüste.
									",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
"
","
","
","
","
","
",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
"
											Tomé esta fotografía 
en el desierto Tihama
											mientras caían 25 milímetros
o una pulgada de lluvia.
											Piensen en ello 
como barriles de agua,
											cada uno con 200 litros.
											Más de mil barriles de agua 
cayeron en cada hectárea
											de terreno ese día.
											Al día siguiente, 
el terreno se veía así.
											¿A dónde se fue el agua?
											Parte se dispersó en inundaciones,
											pero la mayor parte de 
lo que empapó el suelo
											sencillamente se evaporó,
											exactamente como sucede en el jardín
											si se deja el suelo descubierto.
											Ahora, debido a que el destino 
del agua y el carbono
											están ligados a la materia 
orgánica del suelo,
											cuando dañamos los suelos, 
emitimos carbono.
											El carbono vuelve a la atmósfera.
									","
											Tirei esta foto no deserto Tihama
											enquanto caíam 25 mm de chuva.
											Pensem em termos de barris de água,
											cada um contendo 200 litros.
											Mais de 1000 barris de água
											caíram sobre cada hectare
de terra nesse dia.
											No dia seguinte, a terra estava assim.
											Para onde foi a água?
											Uma parte foi levada por escorrência
											mas a maior parte da água que se infiltrou
											simplesmente evaporou-se,
											exatamente como acontece no nosso jardim
											se deixarmos a terra descoberta.
											Agora, como o destino da água e o carbono
											está ligado à matéria orgânica do solo,
											quando danificamos os solos,
liberta-se carbono.
											O carbono regressa à atmosfera.
									","
											Bu resmi Tihamah Çölü'nde çektim.
											O sırada yağış miktarı 25 milimetreydi.
											Her biri 200 litre su alan,
											variller cinsinden düşünün.
											O gün bu araziye hektar başına 1.250'i aşkın varil dolusu
											yağmur yağmıştı.
											Ertesi gün, toprak böyle görünüyordu.
											Bütün o sular nereye gitti?
											Bazıları sel olup gitti.
											Ama toprağın çektiği suyun çoğu
											ertesi gün basitçe topraktan buharlaştı gitti,
											tıpkı arka bahçenizi suladığınızda
											toprağın üstünü örtmezseniz olduğu gibi.
											Şimdi, suyun ve karbonun yazgısı
											topraktaki organik maddeye bağlı olduğundan
											toprağa zarar verirsek, topraktaki karbonu kaçırırsınız.
											Karbon atmosfere geri döner.
									","
											I took this picture in the Tihamah Desert
											while 25 millimeters — that's an inch of rain — was falling.
											Think of it in terms of drums of water,
											each containing 200 liters.
											Over 1,000 drums of water fell on every hectare
											of that land that day.
											The next day, the land looked like this.
											Where had that water gone?
											Some of it ran off as flooding,
											but most of the water that soaked into the soil
											simply evaporated out again,
											exactly as it does in your garden
											if you leave the soil uncovered.
											Now, because the fate of water and carbon
											are tied to soil organic matter,
											when we damage soils, you give off carbon.
											Carbon goes back to the atmosphere.
									","
											J'ai pris cette photo dans le désert de Tihamah
											alors que 25 mm - c'est un pouce de pluie — 
étaient en train de tomber.
											Imaginez-le en termes de barils d'eau,
											contenant chacun 200 litres.
											Plus de 1000 barils d'eau sont tombés sur chaque hectare
											de ce terrain ce jour-là.
											Le jour suivant, le terrain ressemblait à ça.
											Où était partie l'eau ?
											Une partie est partie sous forme d'inondation,
											mais la plupart de l'eau qui est tombé sur le sol
											s'est tout simplement évaporée,
											exactement comme dans votre jardin
											si vous laissez le sol à découvert.
											Maintenant, puisque le sort de l'eau et du carbone
											sont liés au matériau organique du sol
											quand on abîme le sol, on libère du carbone.
											Le carbon retourne dans l'atmosphère.
									","
											Dieses Foto entstand
in der Wüste Tihamah,
											als 25 Millimeter Regen fielen.
											Stellen Sie sich 
Wasserfässer
											mit je 200 Litern Inhalt vor.
											Auf jeden Hektar kamen 
über 1.000 Fässer Regen
											an diesem einen Tag.
											Am Tag darauf sah das Land so aus.
											Wohin war das Wasser verschwunden?
											Ein Teil floss an der Oberfläche ab,
											aber das meiste Wasser, 
das in die Erde sickerte,
											verdunstete einfach wieder,
											genauso wie in Ihrem Garten,
											wenn Sie die Erde nicht abdecken.
											Wasser und Kohlendioxid stehen mit
											der organischen Bodensubstanz 
in Wechselwirkung.
											Beuten wir den Boden aus, 
wird Kohlendioxid frei.
											Kohlendioxid geht in die Atmosphäre.
									",How to fight desertification and reverse climate change,Allan Savory,22:19,"agriculture,climate change,green"
