en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
"
											Come on:
											Hasn't everyone here dreamt of flying?
											So why haven't humans flown yet?
									","
											Hadi ama.
											Hepimiz uçabildiğimizi hayal etmedik mi?
											O hâlde neden hâlâ uçamadık?
									","
											La verdad,
											¿no han soñado con volar alguna vez?
											Si es así, ¿por qué los humanos
no lo han hecho todavía?
									","
											Allons !
											N'avez-vous jamais rêvé de voler ?
											Pourquoi les humains n'ont-ils
encore jamais volé ?
									",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
"
","
","
","
",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
"
											I've been obsessed with
learning to fly my whole life.
											I grew up a feral, adopted child
on the northern shore of Lake Ontario,
											following my bricklayer/fisherman
father around.
											I was always fascinated
by things that moved,
											catching small animals,
holding them in my hands,
											feeling the magic of their movement;
											playing with fire,
											thrilled and terrified at
its unrelenting force,
											accidentally burning
my father's barn down —
											just once.
									","
											Hayatım boyunca uçmak konusunda
takıntılı olmuşumdur.
											Ontario Gölü kuzey kıyısında
vahşi evlatlık bir çocuk olarak büyüdüm,
											duvar örme ustası ve balıkçı babamın
sürekli peşindeydim.
											Hareket eden her şey hep ilgimi çekerdi,
											küçük hayvanları yakalamak,
onları elimde tutmak,
											hareketlerinin büyüsünü hissetmek;
											ateşle oynamak,
											ateşin o ihtişamından
hem heyecanlanıp hem de korkunca
											yanlışlıkla babamın ağılını yaktım,
											sadece bir kere.
									","
											Volar ha sido una obsesión toda mi vida.
											Me crie en la costa norte
del lago Ontario.
											Fui una niña salvaje, siempre
detrás de mi padre adoptivo,
											que era albañil y pescador.
											Siempre me fascinó todo
lo que tuviera movimiento.
											Atrapaba animalitos y los ponía en mi mano
											para sentir la magia de sus movimientos.
											Jugaba con fuego,
											maravillada y aterrada
por su fuerza implacable.
											De hecho, incendié sin querer
el cobertizo de mi padre...

											pero solo una vez.
									","
											Depuis toujours, je suis obsédée
par le fait d'apprendre à voler.
											Enfant adoptée et farouche, j'ai grandi
sur le rivage nord du lac Ontario,
											sans quitter mon père,
qui était maçon et pêcheur.
											Tout ce qui bougeait me fascinait.
											J'attrapais des petits animaux
et les prenais dans mes mains,
											ressentant la magie de leurs mouvements.
											Je jouais avec le feu.
											Etant fascinée et terrifiée
par sa puissance implacable,
											j'ai accidentellement incendié
la grange de mon père,
											uniquement une fois.
									",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
"
","
","
","
",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Risas)
									","
											(Rires)
									",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
"
","
","
","
",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
"
											That was my first brush with real danger,
											the fire and my father.
											When I was about eight or nine years old,
I caught a fly in a mason jar.
											Studying that fly, I thought, ""Wow,
											it's changing directions
in midair with acute angles,
											and it's going so fast, it's a blur.
											Why can't we do that? Can we?""
									","
											Asıl tehlikeyle ilk yüz yüze gelişimdi,
											ateş ve babam.
											Sekiz veya dokuz yaşlarındayken
cam kavanozda bir sinek yakaladım.
											Onu incelerken ''Vay be,'' diye düşündüm,
											''Tam ortada sivri manevralarla
yön değiştiriyor
											ve o kadar hızlı ki görüntüsü bulanıyor.
											Biz niye yapamıyoruz? Yapabilir miyiz?''
									","
											Esa fue mi primera experiencia
con un peligro real:
											el fuego y mi padre.
											A los ocho o nueve años, puse
una mosca en un frasco de vidrio.
											Luego de observarla, pensé:
											""Vaya, cambia de dirección 
en pleno vuelo, traza ángulos agudos
											y vuela tan rápido que ni se la ve.
											¿Por qué no podemos hacerlo nosotros?"".
									","
											Ce fut ma première rencontre
avec le vrai danger,
											le feu et mon père.
											Quand j'avais huit ou neuf ans,
j'ai enfermé une mouche dans un bocal.
											Je l'observais en pensant : « Waouw,
											elle change de direction en plein vol,
selon des angles aigus,
											si vite que c'est imperceptible.
											Pourquoi ne pouvons-nous pas
faire ça ? Pourquoi pas ? »
									",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
"
","
","
","
",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
"
											Everywhere I looked,
there were things moving.
											And these things moved
with their very own causal rhythms,
											their very own mechanistic anatomies.
											It was clear to me — and to Newton —
											that things move based
on their component parts:
											worms squirmed, birds flew,
kangaroos hopped.
											And a human's first bout with flying
was falling accidentally, tripping,
											or slipping on that fabled banana peel.
											Once your ground is dragged
out from under you,
											a world of wonder comes rushing in.
									","
											Nereye baksam her şey hareket ediyordu.
											Bu şeylerin kendine özgü ritimleri vardı,
											kendine özgü mekanistik anatomileri.
											Newton için olduğu kadar benim için de
											her şeyin birleşik parçalarına göre
hareket ettiği çok açıktı:
											Soluncanlar kıvrılıyor, kuşlar uçuyor,
kangurular zıplıyordu.
											Bir insanın ilk uçma deneyimi ise
yanlışlıkla düşmekti
											veya muz kabuğuna basıp kaymak.
											Yer ayağınızın altından çekilince
											bir merak dünyası sizi sarıyor.
									","
											Adonde miraba, había algo en movimiento.
											Y las cosas se movían siguiendo 
sus propios ritmos causales,
											sus propias anatomías mecánicas.
											Me quedó claro, y también a Newton,
											que las cosas se mueven 
según sean las partes que las conforman:
											los gusanos se retuercen, las aves
vuelan, los canguros saltan.
											Y el primer vuelo de un ser humano 
fue cuando resbaló accidentalmente
											con la consabida cáscara de banana.
											Cuando el suelo ya no está
debajo de nosotros,
											se despliega un mundo maravilloso.
									","
											Partout où je posais mon regard,
des choses s'agitaient.
											Ces éléments bougeaient
selon leur propre rythme causal,
											selon leurs caractéristiques
anatomiques propres.
											C'était clair pour moi, et pour Newton,
											que les choses se déplaçaient
en fonction de leur anatomie :
											les vers rampaient, les oiseaux volaient
et les kangourous sautaient.
											Et le premier envol d'un humain
était une chute accidentelle,
											en trébuchant ou en glissant
sur la fameuse peau de banane.
											Quand le sol dérape sous nos pieds,
											un monde mystérieux se précipite sur nous.
									",My quest to defy gravity and fly,Elizabeth Streb,9:13,"flight,performance art,human body,extreme sports,humanity,art"
