en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
											About two and a half years ago,
I watched this movie called ""Her.""
											And it features Samantha,
a superintelligent form of AI
											that cannot take physical form.
											And because she can't
appear in photographs,
											Samantha decides to write a piece of music
											that will capture a moment of her life
just like a photograph would.
									","
											Há cerca de dois anos e meio,
vi um filme chamado ""Her.""
											Nele aparece Samantha, uma forma
superior de inteligência artificial
											que não possui forma física.
											E como não consegue
aparecer em fotografias,
											Samantha decide compor
uma peça de música
											que possa captar um momento da sua vida
tal como uma fotografia o faria.
									","
											Yaklaşık iki buçuk sene önce, 
""Aşk"" adında bir film izledim.
											Film, fiziksel bir forma giremeyen,
											Samantha adlı süper zeki
bir yapay zekâ formunu içeriyor.
											Samantha fotoğraflarda görünemediği için
											tıpkı bir fotoğrafın yapacağı gibi
											yaşadığı anları saklamak için 
müzik bestelemeye karar veriyor.
									","
											Il y a deux ans et demi,
j'ai vu le film « Her ».
											Il met en scène Samantha,
une forme très avancée d'IA
											incapable de prendre un aspect physique.
											Parce qu'elle ne peut pas
être vue en photo,
											Samantha écrit un morceau de musique
											afin de capter un moment de sa vie
comme une photo l'aurait fait.
									",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
","
","
","
",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
											As a musician and an engineer,
and someone raised in a family of artists,
											I thought that this idea of musical
photographs was really powerful.
											And I decided to create an AI composer.
											Her name is AIVA,
and she's an artificial intelligence
											that has learned the art
of music composition
											by reading over 30,000 scores
of history's greatest.
											So here's what one score
looks like to the algorithm
											in a matrix-like representation.
											And here's what 30,000 scores,
											written by the likes
of Mozart and Beethoven,
											look like in a single frame.
									","
											Como músico e engenheiro, 
e alguém criado numa família de artistas,
											achei que esta ideia de fotografias 
musicais era muito poderosa.
											E decidi criar um compositor 
de inteligência artificial.
											O seu nome é AIVA,
e ela é uma inteligência artificial
											que aprendeu a arte da composição musical
											ao ler mais de 30 000 partituras 
das melhores da história.
											Aqui podem ver como uma
partitura aparece ao algoritmo
											numa representação ao estilo de matriz.
											Estão aqui 30 000 partituras,
											escritas por pessoas
como Mozart e Beethoven,
											numa única imagem.
									","
											Sanatçı bir aile tarafından yetiştirilen
bir müzisyen ve bir mühendis olarak
											bu müzikal fotoğraf fikrini 
gerçekten güçlü buldum.
											Yapay zekâ ile çalışan bir 
besteci üretmeye karar verdim.
											Adı AIVA ve o müzik besteleme sanatını
											tarihin en iyi 30.000 dizi ve tiyatro
müziğini okuyarak öğrenmiş
											bir yapay zekâ programı.
											Burada bir bestenin
matriks benzeri gösterimle
											algoritmaya nasıl 
göründüğünü görüyoruz.
											Burada da Mozart ve Beethoven gibi
ustalar tarafından yazılan
											otuz bin bestenin
											tek bir penceredeki hâlini görüyoruz.
									","
											En tant que musicien et ingénieur,
élevé dans une famille d'artistes,
											j'ai compris que cette idée de photos
musicales avait un vrai potentiel.
											Donc, j'ai décidé de créer
une IA compositeur.
											Elle s'appelle AIVA :
une intelligence artificielle
											qui a appris l'art
de composer de la musique
											en lisant plus de 30 000 des
plus grandes partitions de l'histoire.
											Voici à quoi ressemble une partition
pour l'algorithme
											dans une représentation matricielle.
											Et voici ce à quoi 30 000 partitions,
											écrites par des gens
comme Mozart ou Beethoven,
											ressemblent en un seul tout.
									",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
","
","
","
",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
											So, using deep neural networks,
AIVA looks for patterns in the scores.
											And from a couple of bars
of existing music,
											it actually tries to infer what notes
should come next in those tracks.
											And once AIVA gets good
at those predictions,
											it can actually build a set
of mathematical rules
											for that style of music
											in order to create
its own original compositions.
									","
											Então, usando uma rede neural profunda,
a AIVA procura padrões nas partituras.
											A partir de algumas linhas
de música que já existe,
											tenta deduzir que notas devem vir 
a seguir naquelas sequências.
											Depois de a AIVA se aperfeiçoar
nessas previsões,
											consegue criar um conjunto 
de regras matemáticas
											para aquele estilo de música
											de forma a criar as suas
composições originais.
									","
											AIVA, derin nöral ağlar kullanarak
bestelerdeki modelleri arıyor.
											Var olan müziklerdeki 
birkaç ölçüyü baz alarak
											parçada daha sonra hangi notaların 
gelmesi gerektiğini çıkarmaya çalışıyor.
											AIVA bu çıkarımlarında 
başarılı hâle gelince
											Belli bir müzik türü için
											bir takım matematiksel
kurallar belirleyerek
											kendi orijinal bestesini yaratabiliyor.
									","
											Grâce aux réseaux de neurones profonds,
AIVA repère les motifs des partitions.
											A partir de quelques lignes
de musique existante,
											AIVA tente de déduire quelles notes
devraient suivre dans ces morceaux.
											Et une fois qu'AIVA améliore
ces prévisions,
											elle peut construire un ensemble
de règles mathématiques
											pour ce style de musique
											afin de créer
ses propres compositions originales.
									",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
","
","
","
",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
											And in a way, this is kind of
how we, humans, compose music, too.
											It's a trial-and-error process,
											during which we may not
get the right notes all the time.
											But we can correct ourselves,
											either with our musical ear
or our musical knowledge.
											But for AIVA, this process
is taken from years and years of learning,
											decades of learning as an artist,
as a musician and a composer,
											down to a couple of hours.
									","
											De certo modo, também é assim
que nós, humanos, compomos música.
											É um processo de tentativa e erro,
											durante o qual nem sempre 
conseguimos as notas certas.
											Mas podemos corrigir-nos,
											quer pelo nosso ouvido musical 
quer pelo nosso conhecimento musical.
											Mas para a AIVA, este processo que demora
anos e anos de aprendizagem,
											décadas de aprendizagem para um artista,
um músico e um compositor,
											fica reduzido a umas horas.
									","
											Bir bakıma bu, biz insanların da
müzik yapma biçimi.
											Her seferinde doğru notaları
denk getiremediğimiz
											bir deneme yanılma sistemi.
											Ama biz kendimizi
											müzik kulağımızla veya bilgimizle 
düzeltebiliyoruz.
											Fakat AIVA için bu işlem yıllarca 
süren öğrenim sürecinden,
											onlarca yıllık sanatçılık, müzisyenlik 
ve bestecilik eğitiminden,
											birkaç saate iniyor.
									","
											Finalement, c'est un peu la façon dont
nous, humains, composons la musique.
											On avance par tâtonnements
											et on ne peut pas tout le temps
trouver la bonne note.
											Mais on peut se corriger,
											grâce à notre oreille musicale
ou à notre connaissance de la musique.
											Mais, pour AIVA, ce processus est ramené
d'années d'apprentissage,
											des dizaines d'années pour un artiste,
un musicien et un compositeur,
											à quelques heures.
									",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
","
","
","
",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
											But music is also a supersubjective art.
											And we needed to teach AIVA
											how to compose the right music
for the right person,
											because people have different preferences.
											And to do that, we show to the algorithm
over 30 different category labels
											for each score in our database.
											So those category labels are like mood
											or note density or composer
style of a piece
											or the epoch during which it was written.
											And by seeing all this data,
											AIVA can actually respond
to very precise requirements.
									","
											Mas a música também é uma arte 
muito subjectiva.
											Precisámos de ensinar à AIVA
											como compor a música certa 
para a pessoa certa,
											porque as pessoas
têm preferências diferentes.
											Para isso, mostramos ao algoritmo
mais de 30 categorias diferentes
											para cada partitura
na nossa base de dados.
											Cada categoria corresponde
a um estado de espírito
											ou a densidade de notas ou ao estilo
de composição de uma peça
											ou à época em que foi escrita.
											Visualizando todas estas informações,
											a AIVA consegue corresponder
a requisitos muito precisos.
									","
											Fakat müzik oldukça öznel bir sanat.
											AIVA'ya doğru insan için
											doğru müziği bestelemeyi 
öğretmemiz gerekti
											çünkü her insan farklı tercihlere sahip.
											Bunu yapmak için algoritmaya 
veritabanındaki her beste için
											otuzdan fazla 
kategori etiketi gösteriyoruz.
											Bu kategori etiketleri ruh hâli,
											nota yoğunluğu,
parçanın bestecisinin stili,
											yazıldığı çağ olabilir.
											Tüm bu verilere bakarak
											AIVA oldukça hassas 
gerekliliklere yanıt bulabiliyor.
									","
											La musique est un art
extrêmement subjectif.
											On a dû apprendre à AIVA
											comment créer une musique
adaptée à la bonne personne,
											car les gens ont des goûts différents.
											Pour ce faire, on a ajouté à l'algorithme
plus de 30 catégories différentes
											pour chaque partition en base de données.
											Ces catégories sont l'état d'esprit,
											la densité sonore,
le style de composition d'un morceau
											ou l'époque à laquelle il a été écrit.
											Exposée à toutes ces données,
											AIVA peut répondre
à des exigences très précises.
									",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
","
","
","
",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
"
											Like the ones, for example,
we had for a project recently,
											where we were commissioned
to create a piece
											that would be reminiscent
of a science-fiction film soundtrack.
											And the piece that was created
is called ""Among the Stars""
											and it was recorded
with CMG Orchestra in Hollywood,
											under great conductor John Beal,
											and this is what they
recorded, made by AIVA.
									","
											Tais como, por exemplo, 
os de um projecto recente,
											em que nos encomendaram 
a criação de uma peça
											que lembrasse a banda sonora 
de um filme de ficção científica.
											A peça criada chama-se 
""No meio das Estrelas""
											e foi gravada pela Orquestra CMG
em Hollywood,
											com o grande maestro John Beal.
											Isto é o que eles gravaram, 
feito pela AIVA.
									","
											Mesela yakın zamanda 
bir proje üzerinde çalıştık;
											ize bbilim kurgu
fim müziklerini anımsatacak
											bir beste oluşturma görevi verilmişti.
											Oluşturulan parçanın adı 
""Among the Stars""
											ve parça Hollywood'da
CMG orkestrası tarafından
											John Beal'ın kondüktörlüğünde kaydedildi
											ve bu da AIVA tarafından yapılan, 
onların kaydettiği parça.
									","
											Comme celles, par exemple,
récemment pour un projet,
											où on nous a demandé de créer un morceau
											qui rappellerait la bande-son
d'un film de science-fiction.
											Ce morceau, que nous avons créé,
s'appelle « Parmi les Étoiles ».
											Il a été enregistré par l'orchestre
du studio CMG de Hollywood
											avec le grand chef d'orchestre John Beal.
											Voici ce qui a été enregistré,
composé par AIVA.
									",How AI could compose a personalized soundtrack to your life,Pierre Barreau,8:29,"music,AI,algorithm,future,creativity,technology,emotions,computers,science and art,art,demo,innovation,machine learning"
