en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
"
											Strap yourselves in,
											we're going to Mars.
									","
											Pónganse el cinturón,
											vamos a Marte.
									","
											Kemerlerinizi bağlayın,
											Mars'a gidiyoruz.
									","
											Attachez vos ceintures,
											on va sur Mars.
									",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
"
","
","
","
",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
"
											Not just a few astronauts —
											thousands of people
are going to colonize Mars.
											And I am telling you
that they're going to do this soon.
											Some of you will end up
working on projects on Mars,
											and I guarantee that some
of your children will end up living there.
									","
											Y no solo unos pocos astronautas,
											miles de personas colonizarán Marte.
											y les dijo que esto ocurrirá pronto.
											Algunos de Uds. terminarán
trabajando en proyectos en Marte
											y les garantizo que alguno de sus hijos
terminarán por vivir allí.
									","
											Sadece birkaç astronot değil,
											binlerce insan Mars'a koloni kuracak.
											Size bunun çok yakında
olacağını söylüyorum.
											Bazılarınız kendini
Mars'ta proje yaparken bulacak
											ve garanti ediyorum ki
bazılarınızın çocukları orada yaşayacak.
									","
											Pas seulement quelques astronautes,
											des milliers de personnes
vont coloniser Mars.
											Et je vous dis que ça va arriver bientôt.
											Parmi vous, certains
travailleront sur des projets sur Mars
											et je garantis que certains de
vos enfants y vivront.
									",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
"
","
","
","
",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
"
											That probably sounds preposterous,
											so I'm going to share with you
how and when that will happen.
											But first I want to discuss
the obvious question:
											Why the heck should we do this?
									","
											Seguro que suena descabellado,
											así que compartiré con Uds.
cómo y cuándo ocurrirá.
											Pero primero quiero apuntar 
a la pregunta obvia:
											¿Por qué diablos deberíamos hacerlo?
									","
											Sanırım kulağa saçma geliyor,
											nasıl ve ne zaman olacağını
sizinle paylaşacağım.
											Ama önce şu açık soruyu
ele almak istiyorum:
											Neden bu lanet şeyi yapmalıyız?
									","
											Ça semble probablement absurde,
											donc je vais vous confier
quand et comment ça va se passer.
											Mais d'abord je veux discuter
de la question évidente :
											Pourquoi diable ferait-on ça?
									",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
"
","
","
","
",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
"
											12 years ago,
											I gave a TED talk on 10 ways
the world could end suddenly.
											We are incredibly vulnerable
to the whims of our own galaxy.
											A single, large asteroid
could take us out forever.
											To survive we have to reach
beyond the home planet.
											Think what a tragedy it would be
											if all that humans have accomplished
were suddenly obliterated.
									","
											Hace 12 años,
											di una charla TED nombrando
10 causas posibles del fin del mundo.
											Somos muy vulnerables a los caprichos
de nuestra propia galaxia.
											Un único e inmenso asteroide
podría eliminarnos para siempre.
											Para sobrevivir tenemos que 
conquistar otros planetas.
											Piensen qué trágico sería
											si todos los logros de la humanidad
desaparecieran de repente.
									","
											12 yıl önce,
											dünyayı aniden yok edecek 10 yol hakkında
											bir TED konuşması yapmıştım.
											Kendi galaksimizin kaprislerine karşı
inanılmaz derecede savunmasızız.
											Tek, büyük bir asteroit
bizi sonsuza dek yok edebilir.
											Hayatta kalmak için gezegenimizin
ötesine ulaşmak zorundayız.
											İnsanların başarıyla yaptığı her şey
bir anda tamamen silinseydi,
											nasıl bir felaket olurdu düşünün.
									","
											Il y a 12 ans,
											j'ai animé un TED talk sur 10 façons
pour la Terre de s'éteindre subitement.
											Nous sommes incroyablement vulnérables
aux caprices de notre propre galaxie.
											Un seul, grand astéroïde pourrait
nous faire disparaître pour toujours.
											Pour survivre, il nous faut
explorer au-delà de la Terre-mère.
											Pensez à la tragédie que serait
											la destruction de tout
ce que les humains ont accompli.
									",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
"
","
","
","
",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
"
											And there's another reason we should go:
											exploration is in our DNA.
											Two million years ago
humans evolved in Africa
											and then slowly but surely
spread out across the entire planet
											by reaching into the wilderness
that was beyond their horizons.
											This stuff is inside us.
											And they prospered doing that.
											Some of the greatest advances
in civilization and technology
											came because we explored.
									","
											Y hay otra razón para esta exploración:
											es parte de nuestro ADN.
											Hace dos millones de años,
los humanos evolucionaron en África
											para luego, poco a poco
extenderse por todo el planeta
											y adentrarse en tierras salvajes
más allá de sus hogares.
											Lo llevamos dentro.
											Y prosperaron haciendo eso.
											Algunos de los mayores avances
de la civilización y la tecnología
											surgieron porque exploramos.
									","
											Gitmemizi gerektiren diğer sebep ise:
											Keşfetmek bizim DNA’mızda var.
											2 milyon yıl önce
insanlar Afrika'da evrimleşti
											ve sonra yavaş ama emin adımlarla
bütün gezegen boyunca
											ufuklarının ötesindeki ıssız yerlere
gidip dışarıya yayıldılar.
											Bu şey bizim içimizde.
											Bunu yaparak iyiye doğru gittiler.
											Medeniyet ve teknolojideki
en büyük gelişmelerden bazıları
											biz keşfettiğimiz için gerçekleşti.
									","
											Et il y a une autre raison d'y aller :
											l'exploration est dans notre ADN.
											Il y a deux millions d'années,
les humains ont évolué en Afrique
											et puis, lentement mais sûrement,
se sont répandus sur la Terre entière
											en explorant les régions sauvages
au-delà de tout horizon.
											Tout ça est en nous.
											Et ce faisant, ils ont prospéré.
											Certains des plus grandes avancées
en civilisation et dans la technologie
											ont pu se faire
car nous avons exploré.
									",Your kids might live on Mars. Here's how they'll survive,Stephen Petranek,17:14,"architecture,engineering,environment,climate change,exploration,future,humanity,global issues,industrial design,invention,NASA,life,population,potential,rocket science,prediction,science,technology,transportation,TED Books,space,Mars,solar system"
