es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
"
											Como el más alto comandante militar
											de los Países Bajos,
											con tropas apostadas en todo el mundo,
											me siento honrado
											de estar hoy aquí.
											Si miro alrededor,
											en esta sede de TEDxÁmsterdam,
											veo un público muy especial.
											Uds. son la razón
											por la que acepté la invitación
											a venir aquí hoy.
									","
											Como o mais alto comandante militar
											da Holanda,
											com tropas colocadas por todo o mundo,
											é uma honra para mim
											estar aqui hoje.
											Quando olho ao meu redor
											neste encontro TEDxAmsterdam,
											eu vejo uma plateia muito especial.
											Vocês são a razão
											pela qual eu disse ""sim"" ao convite
											de vir aqui hoje.
									","
											Hollanda'nın en yüksek rütbeli
											ve dünyanın her yerinde birlikleri olan
											komutanı olarak,
											bugün burada olmak
											benim için bir onurdur.
											Etrafıma baktığımda
											bu TEDxAmsterdam toplantısında
											çok özel bir dinleyici kitlesi görüyordum.
											Bugün buraya gelme davetine
											evet dememin sebebi
											sizlersiniz.
									","
											En tant que plus haut chef militaire
											des Pays-Bas,
											avec des troupes stationnées dans le monde entier,
											je suis vraiment honoré
											d'être ici aujourd'hui.
											Quand je parcours du regard
											cette rencontre TEDxAmsterdam,
											je vois un public très spécial.
											Vous êtes la raison
											pour laquelle j'ai dit oui à l'invitation
											de venir ici aujourd'hui.
									","
											Als höchster militärischer Kommandeur
											der Niederlande
											mit Truppen auf der ganze Welt stationiert,
											fühle ich mich geehrt,
											heute hier sein zu dürfen.
											Wenn ich mich umsehe,
											in diesem TEDxAmsterdam Auditorium,
											sehe ich ein besonderes Publikum.
											Sie sind der Grund,
											warum ich die Einladung hier zu sprechen angenommen habe,
											und heute hier bin.
									",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
"
","
","
","
","
",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
"
											Si miro alrededor,
											veo personas
											que quieren contribuir,
											veo personas
											que quieren construir un mundo mejor
											haciendo trabajos científicos pioneros,
											creando obras de artes impresionantes,
											redactando artículos críticos
											o libros inspiradores
											o creando empresas sustentables.
											Todos Uds. han elegido
											los instrumentos propios
											para cumplir esta misión
											de crear un mundo mejor.
											Algunos eligen el microscopio
											como instrumento.
											Otros eligen bailar, pintar
											o hacer música como acabamos de escuchar.
											Algunos eligen la pluma.
											Otros emplean el dinero como instrumento.
									","
											Quando olho ao meu redor,
											eu vejo pessoas
											que querem contribuir,
											eu vejo pessoas
											que querem fazer um mundo melhor,
											através de trabalho científico inovador,
											através da criação de obras de arte impressionantes,
											através da escrita de artigos de opinião
											ou livros inspiradores,
											através da criação de negócios sustentáveis.
											E todos vocês escolheram
											os vossos próprios instrumentos
											para realizarem esta missão
											de criar um mundo melhor.
											Alguns escolheram o microscópio
											como o seu instrumento.
											Outros escolheram a dança ou a pintura
											ou fazer música como a que acabámos de ouvir.
											Alguns escolheram a caneta.
											Outros trabalham através do instrumento do dinheiro.
									","
											Etrafıma baktığımda,
											katkıda bulunmak isteyen
											insanlar görüyorum,
											dünyayı daha iyi bir yer yapmak isteyen
											insanlar görüyorum,
											çığır açan bilimsel işler yaparak,
											etkileyici sanat eserleri yaratarak,
											eleştirel makaleler veya
											ilham veren kitaplar yazarak,
											ve sürdürülebilir işler kurarak buna katkıda bulunuyorsunuz.
											Ve hepiniz de
											kendi aletlerinizi seçmişsiniz,
											daha iyi bir dünya yaratma hedefini
											gerçekleştirebilmek için.
											Kiminiz mikroskobbu seçmiş
											alet olarak.
											Kiminiz dansı ya da resmi,
											veya demin dinlediğimiz gibi müziği seçmiş.
											Kiminiz kalemi seçmiş.
											Diğerleriyse parayı seçmiş aracı olarak.
									","
											Quand je regarde autour de moi,
											je vois des gens
											qui veulent faire une contribution,
											je vois des gens
											qui veulent faire un monde meilleur,
											en faisant un travail scientifique novateur,
											en créant des œuvres d'art impressionnantes,
											en écrivant des articles critiques
											ou des livres porteurs d'inspiration,
											par la création d'entreprises durables.
											Et vous tous avez choisi
											vos propres instruments
											pour remplir cette mission
											de créer un monde meilleur.
											Certains ont choisi le microscope
											pour instrument.
											D'autres ont choisi la danse ou la peinture
											ou faire de la musique comme nous venons d'entendre.
											Certains ont choisi la plume.
											D'autres travaillent au moyen de de l'argent.
									","
											Wenn ich mich umsehe,
											sehe ich Menschen,
											die einen Beitrag leisten wollen,
											Ich sehe Menschen,
											die die Welt verbessern wollen,
											in dem sie bahnbrechende wissenschaftliche Arbeit leisten,
											indem sie beeindruckende Kunst erschaffen,
											indem sie kritische Beiträge
											oder inspirierende Bücher schreiben,
											indem sie nachhaltige Firmen gründen.
											Und Sie alle haben
											Ihre eigenen Mittel gewählt,
											um die Mission einer besseren Welt
											zu erfüllen.
											Manche haben das Microskop
											als ihr Werkzeug für eine bessere Welt gewählt.
											Andere wählten Tanzen oder Malen
											oder Musik zu machen wie die, die wir eben gehört haben.
											Manche wählten den Stift.
											Während andere mit ihrem Geld Einfluss ausüben.
									",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
"
","
","
","
","
",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
"
											Damas y caballeros,
											yo elegí otra cosa.
											Gracias.
											Damas y caballeros...
											(Risas)
											(Aplausos)
											Comparto sus objetivos.
											Comparto los objetivos
											de los oradores que me precedieron.
											Yo no elegí
											enarbolar la pluma,
											el pincel, la cámara.
											Yo elegí este instrumento.
											Elegí un arma.
									","
											Senhoras e senhores,
											eu fiz uma escolha diferente.
											Obrigado.
											Senhoras e senhores,
											(Risos)
											(Aplausos)
											Eu partilho os vossos objectivos.
											Eu partilho os objetivos
											dos oradores que ouviram antes.
											Eu não optei
											por pegar na caneta,
											no pincel, na câmara.
											Eu escolhi este instrumento.
											Eu escolho a arma.
									","
											Bayanlar baylar,
											ben farklı bir tercih yaptım.
											Teşekkür ederim.
											Bayanlar baylar...
											(Kahkaha)
											(Alkış)
											Sizin amacınızı paylaşıyorum.
											Önceden dinlediğiniz
											konuşmacıların hedeflerini paylaşıyorum.
											Benim seçimim
											kalemi kullanmak,
											fırçayı, kamerayı kullanmak değildi.
											Ben bu aleti seçtim.
											Silahı seçtim.
									","
											Mesdames et Messieurs,
											j'ai fait un choix différent.
											Merci.
											Mesdames et Messieurs -
											(Rires)
											(Applaudissements)
											Je partage vos objectifs.
											Je partage les objectifs
											des intervenants que vous avez entendu avant.
											Je n'ai pas choisi
											de prendre la plume,
											le pinceau, l'appareil photo.
											J'ai choisi cet instrument.
											J'ai choisi le fusil.
									","
											Meine Damen und Herren,
											ich habe etwas anderes gewählt.
											Danke.
											Meine Damen und Herren —
											(Gelächter)
											(Applaus)
											Ich teile Ihre Ziele.
											Ich teile das Ziel
											der Redner, die wir vorher gehört haben.
											Ich habe nicht
											den Stift gewählt
											den Pinsel oder die Kamera.
											Ich hab dieses Werkzeug gewählt.
											Ich habe die Waffe gewählt.
									",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
"
","
","
","
","
",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
"
											Para Uds., y lo que han oído,
											estar tan cerca de esta arma
											puede incomodarlos
											o incluso infundirles temor.
											Un arma verdadera
											a pocos metros de distancia.
											Detengámonos un momento
											a sentir esta incomodidad.
											Casi puede oírse.
											Apreciemos el hecho
											de que quizá muchos de Uds.
											nunca han estado cerca de un arma.
											Eso significa que
											los Países Bajos son un país pacífico.
											Los Países Bajos no están en guerra.
											Significa que no hace falta que los soldados
											patrullen nuestras calles.
											Las armas no son parte de nuestras vidas.
											En muchos países
											la historia es diferente.
											En muchos países
											las personas hacen frente a las armas.
											Están oprimidos,
											son intimidados
											por los señores de la guerra,
											por terroristas,
											por criminales.
											Las armas pueden hacer mucho daño.
											Son la causa
											de mucha angustia.
									","
											Para vocês, e vocês já notaram,
											estar tão perto desta arma
											pode ser desconfortável.
											Pode até ser assustador.
											Uma arma verdadeira
											a alguns metros de distância.
											Paremos um pouco
											para sentir este desconforto.
											Até conseguimos ouvi-lo.
											Preze-mos o facto
											de que provavelmente a maioria de vós
											nunca tenha estado perto de uma arma.
											Isso significa
											que a Holanda é um país pacífico.
											que a Holanda não está em guerra.
											Isso significa que os soldados não são precisos
											para patrulhar as nossas ruas.
											As armas não fazem parte das nossas vidas.
											Em vários países
											a história é diferente.
											Em muitos países
											as pessoas são confrontadas com armas.
											Elas são oprimidas.
											Elas são intimidadas
											por senhores da guerra,
											por terroristas,
											por criminosos.
											As armas podem causar grandes danos.
											Elas são a causa
											de muita aflição.
									","
											Sizin için
											bu silaha yakın olmak
											tedirgin edici olabilir.
											Hatta korkunç bile olabilir.
											Gerçek bir silah
											birkaç metre ötenizde.
											Bir anlığına duralım ve
											bu tedirginliği hissedelim.
											Hatta duyabilirsiniz bile.
											Bir çoğunuzun
											hiçbir zaman bir silahın yakınında olmadığı
											gerçeğini kucaklayalım.
											Bu demek oluyor ki
											Hollanda barışsever bir ülke.
											Hollanda savaşta değil.
											Yani sokakları kollamak için
											askerlere ihtiyaç yok.
											Silah hayatımızın bir parçası değil.
											Pek çok ülkede
											farklı bir hikaye yaşanıyor.
											Pek çok ülkede
											insanlar silahlarla yüzleşiyorlar.
											Bastırılıyorlar.
											Gözleri korkutuluyor,
											diktatörler,
											teröristler,
											ve suçlular tarafından.
											Silahlar çok zarar verebilir.
											Birçok acının
											sebebidirler.
									","
											Pour vous, et vous l'avez déjà entendu,
											être si proche de ce fusil
											peut vous mettre mal à l'aise.
											Il se peut même que ça vous paraisse effrayant.
											Une vraie arme à feu
											à quelques pieds de distance.
											Arrêtons-nous un instant
											et ressentons ce malaise.
											Vous pouvez même l'entendre.
											Chérissons le fait
											que la plupart d'entre vous sans doute
											n'a jamais été à proximité d'une arme à feu.
											Cela signifie que
											les Pays-Bas sont un pays pacifique.
											Les Pays-Bas ne sont pas en guerre.
											Cela signifie qu'on n’a pas besoin de soldats
											pour patrouiller nos rues.
											Les armes à feu ne font pas partie de nos vies.
											Dans de nombreux pays
											c'est une autre histoire.
											Dans de nombreux pays
											les gens sont confrontés à des fusils.
											Ils sont opprimés.
											Ils sont intimidés -
											par les seigneurs de guerre,
											par des terroristes,
											par des criminels.
											Les armes peuvent faire beaucoup de mal.
											Elles sont la cause
											de beaucoup de détresse.
									","
											Für Sie, und das haben Sie mitbekommen,
											könnte das Gefühl so nah an einer Waffe zu sein
											Unbehagen bereiten.
											Es kann Ihnen sogar Angst einjagen.
											Eine echte Waffe,
											ein paar Zentimeter entfernt.
											Lassen Sie uns für einen Moment Inne halten,
											und dieses Unbehagen fühlen.
											Man konnte es sogar hören.
											Hoffen wir, dass
											die meisten von Ihnen
											niemals so nah an eine Waffe heran gekommen sind.
											Das heißt,
											dass die Niederlande ein friedliches Land sind.
											Die Niederlande sind nicht im Krieg.
											Das heißt, dass Soldaten unsere Straßen
											nicht patrollieren müssen.
											Waffen sind nicht Teil unseres Lebens.
											In vielen Ländern,
											ist das eine andere Sache.
											In vielen Ländern,
											sind Menschen mit Waffen konfrontiert.
											Sie sind unterdrückt.
											Sie sind eingeschüchtert —
											von Kriegsherren
											von Terroristen
											von Verbrechern.
											Waffen können viel Schaden anrichten.
											Sie sind der Auslöser
											für viel Kummer.
									",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
"
","
","
","
","
",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
"
											Entonces, ¿por qué estoy frente a Uds.
											con un arma?
											¿Por qué elegí un arma
											como instrumento?
											Hoy quiero contarles la razón.
											Hoy quiero contarles
											por qué elegí un arma
											para hacer un mundo mejor.
											Y quiero contarles
											cómo puede ayudar esta arma.
									","
											Então porque é que eu estou diante de vós
											com esta arma?
											Porque é que eu escolhi a arma
											como o meu instrumento?
											Hoje quero-vos explicar porquê.
											Hoje quero-vos explicar
											porquê é que eu escolhi a arma
											para criar um mundo melhor.
											E quero dizer-vos
											como esta arma pode ajudar.
									","
											Niçin sizin önünüzde
											bu silahla duruyorum?
											Niye aracım olarak
											silahı seçtim?
											Bugün bunun sebebini anlatacağım.
											Bugün sizlere,
											daha iyi bir dünya yaratmak için
											niye silahı seçtiğimi anlatacağım.
											Ve silahın nasıl yardımcı olabileceğini de
											anlatmak istiyorum.
									","
											Pourquoi alors suis-je devant vous
											avec cette arme?
											Pourquoi ai-je choisi le fusil
											comme instrument?
											Aujourd'hui, je veux vous dire pourquoi.
											Aujourd'hui, je tiens à vous dire
											pourquoi j'ai choisi le fusil
											pour créer un monde meilleur.
											Et je tiens à vous dire
											comment cette arme peut y contribuer.
									","
											Warum stehe ich dann vor Ihnen
											mit dieser Waffe?
											Warum habe ich sie
											als mein Werkzeug gewählt?
											Ich möchte Ihnen heute erklären, warum.
											Ich möchte Ihnen erklären,
											warum ich die Waffe gewählt habe
											um die Welt zu verbessern.
											Und ich möchte Ihnen erklären,
											wie diese Waffe helfen kann.
									",Why I chose a gun,Peter van Uhm,17:10,"TEDx,global issues,military,peace,war,guns"
