en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
"
											I'm an artist and I cut books.
											This is one of my first book works.
											It's called ""Alternate
Route to Knowledge.""
											I wanted to create a stack of books so
that somebody could come into the gallery
											and think they're just looking
at a regular stack of books,
											but then as they got closer they would
see this rough hole carved into it,
											and wonder what was happening,
wonder why,
											and think about the material of the book.
											So I'm interested in the texture,
											but I'm more interested in the text
and the images that we find within books.
									","
											Sou artista e corto livros.
											Esta é uma das minhas 
primeiras obras com livros.
											Chama-se ""Via Alternativa para o Saber"".
											Queria criar uma pilha de livros para que,
quando alguém entrasse na galeria,
											pensasse que estava a olhar 
para uma pilha de livros normal
											mas, quando se aproximasse, 
visse este buraco lá dentro
											e pensasse no que é que estava
a acontecer, e porquê,
											pensasse no material do livro.
											Eu interesso-me pela textura,
											mas interesso-me mais pelo texto e pelas
imagens que encontro dentro dos livros.
									","
											Ben bir sanatçıyım ve kitapları kesiyorum.
											Bu ilk kitap çalışmalarımdan biri.
											Adı ""Bilgiye Alternatif Yol"".
											Bir kitap yığını yaratmak istedim.
Böylece birileri galeriye gelip,
											sadece alelade bir kitap yığınına 
baktıklarını düşünsün,
											ama sonra yaklaştıkça, içine doğru 
kazınmış kaba deliği görüp
											neler olduğunu ve niye öyle
olduğunu merak etsin
											ve kitabın malzemesi hakkında düşünsün.
											Evet, dokuya karşı ilgim var,
											ama kitapların içerisinde bulduğumuz yazı 
ve resimlere karşı daha fazla ilgim var.
									","
											Je suis un artiste 
et je découpe des livres.
											Voici l'une de mes premières œuvres,
											« Chemin alternatif 
vers la connaissance ».
											Je voulais créer une pile de livres 
qui, au premier regard,
											ressemblerait à une pile 
de livres ordinaires.
											Puis, en s'approchant,
on verrait ce gros trou,
											on se demanderait
ce qui s'était passé et pourquoi,
											et on songerait aux matériaux utilisés.
											Je m'intéresse à la texture
											mais encore plus au texte
et aux images à l'intérieur des livres.
									","
											Ich bin Künstler und zerschneide Bücher.
											Das ist eine meiner ersten Arbeiten:
											""Der alternative Weg zu Wissen"".
											Ich wollte den Stapel Bücher
so darstellen, dass man ihn zunächst
											für einen normalen Stapel Bücher hält.
											Doch wenn man näher kommt, 
sieht man dieses grobe Loch
											und fragt sich, was und 
warum das passiert ist
											und denkt über das Material nach.
											Ich interessiere mich also für die Textur,
											aber noch mehr für den Text 
und die Bilder in den Büchern.
									",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
"
","
","
","
","
",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
"
											In most of my work, what I do is I seal
the edges of a book with a thick varnish
											so it's creating sort of a skin
on the outside of the book
											so it becomes a solid material,
but then the pages inside are still loose,
											and then I carve
into the surface of the book,
											and I'm not moving or adding anything.
											I'm just carving around
whatever I find interesting.
											So everything you see
within the finished piece
											is exactly where it was
in the book before I began.
									","
											Nos meus trabalhos, selo as bordas 
dum livro com um verniz espesso,
											criando uma espécie de pele 
no exterior do livro
											que se torna num material sólido, 
mas com as páginas soltas lá dentro.
											Depois escavo à superfície do livro,
											não mudo nem acrescento nada.
											Só escavo o que considero de interesse.
											Tudo o que veem no interior 
da peça acabada
											está exatamente no mesmo sítio 
em que estava, antes de eu começar.
									","
											Çalışmalarımın çoğunda kitapların 
kenarlarını kalın bir cilayla kaplayıp
											kitabın dışında bir çeşit 
tabaka oluşturuyorum.
											Böylece, içindeki sayfalar hâlâ gevşek 
olan katı bir madde hâline geliyor.
											Sonra kitabın yüzeyinden 
içine doğru yontuyorum
											ve hiçbir şey kaldırmıyorum 
veya eklemiyorum.
											Sadece ilginç bulduğum şeylerin 
etrafını yontuyorum.
											Yani bitmiş bir parçada
gördüğünüz her şey,
											ben başlamadan önce kitabın 
neresindeyse yine tam aynı yerde.
									","
											En général, je scelle l'extérieur 
avec une épaisse couche de vernis
											qui crée une sorte de peau.
											Elle rend le livre plus résistant,
mais laisse les pages libres.
											Ensuite, je creuse la surface.
											Je ne déplace ni n'ajoute rien.
											Je creuse autour 
de ce qui me paraît intéressant.
											Tout ce qu'on voit sur une pièce finie
											était exactement à cette place
avant que je commence.
									","
											Meistens versiegle ich die Ecken
mit einer dicken Schicht Lack,
											sodass außen eine Art Haut entsteht
											und fest wird, aber die Seiten innen
noch lose und beweglich sind.
											Dann fange ich an,
ins Buch einzuschneiden.
											Ich bewege nichts und füge nichts hinzu.
											Ich schneide nur um alles herum,
was ich interessant finde.
											Alles, was im fertigen Werk zu sehen ist,
											ist genau da, wo es am Anfang schon war.
									",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
"
","
","
","
","
",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
"
											I think of my work as sort of
a remix, in a way,
											because I'm working with
somebody else's material
											in the same way that a D.J. might be
working with somebody else's music.
											This was a book of Raphael paintings,
the Renaissance artist,
											and by taking his work
and remixing it, carving into it,
											I'm sort of making it into something
that's more new and more contemporary.
											I'm thinking also about breaking out
of the box of the traditional book
											and pushing that linear format,
											and try to push the structure
of the book itself
											so that the book can become
fully sculptural.
									","
											Penso na minha obra como uma recombinação,
											porque estou a trabalhar 
com o material de outras pessoas
											tal como um DJ faz 
com a música de terceiros.
											Este era um livro de pinturas de Rafael, 
o artista renascentista.
											Agarrando na obra dele, 
recombinando-a, escavando-a,
											de certa forma transformo-a 
numa coisa nova e mais contemporânea.
											Também penso em abandonar 
a ideia do livro tradicional,
											abandonar aquele formato linear,
											e a própria estrutura do livro
											de modo a que o livro 
se possa tornar uma escultura.
									","
											Ben çalışmamı, bir bakıma, bir çeşit 
remiks olarak düşünüyorum,
											çünkü başka birinin malzemesi 
ile çalışıyorum.
											Bir D.J.'in başkasının müziği ile 
çalışması gibi.
											Bu kitap, Rönesans sanatçısı 
Rafael'in tablolarından oluşmuştu
											ve çalışmasını alıp yeniden 
düzenleyip içini oyarak,
											onu bir nevi daha yeni ve daha modern 
bir şey hâline getiriyorum.
											Aynı zamanda geleneksel kitap
formunu kırıp
											bu doğrusal formatı zorlamayı ve
											kitabın yapısını değiştirmeyi deniyorum,
											böylece kitap tamamen
heykel gibi olsun.
									","
											Je vois mon travail 
comme une sorte de remix.
											J'utilise de la matière
créée par quelqu'un d'autre,
											comme un DJ qui travaille
avec des morceaux préexistants.
											Ça, c'était un livre sur Raphaël,
l'artiste de la Renaissance,
											et à partir de son travail,
en le remixant, en le découpant,
											je le transforme en quelque chose
de nouveau et de plus contemporain.
											Je réfléchis aussi à comment briser
le format traditionnel du livre,
											comment bousculer son format linéaire
et la structure du livre lui-même,
											afin qu'il devienne pleinement sculptural.
									","
											Es ist ein bisschen wie ein Remix,
											da ich mit fremdem Material arbeite,
											genauso wie ein DJ 
mit fremder Musik arbeitet.
											Das war ein Buch mit Raphaels Werken,
dem Künstler aus der Renaissance.
											Durch mein ""Remixen"", das Ausschneiden,
											wird es etwas Neueres, Zeitgemäßeres.
											Ich sehe das traditionelle Buch
auf völlig neue Weise,
											verändere die lineare Form
											und versuche die
gesamte Struktur zu ändern,
											sodass das Buch selbst zur Skulptur wird.
									",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
"
","
","
","
","
",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
"
											I'm using clamps and ropes
and all sorts of materials, weights,
											in order to hold things 
in place before I varnish
											so that I can push the form 
before I begin,
											so that something like this
can become a piece like this,
											which is just made
from a single dictionary.
											Or something like this
can become a piece like this.
											Or something like this,
											which who knows what that's going to be
or why that's in my studio,
											will become a piece like this.
									","
											Uso grampos e cordéis 
e todo o tipo de materiais, pesos,
											para manter as coisas no seu lugar
antes de envernizar.
											Assim, posso realçar a forma 
antes de começar,
											para que uma coisa como esta,
											possa tornar-se numa peça como esta,
											que é feita a partir 
dum simples dicionário.
											Ou para que uma coisa como esta,
											possa tornar-se numa peça como esta.
											Ou numa coisa como esta
											— quem sabe o que vai ser ou porque 
é que está no meu estúdio —
											possa tornar-se numa peça como esta.
									","
											Cilalamadan önce her şeyi 
bir arada tutmak için
											kıskaçlar, ipler ve ağırlık gibi her tür
malzemeyi kullanıyorum.
											Böylece başlamadan önce 
formu sıkıştırıp
											bunun gibi bir şey, böyle 
bir parça hâline gelsin.
											Bu sadece tek bir sözlükten yapıldı.
											Ya da bunun gibi bir şey, böyle 
bir parça hâline gelebilir.
											Ya da kimsenin ne olacağını
											veya niye stüdyomda olduğunu 
bilmediği böyle bir şey,
											böyle bir parça hâline gelecek.
									","
											J'utilise des serre-joints et des cordes,
toutes sortes de matériaux, des poids,
											afin de tout tenir en place
avant de vernir le livre.
											La forme est transformée
avant même de commencer.
											Quelque chose comme ça,
											peut devenir une pièce comme celle-là,
											faite à partir d'un seul dictionnaire.
											Ou quelque chose comme ça,
											peut devenir ceci.
											Et ça, dont personne ne sait 
à quoi ça va ressembler,
											ni pourquoi c'est dans mon atelier,
											deviendra cette pièce.
									","
											Ich verwende Schraubzwingen,
Seile, Gewichte und vieles mehr,
											um das Buch vor dem Lackieren
											in seiner neuen Form zu fixieren.
											Dann wird aus dem hier so etwas.
											Das ist nur aus einem Wörterbuch.
											Oder so etwas hier
											kann am Ende so aussehen.
											Oder das hier, das aus unerfindlichen 
Gründen bei mir rumsteht,
											wird am Ende zu so etwas.
									",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
"
","
","
","
","
",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
"
											So I think one of the reasons
people are disturbed by destroying books,
											people don't want to rip books
											and nobody really wants
to throw away a book,
											is that we think about books
as living things,
											we think about them as a body,
											and they're created
to relate to our body, as far as scale,
											but they also have the potential
to continue to grow
											and to continue to become new things.
											So books really are alive.
											So I think of the book as a body,
											and I think of the book as a technology.
											I think of the book as a tool.
											And I also think of the book as a machine.
											I also think of the book as a landscape.
											This is a full set of encyclopedias
that's been connected and sanded together,
											and as I carve through it,
											I'm deciding what I want to choose.
											So with encyclopedias,
I could have chosen anything,
											but I specifically chose
images of landscapes.
											And with the material itself,
I'm using sandpaper
											and sanding the edges
so not only the images suggest landscape,
											but the material itself
suggests a landscape as well.
									","
											Penso que uma das razões
											por que as pessoas não gostam 
de destruir livros,
											— as pessoas não rasgam livros,
											ninguém quer deitar fora um livro —
											é porque pensamos nos livros 
como seres vivos,
											pensamos neles como um corpo.
											Eles são criados à escala,
em relação com o nosso corpo,
											mas têm também o potencial 
para continuarem a crescer
											para se transformarem em coisas novas.
											Portanto, os livros estão realmente vivos.
											Eu penso no livro como um corpo
											e penso no livro como uma tecnologia.
											Penso no livro como uma ferramenta.
											Também penso no livro como uma máquina.
											Também penso no livro como uma paisagem.
											Isto é um conjunto completo de
enciclopédias, ligadas e lixadas.
											À medida que escavo nele.
											vou decidindo o que quero escolher.
											Com enciclopédias, 
podia escolher qualquer coisa,
											mas escolhi especificamente 
imagens de paisagens.
											Uso a lixa no próprio material.
											Lixo as bordas, para que 
as imagens sugiram a paisagem
											e o material também sugira uma paisagem.
									","
											Bence insanların kitapların tahrip 
edilmesinden rahatsız olmasının,
											insanların kitapları
yırtmak istememesinin
											ve aslında hiç kimsenin kitapları 
atmak istememesinin
											nedenlerinden biri, kitapların
yaşayan varlıklar olarak,
											onların bir bedenmiş
gibi düşünülmesi
											ve ölçeğe göre bedenimizle 
bağlantılı yaratılmalarıdır.
											Fakat aynı zamanda gelişmeye
devam etme ve yeni bir şey
											hâline gelme potansiyelleri var.
											Yani kitaplar gerçekten canlıdır.
											Ben kitapları bir beden olarak,
											teknoloji olarak düşünüyorum.
											Kitabı bir araç olarak düşünüyorum.
											Aynı zamanda kitabı bir makine 
olarak düşünüyorum.
											Kitabı tabiat olarak da düşünüyorum.
											Bu, birbirine bağlanmış ve zımparalanmış 
bütün bir ansiklopedi seti
											ve onu yonttuğum sırada,
											neyi seçmek istediğime karar veriyorum.
											Yani ansiklopediler için herhangi 
bir şeyi seçebilirdim,
											ama özellikle tabiat resimlerini seçtim.
											Zımpara kâğıdı kullanarak 
malzemenin kenarlarını zımparalıyorum.
											Böylece sadece resimler tabiat 
izlenimi uyandırmakla kalmıyor,
											malzemenin kendisi de tabiat 
izlenimi uyandırıyor.
									","
											Si l'idée de détruire un livre
nous perturbe autant,
											si personne ne veut les déchirer
											ou les jeter,
											c'est parce qu'on les voit 
comme des êtres vivants,
											comme un corps.
											Ils sont faits à l'échelle de notre corps,
											mais ils ont aussi le potentiel 
de continuer à grandir,
											de continuer à se transformer.
											Les livres sont vivants.
											Je vois le livre comme un corps,
											je vois le livre comme une technologie,
											je vois le livre comme un outil.
											Je le vois comme une machine.
											Je le vois aussi comme un paysage.
											Ceci est une encyclopédie complète,
assemblée et poncée.
											Au fur et à mesure que je la taillais,
je décidais quoi laisser.
											Avec une encyclopédie,
j'avais l'embarras du choix
											mais j'ai choisi des images de paysages.
											Pour travailler la matière,
j'ai utilisé de papier de verre,
											et j'ai poncé l'extérieur
pour que non seulement les images
											mais tout l'ensemble suggère un paysage.
											Quand je sculpte un livre,
											je pense aux images
mais aussi au texte.
									","
											Ich glaube, manche mögen es nicht,
Bücher zu zerstören,
											zu zerreißen
											oder wegzuwerfen,
											da wir sie als Lebewesen sehen.
											Wir sehen sie als Körper,
											der in Relation zu unserer 
Körpergröße entstanden ist,
											doch auch sie können wachsen
											und etwas Neues werden.
											Bücher leben also wirklich.
											Ich sehe ein Buch als einen Körper,
											eine Technologie
											und ein Werkzeug.
											Ich sehe es auch als Maschine
											und als eine Landschaft.
											Das ist eine komplette Lexika-Sammlung,
zusammengeklebt und geschliffen,
											und während ich darin herumschneide,
											wähle ich das, was ich behalten will.
											In Lexika könnte ich mir alles aussuchen,
											aber ich entschied mich
nur für Bilder von Landschaften.
											Mein Arbeitsmaterial 
schleife ich an den Kanten ab,
											sodass nicht nur die Bilder,
											sondern auch die Bücher an sich
eine Landschaft darstellen.
									",Old books reborn as art,Brian Dettmer,6:06,"TEDYouth,art,creativity,books"
