en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
"
											You may not realize this,
											but there are more bacteria in your body
than stars in our entire galaxy.
											This fascinating universe
of bacteria inside of us
											is an integral part of our health,
											and our technology is evolving so rapidly
											that today we can program these bacteria
like we program computers.
									","
											Puede que no sean conscientes,
											pero hay más bacterias en el cuerpo
que estrellas en toda la galaxia.
											Este universo fascinante de bacterias
											es parte integral de nuestra salud,
											y la tecnología está
evolucionando tan rápidamente
											que hoy podemos programar estas 
bacterias igual que a las computadoras.
									","
											Podem não se aperceber,
											mas há mais bactérias no vosso corpo
do que estrelas na nossa galáxia.
											Este fascinante universo 
de bactérias dentro de nós
											é parte integrante da nossa saúde,
											e a nossa tecnologia
evolui tão rapidamente
											que hoje podemos programar estas bactérias
como programamos computadores.
									","
											Farkında olmayabilirsiniz,
											ancak vücudunuzda bütün galaksideki
yıldızlardan daha çok bakteri vardır.
											İçimizdeki bu büyüleyici bakteri evreni
											sağlığımızın tümleşik bir parçasıdır
											ve teknolojimiz o kadar hızlı evriliyor ki
											bugün bu bakterileri, tıpkı bilgisayarlara
yaptığımız gibi programlayabiliyoruz.
									","
											Vous ne le réalisez peut-être pas,
											mais il y a plus de bactéries en vous 
que d'étoiles dans toute la galaxie.
											Nous sommes habités
par un univers bactérien
											qui fait partie intégrante de notre santé
											et nos technologies évoluent si vite
											qu'aujourd'hui, nous pouvons programmer
ces bactéries, comme des ordinateurs.
									",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
"
","
","
","
","
",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
"
											Now, the diagram that you see here,
											I know it looks like
some kind of sports play,
											but it is actually a blueprint of
the first bacterial program I developed.
											And like writing software,
we can print and write DNA
											into different algorithms
and programs inside of bacteria.
											What this program does
is produces fluorescent proteins
											in a rhythmic fashion
											and generates a small molecule
											that allows bacteria
to communicate and synchronize,
											as you're seeing in this movie.
											The growing colony of bacteria
that you see here
											is about the width of a human hair.
											Now, what you can't see
is that our genetic program
											instructs these bacteria
to each produce small molecules,
											and these molecules travel between
the thousands of individual bacteria
											telling them when to turn on and off.
											And the bacteria synchronize
quite well at this scale,
											but because the molecule that synchronizes
them together can only travel so fast,
											in larger colonies of bacteria,
this results in traveling waves
											between bacteria that are
far away from each other,
											and you can see these waves going
from right to left across the screen.
									","
											En el diagrama que se ve aquí...
											sé que parece algún tipo
de plano deportivo
											pero en realidad es un plano del primer
programa bacteriano que desarrollé.
											Igual que con el software,
podemos imprimir y escribir ADN
											en diferentes algoritmos
y programas dentro de la bacteria.
											Este programa produce
proteínas fluorescentes
											rítmicamente
											y genera una molécula pequeña
											que permite a las bacterias
comunicarse y sincronizarse
											como pueden ver en esta película.
											La creciente colonia
de bacterias que ven aquí
											tiene en grosor de un cabello humano.
											Lo que no pueden ver es que 
nuestro programa genético
											instruye a estas bacterias
para producir pequeñas moléculas,
											que luego se moverán entre
los miles de bacterias individuales
											ordenándoles cuando
encenderse y apagarse.
											Las bacterias se sincronizan
bastante bien a esta escala
											pero la molécula que sincroniza solo
puede viajar a una velocidad limitada,
											y en colonias más grandes de bacterias
esto da lugar a ondas que se propagan
											entre bacterias que se encuentran
a distancia una de la otra.
											Pueden ver estas ondas propagandose
de derecha a izquierda en la pantalla.
									","
											Este diagrama que aqui veem,
											sei que parece uma espécie
de jogada desportiva,
											mas, na verdade, é um modelo do primeiro
programa bacteriano que desenvolvi.
											Tal como a programar ""software"",
podemos imprimir e escrever ADN
											em diferente algoritmos
e programas dentro de bactérias.
											O que este programa faz 
é produzir proteínas fluorescentes
											de uma forma rítmica
											e gerar uma pequena molécula
											que permite que as bactérias
comuniquem e se sincronizem,
											tal como veem neste vídeo.
											A crescente colónia
de bactérias que aqui veem
											tem a largura de um cabelo humano.
											O que não podem ver
é que o nosso programa genético
											instrui estas bactérias 
para que produzam pequenas moléculas
											e estas moléculas viajam
entre milhares de bactérias individuais,
											dizendo-lhes quando ligar e desligar.
											As bactérias sincronizam
bastante bem a esta escala,
											mas como a molécula que as sincroniza 
só pode viajar a determinada velocidade,
											em colónias de bactérias maiores,
isto resulta em ondas de viagem
											entre bactérias 
que estão afastadas umas das outras.
											Podem ver estas ondas a ir da direita
para a esquerda ao longo do ecrã.
									","
											Burada gördüğünüz şema,
											biliyorum bir tür
spor oyunu taktiği gibi görünüyor,
											fakat aslında bu benim ilk geliştirdiğim
bakteri yazılımının taslağı.
											Tıpkı yazılım yazar gibi,
bakterinin içindeki DNA'yı
											farklı algoritmalara ve yazılımlara
kodlayıp çıktı alabiliriz.
											Bu yazılım flüoresanlı proteinleri
											ritmik bir biçimde üretir
											ve burada da bunu gördüğünüz gibi
											bakterilerin iletişime geçmesine
											ve eşzamanlı hareket etmesine
izin veren küçük bir molekül üretir.
											Burada gördüğünüz
genişleyen bakteri topluluğu
											bir insan saçının eni kadardır.
											Göremediğiniz şey ise,
bizim genetik yazılımımızın
											bu bakterilerin her birini
küçük moleküller üretmesi için
											eğitmesidir ve bu moleküller
binlerce bakteri arasında ne zaman
											etkinleşeceklerini söyleyerek gezinir.
											Bakteriler bu büyük oranda bile
oldukça eşzamanlı hareket eder,
											ama bakterileri eşleyen molekül
çok hızlı gezindiği için
											büyük bakteri topluluklarında,
bu durum birbirinden uzak bakteriler
											arasında gezinti dalgalarına neden olur
											ve bu dalgaları ekranda sağdan sola
giderken görebilirsiniz.
									","
											Ce diagramme,
											qui a l'air d'une tactique
sportive, je sais,
											schématise la première programmation 
de bactéries que j'ai développée.
											Et comme quand on écrit un logiciel,
on peut imprimer et écrire l'ADN
											selon différents algorithmes
et programmes dans la bactérie.
											Ce programme-ci produit
des protéines fluorescentes
											à un certain rythme
											et génère une petite molécule
											qui permet aux bactéries de communiquer
et de se synchroniser,
											comme vous le voyez dans ce film.
											La colonie grandissante de bactéries
que vous voyez ici
											est de la largeur d'un cheveu.
											Ce qu'on ne voit pas,
c'est notre programme génétique
											qui ordonne à chacune des bactéries 
de produire de petites molécules
											et ces molécules voyagent 
entre les milliers de bactéries
											leur disant quand démarrer ou s'arrêter.
											Les bactéries se synchronisent
plutôt bien à cette échelle,
											mais comme la molécule qui les synchronise
voyage à une certaine vitesse,
											dans le cas de colonies plus grandes,
on obtient des vagues de mouvement
											entre les bactéries qui sont éloignées
les unes des autres ;
											vous pouvez voir ces vagues se déplacer
de droite à gauche sur l'écran.
									",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
"
","
","
","
","
",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
"
											Now, our genetic program
relies on a natural phenomenon
											called quorum sensing,
											in which bacteria trigger coordinated
and sometimes virulent behaviors
											once they reach a critical density.
											You can observe quorum sensing
in action in this movie,
											where a growing colony of bacteria
only begins to glow
											once it reaches a high
or critical density.
											Our genetic program
											continues producing these
rhythmic patterns of fluorescent proteins
											as the colony grows outwards.
											This particular movie and experiment
we call The Supernova,
											because it looks like an exploding star.
									","
											Nuestro programa genético
se basa en un fenómeno natural
											llamado percepción de quórum,
											en que las bacterias coordinan
respuestas, a veces virulentas
											una vez que alcanzan una densidad crítica.
											Pueden ver la percepción de 
quórum en acción en este video,
											donde una colonia de bacterias
en aumento solo empieza a brillar
											una vez que alcanza una 
densidad alta o crítica.
											Nuestro programa genético
											continúa produciendo estas patrones
rítmicos de las proteínas fluorescentes
											a medida que la colonia se expande.
											Esta película y experimento en 
particular se llaman La Supernova,
											porque parece una estrella 
a punto de explotar.
									","
											O nosso programa genético
baseia-se num fenómeno natural
											chamado perceção de quórum,
											em que bactérias ativam respostas 
coordenadas e, por vezes, virulentas
											quando atingem a densidade crítica.
											Podemos ver a perceção de quórum
em ação neste vídeo,
											onde uma crescente 
colónia de bactérias só começa a brilhar
											quando atinge
uma densidade alta ou crítica.
											O nosso programa genético
											continua a produzir estes padrões rítmicos
de proteínas fluorescentes
											à medida que a colónia cresce.
											A este vídeo e experiência em particular 
chamamos ""Supernova"",
											pois parece uma estrela a explodir.
									","
											Genetik yazılımımızın dayandığı
doğal olgunun adı
											gerekli çoğunluğu algılamadır
(quorum sensing),
											bu durumda, bakteri tetiklenmesi eşgüdümlü
olur ve kritik yoğunluğa
											ulaşınca bazen tehlikeli olabilir.
											Gerekli çoğunluğu algılama eylemini
bu videoda görebilirsiniz,
											burada genişleyen bakteri topluluğu
yalnızca yüksek ya da
											kritik yoğunluğa ulaşınca
parlamaya başlıyor.
											Genetik yazılımımız
											topluluk dışa doğru genişlerken,
											flüoresanlı proteinlerin bu ritmik
yapısını üretmeye devam ediyor.
											Bu videoya ve deneye Supernova dedik,
											çünkü patlayan bir yıldıza benziyor.
									","
											Notre programme génétique repose
sur un phénomène naturel:
											la détection du quorum,
											où les bactéries se coordonnent ou 
deviennent virulentes
											dès qu'elles atteignent
une densité critique.
											Ce film illustre en pratique
la détection du quorum.
											On y voit une colonie grandissante 
qui commence seulement à briller
											quand elle atteint une densité critique.
											Notre programme génétique
											entretient la production coordonnée
de ces protéines fluorescentes
											pendant que la colonie
continue sa croissance.
											Nous avons baptisé ce film 
et cette expérience Supernova,
											parce qu'on dirait une étoile qui explose.
									",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
"
","
","
","
","
",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
"
											Now, besides programming
these beautiful patterns,
											I wondered, what else can we get
these bacteria to do?
											And I decided to explore
how we can program bacteria
											to detect and treat diseases
in our bodies like cancer.
											One of the surprising facts about bacteria
											is that they can naturally grow
inside of tumors.
											This happens because typically tumors
											are areas where the immune system
has no access,
											and so bacteria find these tumors
											and use them as a safe haven
to grow and thrive.
											We started using probiotic bacteria
											which are safe bacteria
that have a health benefit,
											and found that
when orally delivered to mice,
											these probiotics would selectively
grow inside of liver tumors.
											We realized that the most convenient way
											to highlight the presence
of the probiotics,
											and hence, the presence of the tumors,
											was to get these bacteria
to produce a signal
											that would be detectable in the urine,
											and so we specifically
programmed these probiotics
											to make a molecule that would change
the color of your urine
											to indicate the presence of cancer.
											We went on to show that this technology
											could sensitively and specifically
detect liver cancer,
											one that is challenging
to detect otherwise.
									","
											Además de programarlas que produzcan 
estos hermosos patrones
											me preguntaba, ¿qué más
podemos lograr que hagan?
											Y decidí investigar
cómo podemos programarlas
											para que detecten y traten
enfermedades como el cáncer.
											Uno de los hechos sorprendentes
sobre las bacterias
											es que pueden crecer de manera
natural dentro de los tumores
											ya que los tumores normalmente
											son áreas en las que el sistema
inmunológico no tiene acceso,
											y así las bacterias,
al encontrar estos tumores,
											los usan como un refugio seguro 
para crecer y prosperar.
											Empezamos usando bacterias probióticas
											que son unas bacterias seguras,
beneficiosas para la salud,
											y descubrimos que al administrarlas
por vía oral a ratones,
											estos probióticos se desarollan de manera
selectiva en los tumores hepáticos.
											Y también de que la forma más cómoda de
destacar la presencia de los probióticos,
											y, por tanto, la de tumores,
											era conseguir que produzcan 
una señal detectable en la orina
											y así programar probióticos
de manera especifica
											para crear moléculas que 
cambian el color de la orina
											para indicar la presencia del cáncer.
											Pudímos demostrar que esta tecnología
											podría sensible y específicamente
detectar el cáncer de hígado,
											que de lo contrario
es dificil de detectar.
									","
											Além de programar 
estes belíssimos padrões,
											perguntei-me que mais poderíamos
levar estas bactérias a fazer?
											E decidi explorar 
como poderíamos programas as bactérias
											para detetar e tratar doenças
no nosso corpo, como o cancro.
											Um dos factos surpreendentes
sobre as bactérias
											é que podem crescer naturalmente 
dentro de tumores.
											Isto acontece porque, 
por regra, os tumores
											são áreas a que o sistema imunitário
não tem acesso,
											e, assim, as bactérias acham estes tumores
											e usam-nos como um abrigo
para crescerem e se propagarem.
											Começámos a usar bactérias probióticas,
											que são bactérias seguras
com benefícios para a saúde,
											e descobrimos que, 
administrados oralmente a ratos,
											estes probióticos cresciam seletivamente
dentro dos tumores de fígado.
											Percebemos que a forma mais conveniente
											de realçar a presença dos probióticos,
											e, logo, a presença de tumores,
											era fazer estas bactérias
produzirem um sinal
											que fosse detetável na urina,
											e, assim, programámos
especificamente estes probióticos
											para fazer uma molécula 
que mudasse a cor da urina
											para indicar a presença de cancro.
											Prosseguimos para mostrar 
que esta tecnologia
											podia sensitiva e especificamente
detetar o cancro do fígado
											que é difícil de detetar de outra forma.
									","
											Bu güzel taslakları
programlamaya ek olarak,
											merak ettim, bu bakterilere başka
neler yaptırabiliriz?
											Bakterileri, vücudumuzdaki
kanser gibi hastalıkları
											tanıyıp iyileştirebilmek için nasıl
											programlayabileceğimi
araştırmaya karar verdim.
											Bakterilerle ilgili
şaşırtıcı gerçeklerden biri
											tümörlerin içinde doğal olarak
büyüyebilmeleridir.
											Bu mümkündür, çünkü genelde tümörler
											bağışıklık sisteminin 
erişemediği bölgelerdir
											ve bu yüzden bakteriler bu tümörleri bulur
											ve büyüyüp gelişmek için
sığınak olarak kullanır.
											Sağlığa yararı olan güvenli
											probiyotik bakterileri
kullanarak başladık
											ve farelere ağız yoluyla
verildiğinde
											bu probiyotiklerin titizlikle karaciğer
tümörlerinin içinde büyüdüğünü bulduk.
											Probiyotiklerin varlığını
											ve aynı zamanda tümörlerin de varlığını
											görüntülemenin en uygun yolunun
											bakterilere idrarda
saptanabilecek bir sinyal
											ürettirmek olduğunu fark ettik
											ve bu yüzden bu probiyotikleri,
kanser varlığını
											belirtmek için idrarınızın rengini
değiştirecek bir molekül
											üretecek şekilde programladık.
											Bu teknolojinin hassas ve titizce
											karaciğer kanserini saptayabileceğini
göstermek için devam ettik,
											bu kanser türünün başka yollarla
saptanması oldukça zordur.
									","
											A part programmer de beaux motifs,
je me suis demandé
											ce que nous pourrions 
faire faire à ces bactéries.
											Et j'ai décidé de chercher à 
programmer des bactéries
											pour détecter et guérir
des maladies comme le cancer.
											Ce qui est surprenant chez les bactéries,
											c'est qu'elles peuvent grandir 
naturellement au sein de tumeurs.
											C'est dû au fait que les tumeurs
											sont inaccessibles 
au système immunaitaire.
											Les bactéries y trouvent donc
											un hâvre de paix où grandir 
et prospérer en toute sécurité.
											Au début, on a pris des probiotiques,
											des bactéries inoffensives et
même bénéfiques,
											et nous avons constaté
qu'avalées par des souris,
											ces probiotiques grandissaient de manière
sélective dans des tumeurs du foie.
											Nous avons compris que la meilleure façon
											de signaler la présence des probiotiques,
											et par extension, des tumeurs,
											était de faire produire
un signal bactérien
											traçable dans les urines.
											Nous avons donc programmé ces probiotiques
											à émettre une molécule
modifiant la couleur des urines
											et ainsi indiquer
la présence d'un cancer.
											Nous avons été jusqu'à démontrer que
											cette technologie peut détecter
avec précision un cancer du foie.
											Un cancer autrement difficile à repérer.
									",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
"
","
","
","
","
",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
"
											Now, since these bacteria
specifically localize to tumors,
											we've been programming them
to not only detect cancer
											but also to treat cancer
											by producing therapeutic molecules
from within the tumor environment
											that shrink the existing tumors,
											and we've been doing this
using quorum sensing programs
											like you saw in the previous movies.
									","
											Puesto que estas bacterias se alojan
específicamente en los tumores,
											las programamos no solo para detectar 
cáncer sino tambien para tratarlo
											mediante la producción de 
moléculas terapéuticas
											desde dentro del entorno canceroso
reduciendo así los tumores existentes
											y lo hicimos usando programas
de percepción de quórum,
											los que han visto
en los videos anteriores.
									","
											Uma vez que estas bactérias 
se situam especificamente em tumores,
											temos vindo a programá-las 
não só para detetar o cancro,
											mas também para curá-lo,
											produzindo moléculas terapêuticas
dentro do ambiente do tumor,
											que diminuem os tumores existentes.
											Temos vindo a fazê-lo
com programas de perceção de quórum
											como viram em vídeos anteriores.
									","
											Bu bakteriler özellikle
tümörler üzerinde geliştiği için
											onları, yalnızca
kanseri saptamaları için değil,
											varolan tümörleri küçültecek
											iyileştirici moleküller üreterek
tümör bölgesindeki kanseri
											iyileştirmeleri için de programlıyoruz
											ve bunu , gerekli çoğunluğu algılayan
yazılımlarla yapıyoruz,
											önceki videoda örneğini gördünüz.
									","
											Puisque ces bactéries 
s'intègrent à des tumeurs,
											nous les avons non seulement
programmées à détecter,
											mais aussi à soigner un cancer
											en produisant des molécules thérapeutiques
au sein de la tumeur
											qui permettent de réduire sa taille.
											Tout ça, en utilisant des programmes
de détection du quorum
											comme on l'a vu plus tôt à l'écran.
									",Programming bacteria to detect cancer (and maybe treat it),Tal Danino,4:11,"TED Fellows,bacteria,biology,cancer,health"
