es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
"
											Si tuviera una hija,
											en vez de mamá,
											me llamaría Punto B,
											porque de esa manera sabe que no importa lo que pase,
											al menos, siempre puede encontrar su camino hacia mí.
											Y voy a pintar los sistemas solares en las palmas de sus manos,
											para que tenga que aprender todo el universo
											antes que pueda decir, ""Oh, conozco eso como la palma de mi mano"".
											Y ella va a aprender
											que esta vida te golpeará duro en la cara,
											esperará que te repongas sólo para patearte el estómago.
											Pero quedarte sin aire
											es la única forma de recordarle a tus pulmones
											lo mucho que les gusta el sabor del aire.
											Aquí hay heridas
											que no pueden curarse con curitas o poesía.
											Entonces cuando ella comprenda
											que la Mujer Maravilla no vendrá,
											me aseguraré que sepa
											que no tiene que llevar la capa ella sola
											Porque no importa cuan ancho extiendas tus dedos,
											tus manos siempre serán muy pequeñas
											para abarcar todo el dolor que quieres sanar.
											Créanme, lo he intentado.
											""Y, cariño"", voy a decirle,
											no lleves la nariz levantada en el aire.
											Conozco ese truco; lo hice millones de veces.
											Sólo estás oliendo el humo
											para poder seguir el camino de regreso a una casa en llamas,
											para poder encontrar al chico que perdió todo en el fuego
											para ver si puedes salvarlo.
											O bien encontrar al chico que comenzó el incendio,
											para ver si puedes cambiarlo""
											Pero se que ella lo hará de todos modos,
											por eso siempre tendré cerca una ración extra
											de chocolate y botas de lluvia,
											porque no hay angustia que el chocolate no pueda curar.
											Bueno, hay algunas angustias que el chocolate no puede curar.
											Pero para eso están las botas de lluvia.
											Porque si la dejas, la lluvia se lleva todo.
											Quiero que ella mire el mundo
											a través del fondo de vidrio de un barco,
											que a través de un microscopio
											mire las galaxias que existen
											en ese puntito que es la mente humana
											porque esa es la forma en que mi mamá me enseñó
											Que habrá días como este.
											♫ Habrá días como este, mi mamá dijo. ♫
											Cuando abres tus manos para atrapar
											y terminas sólo con moretones y ampollas;
											Cuando sales de la cabina telefónica y tratas de volar
											y las mismas personas que quieres salvar
											son los que están pisando tu capa;
											cuando tus botas se llenarán de agua,
											y estarás desilusionada hasta las rodillas
											Y son precisamente esos días en que tienes más razones para decir gracias.
											Porque no hay nada más hermoso
											que la forma en que el océano se niega a dejar de besar la costa,
											No importa cuántas veces se aleja.
											Pondrás el viento en ganar algo, perder algo.
											Pondrás la estrella
											en comenzar una y otra vez.
											Y no importa cuántas minas estallen en un minuto,
											asegúrate que tu mente aterrize
											en la belleza de este raro lugar llamado vida.
											Y si, en una escala de uno a exceso de confianza,
											soy bastante ingenua.
											Pero quiero que ella sepa que este mundo está hecho de azúcar.
											Puede derrumbarse fácilmente,
											pero no tengas miedo de sacar la lengua y saborearlo.
											""Cariño"", voy a decirle, ""recuerda que tu mamá se preocupa
											y tu papá es un luchador,
											y tú eres la niña con manos pequeñas y ojos grandes
											quien nunca se cansa de pedir más"".
											Recuerda que las cosas buenas vienen de a tres,
											y las cosas malas también.
											Y siempre discúlpate cuando hayas hecho algo mal.
											Pero nunca te disculpes
											por la forma en que tus ojos se niegan dejar de brillar.
											Tu voz es pequeña, pero nunca dejes de cantar.
											Y cuando finalmente la tristeza te embargue,
											cuando el odio y la guerra se deslicen bajo tu puerta
											y te ofrezcan folletos en las esquinas
											de cinismo y derrota,
											les dices que realmente deberían conocer a tu madre.
									","
											Se eu tiver uma filha,
											em vez de Mãe, ela vai chamar-me Ponto B,
											porque assim ela saberá que,
aconteça o que acontecer,
											vai sempre conseguir 
encontrar o caminho até mim.
											E vou pintar-lhe sistemas solares
nas palmas das mãos,
											para ela aprender o universo inteiro
antes de poder dizer:
											""Oh, conheço isso 
como a palma da minha mão"".
											Ela vai aprender que esta vida
											vai acertar-lhe com força na cara,
											esperar que ela se levante 
só para te dar um soco no estômago.
											Mas ficarmos sem fôlego
											é a única forma de nos lembrarmos
que temos pulmões
											de quanto gostamos do sabor do ar.
											Há mágoas que não podem ser curadas
											com pensos rápidos ou com poesia.
											Então, a primeira vez que ela perceber
											que a Mulher Maravilha não aparece,
											vou certificar-me de que ela saiba
											que não vai ter que usar a capa sozinha.
											Porque por mais que estiquemos os dedos,
											as nossas mãos serão 
sempre demasiado pequenas
											para agarrar toda a dor
que queremos curar.
											Acreditem, eu já tentei.
											Vou dizer-lhe:
											""Querida, não andes de nariz empinado.""
											""Eu conheço esse truque,
já o usei milhões de vezes.
											""Estás só a cheirar o fumo
											""para poderes seguir-lhe o rasto
até à casa em chamas
											""para encontrares o rapaz
que perdeu tudo no incêndio
											""e ver se o podes salvar.
											""Ou então encontrar o rapaz
que ateou o fogo,
											""para ver se o consegues mudar.""
											Mas eu sei que ela acabará por fazê-lo,
											por isso, vou antes ter
um carregamento extra
											de chocolate e galochas por perto,
											porque não há nenhum desgosto
que o chocolate não cure.
											OK, há alguns desgostos
que o chocolate não cura.
											Mas é para isso que servem as galochas.
											Porque a chuva lava tudo, se a deixares.
											Quero que ela veja o mundo
											através da parte inferior
de um barco com fundo de vidro,
											que veja através de um microscópio
											as galáxias que existem na mente humana,
											porque foi assim
que a minha mãe me ensinou.
											Que vai haver dias assim.
											♫ Vai haver dias assim,
dizia a minha mãe. ♫
											Quando abrires as mãos para apanhar algo
											e acabares apenas com bolhas e esfolões,
											quando saíres da cabine telefónica
e tentares voar
											e as pessoas que queres salvar
											são as que estão a pisar-te a capa,
											quando as tuas botas
se encherem com a chuva,
											e a desilusão te chegar aos joelhos,
											são precisamente esses os dias em que
tens mais razão para dizer obrigada.
											Porque não há nada mais belo
											que a forma como o oceano 
se recusa a deixar de beijar a margem
											sem se importar quantas vezes
é empurrado para trás.
											Vais ganhar e vais perder.
											Vais ter que recomeçar,
											uma e outra vez.
											E não importa quantas minas
surjam num minuto,
											assegura-te que a tua mente aterra
											na beleza deste engraçado lugar 
chamado vida.
											E sim, numa escala de um a superconfiante,
											eu sou bastante ingénua.
											Mas quero que ela saiba 
que este mundo é feito de açúcar.
											Pode esboroar-se tão facilmente,
											mas não tenhas medo de pôr
a língua de fora e de o provar.
											Vou dizer-lhe: ""Querida, lembra-te
que a tua mãe se preocupa,
											""e que o teu pai é um lutador
											""e que tu és a menina de mãos pequenas 
e olhos grandes
											""que nunca deixa de pedir mais"".
											""Lembra-te que as coisas boas
vêm em grupos de três
											""tal como as coisas más.
											""Pede desculpa sempre
que fizeres algo de errado.
											""Mas nunca peças desculpa
											""por os teus olhos se recusarem
a deixar de brilhar.
											""A tua voz é pequena,
mas nunca pares de cantar.
											""E quando finalmente te magoarem,
											""quando, por baixo da porta,
te meterem a guerra e o ódio
											""e pelas esquinas te derem panfletos
de cinismo e derrota,
											""diz-lhes que deviam conhecer a tua mãe.
											(Aplausos)
									","
											Bir kızım olursa,
											Bana anne yerine,
											B Noktası diyecek,
											Çünkü bu şekilde, ne olursa olsun
											en azından her zaman bana ulaşmayı başarabilir.
											Ve güneş sistemini avcunun içine resmedeceğim,
											böylece tüm evreni öğrenmiş olacak
											""Ah, ben bunu avcumun içi gibi bilirim."" demeden de önce.
											Ve bilecek ki,
											hayat acımadan yüzünün ortasına vuruverir,
											ayağa kalkmanı bekler ve bu sayede midene de bi yumruk indirebilir.
											Ancak rüzgar seni sarhoş ettiğinde
											ciğerlerin havanın tadını ne kadar
											sevdiklerini anlayabilir.
											Tam burada acı var
											yara bantları ya da şiirin iyileştiremeyeceği.
											Ve Süper Kahramanının
											gelmeyeceğini anladığı ilk anda,
											bilecek ki, pelerinini
											tek başına giymek zorunda kalmayacak.
											Çünkü ellerini ne kadar açarsan aç,
											iyileştirmek istediğin acıyı yakalamak için
											hiç bir zaman yeterince büyük olmayacak.
											Emin ol, denedim.
											""Ve bebeğim"" diyeceğim ona,
											""burnunu havada tutma öyle.
											Bu numarayı ben de denedim, milyonlarca kez hem de.
											Sadece duman kokusu almanı sağlar
											onu takip edersen de yanan bir eve ulaşırsın,
											ya yangında herşeyini kaybeden çocuğu bulup
											kurtarmaya çalışırsın,
											ya da yangını başlatan çocuğu bulup
											onu değiştirmeye çalışırsın.""
											Ama biliyorum ki hep bildiğini yapacak,
											bu yüzden ona hep destek sağlayacağım
											çikolata ve yağmur çizmeleriyle.
											Çünkü çikolatanın tamir edemeyeceği hiçbir üzüntü yoktur.
											Tamam, belki de bütün üzüntülere iyi gelmeyebilir,
											ama tam da bu yüzden var yağmur çizmeleri.
											Çünkü izin verdiğinde yağmur yıkayıverir tüm hüzünleri.
											Ondan tabanı camlı teknesinden
											aşğıdaki dünyayı izlemesini isteyeceğim,
											ve mikroskopla incelemesini
											insan zekasının ucunda
											var olan galaksileri,
											çünkü annem de bana böyle öğretmişti,
											böyle günlerin olabileceğini.
											♫ Böyle günler gelecek, demişti annem. ♫
											Ellerini yakalamak için açıp da
											yakaladıkların sadece yara izleri olduğu;
											telefon kulübesinden çıkıp uçmaya çalışırken
											kurtarmak istediğin insanların aslında
											pelerinine basanlar olduğunu farkettiğin;
											çizmelerin yağmurla dolup da,
											dizlerine kadar hayal kırıklığına gömüldüğün günler..
											İşte böyle günler aslında teşekkür etmen gereken günlerdir.
											Çünkü dalgaların kumsalı öpmekten vazgeçmeyi
											reddetmesinden daha güzel birşey yoktur,
											kaç defa yıkıp geçtiği mühim değil.
											Rüzgarla bazen kazanıp, bazen kaybedeceksin.
											Yıldızlarla
											yeniden başlamayı öğreneceksin.
											Bir dakikada silinip giden topraklara inat,
											aklın zemine sağlam basacak,
											hayat denen komik yerin güzellik zeminine.
											Ve evet, güven duyma skalasında
											oldukça safım.
											Ama kızım bilecek ki bu dünya şekerlemeden yapıldığı için
											çabucak parçalanabilir,
											ama dilini çıkarıp da tadına bakmaktan korkmayacak.
											""Bebeğim,"" diyeceğim ona ""unutma, annen bir savaşçıydı,
											baban da bir savaşçı,
											ve sen de minicik ellerin ve koca gözlerinle
											daha fazlasını isteyen bir kızsın.""
											Unutma ki iyi şeyler hep üçtür,
											kötü şeyler de öyle.
											Ve hata yaptığında her zaman özür dile.
											Ama asla gözlerindeki parıltı
											sönmek istemediği için özür dileme.
											Sesin kısık olabilir ama şarkı söylemeyi bırakma.
											Ve sana kalp acıları bıraktıklarında,
											kapının altına savaş ve nefret attıklarında
											ve sokak köşelerinde ellerine
											kötümserlik ve yenilgi tutuşturduklarında,
											işte o zaman, onlara, gidip annenle tanışmalarını söylemelisin.
									","
											Si je devais avoir une fille,
											au lieu de Maman,
											elle m'appellera Point B,
											ainsi elle saura que peu importe ce qui se passe,
											au moins elle pourra toujours trouver son chemin jusqu'à moi.
											Et je vais peindre les systèmes solaires sur sa poche,
											ainsi elle devra connaître l'univers entier
											avant de pouvoir dire ""Oh, je connais ça comme ma poche.""
											Et elle va apprendre
											que la vie te frappera fort en plein dans le nez,
											pour attendre que tu te relèves juste pour t'ajouter un coup de pied dans le ventre.
											Mais avoir le souffle coupé
											est la seule façon de rappeler à tes poumons
											combien ils aiment le goût de l'air.
											Il y a une plaie ici
											qui ne peut être raccommodée avec des bandages ou de la poésie.
											Ainsi la première fois où elle se rendra compte
											que Wonder Woman ne viendra pas,
											je m'assurerai qu'elle sache
											qu'elle n'a pas à porter la cape toute seule.
											Parce que peu importe combien tu ouvres les mains,
											elles seront toujours trop petites
											pour saisir toute la douleur que tu voudras soulager.
											Crois-moi, j'ai essayé.
											""Et, bébé,"" je lui dirai,
											ne lève pas le nez comme ça,
											je sais ce que c'est: je l'ai fait un million de fois.
											Tu es seulement en train de flairer la fumée
											pour que tu puisses suivre la piste jusqu'à une maison en feu,
											pour que tu puisses trouver le garçon qui a tout perdu dans l'incendie
											pour voir si tu peux le sauver.
											Ou alors pour trouver le garçon qui a d'abord mis le feu,
											pour voir si tu peux le changer.""
											Mais je sais qu'elle le fera de toute façon,
											donc je garderai toujours une réserve
											de chocolat et de bottes de pluie tout près,
											parce qu'il n'existe pas de cœur brisé que le chocolat ne puisse réparer.
											Ok, il y a certains cœurs que le chocolat ne peut pas réparer.
											Et c'est là qu'interviennent les bottes de pluie.
											Parce que la pluie emportera tout, si on la laisse faire.
											Je veux qu'elle regarde le monde
											à travers la vitre d'un bateau à fond de verre,
											qu'elle regarde dans un microscope
											les galaxies qui existent
											sur la pointe d'épingle de l'esprit humain,
											parce que c'est ce que ma mère m'a appris.
											Il y aura des jours comme cela.
											♫ Il y aura des jours comme cela, disait ma mère ♫
											Quand tu ouvres tes mains pour recueillir
											et termines avec des blessures et égratignures
											quand tu sors de la cabine téléphonique et essaies de voler
											et les mêmes personnes que tu veux sauver
											ont les pieds sur ta cape;
											quand tes bottes se rempliront de pluie,
											et que tu seras mise à genoux par ta déception.
											Et ce seront les jours où tu auras encore plus de raison d'être reconnaissante.
											Car il n'y a rien de plus beau
											que la façon dont l'océan refuse d'arrêter d'embrasser le rivage,
											peu importe combien de fois il est repoussé.
											Tu séduiras le vent, aussitôt il s'en ira.
											Tu décrocheras les étoiles
											en décrochant encore et encore.
											Et peu importe combien de mines explosent en une minute,
											assure-toi que ton esprit atteigne
											la beauté de ce drôle d'endroit qu'on appelle vie.
											Et oui, sur une échelle allant de un à trop confiante,
											je suis carrément naïve.
											Mais je veux qu'elle sache que ce monde est fait de sucre.
											Il peut s'effriter si facilement,
											mais n'aie pas peur de tirer la langue et d'y goûter.
											""Bébé,"" je lui dirai, ""souviens-toi, ta maman est une anxieuse,
											ton papa un guerrier,
											et tu es la fille aux petites mains et aux grands yeux
											qui n'arrête jamais d'en redemander.""
											Souviens-toi que les bonnes choses viennent par trois
											ainsi que les mauvaises choses.
											Et demande pardon quand tu as fait quelque chose de mal.
											Mais ne demande jamais pardon
											d'avoir toujours les yeux qui brillent.
											Ta voix est petite, mais n'arrête jamais de chanter.
											Et quand on t'apportera enfin des maux de cœur,
											quand on glissera sous ta porte la guerre et la haine
											et quand on te donnera des prospectus au coin des rues
											de cynisme et de défaite,
											dis-leur qu'ils devraient vraiment rencontrer ta mère.
									","
											Wenn ich eine Tochter haben sollte,
											wird sie mich an Plan B
											statt Mama nennen,
											da sie auf diesem Wege weiß, dass was immer auch passiert,
											sie zumindest immer noch zu mir kommen kann.
											Und ich werde ihr das Solarsystem auf den Rücken ihrer Hände malen,
											damit sie das ganze Universum kennenlernen muss,
											bevor sie sagen kann, ""Oh, das kenne ich genauso wie meinen Handrücken.""
											Und sie wird lernen,
											dass dieses Leben einen hart ins Gesicht trifft,
											wartet bis du wieder aufrecht stehst, damit es dir dann in den Magen treten kann.
											Aber die Luft aus dir herausgeschlagen zu bekommen,
											ist der einzige Weg deine Lungen zu erinnern,
											wie sehr sie den Geschmack von Luft mögen.
											Es gibt hier Schmerzen,
											die nicht mit einem Verband oder Gedicht geheilt werden können.
											Wenn sie das erste Mal feststellt,
											dass Wonder Woman nicht zu ihrer Rettung kommt,
											werde ich sicherstellen, dass sie weiß,
											dass sie den Umhang nicht ganz allein tragen muss.
											Denn egal wie weit du die Finger streckst,
											deine Hände werden immer zu klein sein
											um all den Schmerz zu fangen, den du heilen möchtest.
											Glaub mir, ich hab's versucht.
											""Und, Kleine,"" werde ich ihr sagen,
											""halte deine Nase nicht so hoch in die Luft.
											Ich kenne den Trick; ich habe es eine Million Mal getan.
											Du versuchst nur Rauch zu riechen
											um ihn dann zu einem brennenden Haus zurück zu verfolgen,
											damit du den Jungen finden kannst, der alles in dem Feuer verloren hat
											und zu sehen, ob du ihn retten kannst.
											Oder sonst den Jungen zu finden, der zu Beginn das Feuer gelegt hat,
											um zu sehen, ob du ihn ändern kannst.""
											Aber ich weiß, sie wird sowieso,
											also werde ich immer einen extra Vorrat
											an Schokolade und Regenstiefeln in der Nähe haben,
											denn es gibt keinen Herzschmerz, den Schokolade nicht heilen kann.
											Okay, es gibt einige wenige Herzschmerzen, die Schokolade nicht heilen kann.
											Aber dafür sind die Regenstiefel da.
											Denn Regen wird alles wegwaschen, wenn du ihn lässt.
											Ich möchte, dass sie die Welt
											durch die Unterseite eines Glasbodenboots betrachtet,
											dass sie durch ein Mikroskop
											die Galaxien betrachtet, die
											auf der Nadelspitze eines Menschengehirns existieren,
											denn so hat es mich meine Mutter gelehrt.
											Dass es Tage wie diese geben wird.
											♫ There'll be days like this, my momma said. ♫
											Wenn du deine Hände aufhältst
											und du Blasen und Verletzungen fängst;
											wenn du aus dem Telefonhäuschen trittst und versuchst zu fliegen
											und genau die Menschen, die du retten möchtest
											sind die, die auf deinem Umhang stehen;
											wenn deine Schuhe sich mit Regen füllen,
											und du bis zu den Knien in Enttäuschungen stehst.
											Und das sind genau die Tage, an denen du umso mehr Grund hast Danke zu sagen.
											Denn es gibt nichts schöneres
											als die Art wie das Meer niemals aufhört den Strand zu küssen,
											egal wie oft er schon hinweg gespült wurde.
											Du wirst darauf setzten etwas zu gewinnen, etwas zu verlieren
											Du wirst etwas fangen
											und wieder von vorne anfangen.
											Und egal wieviele Landminen in einer Minute hoch gehen,
											stell sicher, dass deine Gedanken bei
											der Schönheit dieses seltsamen Ortes, den wir Leben nennen, landen.
											Und Ja, auf der Skala von eins bis zu vertrauensselig,
											bin ich ziemlich gutgläubig.
											Aber ich möchte, dass sie weiß, dass diese Welt aus Zucker gemacht ist.
											Sie fällt so leicht in sich zusammen,
											aber habe keine Angst die Zunge rauszustrecken und sie zu schmecken.
											""Schatz,"" werde ich ihr sagen, ""deine Mutter ist jemand, der sich sorgt,
											und dein Vater ist jemand, der kämpft,
											und du bist das Mädchen mit den kleinen Händen und den großen Augen,
											die niemals aufhört nach mehr zu fragen.""
											Denk daran, dass alle guten Dinge drei sind,
											und auch alle schlechten Dinge.
											Entschuldige dich immer, wenn du etwas falsch gemacht hast.
											Aber entschuldige dich niemals,
											für die Art wie deine Augen nicht aufhören wollen zu scheinen.
											Deine Stimme ist leise, aber höre nie auf zu singen.
											Und wenn sie dir schließlich Herzschmerz reichen,
											wenn sie Krieg und Hass unter deine Tür schieben
											und dir an Straßenecken Handzettel
											über Zynismus und Niederlage anbieten,
											sag ihnen, dass sie wirklich mal deine Mutter kennenlernen sollten.
									",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
"
","
","
","
","
",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
"
											Gracias. Gracias.
									","
											Obrigada. Obrigada.
									","
											Teşekkür ederim. Teşekkürler.
									","
											Merci. Merci.
									","
											Danke. Danke
									",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
"
","
","
","
","
",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
"
","
","
","
","
",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
"
											Gracias.
									","
											Obrigada.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Danke
									",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
"
","
","
","
","
",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",If I should have a daughter ...,Sarah Kay,18:25,"entertainment,performance,poetry,storytelling,performance art,spoken word"
