en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
"
											The royal couple of Haiti rode into their 
coronation to thunderous applause.
											After receiving his ornate 
crown and scepter,
											Henry Christophe ascended his throne, 
towering 20 meters in the air.
											But little did the cheering onlookers 
know that the first king of Haiti
											would also be its last.
									","
											Haiti'nin kraliyet çifti,
sağır edici alkışlarla taç giydi.
											Süslü tacını ve asasını aldıktan sonra,
											Henry Christophe,
20 metre yüksekte olan tahtına geçti.
											Ancak tezahürat yapanlar,
Haiti'nin ilk kralının
											sonuncusu olacağını bilmiyorlardı.
									","
											O casal real de Haiti dirigiu-se
para a cerimónia da coroação
											sob aplausos vibrantes.
											Depois de receber a coroa
e o cetro ornamentados,
											Henry Christophe subiu ao trono
elevado a 20 metros de altura.
											Mal sabia a multidão que o aclamava
											que o primeiro rei do Haiti
também seria o último rei.
									","
											Le couple royal arriva à son couronnement
sous des tonnerres d'applaudissements.
											Après avoir reçu sa couronne
et son sceptre ornés,
											Henry Christophe monta sur le trône,
à plus de 20 mètres de hauteur.
											Mais les badauds ne se doutaient pas
que le premier roi d'Haïti
											serait aussi le dernier.
									",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
"
","
","
","
",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
"
											Enslaved at birth on the 
island of Grenada,
											Christophe spent his childhood being 
moved between multiple Caribbean islands.
											Just 12 years old in 1779,
											he accompanied his master to aid the 
American revolutionaries
											in the Battle of Savannah.
											This prolonged siege would be Christophe’s
first encounter with violent revolution.
									","
											Grenada adasında doğumunda
köleleştirilmiş olan Christophe,
											çocukluğunu Karayip adalarının
çoğuna taşınarak geçirdi.
											1779 yılında sadece 12 yaşındayken,
											Amerikalı devrimcilere Savannah Savaşı'nda
yardımcı olmak için
											efendisine eşlik etti.
											Bu uzun süreli kuşatma, Christophe’un
şiddetli bir devrimle ilk karşılaşmasıdır.
									","
											Nascido como escravo
na ilha de Granada,
											Christophe passou a infância
a viajar pelas muitas ilhas das Caraíbas.
											Aos 12 anos, em 1779,
											acompanhou o seu amo na ajuda
aos revolucionários norte-americanos
											na Batalha de Savannah.
											Esse cerco prolongado seria
o primeiro encontro de Christophe
											com uma revolução violenta.
									","
											Fait esclave dès sa naissance
sur l'île de Grenade,
											Christophe passa son enfance
déplacé d'île en île dans les Caraïbes.
											En 1779, alors seulement âgé de 12 ans,
											il accompagna son maître pour aider
les révolutionnaires américains
											dans la bataille de Savannah.
											Ce long siège fut sa première rencontre
avec une révolution violente.
											Peu de traces écrites ont survécu
									",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
"
","
","
","
",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
"
											There are few surviving written records
											about Christophe’s life immediately 
after the war.
											Over the next decade,
											we know he worked as a mason 
and a waiter at a hotel
											in the French colony of Saint-Domingue, 
as Haiti was then known.
											In 1791, when the colony’s 
slaves rose up in rebellion,
											Christophe got another opportunity 
to fight for freedom.
											Led by Toussaint Louverture, the rebels 
fought against plantation owners,
											as well as British and Spanish forces 
seeking control of the island.
											Christophe quickly rose 
through the ranks,
											proving himself the equal of more 
experienced generals.
									","
											Savaştan hemen sonra
Christophe’un hayatı hakkında
											günümüze ulaşan
az sayıda yazılı kayıt var.
											Önümüzdeki on yıl boyunca,
											Fransız Saint-Domingue
kolonisindeki bir otelde bir duvarcı
											ve garson olarak çalıştığını biliyoruz
ve Haiti daha sonra biliniyordu.
											1791 yılında,
koloninin köleleri isyan çıkarınca,
											Christophe özgürlük için
savaşmak için başka bir fırsat buldu.
											Toussaint Louverture liderliğindeki
isyancılar, ada sahiplerinin yanı sıra
											adanın kontrolünü isteyen İngiliz
ve İspanyol güçlerine karşı savaştı.
											Christophe hızla,
kendisinin daha deneyimli generallere
											eşit olduğunu kanıtlayarak yükseldi.
									","
											Há poucos relatos escritos
											sobre a vida de Christophe
imediatamente após a guerra.
											Sabemos que, nos 10 anos seguintes,
											trabalhou como pedreiro
e criado num hotel
											na colónia francesa de São Domingos,
como o Haiti era conhecido nessa época.
											Em 1791, quando os escravos da colónia
se rebelaram,
											Christophe teve outra oportunidade
para lutar pela liberdade.
											Chefiados por Toussaint Louverture,
											os rebeldes lutaram
contra os donos das plantações,
											assim como contra as forças
britânicas e espanholas,
											que procuravam o controlo da ilha.
											Christophe depressa se distinguiu
entre as fileiras,
											demonstrando-se à altura
dos generais mais experientes.
									","
											sur la vie de Christophe
immédiatement après la guerre.
											Les dix années qui suivirent,
											il a travaillé comme maçon
et comme serveur dans un hôtel
											dans la colonie française
de Saint-Domingue,
											alors connue sous le nom de Haïti.
											En 1791, lorsque les esclaves
de la colonie se sont rebellés,
											Christophe eut une autre chance
de lutter pour la liberté.
											Menés par Toussaint Louverture,
											les rebelles se battirent
contre les planteurs,
											et contre les forces anglaises
et espagnoles
											qui cherchaient à prendre
le contrôle de l'île.
											Christophe sortit rapidement des rangs
											en se faisant l'égal de généraux
plus âgés.
											En 1793,
									",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
"
","
","
","
",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
"
											By 1793,
											Louverture had successfully liberated 
all of Saint-Domingue’s enslaved people,
											and by 1801 he’d established the 
island as a semi-autonomous colony.
											But during this time, Napoleon Bonaparte 
had assumed power in France,
											and made it his mission to restore 
slavery and French authority
											throughout the empire.
											French attempts to reinstate slavery 
met fierce resistance,
											with General Christophe even 
burning the capital city
											to prevent military occupation.
											Finally, the rebellion and an 
outbreak of yellow fever
											forced French soldiers to withdraw— 
but the fight was not without casualties.
											Louverture was captured, 
and left to die in a French prison;
											a fate that Christophe’s nine-year-old son
would share only a few years later.
									","
											1793'te Louverture,
											tüm Saint-Domingue köleleştirilmiş
insanlarını başarıyla kurtarmıştı
											ve 1801'de adayı yarı özerk bir
sömürge olarak kurmuştu.
											Fakat bu süre zarfında, Napolyon Bonaparte
Fransa'da iktidara gelmiş
											ve imparatorlukta köleliği
ve Fransız otoritesini
											restore etme görevini yerine getirmişti.
											Fransız köleliğini eski hâline getirme
girişimi şiddetli direnişle karşılaştı,
											General Christophe
askeri işgali önlemek için
											başkenti bile yaktı.
											Sonunda, isyan ve sarı ateş salgını,
											Fransız askerleri geri çekmeye zorladı
ama çatışmada zayiat verilmedi.
											Louverture yakalandı ve bir Fransız
hapishanesinde ölüme terk edildi;
											Christophe’un dokuz yaşındaki oğlunun 
birkaç yıl sonra paylaşacağı bir kader.
									","
											Em 1793, Louverture conseguiu libertar
											todos os escravos de São Domingos
											e, em 1801, tinha instituído na ilha
uma colónia semiautónoma.
											Mas, por esta altura, Napoleão Bonaparte
tinha subido ao poder em França,
											e tinha como missão restaurar 
a escravatura e a autoridade francesa
											por todo o império.
											A tentativa francesa
para repor a escravatura
											encontrou uma resistência feroz
											com o General Christophe
a incendiar a capital
											para impedir a ocupação militar.
											Por fim, a rebelião
e um surto de febre amarela
											forçaram os soldados franceses a retirar,
											mas a luta não acabou sem baixas.
											Louverture foi capturado
e morreu numa prisão francesa,
											um destino que o filho de Christophe,
de nove anos, sofreria anos depois.
									","
											Louverture avait réussi à libérer tous
les esclaves de Saint-Domingue,
											et en 1801 il avait établi l'île comme
une colonie semi-autonome.
											Mais pendant ce temps, Napoléon Bonaparte
avait pris le pouvoir en France,
											et s'était donné pour mission
de rétablir l'esclavage

											et l'autorité française
dans tout l'Empire.
											Les Français,
voulant rétablir l'esclavage,
											rencontrèrent une résistance farouche,
											le Général Christophe brûla même
la capitale
											pour en empêcher son occupation
par l'armée.
											Enfin, la rébellion
et une épidémie de fièvre jaune
											forcèrent les soldats français
à se retirer,
											mais la bataille fit des victimes.
											Louverture fut fait prisonnier, et on le
laissa mourir dans une prison française ;
											un sort que le fils de Christophe
âgé de neuf ans
											allait subir quelques années plus tard.
											Après la révolution,
									",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
"
","
","
","
",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
"
											Following the revolution,
											Christophe and generals Jean-Jacques 
Dessalines and Alexandre Pétion
											rose to prominent positions 
in the new government.
											In 1804, Dessalines was proclaimed 
the emperor of independent Haiti.
											But his desire to hold exclusive power 
alienated his supporters.
											Eventually, Dessalines’ rule incited 
a political conspiracy
											that ended in his assassination in 1806.
											The subsequent power struggle led to a 
Civil War, which split the country in two.
											By 1807, Christophe was governing as 
president of the north in Cap-Haïtien,
											and Pétion was ruling the south 
from Port-au-Prince.
									","
											Devrimin ardından
Christophe ve generaller,
											Jean-Jacques Dessalines
ve Alexandre Pétion
											yeni hükûmette
öne çıkan pozisyonlara yükseldi.
											1804 yılında, Dessalines
bağımsız Haiti imparatoru ilan edildi.
											Fakat özel gücü elinde tutma arzusu,
taraftarlarını uzaklaştırdı.
											Sonunda, Dessalines’in yönetimi
1806’da suikastla sonuçlanan
											siyasi bir komployu teşvik etti.
											Ardından gelen güç mücadelesi,
ülkeyi bölen bir iç savaşa yol açtı.
											1807'de Christophe Cap-Haitien'de
kuzey başkanlığını yönetiyordu
											ve Pétion güneyi
Port-au-Prince'den yönetiyordu.
									","
											Na sequência da revolução,
											Christophe e os generais Jean-Jacques
Dessalines e Alexandre Pétion
											ocuparam posições proeminentes
no novo governo.
											Em 1804, Dessalines foi proclamado
imperador de Haiti independente.
											Mas o seu desejo de ter poder absoluto
afastou os seus seguidores.
											Por fim, o governo de Dessalines
incitou uma conspiração política
											que terminou com o seu assassínio em 1806.
											A subsequente luta pelo poder
levou a uma guerra civil,
											que dividiu o país em dois.
											Em 1807, Christophe estava a governar
como presidente do norte em Cap-Haïtien
											e Pétion estava a governar o sul
em Port-au-Prince.
									","
											Christophe et les généraux Jean-Jacques
Dessalines et Alexandre Pétion
											furent promus à d'importants postes
du nouveau gouvernement.
											En 1804, Dessalines fut proclamé
Empereur d'Haïti.
											Mais son désir du pouvoir
exclusif lui coûta ses alliés.
											Le règne de Dessalines incita
une conspiration politique
											qui s'acheva par son assassinat en 1806.
											La lutte de pouvoir qui suivit mena à la
Guerre Civile, divisant le pays en deux.
											En 1807, Christophe était président
de l'État d'Haïti du Nord à Cap-Haïtien,
											et Pétion régnait le Sud à Port-au-Prince.
											Pétion essaya de rester fidèle aux racines
démocratiques de la révolution
									",The first and last king of Haiti,Marlene Daut,4:48,"animation,TED-Ed,history,world cultures,education,war,leadership,Slavery,race,culture"
