en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
"
											Ten years ago, I wrote a book which I entitled
											""Our Final Century?"" Question mark.
											My publishers cut out the question mark. (Laughter)
											The American publishers changed our title
											to ""Our Final Hour.""
											Americans like instant gratification and the reverse.
											(Laughter)
									","
											On yıl önce ""Son Yüzyılımız?"" adını verdiğim
											bir kitap yazdım.
											Yayımcılarım soru işaretini kestiler. (Kahkaha)
											Amerikan yayımcılar ise başlığımızı
											''Son Saatimiz'' olarak değiştirdiler.
											Amerikalılar anlık zevklerden ve ters yüz etmekten hoşlanırlar.
											(Kahkaha)
									","
											Il y a 10 ans, j'ai écrit 
un livre intitulé
											« Notre dernier siècle ? ».
Point d'interrogation.
											Mes éditeurs ont retiré
le point d'interrogation. (Rires)
											Les éditeurs américains
l'ont renommé
											« Notre Dernière Heure ».
											Les Américains aiment la satisfaction
immédiate et l'autre extrême.
											(Rires)
									","
											Vor 10 Jahren schrieb ich 
ein Buch mit dem Titel
											„Unser letztes Jahrhundert?“ Fragezeichen.
											Meine Verleger entfernten 
das Fragezeichen. (Gelächter)
											Die amerikanischen Verleger 
ersetzten unseren Titel durch
											„Unsere letzte Stunde“.
											Amerikaner mögen sofortige 
Genussbefriedigung und auch das Gegenteil.
											(Gelächter)
									",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
"
","
","
","
",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
"
											And my theme was this:
											Our Earth has existed for 45 million centuries,
											but this one is special —
											it's the first where one species, ours,
											has the planet's future in its hands.
											Over nearly all of Earth's history,
											threats have come from nature —
											disease, earthquakes, asteroids and so forth —
											but from now on, the worst dangers come from us.
											And it's now not just the nuclear threat;
											in our interconnected world,
											network breakdowns can cascade globally;
											air travel can spread pandemics
worldwide within days;
											and social media can spread panic and rumor
											literally at the speed of light.
											We fret too much about minor hazards —
											improbable air crashes, carcinogens in food,
											low radiation doses, and so forth —
											but we and our political masters
											are in denial about catastrophic scenarios.
											The worst have thankfully not yet happened.
											Indeed, they probably won't.
											But if an event is potentially devastating,
											it's worth paying a substantial premium
											to safeguard against it, even if it's unlikely,
											just as we take out fire insurance on our house.
									","
											Benim temam şuydu:
											Dünyamız 45 milyon yüzyıldır varlığını sürdürdü,
											Ama bu seferki farklı —
											Bu, dünyanın geleceğinin tek bir türün,
											bizim türümüzün elinde bulunduğu ilk zaman.
											Neredeyse tüm Dünya tarihi boyunca
											tehditler hep doğadan geldi —
											salgınlar, depremler, göktaşı ve daha fazlası —
											Ama bundan sonra, en kötü tehditler bizden geliyor.
											Sadece nükleer tehdit de değil;
											her şeyin birbirine bağlı olduğu dünyamızda,
											şebeke aksaklıkları küresel biçimde katlanarak artabilir;
											uçak yolculuğu birkaç günde salgınları dünyaya yayabilir
											ve sosyal medya tam olarak ışık hızında
											panik ve dedikodu yayabilir.
											Küçük tehlikeler için çok fazla endişeleniyoruz —
											Olasılıksız uçak kazaları, yiyeceklerdeki kansorejenler,
											düşük radyasyon miktarı ve daha fazlası —
											ama biz ve politik başkanlarımız
											yok edici senaryoları inkar ediyoruz.
											Şükür ki en kötüsü daha yaşanmadı.
											Aslında, belki de yaşanmayacak.
											Ama eğer bir olayın yıkıcı olma ihtimali varsa,
											gerçekleşme ihtimali olmasa bile, ondan korunmak için
											ona önemli bir öncelik vermeye değer demektir,
											tıpkı evimize yangın sigortası yaptırmamız gibi.
									","
											Le sujet du livre, c'est que
											notre Terre existe depuis
45 millions de siècles,
											mais ce siècle est spécial.
											C'est le tout premier où
											le futur de la planète 
dépend de nous
											Dans l'histoire de la Terre, en général
											les menaces sont venues de la nature -
											les maladies, les tremblements de terre, 
les asteroïdes etc.
											mais à partir de maintenant, 
les pires dangers viennent de nous-mêmes.
											Et à présent, il ne s'agit plus
seulement de la menace nucléaire;
											Dans notre monde interconnecté,
											les pannes de réseau peuvent 
se répandre partout ;
											les voyages en avion peuvent répandre 
des pandémies en quelques jours ;
											et les media sociaux peuvent 
propager panique et rumeurs
											à la vitesse de la lumière,
littéralement.
											On s'inquiète trop des risques mineurs :
											accidents d'avion improbables, 
alimentation cancérigène,
											exposition à de faibles
doses de radiations, etc.
											Mais nous et nos politiciens
											nions les possibilités
de scénarios catastrophiques.
											Heureusement le pire 
n'est pas encore arrivé.
											Probablement, il n'arrivera jamais.
											Mais s'il existe un évènement
potentiellement dévastateur,
											ça vaut la peine de 
payer une prime élevée
											pour nous en protéger, 
même s'il est peu probable,
											comme on assure sa maison 
contre l'incendie.
									","
											Mein Thema ist folgendes:
											Unsere Erde existiert 
seit 45 Millionen Jahrhunderten.
											Aber dieses Jahrhundert
ist ein besonderes:
											Zum ersten Mal hält
unsere menschliche Spezies
											die Zukunft des Planeten 
in ihren Händen.
											In fast der gesamten Geschichte der Erde
											gingen die Gefahren von der Natur aus —
											Krankheiten, Erdbeben, Asteroiden usw.
											Aber von nun an kommen die 
schlimmsten Gefahren von uns.
											Und das ist heutzutage nicht nur 
die nukleare Bedrohung;
											in unserer vernetzten Welt
											können Netzwerkausfälle 
globale Kettenreaktionen auslösen;
											Luftverkehr kann innerhalb von Tagen 
Epidemien verbreiten
											und soziale Medien können 
Panik und Gerüchte
											buchstäblich in 
Lichtgeschwindigkeit verbreiten.
											Wir sorgen uns zu sehr 
über kleinere Risiken —
											unwahrscheinliche Flugzeugabstürze, 
Krebserreger im Essen,
											geringe Strahlendosis usw.
											Aber wir und unsere führenden Politiker
											leugnen katastrophale Szenarien.
											Die schlimmsten sind zum Glück
noch nicht eingetreten.
											Wahrscheinlich werden sie das auch nicht.
											Aber wenn ein Ereignis potentiell
verheerend sein kann,
											ist großer Einsatz gerechtfertigt,
											um sich davor zu schützen —
auch wenn es unwahrscheinlich ist.
											Genauso, wie wir unser Haus 
gegen Brandschäden versichern.
									",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
"
","
","
","
",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
"
											And as science offers greater power and promise,
											the downside gets scarier too.
											We get ever more vulnerable.
											Within a few decades,
											millions will have the capability
											to misuse rapidly advancing biotech,
											just as they misuse cybertech today.
											Freeman Dyson, in a TED Talk,
											foresaw that children will design
and create new organisms
											just as routinely as his generation
played with chemistry sets.
											Well, this may be on the science fiction fringe,
											but were even part of his scenario to come about,
											our ecology and even our species
											would surely not survive long unscathed.
											For instance, there are some eco-extremists
											who think that it would be better for the planet,
											for Gaia, if there were far fewer humans.
											What happens when such people have mastered
											synthetic biology techniques
											that will be widespread by 2050?
											And by then, other science fiction nightmares
											may transition to reality:
											dumb robots going rogue,
											or a network that develops a mind of its own
											threatens us all.
									","
											Ve bilim daha büyük bir güç ve umut vaat ettiği için
											dezavantajları daha korkutucu hale geliyor.
											Gittikçe daha savunmasız hale geliyoruz.
											Gelecek on - onbeş yıl içinde,
											milyonlarca kişi tıpkı bugün siber teknolojiyi kötüye kullandıkları gibi
											biyoteknolojiyi de kötüye kullanma
											gücüne kavuşacaklar.
											Bir TED konuşmasında Freeman Dyson,
											tıpkı kendi jenerasyonunun kimya aletleriyle oynadığı gibi
											gelecekteki çocukların yeni organizmalar tasarlayıp yaratacaklarını öngörmüştü.
											Bu, uç noktada bir bilim kurgu olabilir;
											ama şayet senaryosunun bir parçası bile gerçekleşecek olursa,
											ekolojimiz ve hatta türümüz
											kesinlikle uzun süre sağ salim kalmayacaktır.
											Örneğin, insan sayısının çok daha az olmasının
											gezegen için, Gaia için daha iyi olacağını düşünen
											bazı aşırı çevreciler var.
											Böyle düşünen insanlar, 2050 yılına kadar dünya çapında
											yayılmış olacak sentetik biyoloji
											alanında uzmanlaşırsa ne olur?
											İşte o zaman başka bilim kurgu kabusları
											gerçeğe dönüşebilir:
											serserileşen kalın kafalı robotlar
											veya kendi beynini yaratan ağlar
											hepimizi tehdit eder.
									","
											Et bien que la science offre des pouvoirs 
et des promesses de plus en plus grands
											ses inconvénients deviennent aussi 
de plus en plus effrayants.
											Nous devenons plus vulnérables 
que jamais.
											D'ici quelques décennies
											des millions de personnes
seront capables
											d'abuser d'une biotechnologie très avancée
											comme ils abusent aujourd'hui
de la cyber technologie.
											Freeman Dyson, dans une conférence de TED
											a prévu que des enfants concevraient 
et créeraient de nouveaux organismes
											aussi habituellement que sa génération 
jouait avec une boîte de chimie.
											Cela peut sembler être
de la science fiction,
											mais même si seulement une partie
de son scenario se produit,
											cela suggère que notre écologie
et même notre espèce
											ne s'en sortirait
certainement pas indemne.
											Par exemple, il y a 
des extrémistes écologistes
											qui pensent qu'il serait mieux 
pour la planète,
											pour Gaïa, 
s'il y avait beaucoup moins d'humains.
											Qu'arrivera-t-il quand 
ces personnes maîtriseront
											les techniques de la biologie synthétique
											qui seront répandues en 2050 ?
											De là, d'autres cauchemars 
de la science-fiction
											pourraient devenir réalité :
											des robots dévoyés,
											ou un réseau qui
développe son propre esprit.
											et menace tout le monde.
									","
											Die Wissenschaft bietet immer
größere Macht und Versprechen,
											aber ihre Nachteile werden
auch immer beängstigender.
											Wir werden immer angreifbarer.
											Innerhalb weniger Jahrzehnte
											werden Millionen dazu in der Lage sein,
											schnell voranschreitende 
Biotechnologien zu missbrauchen,
											genau wie das heute mit der 
Cybertechnologie geschieht.
											In einem TED-Talk sah
Freeman Dyson Kinder in der Zukunft
											mit der Erschaffung 
von Organismen spielen
											wie seine Generation mit
Chemiebaukästen.
											Damit mögen wir am Rande
von Science Fiction sein,
											aber selbst wenn nur ein Teil 
seines Szenarios wahr werden würde,
											könnten unser Ökosystem 
und sogar unsere Spezies
											sicher nicht lange 
unversehrt überleben.
											Es gibt z. B. einige Öko-Extremisten,
											die glauben, dass es für den Planeten, 
für Gaia, besser wäre,
											wenn es viel weniger Menschen gäbe.
											Was passiert, wenn diese Leute
											synthetische Biotechnik beherrschen,
											die bis 2050 weit verbreitet sein wird?
											Und wenn sich bis dahin 
andere Science Fiction-Albträume
											in Wirklichkeit verwandeln:
											Wenn Roboter ein Eigenleben entwickeln
											oder ein Netzwerk eigenständig 
zu denken beginnt,
											dann ist das eine Gefahr für uns alle.
									",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
"
","
","
","
",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
"
											Well, can we guard against such risks by regulation?
											We must surely try, but these enterprises
											are so competitive, so globalized,
											and so driven by commercial pressure,
											that anything that can be done
will be done somewhere,
											whatever the regulations say.
											It's like the drug laws — we try to regulate, but can't.
											And the global village will have its village idiots,
											and they'll have a global range.
									","
											Evet, peki biz bir düzenlemeyle bu risklerden korunabilir miyiz?
											Kesinlikle denemeliyiz ama bu girişimler
											öyle zorlu, öyle küresel
											ve ticari baskı tarafından öyle yönlendirilmiş ki;
											yapılabilecek herhangi bir şey, bir yerlerde mutlaka yapılacaktır;
											düzenlemeler ne derse desin.
											Bu tıpkı uyuşturucu yasaları gibi — düzenlemeye çalışırız ama yapamayız.
											Küresel köyün ahmak köylüleri de olacaktır
											ve onların küresel çeşitlilikleri olacaktır.
									","
											Peut-on se prémunir contre
ces risques
											par la régulation ?
											Il faut essayer,
mais ces entreprises
											sont si compétitives, 
si mondialisées,
											et tellement motivées
par la pression commerciale,
											que tout ce qui est possible
sera tenté,
											quoiqu'en disent
les régulations.
											Comme les lois sur la drogue
sont autant d'échecs.
											Et le Village Mondial
aura aussi ses idiots,
											qui auront une portée mondiale.
									","
											Wie können wir uns durch Vorschriften
vor solchen Risiken schützen?
											Wir müssen es versuchen.
Doch diese Unternehmen
											sind so konkurrenzstark, so globalisiert
											und von wirtschaftlichem Druck getrieben,
											dass alles, was getan werden kann,
irgendwo getan werden wird,
											egal was Vorschriften dazu sagen.
											Wie mit der Drogengesetzgebung —
Wir scheitern am Versuch der Regulierung.
											Im globalen Dorf wird es Dorftrottel geben
											und diese werden es 
zu globaler Reichweite bringen.
									",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
"
","
","
","
",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
"
											So as I said in my book,
											we'll have a bumpy ride through this century.
											There may be setbacks to our society —
											indeed, a 50 percent chance of a severe setback.
											But are there conceivable events
											that could be even worse,
											events that could snuff out all life?
											When a new particle accelerator came online,
											some people anxiously asked,
											could it destroy the Earth or, even worse,
											rip apart the fabric of space?
											Well luckily, reassurance could be offered.
											I and others pointed out that nature
											has done the same experiments
											zillions of times already,
											via cosmic ray collisions.
											But scientists should surely be precautionary
											about experiments that generate conditions
											without precedent in the natural world.
											Biologists should avoid release
of potentially devastating
											genetically modified pathogens.
									","
											Yani kitabımda söylediğim gibi,
											bu yüzyılda sıkıntılarla karşılaşacağız.
											Toplumumuzda aksaklıklar olabilir —
											aslında, büyük bir aksaklığın olma ihtimali yüzde 50.
											Ama daha kötüye gidebilecek
											akla gelen olaylar var mıdır,
											tüm yaşamı yok edecek olaylar?
											Yeni bir parçacık hızlandırıcısı devreye girdiğinde,
											bazı insanlar endişeyle sordular:
											bu Dünyayı yok edebilir miydi, ya da daha kötüsü
											uzayın yapısını parçalara ayırabilir miydi?
											Neyse ki, iç rahatlatan şeyler sunulabildi.
											Ben ve bir kaç başka kişi
											doğanın, kozmik ışın çarpışmaları yoluyla
											aynı deneyleri zaten
											milyarlarca defa yaptığını belirttik.
											Ama bilim adamları tabi ki doğal dünyada
											benzeri görülmemiş koşullar yaratan
											deneyler söz konusuysa, tedbirli olmalıdır.
											Biyologlar, genetiğiyle oynanmış, hasar verme potansiyeli olan
											patojenleri açığa çıkarmaktan kaçınmalıdır.
									","
											Alors comme je dis dans mon livre,
											on va traverser une mauvaise passe
au cours de ce siècle.
											Notre société
connaîtra peut-être des revers.
											Il y a en effet 50% de chance
d'un revers grave.
											Mais y a-t-il des évènements imaginables
											que seraient encore pires ?
											Des évènements qui pourraient 
éliminer toute vie ?
											Quand un nouvel accélérateur
de particules a été mis en marche,
											des gens anxieux ont demandé :
											pourrait-il détruire la Terre ?
Ou pire,
											déchirer la structure de l'espace ?
											Heureusement, on a pu les rassurer.
											D'autres et moi-même 
avons indiqué que la nature
											a déjà mené les mêmes expériences
											des millions de fois,
											via des collisions
de rayons cosmiques.
											Mais certainement les scientifiques
devraient être prudents
											à propos des expériences 
qui génèrent des conditions
											sans précédent dans la nature.
											Les biologistes devraient éviter 
la dissémination dans l'environnement
											de pathogènes génétiquement modifiés
potentiellement nuisibles.
									","
											Wie ich schon in meinem Buch schrieb:
											Es wird eine holprige Fahrt 
durch dieses Jahrhundert.
											Es mag einige Rückschläge 
für unsere Gesellschaft geben —
											eine 50-prozentige Wahrscheinlichkeit 
für einen schweren Rückschlag.
											Gibt es jedoch absehbare Ereignisse,
											die sogar noch schlimmer sein könnten,
											die alles Leben auslöschen können?
											Als ein neuer Teilchenbeschleuniger
online gestellt wurde,
											stellten viele ängstlich die Frage,
											ob er die Erde zerstören könnte, 
oder noch schlimmer,
											das Gebilde des Weltraums 
auseinanderzureißen vermag.
											Glücklicherweise konnte man 
die Gemüter beruhigen.
											Andere und ich haben betont,
											dass die Natur die gleichen 
Experimente schon zigmal
											mittels Kollisionen kosmischer 
Strahlung durchgeführt hat.
											Doch Wissenschaftler sollten 
sicherlich vorsichtig
											mit Experimenten sein, 
die Bedingungen hervorrufen,
											die es in der natürlichen Welt
zuvor noch nicht gab.
											Biologen sollten die Freisetzung 
potentiell zerstörerischer,
											genetisch veränderter 
Krankheitserreger vermeiden.
									",Can we prevent the end of the world?,Martin Rees,6:52,"future,humanity,science"
