en,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
"
											In the summer of 1895, 
crowds flooded the Coney Island boardwalk
											to see the latest marvel 
of roller coaster technology:
											the Flip Flap Railway.
											This was America’s first-ever looping coaster
											– but its thrilling flip came at a price.
											The ride caused numerous cases of 
severe whiplash,
											neck injury and even ejections,
											all due to its signature loop.
											Today, coasters can pull off 
far more exciting tricks,
											without resorting to the “thrill” 
of a hospital visit.
											But what exactly are roller coasters 
doing to your body,
											and how have they managed to get scarier
and safer at the same time?
									","
											Durant l'été 1895, des foules
se rassemblèrent à Coney Island
											pour voir la dernière merveille
des montagnes russes :
											la Flip Flap Railway.
											C'était le premier manège
de ce type en Amérique,
											mais ses frissons avaient un prix.
											Ce manège causa plusieurs cas
de graves coups du lapin,
											blessures au cou et même des éjections,
											tous causés par sa boucle caractéristique.
											Aujourd'hui, ces manèges arrivent à faire
des tours bien plus excitants,
											sans recourir aux « frissons »
d'une visite à l'hôpital.
											Mais quel effet ont les montagnes russes
sur votre corps
											et comment ont-elles pu devenir
											plus effrayantes et plus sûres
en même temps ?
									","
											No verão de 1895, multidões
inundaram Coney Island,
											para verem a última maravilha
da tecnologia da montanha-russa:
											a Flip Flap Railway.
											Era a primeira montanha-russa dos EUA,
com uma volta completa.
											Mas esta volta emocionante
tinha o seu preço.
											A viagem provocou numerosos
casos de esticões graves,
											danos no pescoço e até projeções,
											tudo devido àquela volta original.
											Hoje, as montanhas-russas podem realizar
truques muito mais excitantes
											sem recorrer à ""emoção""
duma visita ao hospital.
											Mas o que é que as montanhas-russas
fazem ao nosso corpo?
											Como conseguem ser tão assustadoras
e seguras, simultaneamente?
									","
											1895 yazında, teknolojinin en yeni
hızlı tren harikasını görmek için
											insanlar Coney Island'a akın etti:
											Parande Trenine.
											Bu, Amerika'nın ilk dönüşlü hız treniydi
											ama heyecan verici 
parendesi bedelsiz değildi.
											Onu eşsiz kılan döngüsü, 

											defalarca kez kafa ve omurga incinmesi,
											boyun yaralanması hatta
fırlamalara sebep oldu.
											Günümüzde hız trenleri,
""heyecanı"" hastane ziyaretine
											dönüştürmeden çok daha heyecan 
verici numaralarla baş edebiliyor.
											Peki hız trenleri tam olarak 
vücudunuza ne yapıyor
											ve hem daha korkutucu hem de daha 
güvenli hale gelmeyi nasıl başardılar?
									",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
"
","
","
","
",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
"
											At the center of every roller coaster 
design is gravity.
											Unlike cars or transit trains,
											most coasters are propelled around their tracks
											almost entirely by gravitational energy.
											After the coaster crests the initial lift hill,

											it begins an expertly engineered cycle –
											building potential energy on ascents
and expending kinetic energy on descents.
											This rhythm repeats throughout the ride,
											acting out the coaster engineer’s
choreographed dance
											of gravitational energy.
									","
											Au centre du design de toute
montagne russe, il y a la gravité.
											Contrairement aux voitures et aux trains,
											la plupart de ces manèges
sont propulsés sur les rails
											quasi complètement
grâce à l'énergie gravitationnelle.
											Après avoir passé la première montée,
											le manège commence un cycle
habilement conçu,
											accumulant de l'énergie
potentielle sur les montées
											et dépensant de l'énergie
cinétique dans les descentes.
											Ce rythme se répète
tout au long du trajet,
											exécutant la danse d'énergie
gravitationnelle chorégraphiée
											par le concepteur du manège.
									","
											No centro de todas as montanhas-russas
está a gravidade.
											Ao contrário dos carros
ou dos comboios sem carris,
											a maior parte das montanhas-russas,
movem-se sobre carris,
											quase totalmente
por energia gravitacional.
											Depois de o comboio subir a rampa inicial,
											começa um ciclo
de engenharia complicada
											— criando energia potencial nas subidas
e gastando energia cinética nas descidas.
											Este ritmo repete-se durante toda a viagem
											agindo numa dança
de energia gravitacional,
											coreografada pelos engenheiros
da montanha-russa.
									","
											Tüm hız trenlerinin tasarımının merkezi 
yer çekimine dayanır.
											Araba ve taşıma trenlerinin aksine
											çoğu hızlı tren raylarında,
											neredeyse tamamen yer çekimi 
enerji sayesinde ilerliyor.
											Hız treni ilk kaldırma tepesini 
aştıktan sonra, çıkışlar için
											potansiyel enerji oluşturma ve inişler 
için kinetik enerji harcamaya dayalı
											uzmanca tasarlanmış bir döngü başlar.
											Bu ritm tur boyunca devam eder,
											hız treni mühendisinin 
yer çekimi enerjisi için oluşturduğu
											kareografiyle dans eder.
									",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
"
","
","
","
",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
"
											But there’s a key variable in this cycle
that wasn’t always so carefully considered:
											you.
											In the days of the Flip-Flap,
											ride designers were most concerned 
with coasters getting stuck
											somewhere along the track.
											This led early builders to overcompensate,
											hurling trains down hills
											and pulling on the brakes 
when they reached the station.
											But as gravity affects the cars, 
it also affects the passengers.
											And under the intense conditions
of a coaster,
											gravity’s effects are multiplied.
									","
											Mais il y a une variable dans ce cycle
											qui n'a pas été toujours prise
attentivement en considération :
											vous.
											Aux temps du Flip Flap,
											les ingénieurs travaillaient surtout
à ce que les wagons ne restent pas coincés
											quelque part sur les rails.
											Cela mena les premiers constructeurs
à surcompenser,
											lançant les trains en bas des descentes
											et tirant les freins
lorsqu'ils atteignaient la gare.
											Et comme la gravité affecte les voitures,
elle affecte aussi les passagers.
											Et sous les conditions intenses
des montagnes russes,
											les effets de la gravité sont multipliés.
									","
											Mas há uma variável fundamental
neste ciclo
											que nem sempre foi 
considerada com cuidado:
											nós.
											Nos dias da Flip-Flap,
											os projetistas estavam
mais preocupados com o facto
											de os carros ficarem presos
algures a meio do trilho.
											Isso levou os construtores
a compensar em demasia,
											arremessando os carros nas descidas
											e acionando os travões
quando chegavam à estação.
											Mas, se a gravidade afeta os carros,
também afeta os passageiros.
											Nas condições extremas
duma montanha-russa,
											os efeitos da gravidade
multiplicam-se.
									","
											Fakat bu döngüde her zaman çok dikkate
alınmayan bir anahtar değişken var:
											Siz.
											Parende günlerinde,
											tur tasarımcıları en çok 
hız treninin yolun bir yerinde
											sıkışmasından endişeleniyorladı.
											Bu mimarları, 
trenleri tepeden aşağı fırlatıp
											istasyona erişince frene basarak
											telafi etmeye yönlendirdi.
											Durum şu ki, yer çekimi arabalara 
etki ederken insanlara da ediyor.
											Hız treninin kuvvetli şartları altında,
											yer çekiminin etkisi katlanır.
									",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
"
","
","
","
",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
"
											There’s a common unit used by jet pilots,
											astronauts,
											and coaster designers called “g force”.
											One G force is the familiar tug of gravity
you feel when standing on Earth
											– this is the force of Earth’s 
gravitational pull on our bodies.
											But as riders accelerate and decelerate,
											they experience more or less 
gravitational force.
											Modern ride designers know that the 
body can handle up to roughly 5 Gs,
											but the Flip-Flap and its contemporaries 
routinely reached up to 12 Gs.
											At those levels of gravitational pressure,
											blood is sent flying from your brain
to your feet,
											leading to light-headedness or blackouts
											as the brain struggles to stay conscious.
											And oxygen deprivation in the retinal cells
impairs their ability to process light,
											causing greyed out vision or temporary blindness.
											If the riders are upside down,
blood can flood the skull,
											causing a bout of crimson vision
called a “redout”.
									","
											Il y a une unité commune
utilisée par les pilotes de jet,
											les astronautes
											et les concepteurs de manèges
appelée « g ».
											Un type de « g », c'est la pesanteur
qu'on ressent sur Terre,
											c'est-à-dire la force d'attraction
gravitationnelle de la Terre
											sur nos corps.
											Mais, lorsque les passagers
accélèrent et décélèrent,
											ils ressentent plus ou moins
la force gravitationnelle.
											Les concepteurs des manèges modernes
											savent que le corps peut supporter
un maximum d'environ 5 G,
											mais le Flip Flap et ses contemporains
atteignaient facilement 12 G.
											Avec une telle pression gravitationnelle,
											le sang est envoyé du cerveau aux pieds,
											causant des étourdissements
ou des évanouissements
											parce que le cerveau peine
à rester conscient.
											Le manque d'oxygène
dans les cellules rétiniennes
											affecte leur capacité
à traiter la lumière,
											provoquant une vision floue
ou cécité temporaire.
											Si les passagers sont la tête en bas,
le sang ne peut pas affluer dans le crâne,
											causant une crise de vision cramoisi
appelée « voile rouge ».
									","
											Há uma unidade comum
usada pelos pilotos de jatos,
											pelos astronautas e pelos engenheiros
das montanhas-russas
											que se chama a ""força-g"".
											A força 1-g é a atração familiar
da gravidade
											que sentimos quando estamos na Terra.
											É a força da atração gravitacional
da Terra sobre o nosso corpo.
											Mas quando os pilotos 
aceleram e desaceleram
											sentem mais força gravitacional
ou menos.
											Os projetistas modernos sabem 
que o corpo aguenta até uns 5 g.
											A Flip-Flap e as suas contemporâneas
atingiam mais de 12 g.
											A esses níveis de pressão gravitacional,
											o sangue é puxado do cérebro para os pés,
											provocando inconsciência ou desmaio,
											quando o sangue se esforça
por nos manter conscientes.
											A privação de oxigénio
nas células da retina
											prejudica a capacidade de ver a luz,
											provocando uma visão cinzenta
ou cegueira temporária.
											Se os viajantes ficarem
de pernas para o ar,
											o sangue pode inundar o crânio,
											provocando um período de visão vermelha
chamado um ""redout"".
									","
											Jet pilotları, astronotlar
											ve hız treni tasarımcıları tarafından 
yaygın olarak kullanılan
											""g kuvveti"" adlı bir birim var.
											Bir G kuvveti ayakta dururken
hissettiğinize benzer bir yer çekimi.
											Bu dünyanın, bedenlerimiz
üzerimizdeki yer çekimi kuvveti.
											Biniciler hızlanıp yavaşlarken
											daha fazla ya da daha az 
yer çekimi kuvveti hissederler.
											Modern tur tasarlayıcıları vücudun 
5 G kadarını kaldırabileceğini biliyor
											ama parende ve çağdaşları 
rutin olarak 12 G'ye kadar ulaştı.
											Bu seviyelerdeki yer çekimi basıncında,
											kan, beyninizden ayağınıza uçarak giderek
											beyin bilincini yitirmemeye çabalarken
											baş dönmesi ya da baygınlığa
sebep olabilir.
											Retina hücrelerindeki yetersiz oksijen, 
ışığı işleme yeteneğini zayıflatıp
											göz kararmasına 
ya da geçici körlüğe sebep oluyor.
											Eğer biniciler baş aşağıysa, 
kan kafatasına akın edebilir
											ve ""göze perde inme"" olarak adlandırılan 
kıpkırmızı bir görüşe sebep olabilir.
									",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
"
","
","
","
",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
"
											Conversely, negative G’s 
create weightlessness.
											Within the body,
											short-term weightlessness
is mostly harmless.
											It can contribute to a rider’s 
motion sickness
											by suspending the fluid in 
their inner ears
											which coordinates balance.
											But the bigger potential danger
											– and thrill –
											comes from what ride designers 
call airtime.
											This is when riders typically
experience seat separation,
											and, without the proper precautions,
											ejection.
											The numerous belts and harnesses 
of modern coasters
											have largely solved this issue,
											but the passenger’s ever-changing position
can make it difficult
											to determine what needs to be 
strapped down.
									","
											En revanche, des G négatifs
créent l'apesanteur.
											Dans le corps,
											une brève apesanteur
est généralement sans danger.
											Cela peut concourir au mal
des transports d'un passager
											en suspendant le fluide
dans ses oreilles internes,
											qui coordonne l'équilibre.
											Mais le plus grand danger potentiel,
											et la sensation la plus forte,
											vient de ce que les concepteurs
appellent temps d'antenne.
											Cela se vérifie quand les passagers
vivent une séparation des sièges,
											et, sans les précautions nécessaires,
											l'éjection.
											Les ceintures et harnais
des manèges modernes
											ont en grande partie résolu le problème,
											mais la position en constant mouvement
des passagers peut rendre difficile
											déterminer ce qui doit être attaché.
									","
											Inversamente, uma força-g negativa
cria ausência de peso.
											No interior do corpo,
											a ausência de peso momentânea
é quase inofensiva.
											Pode contribuir para o enjoo de movimento
de um viajante
											suspendendo o fluido
no ouvido interno
											que coordena o equilíbrio.
											Mas o maior perigo potencial
— e a adrenalina —
											provém do que os engenheiros
das montanhas-russas chamam ""airtime""
											É quando os viajantes sentem 
a separação do assento
											e, sem as devidas precauções,
											a ejeção.
											Os inúmeros cintos e arneses
das modernas montanhas-russas
											resolveram praticamente este problema
											mas a posição dos passageiros
sempre em mudança,
											dificultam determinar quais são
as necessidades de estar amarrados.
									","
											Buna karşılık, negatif G'ler 
yer çekimsizliğe sebep oluyor.
											Kısa süreli yer çekimsizlik,
											vücut içinde neredeyse zararsızdır.
											Binicinin yol tutmasına,
											dengeyi yöneten 
iç kulak sıvılarını durdurarak
											yardımcı olabilir.
											Daha büyük olası tehlikeyse
											-ve heyecan-
											tur tasarımcılarının hava zamanı 
olarak adlandırdığı şeyden geliyor.
											Bu genellikle binicilerin
koltuktan ayrılması,
											hatta gerekli önlemler alınmazsa
											koltuktan fırlaması gibi 
durumlarında olur.
											Modern hız trenleri 
çok sayıda kemer ve donanımla
											bu problemi büyük ölçüde çözdü
											fakat binicinin sürekli değişen pozisyonu
											neye kemer takılması gerektiğini 
belirlemeyi zorlaştırabilir.
									",How rollercoasters affect your body,Brian D. Avery,4:57,"physics,TED-Ed,history,human body,science,biology,physiology,health,public health,public spaces,technology"
