en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
"
											I want you to put off your preconceptions,
											your preconceived fears and thoughts about reptiles.
											Because that is the only way I'm going to get my story across to you.
											And by the way, if I come across as a sort of
											rabid, hippie conservationist,
											it's purely a figment of your imagination.
											(Laughter)
									","
											Quiero que os deshagáis de vuestros prejucios,
											vuestros miedos e ideas preconcebidas sobre los reptiles.
											Porque esa es la única forma como os podré hacer llegar mi historia.
											Y por cierto, si doy la impresion de ser una especie de
											conservacionista hippy y rabioso
											es puro producto de vuestra imaginación.
											(Risas)
									","
											Sizi, sürüngenlerle ilgili önyargılarınızdan,
											yerleşmiş korku ve düşüncelerinizden vazgeçirmek istiyorum.
											Çünkü öykümü, size ancak bu şekilde anlatabilirim.
											Bu arada, eğer gözünüze, hippi kılıklı
											fanatik bir doğa korumacı gibi görünürsem,
											bu tamamen sizin hayalgücünüzün eseridir.
											(Kahkaha)
									","
											Je veux que vous vous débarrassiez de vos idées préconçues,
											de vos peurs et de vos idées toutes faites à propos des reptiles.
											C'est le seul moyen pour moi de vous faire comprendre mon histoire.
											Et par ailleurs, si vous trouvez que j'ai l'air d'une espèce
											d'écolo hippie et fanatique,
											ce sera uniquement le fruit de votre imagination.
											(Rires)
									","
											Ich möchte, dass Sie Ihre vorgefassten Meinungen
											und Ängste zum Thema Reptilien loslassen.
											Denn nur so kann ich Ihnen meine Geschichte erzählen.
											Und übrigens, wenn ich irgendwie als
											fanatischer Hippie-Naturschützer rüberkomme,
											dann bilden Sie sich das bloß ein.
											(Gelächter)
									","
											Quero que ponham de lado
os vossos preconceitos,
											os vossos medos e ideias
pré-concebidas sobre répteis,
											porque é a única forma de eu conseguir
transmitir a minha história.
											A propósito, se vos pareço
											uma espécie de conservacionista
""hippie"" fanático,
											isso é pura imaginação vossa.
											(Risos)
									",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
"
","
","
","
","
","
",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
"
											Okay. We are actually the first species on Earth
											to be so prolific to actually threaten our own survival.
											And I know we've all seen images enough to make us numb,
											of the tragedies that we're perpetrating on the planet.
											We're kind of like greedy kids, using it all up, aren't we?
											And today is a time for me to talk to you about water.
											It's not only because we like to drink lots of it,
											and its marvelous derivatives, beer, wine, etc.
											And, of course, watch it fall from the sky
											and flow in our wonderful rivers,
											but for several other reasons as well.
									","
											Vale. Somos en realidad la primera especie de la Tierra
											lo suficientemente prolífica como para amenazar nuestra supervivencia.
											Y sé que todos hemos visto suficientes imágenes para insensibilizarnos
											a las tragedias que estamos cometiendo en nuestro planeta.
											Somos como niños codiciosos, consumiéndolo todo, verdad?
											Y hoy vengo a hablaros sobre el agua.
											No solo porque nos guste beber mucha, de ella
											y de sus maravillosos derivados: cerveza, vino, etc.
											Y, por supuesto, verla caer del cielo
											y fluir por nuestros maravillosos rios.
											si no también por otros varios motivos.
									","
											Biz, kendi varlığını tehdit edecek kadar
											üretken olan yeryüzündeki tek türüz.
											Hepimiz, bizi hissizleştirmeye yetecek kadar
											trajedi yarattık ve gördük şu dünya üzerinde.
											Her şeyi tüketen açgözlü çocuklar gibiyiz, değil mi?
											İşte ben de bugün su hakkında konuşmak istiyorum.
											Bunun tek nedeni, bol bol su içmekten, hatta onun fevkalade türevleri olan
											bira, şarap, vs içmekten hoşlandığımız için değil tabii.
											Veya suyun gökyüzünden düşüşünü,
											harika nehirlerimize akışını izlemekten hoşlandığımız için değil...
											Daha birçok farklı nedenden dolayı suyla ilgili konuşacağım.
									","
											Bien. Nous sommes la première espèce sur Terre
											à proliférer au point de menacer notre propre survie.
											Je sais bien que nous avons tous vu des images à nous en faire tomber les bras,
											de toutes ces horreurs que nous commettons sur la planète.
											On est un peu comme des sales gosses avides, à tout gâcher, non ?
											Alors aujourd'hui le moment est venu que je vous parle de l'eau.
											Ce n'est pas seulement parce qu'on adore en boire des quantités,
											comme ses merveilleux dérivés que sont la bière, le vin, etc.
											Ou bien sûr, qu'on adore la regarder tomber du ciel,
											et couler dans nos merveilleuses rivières,
											mais aussi pour d'autres raisons.
									","
											Gut. Wir sind die erste Art auf der Erde,
											die sich so vermehrt hat, dass wir unser eigenes Überleben gefährden.
											Wir alle haben genug betäubende Bilder von den Tragödien gesehen,
											die wir auf unserem Planeten anrichten.
											Wir sind ein bisschen wie gierige Kinder, die alles aufbrauchen, oder?
											Und heute werde ich daher über Wasser sprechen.
											Nicht nur deshalb, weil wir viel davon trinken
											und andere tolle Derivate wie Bier und Wein.
											Und natürlich sehen wir, wie es vom Himmel fällt
											und in unsere wunderbaren Flüsse fließt,
											aber es gibt noch andere Gründe, darüber zu sprechen.
									","
											Ok. Nós somos
a primeira espécie do planeta
											a ser tão prolífica que até ameaça
a sua própria sobrevivência.
											Sei que já todos vimos
tantas imagens destas
											que ficamos insensíveis às tragédias
que perpetramos no planeta.
											Somos uma espécie de miúdos gananciosos,
que usam tudo duma só vez.
											Hoje venho falar-vos da água.
											Não é só porque gostamos
de beber muita água
											e os seus maravilhosos derivativos,
a cerveja, o vinho, etc.
											E, claro, vê-la cair do céu
											e alimentar os nossos maravilhosos rios,
											mas também por outras diversas razões.
									",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
"
","
","
","
","
","
",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
"
											When I was a kid, growing up in New York,
											I was smitten by snakes, the same way most kids are
											smitten by tops, marbles, cars, trains, cricket balls.
											And my mother, brave lady,
											was partly to blame,
											taking me to the New York Natural History Museum,
											buying me books on snakes,
											and then starting this infamous career of mine,
											which has culminated in
											of course, arriving in India 60 years ago,
											brought by my mother, Doris Norden,
											and my stepfather, Rama Chattopadhyaya.
									","
											Cuando era un niño, creciendo en Nueva York,
											Me entusiasmaban las serpientes como a la mayoría de niños
											les entusiasman las peonzas, canicas, coches, trenes y pelotas de cricket.
											Y mi madre, una señora valiente,
											era en parte culpable,
											llevándome al Museo de Historia Natural de Nueva York
											comprándome libros sobre serpientes,
											y luego empezando esta infame carrera mía,
											que ha culminado en
											por supuesto, mi llegada a la India hace 60 años
											traido por mi madre, Doris Norden,
											y mi padrastro, Rama Chattopadhyaya
									","
											Çocukluğumda New York'ta
											yılanlardan çok etkilenmiştim. Tıpkı, diğer çocukların
											topaçlar, misketler, arabalar, trenler ve kriket toplarından etkilendikleri gibi.
											Kısmen, bunun suçlusu
											cesur bir kadın olan annemdi.
											Beni, New York Doğa Tarih Müzesi'ne götürür
											ve bana, yılanlarla ilgili kitaplar alırdı.
											Sonunda, adı kötüye çıkmış olan
											kariyerimin de böylece, 60 yıl önce,
											Hindistan'a geldiğimde başlamasını sağladı.
											Hindistan'a, Annem Doris Norden ve
											üvey babam Rama Chattopadhyaya'yla birlikte gelmiştik.
									","
											Quand j'étais gamin, j'ai grandi à New York,
											et j'étais fasciné par les serpents, comme les gamins sont généralement
											fascinés par les toupies, les billes, les petites voitures, les trains, les balles de cricket.
											Et ma brave femme de mère,
											était en partie la cause de tout ça,
											à m'emmener au Musée d'Histoire Naturelle de New York,
											à m'acheter des bouquins sur les serpents,
											débutant ainsi cette fameuse carrière
											qui a évidemment atteint son apogée
											à mon arrivée en Inde il y a 60 ans,
											amené par ma mère, Doris Norden,/grâce à ma mère...
											et mon beau-père, Rama Chattopadhyaya.
									","
											Als ich als Kind in New York aufwuchs,
											war ich in Schlangen vernarrt, so wie andere Kinder
											in Murmeln, Autos, Züge und Kricket Bälle vernarrt waren.
											Und meine Mutter, eine mutige Frau,
											hatte daran teilweise Schuld.
											Sie nahm mich ins New Yorker Naturkundemuseum mit,
											kaufte mir Bücher über Schlangen
											und startete so meine berüchtigte Karriere,
											die mich vor 60 Jahren
											nach Indien gebracht hat.
											Meine Mutter, Doris Norden,
											und mein Stiefvater, Rama Chattopadhyaya, brachten mich dorthin.
									","
											Quando eu era miúdo
— cresci em Nova Iorque —
											sentia-me fascinado por cobras,
											como quase todos os miúdos
se sentem fascinados
											por piões, berlindes, carros,
comboios, bolas de críquete.
											A minha mãe, uma mulher corajosa,
foi, em parte, responsável por isso,
											porque levava-me ao Museu
de História Natural de Nova Iorque,
											e comprava-me livros sobre cobras.
											Comecei este meu famigerado destino
											que culminou, obviamente,
											na minha chegada à Índia, há 60 anos,
											levado pela minha mãe, Doris Norden,
											e pelo meu padrasto,
Rama Chattopadhyaya
									",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
"
","
","
","
","
","
",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
"
											It's been a roller coaster ride.
											Two animals, two iconic reptiles
											really captivated me very early on.
											One of them was the remarkable gharial.
											This crocodile, which grows to almost 20 feet long
											in the northern rivers,
											and this charismatic snake, the king cobra.
											What my purpose of the talk today really is,
											is to sort of indelibly scar your minds
											with these charismatic and majestic creatures.
											Because this is what you will take away from here,
											a reconnection with nature, I hope.
									","
											Ha sido como montar en una montaña rusa.
											Dos animales, dos reptiles icónicos
											realmente me cautivaron desde muy temprano.
											Uno de ellos era el extraordinario gavial.
											Este cocodrilo, que crece hasta casí 6 metros de largo
											en los rios del norte,
											y esta carismática serpiente, la cobra real.
											El proposito de mi charla hoy realmente
											es en cierto modo marcar indeleblemente vuestras mentes
											con estas carismáticas y majestuosas criaturas.
											Porque esto es lo que espero os llevaréis de aquí,
											una reconexión con la naturaleza, espero.
									","
											Benim için lunapark treninde uçmak gibi birşeydi.
											İki hayvan, iki sembolleşmiş sürüngen,
											Hindistan'daki ilk günlerimde beni büyüledi.
											Onlardan biri, olağanüstü Ganj timsahıydı.
											Kuzey nehirlerinde yaşayan,
											boyu yaklaşık 6 metreye ulaşan bu timsah
											ve yine bu karizmatik yılan: Kral kobra...
											Bugün burada bunları anlatmaktaki gerçek amacım,
											bu karizmatik ve asil yaratıklarla ilgili
											zihninizde silinmeyecek, derin izler bırakmak.
											Çünkü buradan ayrılırken aklınızda,
											doğayla yeniden bağlantı kurma düşüncesi olacağını umuyorum.
									","
											Cette carrière fut pleine de rebondissements.
											Deux animaux, deux reptiles emblématiques,
											m'ont très tôt captivé.
											L'un d'eux est l'extraordinaire gavial.
											Ce crocodile, qui peut atteindre 6 mètres de long
											dans les rivières du nord,
											et [ l'autre est ]ce charismatique serpent, le cobra royal.
											Le but de ma conférence aujourd'hui
											est en quelque sorte de marquer à jamais vos esprits
											avec [l'image de] ces majestueuses et charismatiques créatures.
											Parce que j'espère que ce que vous emmènerez d'ici en repartant,
											ce sera une nouvelle connexion avec la nature.
									","
											Es war eine Achterbahnfahrt.
											Zwei Tierarten, die Symbole Indiens sind,
											haben mich schon früh gefesselt.
											Eine davon war der bemerkenswerte Gangesgavial.
											Diese Krokodilart wird bis zu 6 Meter lang
											und lebt in den nördlichen Flüssen
											und diese charismatische Schlange, die Königskobra.
											Das Ziel meiner Rede heute ist es,
											Ihr Gedächtnis unauslöschlich mit diesen
											charismatischen und majestätischen Wesen zu prägen.
											Denn ich hoffe, dass Sie das heute von hier mitnehmen,
											eine neue Verbindung mit der Natur.
									","
											Tem sido um percurso de montanha russa.
											Dois animais, dois répteis icónicos
											cativaram-me desde muito cedo.
											Um deles foi o espantoso gavial.
											Este crocodilo, que atinge
quase 6 metros de comprimento,
											nos rios do norte,
											e esta cobra carismática, a cobra-real.
											O objetivo da minha palestra de hoje
											é deixar uma marca indelével
no vosso espírito
											com estas criaturas
carismáticas e majestosas.
											Porque é isso que vão levar hoje daqui,
											uma nova ligação com a Natureza,
segundo espero.
									",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
"
","
","
","
","
","
",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
"
											The king cobra is quite remarkable for several reasons.
											What you're seeing here is very recently shot images
											in a forest nearby here,
											of a female king cobra making her nest.
											Here is a limbless animal, capable of gathering a huge mound of leaves,
											and then laying her eggs inside,
											to withstand 5 to 10 [meters of rainfall],
											in order that the eggs can incubate over the next 90 days,
											and hatch into little baby king cobras.
											So, she protects her eggs,
											and after three months,
											the babies finally do hatch out.
											A majority of them will die, of course. There is very high mortality
											in little baby reptiles who are just 10 to 12 inches long.
									","
											La cobra real es bastante excepcional por varias razones.
											Lo que estáis viendo aquí son unas imágenes recientemente captadas
											en un bosque cerca de aquí,
											de una cobra real hembra haciendo su nido.
											He aquí un animal sin costillas, capaz de recoger un enorme montón de hojas,
											y luego poner sus huevos dentro,
											para aguantar de 5 a 10 metros de precipitaciones
											para que los huevos puedan incubarse durante los próximos 90 días,
											y de ellos surjan pequeñas bebes cobra reales.
											Así que, ella protege sus huevos,
											y después de tres meses,
											las crias finalmente salen del cascarón.
											La mayoría de ellos morirá, claro. La mortalidad es muy alta
											en pequeños bebes reptiles que tan solo 25 a 30 centímetros de longitud.
									","
											Kral kobranın dikkat çekici olmasının bazı sebepleri var.
											Bu görüntüler, yakın zamanda,
											yakınımızdaki bir ormanda çekilmiş,
											dişi bir Kral kobranın yuva yapma görüntüleri.
											Hiçbir uzvu olmayan bu hayvan, yapraklardan büyük bir tümsek yapma,
											yumurtalarını buraya gömme ve onları
											5 ila 10 metrelik yağmur suyuna dayanıklı hale getirme yeteneğine sahip.
											Tüm bunları, 90 günlük kuluçka süresinin ardından
											yumurtalardan çıkan yavru Kral kobraları için yapıyor.
											Yumurtalarını koruma altına alıyor
											ve üç ay sonunda
											bebekler nihayet yumurtadan çıkıyor.
											Tabii ki yavruların birçoğu ölüyor. 25 ila 30 cm uzunluğundaki
											yavru sürüngenlerde ölüm oranı oldukça yüksektir.
									","
											Le cobra royal est tout à fait remarquable en plusieurs points.
											Ici, vous voyez des images prises très récemment,
											dans une forêt pas loin d'ici,
											d'une femelle cobra en train de construire son nid.
											Voilà un animal qui ne possède pas de membres, mais capable d'amasser un énorme monticule de feuilles
											dans lequel elle pond ses œufs,
											capable de résister à 5 à 10 mètres de précipitations,
											de sorte que ses oeufs puissent incuber pendant 90 jours,
											et éclore en petits bébés cobras royaux.
											Ainsi, elle protège ses œufs,
											et, après trois mois,
											les bébés finissent par éclore.
											Bien sûr, la majorité d'entre eux mourront. Il y a une mortalité très élevée
											chez ces bébés reptiles qui font à peine 25 à 30 centimètres.
									","
											Die Königskobra ist aus mehreren Gründen bemerkenswert.
											Sie sehen hier Bilder, die vor kurzer Zeit
											in einem Wald in der Nähe gemacht wurden,
											eine weibliche Königskobra baut ihr Nest.
											Hier ist ein Tier ohne Gliedmaßen, das einen Berg Blätter sammeln kann
											und dann ihre Eier hineinlegen,
											der 5 bis 10 Metern Regen widersteht,
											damit die Eier 90 Tage lang ausgebrütet werden können
											und kleine Königskobras schlüpfen.
											Sie beschützt also ihre Eier,
											und nach drei Monaten
											schlüpfen die Babys dann endlich.
											Die meisten sterben natürlich. Die Sterblichkeitsrate
											bei Baby-Reptilien, die nur 25 cm lang sind, ist sehr hoch.
									","
											A cobra-real é muito notável
por diversas razões.
											Estas imagens que estão a ver
são fotos muito recentes,
											numa floresta aqui perto,
											de uma cobra-real fêmea
a fazer o seu ninho.
											Este é um animal sem membros,
capaz de reunir um enorme monte de folhas
											e de pôr os ovos lá dentro
											para resistir a 5 ou 10 metros de chuva
											a fim de os ovos poderem incubar
durante os 90 dias seguintes
											e eclodirem em pequenas
cobras-reais bebés.
											Portanto, ela protege os ovos
											e, ao fim de três meses,
											os bebés acabam por eclodir.
											Claro que a maioria vai morrer.
											Há uma alta mortalidade de répteis bebés
que só têm 25 a 30 cm de comprimento.
									",The real danger lurking in the water,Romulus Whitaker,17:18,"animals,biodiversity,environment,water,ecology,india"
