en,tr,de,title,speaker,duration,tags
"
","
","
",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
"
											I have the feeling that we can all agree
											that we're moving towards a new
											model of the state and society.
											But, we're absolutely clueless as to what this is
											or what it should be.
											It seems like we need to have
											a conversation about democracy
									","
											Sanırım hepimiz,
											yeni bir devlet ve toplum modeline doğru
											ilerlediğimiz konusunda hemfikirizdir.
											Ama bu modelin ne olduğu, ya da ne olması gerektiği
											hakkında kesinlikle bir fikrimiz yok.
											Öyle görünüyor ki günümüzdeki ve çağımızdaki
											demokrasi hakkında konuşmaya
									","
											Ich denke, wir alle stimmen zu,
											dass wir uns auf ein neues Modell
											von Staat und Gesellschaft zubewegen.
											Aber wir sind völlig ratlos, was das ist
											oder was es sein sollte.
											Es scheint, als bräuchten wir
											eine Diskussion über Demokratie
									",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
"
","
","
",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
"
											in our day and age.
											Let's think about it this way:
											We are 21st-century citizens, doing our
											very, very best to interact with 19th century-designed
institutions
											that are based on an information technology of the 15th century.
											Let's have a look at some of the
											characteristics of this system.
											First of all, it's designed for an information technology
											that's over 500 years old.
											And the best possible system
											that could be designed for it
											is one where the few make daily decisions
											in the name of the many.
											And the many get to vote once every 
couple of years.
											In the second place, the costs of
											participating in this system are
											incredibly high.
											You either have to have a fair 
bit of money
											and influence, or you have to devote your entire
											life to politics.
											You have to become a party member
											and slowly start working up the ranks
											until maybe, one day, you'll get 
to sit at a table
											where a decision is being made.
											And last but not least,
											the language of the system —
											it's incredibly cryptic.
											It's done for lawyers, by lawyers,
									","
											ihtiyacımız var.
											Şöyle düşünelim:
											Bizler 21. yüzyıl vatandaşları olarak elimizden gelenin en iyisini,
											19. yüzyılda tasarlanmış olan ve
											15. yüzyıl bilgi teknolojilerine dayanan kurumlarla
											etkileşimde bulunabilmek için yapıyoruz.
											Bu sistemin karakteristik özelliklerine
											bir göz atalım.
											Her şeyden önce, bu sistem 500 yıldan daha eski
											bir bilgi teknolojisi için tasarlanmış.
											Ve bunun için de tasarlanabilecek
											akla en uygun sistem de
											belli bir azınlığın, çoğunluk için
											günlük kararlar verdiği bir sistem olmuş.
											Ve de bu çoğunluk her iki yılda bir oy vermektedir.
											İkinci olarak, bu sisteme
											katılımın maliyeti
											oldukça inanılmaz derecede yüksektir.
											Ya ciddi bir miktar paranızın ya da nüfuzunuzun
											olması veya bütün hayatınızı
											politikaya adamanız gereklidir.
											Bir parti üyesi olmanız
											ve basamakları yavaşça çıkmanız gerekir;
											ta ki bir gün, belki, kararların verildiği
											masada bir yer edinene kadar.
											Son olarak bir önemli konu da,
											sistemin dili
											inanılmaz derecede şifrelidir.
											Hukukçular tarafından, hukukçular için üretilmiştir
									","
											in unseren Tagen und unserem Zeitalter.
											Denken wir darüber nach:
											Wir leben im 21. Jahrhundert
											und geben unser Bestes,
											um mit Institutionen zu interagieren,
											die im 19. Jhdt. entworfen wurden,
											basierend auf Informationstechnologie
											des 15. Jahrhunderts.
											Werfen wir einen Blick
											auf einige Eigenschaften des Systems.
											Es wurde für eine Informationstechnologie
											entworfen, die über 500 Jahre alt ist.
											Das bestmögliche System,
											das dafür entwickelt werden konnte,
											ist eines, in dem die Wenigen
täglich Entscheidungen
											im Namen der Vielen treffen,
											und die Vielen stimmen alle paar Jahre ab.
											Zweitens sind die Kosten
											der Partizipation in diesem System
											unglaublich hoch.
											Entweder man braucht
eine ganze Menge Geld und Einfluss,
											oder man widmet
sein ganzes Leben der Politik.
											Man muss Parteimitglied werden
											und sich langsam in den Rängen
											der Partei hoch arbeiten,
											bis man vielleicht
eines Tages an einem Tisch sitzt,
											an dem Entscheidungen getroffen werden.
											Und zu guter Letzt:
											Die Sprache des Systems
											ist unglaublich kryptisch.
											Sie wird für Anwälte von Anwälten gemacht
									",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
"
","
","
",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
"
											and no one else can understand.
											So, it's a system where we can
											choose our authorities,
											but we are completely left out on how
those authorities
											reach their decisions.
											So, in a day where a new information technology
											allows us to participate globally
in any conversation,
											our barriers of information are completely lowered
											and we can, more than ever before,
											express our desires and our concerns.
											Our political system remains the same
											for the past 200 years
											and expects us to be contented with being 
simply passive recipients
									","
											ve başka hiç kimse anlayamaz.
											Yani öyle bir sistem ki
											bizi yönetenleri seçebiliyoruz,
											ama bu yönetenler bir karara varırken
											bizi tamamen dışarıda bırakıyorlar.
											Aslında, yeni bilgi teknolojilerinin bize
											global olarak her türlü karar aşamasına katılma imkanı verdiği,
											bilginin önündeki duvarların alçaldığı günümüzde,
											daha fazlasını yapabiliriz ve biz,
											isteklerimizi ve endişelerimizi daha fazla ifade edebiliriz.
											Siyasal sistemimiz
											son 200 yıldır değişmeden kaldı
											ve bizden sadece bir monoloğun pasif dinleyicileri
									","
											und niemand anderes kann sie verstehen.
											Es ist also ein System
											in dem wir unsere
Autoritäten wählen können,
											aber es bleibt uns komplett verschlossen,
											wie diese Autoritäten
											zu ihren Entscheidungen gelangen.
											In Zeiten also,
											in denen uns neue
Informationstechnologie ermöglicht,
											global an jeder Konversation teilzunehmen,
											sind unsere Schranken
der Information vollständig geöffnet
											und wir können, mehr als je zuvor,
											unsere Wünsche und Bedenken äußern.
											Unser politisches System blieb dasselbe
											in den vergangenen 200 Jahren
											und erwartet von uns,
											einfach passive Empfänger
eines Monologs zu sein.
									",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
"
","
","
",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
"
											of a monologue.
											So, it's really not surprising that
											this kind of system is only able to produce
											two kinds of results:
											silence or noise.
											Silence, in terms of citizens not engaging,
											simply not wanting to participate.
											There's this commonplace 
[idea] that I truly, truly dislike,
											and it's this idea that we citizens are naturally
											apathetic. That we shun commitment.
											But, can you really blame us
											for not jumping at the opportunity of going
											to the middle of the city in the middle
											of a working day to attend, physically,
											a public hearing that has no impact
											whatsoever?
											Conflict is bound to happen between a system
											that no longer represents, nor has any dialogue capacity,
											and citizens that are increasingly used
											to representing themselves.
											And, then we find noise:
											Chile, Argentina, Brazil, Mexico
Italy, France, Spain, the United States,
											they're all democracies.
											Their citizens have access to
											the ballot boxes. But they still feel the need,
									","
											olmakla yetinmemizi bekliyor.
											Gerçekten de bu tarz bir sistemin
											sadece iki çeşit sonuç üretebilmesine
											şaşırmamak gerekir:
											sessizlik veya gürültü.
											Sessizlik, vatandaşların katılımcı olmaması,
											yani katılmayı istememeleri.
											Şu yaygın olan bir görüşten gerçekten hiç ama hiç hoşlanmam
											O görüş de şudur; Biz vatandaşlar, doğal olarak
											kayıtsızızdır, sorumluluktan kaçınırız
											Ama gerçekten iş gününün ortasında,
											fiziksel olarak orada bulunmak adına
											hiç bir etkisi bulunmayan ya da her ne işe yarıyorsa
											bir mitinge katılmak adına,
											kalkıp şehrin ortasına gitmediğimiz için
											bizi suçlayabilir misiniz?
											Artık onları temsil etmeyen ve
											diyalog yeteneği olmayan bir sistem ile
											giderek kendilerini daha fazla temsil edebilen
											vatandaşlar arasında çatışma olması kaçınılmazdır.
											Ve sonuçta ortaya gürültü çıkıyor
											Şili, Arjantin, Brezilya, Meksika, İtalya, Fransa, İspanya ve Birleşik Devletler
											bunların hepsinde demokrasi var.
											Vatandaşları oy sandığına erişebiliyorlar.
											Ama yine de ihtiyaç hissediyorlar,
									","
											Es ist also wirklich nicht überraschend,
											dass diese Art von System
nur dazu in der Lage ist,
											zwei Arten von Ergebnissen zu erzielen:
											Stille oder Lärm.
											Stille, im Sinne von Bürgern,
											die sich nicht engagieren,
die einfach nicht partizipieren wollen.
											Es gibt diese Binsenweisheit,
die ich überhaupt nicht leiden kann,
											und das ist die Idee, dass wir Bürger
											von Natur aus apathisch sind,
dass wir Verpflichtungen meiden.
											Aber kann man uns wirklich vorwerfen,
											dass wir nicht jede Gelegenheit nutzen,
											um mitten während eines Arbeitstages
ins Stadtzentrum zu kommen,
											um physisch einer
öffentlichen Anhörung beizuwohnen,
											die keinen wie auch immer
gearteten Einfluss hat?
											Konflikte sind unvermeidbar
zwischen einem System,
											das weder repräsentiert,
noch irgendeine Kapazität für Dialog hat,
											und Bürgern, die zunehmend
daran gewöhnt sind,
											sich selbst zu repräsentieren.
											Und dann finden wir Lärm:
											Chile, Argentinien, Brasilien, Mexiko,
Italien, Frankreich, Spanien, die USA,
											das sind alles Demokratien.
											Ihre Bürger haben Zugang zu den Wahlurnen.
											Aber dennoch haben sie das Gefühl,
									",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
"
","
","
",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
"
											they need to take to the streets in order 
to be heard.
											To me, it seems like the 18th-century
											slogan that was the basis for the formation
											of our modern democracies, ""No taxation
											without representation,""
											can now be updated to ""No representation
without a conversation.""
											We want our seat at the table.
									","
											seslerini duyurmak için sokaklara çıkma ihtiyacı duyuyorlar.
											Ben modern demokrasilerimizin temeli olan
											18. Yüzyıla ait slogan olan
											""Temsil olmadan vergilendirme olmaz""ı artık
											güncellememiz gerektiğini düşünüyorum
											""Konuşma olmadan, temsil olmaz""
											Masada kendimize yer istiyoruz.
									","
											sie müssten auf die Straße gehen,
damit sie Gehör finden.
											Auf mich wirkt das, als könnte
der Slogan aus dem 18. Jahrhundert,
											der die Basis für die Entstehung
unserer modernen Demokratien war,
											""Keine Besteuerung ohne Repräsentation!"",
											jetzt upgedatet werden auf
""Keine Repräsentation ohne Diskussion!"".
											Wir wollen unseren Sitz am Tisch.
									",How to upgrade democracy for the Internet era,Pia Mancini,13:24,"government,open-source,politics,technology"
