en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
"
											I wrote this poem after hearing a pretty well known actress
											tell a very well known interviewer on television,
											""I'm really getting into the Internet lately.
											I just wish it were more organized.""
											So ...
											(Laughter)
											If I controlled the Internet,
											you could auction your broken heart on eBay.
											Take the money; go to Amazon;
											buy a phonebook for a country you've never been to — call folks at random
											until you find someone who flirts really well in a foreign language.
									","
											Escribí este poema después de escuchar a una actriz muy famosa
											decirle a un entrevistador muy reconocido en televisión:
											""Últimamente estoy haciendo mis pinitos en internet.
											Ojalá estuviera más organizada"".
											Entonces —
											(Risas)
											Si yo controlara internet,
											podrías subastar tu corazón roto en eBay,
											tomar el dinero, entrar en Amazon,
											comprar una guía telefónica de un país en el que nunca has estado y llamar a gente al azar
											hasta que encuentres a alguien a quien se le de bien coquetear en una lengua extranjera.
									","
											Bu şiiri, çok güzel bir sanatçıyı duyduktan sonra yazdım
											iyi tanınan bir kişiye televizyonda söyleyin,
											""Şu sıralar internete gereğinden çok giriyorum.
											Keşke daha organize olabilseydi.""
											Bu yüzden —
											(Gülüşmeler)
											eğer İnternet'i kontrol etseydim,
											kırık kalbinizi eBay'de açık arttırma ile satabilirdiniz,
											parayı alıp, Amazon'a gidip,
											daha önce bulunmadığınız bir ülkenin telefon rehberini satın alıp, yabancı dilde
											gerçekten iyi flört eden birini bulana kadar rastgele insanları arayabilirdiniz.
									","
											J'ai écrit ce poème après avoir entendu une actrice très connue
											dire à un journaliste très connu à la télévision,
											« Je me suis mis à l'Internet,
											j'aurais tellement préféré que ça soit mieux organisé. »
											j'aurais tellement préféré que ça soit mieux organisé. »
											(Rires).
											Si moi, je contrôlais Internet,
											vous pourriez mettre aux enchères votre cœur brisé sur eBay,
											avec l'argent gagné, aller sur Amazon,
											acheter l'annuaire d'un pays où vous n'êtes jamais allé, appeler jusqu'à trouver
											quelqu'un qui drague vraiment bien dans une langue étrangère.
									","
											Ich habe dieses Gedicht geschrieben, nachdem ich im Fernsehen gesehen habe, wie eine relativ bekannte Schauspielerin
											einer sehr bekannten Reporterin gesagt hat:
											„In letzter Zeit finde ich echt Gefallen am Internet.
											Ich wünschte bloß, es wäre organisierter.
											Also —
											(Gelächter)
											Wenn ich das Internet kontrollierte,
											dann könnte man sein gebrochenes Herz auf eBay versteigern,
											das Geld nehmen, zu Amazon gehen,
											das Telefonbuch eines Landes kaufen, in dem man noch nie zuvor war, Leute nach dem Zufallsprinzip anrufen,
											bis man jemanden findet, der wirklich gut in einer Fremdsprache flirtet.
									",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
"
","
","
","
","
",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires).
									","
											(Gelächter)
									",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
"
","
","
","
","
",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
"
											If I were in charge of the Internet,
											you could Mapquest your lover's mood swings.
											Hang left at cranky, right at preoccupied,
											U-turn on silent treatment,
											all the way back to tongue kissing and good lovin'.
											You could navigate and understand every emotional intersection.
											Some days, I'm as shallow as a baking pan,
											but I still stretch miles in all directions.
											If I owned the Internet, Napster, Monster and Friendster.com
											would be one big website.
											That way you could listen to cool music
											while you pretend to look for a job
											and you're really just chattin' with your pals.
									","
											Si yo controlara internet,
											podrías buscar en Mapquest los cambios de humor de tu amante.
											Girar a la izquierda en malhumorada, a la derecha en preocupada,
											dar media vuelta ante un silencio incómodo,
											seguir todo derecho hasta encontrar un beso con lengua y un buen amor,
											y podrías navegar y entender cada intersección emocional.
											Algunos días, soy tan superficial como un molde para hornear,
											pero aún así me extiendo millas en todas las direcciones.
											Si internet fuera mío, Napster, Monster y Friendster.com
											podrían ser un único y gran sitio.
											Así podrías escuchar buena música
											mientras haces que buscas un empleo
											y en realidad, estás charlando con los amigos.
									","
											Eğer Internet'ten sorumlu olsaydım,
											sevgilinizin tutarsızlıklarını Mapquest'e girebilirdiniz.
											Huysuzluk sol tarafa, meşguliyet sağa,
											sessiz kalmak u-dönüşü,
											iyi bir öpücük ve seks için sonuna kadar gitmek,
											ve her duygusal kesişmeyi yönlendirebilir ve anlayabilirdiniz.
											Bazı günler, tava kadar yüzeysel oluyorum,
											fakat bütün yönlere kilometrelerce uzanabiliyorum.
											Eğer Internet'in Napster'ın, Monster'ın ve Friendster.com'um sahibi olsaydım
											hepsi bir büyük site olacaktı.
											İş arar gibi yaparken
											hoş müzik dinleyebilirdiniz
											ve arkadaşlarınızla sohbet edebilirdiniz.
									","
											Si j'étais chargé d'Internet,
											vous pourriez chercher vos humeurs amoureuses sur Mappy,
											prenez à gauche si grincheux, à droite si préoccupé, demi-tour en cas de « je te parle plus »,
											prenez à gauche si grincheux, à droite si préoccupé, demi-tour en cas de « je te parle plus »,
											avant de revenir sur baisers langoureux et amour sincère,
											vous pourriez naviguez et comprendre chaque intersection d'émotions.
											Parfois, je suis aussi superficiel qu'un moule à gaufre, mais je m'étends sur des kilomètres de toute part.
											Parfois, je suis aussi superficiel qu'un moule à gaufre, mais je m'étends sur des kilomètres de toute part.
											Si je possédais Internet, Napster, Monster et Friendster.com
											ne serait qu'un seul site web, où vous pourriez écouter de la musique
											ne serait qu'un seul site web, où vous pourriez écouter de la musique
											tout en cherchant du boulot alors que vous discutez avec vos potes.
											tout en cherchant du boulot alors que vous discutez avec vos potes.
									","
											Wenn ich das Sagen im Internet hätte,
											könnte man die Stimmungschwankungen seines Liebhabers auf einer Online-Karte nachschlagen.
											Links halten bei mürrisch, rechts abbiegen, wenn er den Kopf gerade voll hat,
											Kehrtwende, wenn er gerade nicht mit Dir spricht,
											den ganzen Weg zurück zum Zungenküssen und zur Liebe,
											und man könnte je emotionale Kreuzung erfolgreich navigieren und verstehen.
											An manchen Tagen habe ich so viel Tiefgang wie eine Bratpfanne,
											erstrecke mich aber in der Breite kilometerweit in alle Richtungen.
											Wenn mir das Internet gehörte, dann wären Napster, Monster und Friendster.com
											eine große Webseite.
											Auf diese Weise könnte man coole Musik hören,
											während man so tut, als würde man nach einem Arbeitsplatz suchen,
											man in Wirklichkeit aber doch nur mit seinen Kumpels chattet.
									",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
"
","
","
","
","
",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires).
									","
											(Gelächter)
									",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
"
","
","
","
","
",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
"
											Heck, if I ran the Web, you could email dead people.
									","
											¡Cielos! si yo controlara la web, podrías enviar correos electrónicos a los difuntos.
									","
											Eğer web sayfası çalıştırsaydım, ölü insanlara email atabilirdiniz.
									","
											Si je dirigeais Internet, vous pourriez envoyer des mails aux morts.
									","
											Zum Teufel, wenn ich die Kontrolle über das Internet hätte, könnte man Toten e-mailen.
									",If I controlled the Internet,Rives,4:07,"culture,entertainment,love,performance,philosophy,poetry"
