en,fr,de,title,speaker,duration,tags
"
","
","
",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
											Vincent Moon: How can we use computers,
											cameras, microphones to represent the world
											in an alternative way,
											as much as possible?
											How, maybe, is it possible to use the Internet
											to create a new form of cinema?
											And actually, why do we record?
									","
											Comment pouvons-nous 
utiliser les ordinateurs,
											les caméras, les micros 
pour représenter le monde
											d'une manière alternative,
											autant que possible ?
											Comment, peut-être, 
est-il possible d'utiliser internet
											pour créer une nouvelle forme de cinéma ?
											Et en fait, pourquoi filmons-nous ?
									","
											Vincent Moon: Wie lässt sich die Welt
											durch Computer, Kameras und Mikrofone
											auf eine alternative Art
											bestmöglich abbilden?
											Wie kann man mit dem Internet
											eine neue Art von Kino kreieren?
											Und warum zeichnen wir Dinge auf?
									",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
","
","
",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
											Well, it is with such simple questions in mind
											that I started to make films 10 years ago,
											first with a friend, Christophe Abric.
											He had a website, La Blogothèque,
											dedicated to independent music.
											We were crazy about music.
											We wanted to represent 
music in a different way,
											to film the music we love,
the musicians we admired,
											as much as possible, far 
from the music industry
											and far from the cliches attached to it.
											We started to publish every week
											sessions on the Internet.
											We are going to see a few extracts now.
									","
											C'est avec ces questions simples
											que j'ai commencé 
à faire des films il y a 10 ans,
											d'abord avec un ami, Christophe Abric.
											Il avait un site internet, 
La Blogothèque,
											dédié à la musique indépendante.
											Nous étions fous de musique.
											Nous voulions montrer 
la musique différemment,
											filmer la musique 
et les musiciens qu'on aimait,
											aussi loin que possible 
de l'industrie de la musique
											et loin des clichés 
qui lui sont attachés.
											Nous publiions chaque semaine
											des sessions sur internet.
											On va voir quelques extraits maintenant.
									","
											Mit solch grundlegenden Fragen im Kopf
											habe ich vor zehn Jahren begonnen,
Filme zu machen —
											zunächst mit meinem Freund
Christophe Abric.
											Er hatte eine Website, ""La Blogothèque"",
											die sich mit unabhängiger 
Musik beschäftigte.
											Wir brannten für Musik.
											Wir wollten Musik anders darstellen,
											die Musik und die Musiker filmen,
die wir liebten und bewunderten
											und dabei der Musikindustrie
und ihren Klischees
											so fern bleiben wie möglich.
											Wir begannen, wöchentlich
											Episoden ins Internet zu stellen.
											Davon sehen wir nun ein paar Auszüge.
									",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
","
","
",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
											From Grizzly Bear in the shower
											to Sigur Ros playing in a Parisian cafe.
											From Phoenix playing by the Eiffel Tower
											to Tom Jones in his 
hotel room in New York.
											From Arcade Fire in an elevator
											in the Olympia
											to Beirut going down
a staircase in Brooklyn.
											From R.E.M. in a car
											to The National around a table at night
											in the south of France.
											From Bon Iver playing with some friends
											in an apartment in Montmartre
											to Yeasayer having a long night,
											and many, many, many more
											unknown or very famous bands.
									","
											De Grizzly Bear sous la douche
											à Sigur Ros jouant dans un café parisien.
											De Phoenix jouant à la tour Eiffel
											à Tom Jones 
dans sa chambre d'hôtel à New York.
											D'Arcade Fire dans un ascenseur
											à l'Olympia
											à Beirut 
descendant un escalier à Brooklyn.
											De R.E.M. dans une voiture
											à The National
autour d'une table un soir
											dans le sud de la France.
											De Bon Iver jouant avec des amis
											dans un appartement de Montmartre
											à Yeasayer durant une longue nuit,
											et beaucoup, beaucoup, beaucoup d'autres
											groupes inconnus ou célèbres.
									","
											Von Grizzly Bear in der Dusche
											zu Sigur Ros in einem Pariser Café.
											Von Phoenix, die am Eiffelturm spielen,
											zu Tom Jones in seinem
Hotelzimmer in New York.
											Von Arcade Fire in 
einem Fahrstuhl im Olympia
											zu Beirut in einem 
Treppenhaus in Brooklyn.
											Von R.E.M. in einem Auto
											zu The National
bei einer nächtlichen Tischrunde
											im Süden Frankreichs.
											Von Bon Iver, wie er mit Freunden
											in einem Apartment
in Montmartre musiziert,
											zu Yeasayer während einer langen Nacht
											und vielen anderen unbekannten
											oder sehr berühmten Bands.
									",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
","
","
",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
											We published all those films
											for free on the Internet,
											and we wanted to share
											all those films and represent music
											in a different way.
											We wanted to create 
another type of intimacy
											using all those new technologies.
											At the time, 10 years ago actually,
											there was no such project on the Internet,
											and I guess that's why the project we 
were making, the Take Away Shows,
											got quite successful,
											reaching millions of viewers.
									","
											Nous avons publié tous ces films
											gratuitement sur internet,
											et nous voulions partager
											tous ces films 
et représenter la musique
											d'une manière différente.
											Nous avions envie 
de créer un autre genre d'intimité
											avec ces nouvelles technologies.
											A l'époque, il y a 10 ans,
											il n'existait rien de tel sur Internet,
											c'est pour cela, je crois, que
notre projet, les Spectacles à Emporter,
											a eu beaucoup de succès,
											touchant des millions de personnes.
									","
											Wir haben alle Filme kostenlos
											im Internet veröffentlicht.
											Wir wollten sie teilen
											und Musik auf eine andere Weise zeigen.
											Wir wollten mit Hilfe
dieser neuen Technologien
											eine andere Art der Intimität erzeugen.
											Damals, vor zehn Jahren,
											gab es kein solches Projekt im Internet.
											Ich glaube, dass unser Projekt,
die Take-Away-Shows,
											deshalb sehr erfolgreich war.
											Es erreichte einige Millionen Zuschauer.
									",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
","
","
",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
											After a while, I got a bit —
											I wanted to go somewhere else.
											I felt the need to travel and
to discover some other music,
											to explore the world,
											going to other corners,
											and actually it was also
											this idea of nomadic cinema,
sort of, that I had in mind.
											How could the use of new technologies 
and the road fit together?
											How could I edit my films in a bus
											crossing the Andes?
											So I went on five-year travels
											around the globe.
											I started at the time in the digital film 
and music label collection Petites Planètes,
											which was also an homage to
French filmmaker Chris Marker.
											We're going to see now a few more extracts
											of those new films.
									","
											Après quelques temps, j'ai voulu -
											j'ai voulu faire autre chose.
											J'ai eu envie de voyager 
et de découvrir d'autres musiques,
											d'explorer le monde,
											d'aller voir d'autres choses,
											et en fait c'était aussi
											cette idée de cinéma nomade 
que j'avais en tête.
											Comment réunir l'utilisation 
des nouvelles technologies et la route ?
											Comment éditer mes films dans un bus
											traversant les Andes ?
											Je suis donc parti 5 ans pour un voyage
											autour du monde.
											J'ai alors commencé la collection de
musiques et de films Petites Planètes,
											qui était un hommage 
au réalisateur français Chris Marker.
											Nous allons maintenant voir des extraits
											de ces nouveaux films.
									","
											Nach einer Weile
wurde ich ein bisschen —
											Ich wollte etwas Neues entdecken.
											Ich hatte des Bedürfnis zu reisen,
andere Musik zu entdecken,
											die Welt zu erkunden
											und andere Gegenden zu sehen.
											Ich dachte dabei auch
											an eine Art ""wanderndes Filmemachen"".
											Wie passen der Gebrauch neuer Technologien
und die Straße zusammen?
											Wie schneide ich Filme in einem Bus,
											während ich über die Anden fahre?
											Ich ging auf eine fünfjährige 
Reise um den Globus.
											Ich gründete damals das digitale Film- und
Musiklabel ""Collection Petites Planètes"",
											auch als Hommage an den
französischen Filmememacher Chris Marker.
											Wir sehen noch einige Ausschnitte
											von diesen neuen Filmen.
									",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
","
","
",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
											From the tecno brega diva of
northern Brazil, Gaby Amarantos
											to a female ensemble in Chechnya.
											From experimental electronic music 
in Singapore with One Man Nation
											to Brazilian icon Tom Zé singing
on his rooftop in São Paolo.
											From The Bambir, the great 
rock band from Armenia
											to some traditional songs
											in a restaurant in Tbilisi, Georgia.
											From White Shoes, a great retro 
pop band from Jakarta, Indonesia
											to DakhaBrakha, the revolutionary 
band from Kiev, Ukraine.
											From Tomi Lebrero
											and his bandoneon and his friends
in Buenos Aires, Argentina,
											to many other places
											and musicians around the world.
									","
											De la diva brésilienne 
du techno-brega, Gaby Amarantos
											à un ensemble féminin de Tchétchénie.
											De la musique électronique expérimentale 
à Singapour avec One Man Nation
											à l'icône brésilienne Tom Zé 
chantant sur son toit à Sao Paulo.
											De The Bambir, 
ce groupe de rock génial d'Arménie
											à de la musique traditionnelle
											dans un restaurant à Tbilissi en Géorgie.
											De White Shoes, 
groupe pop rétro de Djakarta,
											à DakhaBrakha, 
groupe révolutionnaire de Kiev.
											De Tomi Lebrero
											et son bandonéon et ses amis 
à Buenos Aires,
											à de nombreux autres endroits
											et de musiciens à travers le monde.
									","
											Von der Tecnobrega-Diva
Nordbrasiliens, Gaby Amarantos,
											zu einem Frauen-Ensemble 
in Tschetschenien.
											Von experimenteller elektronischer Musik
in Singapur mit One Man Nation
											zur brasilianischen Ikone Tom Zé,
singend auf seinem Dach in São Paulo.
											Von The Bambir, der großartigen
Rockband aus Armenien,
											zu traditionellen Liedern
											in einem Restaurant im georgischen Tiflis.
											Von White Shoes, einer tollen
Retro-Popband aus Jakarta in Indonesien,
											zu DakhaBrakha, der revolutionären Band
aus Kiew in der Ukraine.
											Von Tomi Lebrero
											mit seinem Bandoneon und seinen Freunden
in Buenos Aires in Argentinien
											zu vielen anderen Orten
											und Musikern rund um die Welt.
									",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
","
","
",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
											My desire was to make it as a trek.
											To do all those films,
											it would have been impossible
											with a big company behind me,
											with a structure or anything.
											I was traveling alone with a backpack —
											computer, camera, microphones in it.
											Alone, actually, but 
just with local people,
											meeting my team, which was absolutely not
											professional people, on the spot there,
											going from one place to another
											and to make cinema as a trek.
											I really believed that cinema could be
											this very simple thing:
											I want to make a film and you're going 
to give me a place to stay for the night.
											I give you a moment of cinema
and you offer me a capirinha.
											Well, or other drinks,
											depending on where you are.
									","
											Je voulais en faire un périple.
											Faire tous ces films
											aurait été impossible
											avec une major,
											avec une structure.
											Je voyageais seul avec un sac à dos -
											ordinateur, caméra et micros.
											Seul, en fait, 
mais avec toutes ces personnes locales,
											rencontrer mon équipe, 
qui n'était que des amateurs,
											sur place là-bas,
											et allant d'un endroit à l'autre,
											filmant comme si je randonnais.
											Je pensais vraiment que le cinéma
											pouvait être cette chose toute simple :
											je veux faire un film 
et vous allez me loger pour la nuit.
											Je vous donne un moment de cinéma 
et vous m'offrez une caïpirinha.
											Ou une autre boisson,
											ça dépend où vous êtes.
									","
											Ich wollte es als Wanderung darstellen.
											All diese Filme
											wären mit einem Unternehmen,
											einer Struktur im Hintergrund,
											nie zustande gekommen.
											Ich reiste allein mit einem Rucksack,
											der Computer, der Kamera
und Mikrofone enthielt.
											... Allein, von den 
Einheimischen abgesehen,
											und traf mein Team, das aus Laien bestand,
											direkt vor Ort
											und reiste als wandernder Filmemacher
											von einem Ort zum nächsten.
											Ich glaubte fest, dass Filmemachen
											so einfach sein könnte:
											Ich mache einen Film
und du gibst mir einen Schlafplatz.
											Ich schenke dir einen Kinomoment und 
du lädst mich auf einen Caipirinha ein.
											Oder ein anderes Getränk,
											je nachdem, wo man sich befindet.
									",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
"
","
","
",Hidden music rituals around the world,Vincent Moon and Naná Vasconcelos,24:13,"film,live music,music,creativity,travel,jazz,entertainment"
