en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
"
											It is very fashionable and proper 
to speak about food

											in all its forms, all its colors, 
aromas and tastes.
											But after the food goes through 
the digestive system,
											when it is thrown out as crap,
											it is no longer fashionable
to speak about it.
											It is rather revolting.
									","
											Está muy de moda y es apropiado
hablar de la comida
											en todas sus formas, todos
sus colores, aromas y sabores.
											Pero luego, cuando la comida
pasa por el sistema digestivo,
											y es expulsada como materia fecal,
											ya no está de moda hablar de ello.
											Es algo bastante repugnante.
									","
											Está muito na moda
e é pertinente falar de comida
											em todas as suas formas, cores,
aromas e sabores
											Mas, depois de a comida
passar pelo sistema digestivo,
											quando é expelida na forma de dejetos,
											deixa de ser moda falar dela.
											Até é repugnante.
									","
											Yiyeceği tüm formlarında, 
renklerinde, aromalarında
											ve tatlarında konuşmak fazlasıyla
moda ve doğru bir şey.
											Ama yiyecek sindirim 
sisteminden geçtikten sonra,
											dışkı olarak atıldığında,
											hakkında konuşmak pek de moda değil.
											Aslında daha çok iğrendirici.
									","
											Es ist sehr modern und salonfähig,
											über Nahrung in allen Formen und Farben,
											Aromen und Geschmacksrichtungen zu reden.
											Aber nachdem die Nahrung durch
den Verdauungstrakt gegangen ist,
											wenn sie als Scheiße weggespült wird,
											dann schickt es sich nicht mehr 
darüber zu sprechen.
											Es ist eher eklig.
									","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
"
","
","
","
","
","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
"
											I'm a guy who has graduated 
from bullshit to full-shit.
											(Laughter)
											My organization, Gram Vikas, which means
""village development organization,""
											was working in the area 
of renewable energy.
											On the most part, we were 
producing biogas,
											biogas for rural kitchens.
											We produce biogas in India 
by using animal manure,
											which usually, in India, 
is called cow dung.
											But as the gender-sensitive 
person that I am,
											I would like to call it bullshit.
											But realizing later on
											how important were sanitation
and the disposal of crap in a proper way,
											we went into the arena of sanitation.
											Eighty percent of all diseases 
in India and most developing countries
											are because of poor quality water.
											And when we look at the reason 
for poor quality water,
											you find that it is our abysmal attitude 
to the disposal of human waste.
									","
											Soy un tipo que me gradué
de mierda en mierda total.
											(Risas)
											Mi organización, Gram Vikas,
que significa
											""organización para el
desarrollo de los pueblos"",
											trabajaba en el campo
de las energías renovables.
											Sobre todo, producíamos biogás,
											biogás para las cocinas rurales.
											En India producimos biogás
a partir del estiércol animal,
											que por lo general, en India,
se llama estiércol de vaca.
											Pero como defensor de la igualdad
de género que soy,
											me gustaría llamarlo estiércol.
											Pero, más tarde al darme cuenta
											de la importancia de la higiene y de retirar
el estiércol de manera adecuada,
											pasamos al terreno de la sanidad.
											El 80 % de las enfermedades en India
y la mayoría de los países en desarrollo
											se deben a la mala calidad del agua.
											Y cuando miramos por qué
la calidad del agua es baja,
											nos encontramos que la razón
es nuestra manera lúgubre
									","
											Sou uma pessoa que se formou
de porcaria a porcaria total.
											(Risos)
											A minha organização, Gram Vikas,
											que significa ""organização
para o desenvolvimento das povoações"",
											trabalhava no ramo
das energias renováveis.
											Maioritariamente, produzíamos biogás,
											biogás para cozinhas rurais.
											Produzimos biogás na Índia
usando estrume animal
											a que, normalmente, na Índia,
se chama bosta de vaca.
											Mas, como não sou uma pessoa machista,
											prefiro chamar-lhe bosta de boi.
											(Risos)
											Mas, apercebendo-me, mais tarde,
											da importância do saneamento
e da eliminação adequada dos dejetos,
											passámos para o ramo do saneamento.
											Oitenta por cento
de todas as doenças na Índia
											e na maioria dos países em desenvolvimento
deve-se à má qualidade da água.
											E, quando olhamos para os motivos
da má qualidade da água,
											vemos que o problema é a nossa atitude
perante a eliminação dos dejetos humanos.
									","
											Saçmalıktan tam saçmalığa
terfi eden bir adamım.
											(Gülüşmeler)
											""Köy kalkındırma örgütü"" anlamına 
gelen organizasyonum, Gram Vikas,
											yenilenebilir enerji alanında çalışıyordu.
											Çoğunlukla biyogaz, kırsal mutfaklar
											için biyogaz üretiyorduk.
											Hindistan'da biyogazı hayvan gübresi 
kullanarak üretiriz,
											buna Hindistan'da genelde 
inek gübresi denir.
											Ancak cinsiyete duyarlı biri olarak
											ona öküz dışkısı demek istiyorum.
											Sonraları sanitasyonun ve dışkının
											uygun şekilde uzaklaştırılmasının ne 
denli önemli olduğunu fark ederek,
											sanitasyon alanına girdik.
											Hindistan ve çoğu gelişmekte olan ülkede 
hastalıkların yüzde 80'i
											kötü su kalitesi yüzünden olmaktadır.
											Kötü kalitede suyun 
nedenlerine baktığımızda,
											insan dışkısını uzaklaştırmadaki 
yanlış tutumumuz olduğunu görürsünüz.
									","
											Ich habe den akademischen Grad
von Bullshit zu Voll-Shit erlangt.
											(Lachen)
											Meine Organisation ""Gram Vikas"", was
""Dorfentwicklungs-Organisation"" bedeutet,
											arbeitete auf dem Gebiet 
der erneuerbaren Energien.
											Größtenteils produzierten wir Biogas,
											Biogas für Dorfküchen.
											In Indien produzieren wir 
Biogas mit Tierdung,
											was in Indien normalerweise
Kuhdung genannt wird.
											Aber als gleichstellungsorientierte
Person, die ich bin,
											würde ich es Bullshit nennen.
											Aber als wir später feststellten,
											wie wichtig Kanalisation und 
die richtige Entsorgung von Scheiße war,
											sind wir in den Bereich 
der sanitären Anlagen gegangen.
											80 Prozent aller Krankheiten in Indien
und in den meisten Entwicklungsländern
											werden durch schlechte 
Wasserqualität verursacht.
											Der Grund für schlechte Wasserqualität
											ist unsere miserable Einstellung
zur Entsorgung menschlicher Abfälle.
									","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
"
","
","
","
","
","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
"
											Human waste, in its rawest form,
											finds its way back to drinking water,
bathing water, washing water,
											irrigation water, whatever water you see.
											And this is the cause for 80 percent 
of the diseases in rural areas.
											In India, it is unfortunately only the
women who carry water.
											So for all domestic needs,
women have to carry water.
											So that is a pitiable state of affairs.
									","
											Los desechos humanos,
en su versión más fresca,
											de resolver el tema
de los residuos humanos.
											encuentran un camino de regreso
al agua potable, la del baño, para lavado,
											de riego, cualquier agua que se ve.
											Y esta es la causa del 80 %
de las enfermedades en las zonas rurales.
											En India, por desgracia, solo afecta
a las mujeres que transportan el agua.
											Para todas las necesidades del hogar,
las mujeres necesitan transportar el agua.
											Así que esa es una situación lamentable.
									","
											Os dejetos humanos,
na sua forma mais básica,
											regressam à água potável, 
à água dos banhos, a água de lavagem,
											à água da rega,
qualquer que seja a água.
											Esta é a causa de 80%
das doenças nas áreas rurais.
											Na Índia, infelizmente,
só as mulheres é que transportam água.
											As mulheres têm de transportar água
para todas as necessidades domésticas.
											É a triste realidade.
									","
											İnsan dışkısı en saf hâliyle,
											içme suyuna, banyo suyuna, yıkama suyuna,
											sulama suyuna, gördüğünüz 
her türlü suya geri döner.
											Bu durum kırsal alanlardaki hastalıkların 
yüzde 80'inin nedenidir.
											Hindistan'da ne yazık ki suyu 
taşıyanlar sadece kadınlardır.
											Tüm ev ihtiyaçları için kadınlar 
su taşımak zorundadır.
											Yani bu acınacak durumda bir mesele.
									","
											Menschliche Abfälle 
finden in ihrer Rohform
											den Weg zurück ins Trinkwasser,
Badewasser, Waschwasser,
											Bewässerungssysteme, 
jedes ersichtliche Wasser.
											Das ist der Grund für 80 Prozent aller
Krankheiten in ländlichen Gegenden.
											In Indien tragen leider 
nur die Frauen Wasser.
											Sie müssen Wasser für den 
gesamten Haushaltsbedarf tragen.
											Das ist der bedauernswerte 
Stand der Dinge.
									","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
"
","
","
","
","
","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
"
											Open defecation is rampant.
											Seventy percent of India
defecates in the open.
											They sit there out in the open,
											with the wind on their sails,
											hiding their faces, exposing their bases,
											and sitting there in pristine glory —
											70 percent of India.
											And if you look at the world total,
											60 percent of all the crap that is thrown
into the open is by Indians.
											A fantastic distinction.
											I don't know if we Indians can be proud
of such a distinction.
											(Laughter)
									","
											La defecación al aire libre
es algo muy común.
											El 70 % de India
defeca al aire libre.
											Se sientan allí a la intemperie,
											con el viento que sopla,
											ocultan sus rostros,
exponen sus partes privadas,
											y allí están en la gloria...
											el 70 % de India.
											Y si miramos el total mundial,
											El 60 % de los residuos que se tiran
al aire libre son indios.
											Una distinción excelente.
											No sé si nosotros, los indios, podemos
estar orgullosos de tal distinción.
											(Risas)
									","
											A defecação ao ar livre é excessiva.
											70% dos indianos defecam ao ar livre.
											Ali, ao ar livre,
com o vento a bater-lhes no traseiro,
											de cara tapada,
com o rabo à mostra,
											eles agacham-se
em todo o seu esplendor.
											(Risos)
											Setenta por cento dos indianos!
											Se olharmos para o total mundial,
											60% de toda a porcaria
que é expelida a céu aberto
											provém dos indianos.
											Uma característica fantástica.
											Não sei se os indianos se devem orgulhar
de tal distinção.
											(Risos)
									","
											Açık alanda tuvalete gitmek çok yaygın.
											Hindistan'ın yüzde 70'i açık alanda 
tuvalete gidiyor.
											Açık alanda oturuyorlar,
											üzerlerinde rüzgâr,
											yüzleri saklı, altları açıkta
											saf bir gururla oturuyorlar —
											Hindistan'ın yüzde 70'i.
											Dünyanın tamamına bakarsanız,
											açığa bırakılan dışkının yüzde 60'ı 
Hintlilere ait.
											Olağanüstü bir özellik.
											Biz Hintliler bu özellikle gurur 
duyabilir miyiz bilmiyorum.
											(Gülüşmeler)
									","
											Darmentleerung im Freien 
ist weit verbreitet.
											70 Prozent aller Inder entleeren
ihren Darm im Freien.
											Sie sitzen dort, im Freien,
											mit dem Wind in den Segeln,
											verstecken ihre Gesichter,
entblößen ihren Unterbau,
											und sitzen dort in
ursprünglicher Pracht —
											70 Prozent aller Inder.
											Wenn man sich die Welt
als Ganzes ansieht,
											dann sind 60 Prozent aller Scheiße,
die ins Freie geworfen wird, von Indern.
											Eine fantastische Auszeichnung.
											Ich weiß nicht, ob wir Inder auf solch
eine Auszeichnung stolz sein können.
											(Lachen)
									","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
"
","
","
","
","
","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
"
											So we, together with a lot of villages,
											we began to talk about how to really 
address this situation of sanitation.
											And we came together and formed 
a project called MANTRA.
											MANTRA stands for Movement and Action
Network for Transformation of Rural Areas.
											So we are speaking about transformation,
transformation in rural areas.
											Villages that agree 
to implement this project,
											they organize a legal society
											where the general body 
consists of all members
											who elect a group of men and women
who implement the project
											and, later on, who look after
the operation and maintenance.
											They decide to build a toilet 
and a shower room.
											And from a protected water source,
											water will be brought to an elevated water
reservoir and piped to all households
											through three taps:
											one in the toilet, one in the shower, 
one in the kitchen, 24 hours a day.
											The pity is that our cities,
like New Delhi and Bombay,
											do not have a 24-hour water supply.
											But in these villages, we want to have it.
									","
											Por lo tanto, junto con un grupo de aldeas
											empezamos a hablar de cómo enfrentarnos
realmente a esta situación de la higiene.
											Y nos unimos y formamos
un proyecto llamado MANTRA,
											que significa movimiento y acción conjunta
para la transformación del medio rural.
											Así que estamos hablando
de transformación,
											cambios en zonas rurales.
											Los pueblos que están de acuerdo
con llevar a cabo este proyecto,
											organizan una sociedad legal
											donde todos los miembros
											eligen a un grupo de hombres y mujeres
que implementan el proyecto
											y que, más tarde, se encarga
de la operación y el mantenimiento.
											Deciden construir un inodoro
y un aseo con ducha.
											Y a partir de una fuente
de agua protegida,
											se lleva agua a un tanque elevado
y luego se bombea a todos los hogares
											a través de 3 grifos:
											Uno en el baño, uno en la ducha,
y uno en la cocina, las 24 horas del día.
											La pena es que nuestras ciudades
como Nueva Delhi y Bombay
											no ofrecen un suministro
de agua las 24 horas.
											Pero en estos pueblos
queremos tenerlo.
									","
											Em conjunto, com muitas aldeias,
											começámos a pensar em formas
de abordar a questão do saneamento.
											Juntámo-nos e criámos
um projeto chamado MANTRA.
											MANTRA quer dizer
Rede de Movimento e Ação
											para a Transformação das Área Rurais.
											Estamos a falar de uma transformação,
uma transformação nas áreas rurais.
											As aldeias que concordam
em implementar este projeto
											formam uma sociedade jurídica
											em que o conselho administrativo
é composto por todos os membros
											que elegem um grupo de homens e mulheres
que implementam o projeto.
											Mais tarde, supervisionam
a operação e a manutenção.
											Decidem construir um sanitário
e um balneário.
											A água é transportada 
de uma fonte de água protegida
											para um reservatório de água elevado,
que se liga a todas as casas
											através de três torneiras:
											uma no sanitário, uma no chuveiro
e outra na cozinha, 24 horas por dia.
											Infelizmente,
cidades como Nova Deli e Bombaim
											não têm um abastecimento de água
de 24 horas.
											Mas, nestas aldeias queremos ter.
									","
											Biz, birçok köyle beraber,
											bu sanitasyon meselesini hakikaten nasıl 
halledebiliriz diye konuşmaya başladık.
											Bir araya gelip MANTRA adında 
bir proje oluşturduk.
											MANTRA, Kırsal Alanların Dönüştürülmesi 
için Hareket ve Eylem Ağı demek.
											Yani dönüşüm hakkında konuşuyoruz, 
kırsal alanların dönüşümü.
											Bu projeyi uygulamaya karar veren köyler,
											yasal bir topluluk organize ederler.
											Genel kurul tüm üyelerden oluşur, 
projeyi uygulayacak,
											daha sonra operasyon 
ve bakımla ilgilenecek
											bir grup erkek ve kadını seçerler.
											Bir tuvalet ve duş odası inşa 
etmeye karar verirler.
											Su, korunan bir su kaynağından
											yüksek bir su deposuna 
getirilerek, üç musluk
											sayesinde bütün hanelere taşınacak:
											Biri tuvalette, biri duşta, 
biri mutfakta, günün 24 saati.
											Ne yazık ki Yeni Delhi ve Bombay 
gibi şehirlerimizin
											24 saat su arzı yok.
											Ancak bu köylerimizde olmasını istiyoruz.
									","
											Wir haben zusammen mit vielen
Döfern begonnen darüber zu reden,
											wie man dieses Hygieneproblem
wirklich angehen kann.
											Wir haben zusammen ein Projekt 
mit dem Namen MANTRA gestartet.
											MANTRA steht für Bewegungs-
und Aktions-Netzwerk
											zur Veränderung ländlicher Gebiete.
											Wir reden also von Veränderung.
											Veränderung in ländlichen Gebieten.
											Dörfer, die dieses Projekt
umsetzen wollen,
											organisieren einen gesetzlichen Verein,
											in dem die Hauptversammlung
aus allen Mitgliedern besteht,
											die eine Gruppe von
Männern und Frauen wählen,
											die das Projekt durchführen
											und später den Betrieb und 
die Wartung übernehmen.
											Sie beschließen eine Toilette 
und einen Duschraum zu bauen.
											Wasser aus einer gesicherten Quelle
											wird in ein erhöhtes
Wasserreservoir gebracht
											und durch drei Leitungen
zu allen Haushalten geführt.
											Eine für die Toilette,
eine für die Dusche,
											eine für die Küche.
											24 Stunden pro Tag.
											Leider haben unsere Städte,
wie Neu-Delhi und Bombay,
											keine 24-Stunden-Wasserversorgung.
											Aber in diesen Dörfern
wollen wir das erreichen.
									","Better toilets, better life",Joe Madiath,12:07,"sanitation,water,global development"
