es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
"
											Todos habréis leído un montón de artículos sobre el cambio climático,
											y aquí hay uno más del New York Times
											que es exactamente igual a cualquier otro que hayáis visto.
											Se refiere a lo mismo que todos los demás que hayáis leído.
											Incluso la extensión del titular es igual a la de todos los demás que hayáis leído.
											Lo que es inusual en este, posiblemente, es que es de 1953.
											Y la razón por la que digo esto
											es que seguramente penséis que este problema es relativamente reciente.
											Que la gente acaba de darse cuenta de ello y que ahora
											con Kyoto y el Gobernador (Al Gore) y la gente que empieza a hacer algo al respecto,
											podríamos estar camino de encontrar una solución.
											El hecho es que, oh-oh,
											resulta que hemos sido conscientes de este problema desde hace unos 50 años, dependiendo desde cuándo empecemos a contar.
											Y hemos hablado de ello ampliamente durante la última década aproximadamente.
											Y prácticamente no hemos logrado nada.
									","
											Şimdiye kadar iklim değişimiyle ilgili bir sürü makale gördünüz...
											...ve buradaki de başka bir New York Times makalesi;...
											...aynı daha önce gördüğünüz lanet makalelerden.
											Daha önce gördüğünüz makalelerde yazılanlarla aynı şeyleri söylüyor.
											Hatta diğer gördüklerinizle aynı sayıda başlığa sahip.
											Bu makaleyle ilgili ilginç olan şey ise 1953'te yayınlanmış olması.
											Bunu söylememin nedeni ise...
											...bu problemin yeni çıktığını sanmak gibi bir fikre sahip olabilmenizdir.
											İnsanlar daha yeni ne olduğunu anlamaya başladı ve şimdi...
											...California Valisi, Kyoto ve insanların gerçekten bir şeyler yapmaya başlaması ile...
											...bir çözüm yolunda ilerliyor olabiliriz.
											Gerçek şu ki: Hayır.
											Biz bu sorundan nasıl saydığınıza bağlı olarak 50 yıldır haberdarız.
											Yaklaşık son 10 yıl boyunca bunun hakkında konuştuk durduk.
											Ve neredeyse hiçe yakın bir başarı sağladık.
									","
											You've all seen lots of articles on climate change,
											and here's yet another New York Times article,
											just like every other darn one you've seen.
											It says all the same stuff as all the other ones you've seen.
											It even has the same amount of headline as all the other ones you've seen.
											What's unusual about this one, maybe, is that it's from 1953.
											And the reason I'm saying this
											is that you may have the idea this problem is relatively recent.
											That people have just sort of figured out about it, and now
											with Kyoto and the Governator and people beginning to actually do something,
											we may be on the road to a solution.
											The fact is — uh-uh.
											We've known about this problem for 50 years, depending on how you count it.
											We have talked about it endlessly over the last decade or so.
											And we've accomplished close to zip.
									","
											Vous avez tous vu beaucoup d'articles sur le changement climatique,
											voici un article de plus du New York Times,
											identique à tous ceux que vous avez déjà vus.
											Il dit exactement les mêmes choses que tous les autres articles.
											Il a même un titre de longueur identique.
											Ce qui est inhabituel avec celui-ci, peut-être, c'est qu'il date de 1953.
											Et la raison pour laquelle je vous raconte ça
											c'est que vous avez peut-être l'impression que ce problème est relativement récent.
											Que les gens viennent à peine de le comprendre, et maintenant
											avec les accords de Kyoto et le 'Gouvernator' Schwartzenegger et les gens qui commencent à réellement faire quelque chose,
											nous nous dirigeons peut-être vers une solution.
											Le fait est: pas vraiment.
											Voilà 50 ans que nous connaissons ce problème, selon comment vous calculez.
											Nous n'avons pas cessé d'en parler ces dix dernières années.
											Et nous n'avons quasiment rien fait.
									","
											Sie alle haben viele Artikel über Klimawandel gesehen.
											und hier ist ein weiterer Artikel aus der New York Times,
											genau wie alle anderen, die sie kennen.
											Er sagt genau das gleiche aus, wie alle anderen gelesenen.
											Er hat die gleichen Überschriften, wie alle, die sie bereits kennen.
											Ungewöhnlich ist vielleicht, dass er aus dem Jahr 1953 ist.
											Und ich sage dies, weil
											sie vielleicht denken, dass das Problem relativ neu ist.
											Man hätte es gerade erst entdeckt und nun
											wird mit Kyoto und der Regierung und den Menschen endlich etwas unternommen,
											wir sind vielleicht auf dem Weg zu einer Lösung.
											Fakt ist: ojeh
											Wir kennen das Problem seit 50 Jahren, abhängig davon, wie man rechnet.
											Im letzten Jahrzehnt haben wir endlos darüber geredet.
											Und uns bis zum Abwinken damit beschäftigt.
									",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
"
","
","
","
","
",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
"
											Este es el ritmo del incremento de la concentración de CO2 en la atmósfera.
											Lo habréis visto ya de varias maneras,
											pero tal vez no habíais visto este ejemplo en particular.
											Lo que muestra es que el ritmo del incremento de nuestras emisiones se está acelerando.
											Y se está acelerando incluso más rápidamente
											de lo que hace unos años pensamos que sería la peor de las situaciones posibles.
											Así, esa línea roja era algo que muchos escépticos dijeron
											que los expertos en medioambiente incluimos en nuestras predicciones
											para presentarlas tan pesimistas como sea posible.
											¡Esas emisiones nunca crecerían tan rápido como la línea roja indica!
											Pero, de hecho, lo están haciendo a un ritmo aún mayor.
									","
											Bu, atmosferdeki karbondioksitin artış oranı.
											Bunu bir çok farklı şekilde gördünüz,...
											...ama belki de bunu hiç görmediniz.
											Bunun gösterdiği şey ise karbondioksit salınımımızın oranının artmakta olduğudur.
											Ve bir kaç yıl önce düşündüğümüz...
											...olabilecek en kötü halden daha hızlı arttığıdır.
											Şüpheciler, şu kırmızı çizginin çevreciler tarafından...
											...bu tahminleri olabildiğince kötü göstermek amacıyla...
											...ve bunları olabildiğince kötü göstermeye çalıştılar.
											...salınımın asla o kırmızı çizgideki kadar hızlı şekilde büyümeyeceğini söylemişlerdi.
											Gerçek şu ki salınımlar daha da hızlı büyümekte.
									","
											This is the growth rate of CO2 in the atmosphere.
											You've seen this in various forms,
											but maybe you haven't seen this one.
											What this shows is that the rate of growth of our emissions is accelerating.
											And that it's accelerating even faster
											than what we thought was the worst case just a few years back.
											So that red line there was something that a lot of skeptics said
											the environmentalists only put in the projections
											to make the projections look as bad as possible,
											that emissions would never grow as fast as that red line.
											But in fact, they're growing faster.
									","
											Voici le taux d'accroissement du CO2 dans l'atmosphère.
											Vous l'avez déjà vu sous différentes formes,
											mais peut-être pas cette représentation-là.
											Cela montre que le taux de croissance de nos émissions s'accélère.
											Et qu'il accélère encore plus
											que dans ce que nous pensions être le pire scénario il y a seulement quelques années en arrière.
											Beaucoup de sceptiques ont dit que les écologistes
											ajoutaient cette ligne rouge dans les projections
											uniquement pour les faire apparaître aussi mauvaises que possible.
											Que les émissions n'augmenteraient jamais aussi vite que la ligne rouge.
											Mais en fait elles augmentent plus vite.
									","
											Dies ist die Wachstumsrate von CO2 in der Atmosphäre.
											Sie kennen das in verschiendener Form,
											aber vielleicht haben Sie das noch nicht gesehen.
											Hier ist dargestellt, dass die Wachstumsrate unserer Emissionen sich beschleunigt.
											Und dass sie sich sogar schneller beschleunigt,
											als wir uns vor einigen Jahren im schlimmsten Fall vorgestellt haben.
											Die rote Linie hier war etwas, was die meisten Skeptiker als
											reine Hochrechnung der Umweltschützer bezeichneten,
											um die Prognose so schlecht als möglich darzustellen.
											Emissionen würden niemals so schnell wie die rote Linie anwachsen.
											Tatsache ist, sie wachsen schneller.
									",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
"
","
","
","
","
",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
"
											Os muestro aquí algunos datos de hace tan sólo 10 días (nota: era en 2007)
											que muestran el nivel mínimo del hielo en el Océano Ártico, y es con mucha diferencia el más bajo registrado.
											Y el ritmo al cual el hielo del Océano Ártico está retrocediendo es mucho mayor de lo predicho.
											Así que a pesar de los expertos de todo tipo como yo volando alrededor del planeta
											quemando combustible y de los políticos firmando tratados,
											de hecho se podría argumentar que el efecto neto de todo esto ha sido negativo
											porque simplemente se ha consumido un montón de combustible. (Risas)
											¡No, no! En términos de lo que realmente necesitamos hacer para frenar
											este hecho altamente inercial – nuestra gran economía – apenas estamos comenzando.
											En serio, básicamente, en realidad no estamos haciendo casi nada.
									","
											Burada henüz 10 gün önce alınmış verileri görmektesiniz.
											Bu veriler bize bu seneki en düşük Kutup Denizi buz seviyesini göstermekte ve bu seviye şu ana kadarkilerin en düşüğü.
											Kutup Denizi buzunun yok olma hızı tahminlerde öngörülenden çok daha fazla.
											Benim gibi dünyayı dolaşarak uçak yakıtı harcayan uzmanlara ve...
											...anlaşmalar imzalayan politikacılara rağmen...
											...aslında bütün bunların genel etkisinin olumsuz olduğu savunulabilir...
											...çünkü bunlar uçak yakıtı tüketmekten başka bir işe yaramadı.
											Hayır, hayır! Büyük ekonomimiz olan bu ataleti yüksek şeyi durdurma konusunda...
											...bir şeyler yapmaya henüz başlamadık bile.
											Doğrusunu söylemek gerekirse yaptığımız budur. Aslında neredeyse hiçbir şey yapmıyoruz.
									","
											Here's some data from actually just 10 days ago,
											which shows this year's minimum of the Arctic Sea ice, and it's the lowest by far.
											And the rate at which the Arctic Sea ice is going away is a lot quicker than models.
											So despite all sorts of experts like me flying around the planet and
											burning jet fuel, and politicians signing treaties —
											in fact, you could argue the net effect of all this has been negative,
											because it's just consumed a lot of jet fuel. (Laughter)
											No, no! In terms of what we really need to do to put the brakes on
											this very high inertial thing — our big economy — we've really hardly started.
											Really, we're doing this, basically. Really, not very much.
									","
											Voici quelques données qui datent de seulement 10 jours,
											qui montrent le minimum de glace de l'Arctique cette année, et c'est de loin le plus bas.
											La vitesse à laquelle la glace de l'Arctique disparaît est beaucoup plus rapide que les modélisations.
											Donc, malgré toutes sortes d'experts comme moi, qui volent aux quatre coins de la planète et
											en brûlant du kérosène et des politiciens qui signent des traités,
											en fait, on pourrait soutenir que le résultat final de tout cela a été négatif
											parce que ça a seulement consommé beaucoup de kérosène. (Rires)
											Non, non! Ce que nous devons vraiment faire pour mettre un frein à
											cette chose très inertielle - notre grande économie - nous venons à peine de le commencer.
											Vraiment, voilà ce que nous faisons en gros. Vraiment, pas grand chose.
									","
											Hier sind einige Daten von vor genau 10 Tagen,
											die das diesjährige Jahresminimum des arktischen Eises zeigen, den bisher bekannten niedrigsten Stand.
											Die Geschwindigkeit mit der die Arktis verschwindet ist deutlich schneller, als alle Modelle vorhersagten.
											So trotz aller Experten wie mir, die rund um den Planeten fliegen und
											Treibstoff verbrennen und Politikern, die Abkommen unterzeichnen,
											kann man faktisch argumentieren, dass das Ergebnis negativ ist,
											weil es nur eine Menge Treibstoff verbraucht hat. (Lacher)
											Nein! Hinsichtlich dessen, was wir wirklich machen müssen, um die Bremse zu ziehen,
											für diese träge Masse - unsere große Wirtschaft - haben wir kaum begonnen.
											Wirklich, im Grunde machen wir dies. Tatsache ist, nicht sehr viel.
									",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
"
","
","
","
","
",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
"
											No quiero deprimiros demasiado.
											El problema es absolutamente soluble e incluso de un modo razonablemente barato.
											Y quiero decir barato del orden de los costes militares, no de los de sanidad.
											Barato queriendo decir un pequeño porcentaje del PIB.
											No, esto es realmente importante como para pensar en escalarlo de este modo.
											Así que el problema es soluble y el modo en que debemos afrontar su solución es, digamos,
											actuando sobre la producción de electricidad,
											que causa alrededor del 43% de las emisiones de CO2.
											Y podríamos hacerlo a través de acciones tan sensatas como la protección del medio ambiente,
											optar por la energía eólica, la nuclear, la captura de CO2,
											que son conceptos listos para su despliegue e implementación a gran escala.
											Lo único que nos falta es una inversión económica para poder ponerlos en marcha.
											En lugar de eso, perdemos el tiempo hablando.
									","
											Daha fazla keyfinizi kaçırmak istemiyorum.
											Bu sorun kesinlikle çözülebilir, hatta ekonomik olarak epeyce uygun bir şekilde.
											Uygundan kastım askeri harcamalar seviyesinde, sağlık harcamaları seviyesinde değil.
											Uygunun anlamı, GSYİH'nın az bir yüzdesi.
											Hayır, Bu fiyatlandırma duygumuz için çok önemli bir şey.
											Yani bu sorun çözülebilir, ve bu çözümün yolu...
											...karbondioksit salınımını %43 ve üzeri oranlarda arttıran...
											...elektrik üretimiyle uğraşmaktan geçiyor.
											Bu amaca ulaşmak için tasarruf, rüzgar gücü, nükleer güç,...
											...karbondioksiti yakalamak için kömür gibi geniş ölçekte...
											...uygulamalara hazır ve zaten kullanılmakta olan makul yöntemler kullanabiliriz.
											Bu konudaki tek eksiğimiz bu uygulamaları kullanıma sokmak için gereken parayı harcamak.
											Bunun yerine zamanımızı konuşarak geçiriyoruz.
									","
											I don't want to depress you too much.
											The problem is absolutely soluble, and even soluble in a way that's reasonably cheap.
											Cheap meaning sort of the cost of the military, not the cost of medical care.
											Cheap meaning a few percent of GDP.
											No, this is really important to have this sense of scale.
											So the problem is soluble, and the way we should go about solving it is, say,
											dealing with electricity production,
											which causes something like 43-or-so percent and rising of CO2 emissions.
											And we could do that by perfectly sensible things like conservation,
											and wind power, nuclear power and coal to CO2 capture,
											which are all things that are ready for giant scale deployment, and work.
											All we lack is the action to actually spend the money to put those into place.
											Instead, we spend our time talking.
									","
											Je ne veux pas trop vous déprimer.
											Le problème est absolument résoluble, et même d'une façon raisonnablement peu coûteuse.
											Le coût étant en gros celui de l'armée, pas celui des soins médicaux.
											Représentant quelques pourcents du PIB.
											Non, c'est vraiment important d'avoir cette notion d'échelle.
											Donc on peut résoudre le problème, et la façon dont nous devrions le résoudre, est, disons,
											de s'attaquer à la production d'électricité,
											qui génère quelque chose comme environ 43% des émissions de CO2, et ce chiffre est en augmentation.
											Nous pourrions le faire avec des moyens tout-à-fait raisonnables comme la maîtrise de l'énergie,
											et l'énergie éolienne, l'énergie nucléaire et la capture du CO2 provenant de la combustion du charbon,
											qui sont toutes prêtes à être déployées à grande échelle et qui marchent.
											Tout ce qui manque, c'est de vraiment dépenser de l'argent pour les mettre en place.
											Au lieu de passer notre temps à parler.
									","
											Ich will Sie nicht zu sehr deprimieren.
											Das Problem ist absolut lösbar und sogar lösbar auf eine sehr preiswerte Art.
											Kostengünstig hinsichtlich der Militärausgaben, nicht der Kosten für medizinische Versorgung,
											Preiswert bedeutet einige Prozent des BIP.
											Es ist sehr wichtig, ein Gefühl für den Maßstab zu haben.
											Das Problem ist lösbar und der Lösungsweg ist, sagen wir,
											die Beschäftigung mit der Stromherstellung,
											was ungefähr 43 % und mehr der CO2 Emissionen ausmacht.
											Und wir können das machen durch vernünftige Maßnahmen wie Umweltschutz,
											Windkraft, Atomkraft und Kohle zur CO2 Reduktion,
											alles Bereiche, die bereit sind für einen breiten Einsatz.
											Das Einzige, was fehlt, ist wirklich Geld für die Umsetzung bereitzustellen.
											Stattdessen verbringen wir unsere Zeit mit Gesprächen.
									",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
"
","
","
","
","
",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
"
											De todos modos, esto no es de lo que voy a hablar esta noche.
											Os voy a hablar de lo que podríamos provocar si no hacemos nada.
											Y es esto de aquí en medio (Cambio Climático) lo que causamos
											si no reducimos nuestras emisiones suficientemente rápido.
											Y se necesita hacer – de algún modo romper el vínculo entre las acciones del hombre
											que influyen en el clima y el propio cambio climático. Esto es particularmente importante
											porque, por supuesto, mientras podamos adaptarnos al cambio climático
											– y es importante ser honesto aquí – habrá beneficios para el cambio climático.
											Oh, sí, pienso que es algo dañino. He trabajado toda mi vida tratando de frenarlo.
											Pero una de las razones por lo que es políticamente complicado es que siempre hay ganadores y perdedores – no todos son perdedores.
											Por supuesto, está el medio natural y los osos polares.
											En una ocasión estuve esquiando en el mar de hielo durante unas semanas, en el alto Ártico.
											Definitivamente, ellos perderán.
											Y para ellos no existe adaptación posible.
									","
											Bununla beraber, bu gece size anlatacaklarım bu değil.
											Bu gece size anlatacağım konu, eğer bir şey yapmadığımızda yapabileceklerimiz.
											Ve o da, salınımları yeterince hızlı durdurmadığınızda yapacağınız...
											...bu ortadaki şeydir.
											Ve bununla baş etmek için, iklimi değiştiren insan etkileri ve iklim değişikliği arasındaki...
											...bağlantıyı bir şekilde kırmalısınız. Bu özellikle önemlidir çünkü...
											...her ne kadar iklim değişikliğine uyum sağlayabilsek de, ki burada dürüst olalım...
											...iklim değişiminin bazı faydaları olacaktır.
											Evet, Bence kötü bir şey. Ben tüm hayatımı onu durdurmaya çalışarak harcadım.
											Fakat bunun politik olarak zor olmasının sebeplerinden birisi sadece kaybedenlerin değil, kazananların ve kaybedenlerin olması.
											Ama tabi ki, doğal hayat, kutup ayıları.
											Yüksek kuzey kutbundaki deniz buzları üzerinde tek seferde haftalarca kayak yaparak vakit geçirdim.
											Onlar tamamen kaybedecek.
											Ve uyum sağlama diye bir şey yok.
									","
											But nevertheless, that's not what I'm going to talk to you about tonight.
											What I'm going to talk to you about tonight is stuff we might do if we did nothing.
											And it's this stuff in the middle here, which is what you do
											if you don't stop the emissions quickly enough.
											And you need to deal — somehow break the link between human actions
											that change climate, and the climate change itself. And that's particularly important
											because, of course, while we can adapt to climate change —
											and it's important to be honest here, there will be some benefits to climate change.
											Oh, yes, I think it's bad. I've spent my whole life working to stop it.
											But one of the reasons it's politically hard is there are winners and losers — not all losers.
											But, of course, the natural world, polar bears.
											I spent time skiing across the sea ice for weeks at a time in the high Arctic.
											They will completely lose.
											And there's no adaption.
									","
											Mais néanmoins, ce n'est pas ce dont je vais vous parler ce soir.
											Je vais vous parler ce soir de ce que nous pourrions faire si nous ne faisons rien.
											Ce truc ici au milieu est ce que vous faites
											si vous n'arrêtez pas les émissions assez rapidement.
											Vous devez vous en occuper - en quelque sorte briser le lien entre les actions humaines
											qui changent le climat, et le changement climatique lui-même. Et c'est particulièrement important
											car bien sûr, alors que nous pouvons nous adapter au changement climatique —
											et il est important d'être honnête ici - il y aura des avantages au changement climatique.
											Oh oui, je pense que c'est mauvais. J'ai passé toute ma vie à travailler pour y mettre un terme.
											Mais une des raisons pour lesquelles c'est politiquement difficile est qu'il y a des gagnants et des perdants - pas que des perdants.
											Mais bien sûr, la nature, les ours polaires.
											J'ai passé plusieurs semaines d'affilée à skier sur la mer gelée dans le haut Arctique.
											Ils vont perdre complètement.
											Et il n'y a pas d'adaptation.
									","
											Aber trotzdem ist dies nicht mein Thema heute Abend.
											Worüber ich heute mit Ihnen sprechen will ist das, was wir tun könnten, wenn wir nichts tun.
											Es ist der Bereich hier in der Mitte, der zeigt was Sie betrifft,
											wenn Sie die Emissionen nicht schnell genug stoppen.
											und Sie müssen handeln - irgendwie die Verbindung zwischen menschlichem Handeln brechen,
											das das Klima verändert und dem Klimawandel selbst. Und das ist besonders wichtig
											weil natürlich, während wir uns an den Klimawandel anpassen -
											und man muss hier ehrlich sein - wird es einige Vorteile des Klimawandels geben.
											Oh ja, ich denke, es ist schlecht. Ich habe mein ganzes Leben daran gearbeitet, es zu stoppen.
											Aber einer der Gründe, warum es politisch schwer ist, ist dass es Gewinner und Verlierer geben wird - nicht alle sind Verlierer.
											Natürlich, die Natur, Polarbären.
											Während meiner Zeit in der hohen Arktis bin ich wochenlang Ski gefahren über das Meereseis.
											Das wird komplett verschwinden.
											Und es gibt keine Anpassung.
									",A critical look at geoengineering against climate change,David Keith,15:58,"business,china,climate change,engineering,global issues,science,technology"
