en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
"
											This is my great uncle,
											my father's father's younger brother.
											His name was Joe McKenna.
											He was a young husband
and a semi-pro basketball player
											and a fireman in New York City.
											Family history says
he loved being a fireman,
											and so in 1938, on one of his days off,
											he elected to hang out at the firehouse.
											To make himself useful that day,
he started polishing all the brass,
											the railings on the fire truck,
the fittings on the walls,
											and one of the fire hose nozzles,
											a giant, heavy piece of metal,
											toppled off a shelf and hit him.
											A few days later,
his shoulder started to hurt.
											Two days after that, he spiked a fever.
											The fever climbed and climbed.
											His wife was taking care of him,
											but nothing she did made a difference,
and when they got the local doctor in,
											nothing he did mattered either.
									","
											Bu, benim büyük amcam,
											babamın babasının küçük kardeşi.
											Adı Joe McKenna'ydı.
											Genç bir eş, yarı profesyonel 
bir basketbol oyuncusu
											ve New York'ta bir itfaiyeciydi.
											Ailede anlatıldığına göre
itfaiyeciliği çok seviyordu.
											1938 yılında bir izin gününde
											itfaiyede nöbete kalmaya karar vermişti.
											İşe yarar bir iş yapmak için 
tüm metalleri,
											itfaiye aracının demir aksamını,
duvardaki aletleri parlatmaya başlamış.
											O sırada hortum başlıklarından biri,
											yani kocaman, ağır bir metal parçası,
											rafın birinden düşüp amcama çarpmış.
											Birkaç gün sonra, büyük
amcamın omzu ağrımaya başlamış.
											İki gün sonra da aniden ateşi çıkmış.
											Ateşi yükseldikçe yükselmiş.
											Onunla eşi ilgileniyormuş,
											ancak ne yaptıysa durumu değişmemiş,
eve doktor çağırdıklarında bile
											durumu düzelmemiş.
									","
											C'est mon grand-oncle,
											le plus jeune frère du père de mon père.
											Son nom était Joe McKenna.
											Il était un jeune époux, un joueur 
semi-professionnel de basketball,
											et un pompier de la ville de New York.
											L'histoire familiale raconte
qu'il adorait être pompier,
											et donc en 1938,
lors d'un de ses jours de congés,
											il a choisi de traîner à la caserne.
											Pour se rendre utile ce jour-là,
il a commencé à polir tous les cuivres,
											les rampes du camion incendie,
les fixations des murs,
											et l'une des lances à incendie,
											une pièce de métal énorme et lourde,
											est tombée d'une étagère et l'a heurté.
											Quelques jours plus tard,
son épaule a commencé à lui faire mal.
											Deux jours après cela,
il a eu un pic de fièvre.
											La fièvre est montée et montée.
											Sa femme prenait soin de lui,
											mais tout ce qu'elle faisait
ne changeait rien,
											et quand ils ont fait venir le médecin,
											il n'a rien pu faire non plus.
									","
											Das ist mein Großonkel,
											der jüngere Bruder meines Großvaters.
											Sein Name war Joe McKenna.
											Er war ein junger Ehemann,
ein semiprofessioneller Basketballspieler
											und ein Feuerwehrmann in New York.
											Der Familiengeschichte zufolge 
liebte er seinen Beruf
											und deshalb verbrachte er 1938
											einen seiner freien Tage
auf der Feuerwache.
											Um sich nützlich zu machen,
polierte er das vorhandene Messing,
											die Handläufe des Feuerwehrwagens
und die Wandhalterungen.
											Eine der Feuerwehrschlauchdüsen,
											ein riesiges, schweres Metallstück,
											fiel aus einem Regal und traf ihn.
											Einige Tage später begann
seine Schulter zu schmerzen.
											Zwei Tage danach bekam er Fieber.
											Die Temperatur stieg unaufhörlich.
											Seine Ehefrau kümmerte sich um ihn,
											aber sie konnte ihm nicht helfen,
und als sie einen Arzt riefen,
											konnte auch dieser nichts für ihn tun.
									",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
"
","
","
","
",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
"
											They flagged down a cab
and took him to the hospital.
											The nurses there recognized right away
that he had an infection,
											what at the time they would
have called ""blood poisoning,""
											and though they probably didn't say it,
											they would have known right away
											that there was nothing they could do.
									","
											Hemen bir taksi çağırıp
amcamı hastaneye götürmüşler.
											Hemşireler görür görmez amcamın
enfeksiyon kaptığını anlamış,
											tabii o zaman bu duruma
""kan zehirlenmesi"" diyorlarmış.
											Açıkça dillendirmeseler de,
											o an ellerinden hiçbir şey
											gelmeyeceğini anlamış olmalılar.
									","
											Ils ont pris un taxi 
et l'ont conduit à l'hôpital.
											Là-bas, les infirmières ont tout de suite
vu qu'il avait une infection,
											ce qu'on appelait avant
« empoisonnement du sang »,
											et bien qu'elles ne l'aient
probablement pas dit,
											elles ont su immédiatement
											qu'elles ne pouvaient rien faire.
									","
											Sie stiegen in ein Taxi
und brachten ihn ins Krankenhaus.
											Die Schwestern erkannten sofort,
dass er an einer Infektion litt,
											was sie zu der Zeit noch als
""Blutvergiftung"" bezeichnet hätten.
											Obwohl sie es ihm vermutlich nicht sagten,
											dürften sie gleich gewusst haben,
											dass sie nichts für ihn tun konnten.
									",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
"
","
","
","
",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
"
											There was nothing they could do
because the things we use now
											to cure infections didn't exist yet.
											The first test of penicillin,
the first antibiotic,
											was three years in the future.
											People who got infections
either recovered, if they were lucky,
											or they died.
											My great uncle was not lucky.
											He was in the hospital for a week,
shaking with chills,
											dehydrated and delirious,
											sinking into a coma as his organs failed.
											His condition grew so desperate
											that the people from his firehouse
lined up to give him transfusions
											hoping to dilute the infection
surging through his blood.
									","
											Ellerinden hiçbir şey gelmezdi
çünkü bugün enfeksiyonlara karşı
											kullandığımız şeyler o zaman yoktu.
											İlk penisilin testi,
ilk antibiyotik,
											üç yıl sonra uygulanacaktı.
											Enfeksiyon kapan kişiler
şansları varsa iyileşiyor,
											yoksa ölüyordu.
											Büyük amcam şanslı değildi.
											Titreye titreye, su kaybetmiş bir halde ve
											sanrılar içinde, organları iflas 
ederken komaya girdiğinde
											bir hafta boyunca hastanede kalmıştı.
											Durumu öyle umutsuz hale gelmişti ki
											itfaiye istasyonundaki insanlar 
kanındaki enfeksiyonu azaltmayı umarak
											kan nakli için sıraya girmişti.
									","
											Elles ne pouvaient rien faire
parce que ce que nous utilisons maintenant
											pour guérir les infections
n'existait pas encore.
											Le premier test de pénicilline,
le premier antibiotique,
											ne viendrait que dans 3 ans.
											Soit les gens qui avaient des infections,
s'ils étaient chanceux, s'en remettaient,
											soit ils mouraient.
											Mon grand-oncle n'était pas chanceux.
											Il est resté une semaine à l'hôpital,
parcouru par des frissons,
											déshydraté et délirant,
											plongeant dans le coma
alors que ses organes lâchaient.
											Son état est devenu si désespéré
											que les gens de sa caserne ont fait 
la queue pour lui donner des transfusions
											en espérant diluer l'infection
déferlant dans son sang.
									","
											Sie konnten nichts für ihn tun,
denn die heutigen Mittel
											zur Heilung von Infektionen
gab es damals noch nicht.
											Der erste Penizilin-Test
— das erste Antibiotikum —
											fand erst drei Jahre später statt.
											Wer an einer Infektion litt,
erholte sich entweder von selbst
											oder starb daran.
											Mein Großonkel hatte kein Glück.
											Er blieb eine Woche lang 
im Krankenhaus, hatte Schüttelfrost,
											war dehydriert und im Delirium.
											Als seine Organe versagten,
fiel er ins Koma.
											Sein Zustand verschlechterte sich so sehr,
											dass seine Kollegen Schlange standen,
um ihm Transfusionen zu geben,
											in der Hoffnung, die Infektion
in seinem Blut zu verdünnen.
									",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
"
","
","
","
",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
"
											Nothing worked. He died.
											He was 30 years old.
									","
											Hiç bir şey işe yaramamıştı. 
Büyük amcam hayatını kaybetti.
											30 yaşındaydı.
									","
											Rien n'a fonctionné. Il est mort.
											Il avait 30 ans.
									","
											Nichts davon half. Er starb.
											Er war 30 Jahre alt.
									",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
"
","
","
","
",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
"
											If you look back through history,
											most people died the way
my great uncle died.
											Most people didn't die
of cancer or heart disease,
											the lifestyle diseases that afflict us
in the West today.
											They didn't die of those diseases
because they didn't live long enough
											to develop them.
											They died of injuries —
											being gored by an ox,
											shot on a battlefield,
											crushed in one of the new factories
of the Industrial Revolution —
											and most of the time from infection,
											which finished what those injuries began.
									","
											Geçmişe bakacak olursanız,
											birçok insan büyük amcam gibi
hayatını kaybetmiştir.
											İnsanlar kanser veya kalp
hastalıklarından
											yani bugün Batı'da bizim çektiğimiz yaşam
tarzı kaynaklı hastalıklardan ölmedi.
											Bu hastalıklardan ölmediler, çünkü
bu hastalıkların gelişmesi gereken süre
											kadar uzun yaşamadılar.
											Yaralanmalardan öldüler,
											balta kesiğinden,
											cephede vurulmadan,
											endüstri devrimi fabrikalarından
birinde ezilerek oluşan yaralanmalardan
											ve çoğunlukla bu yaralanmalarla
											ortaya çıkan enfeksiyonlardan.
									","
											Si vous regardez l'histoire,
											la plupart des gens mourait
comme est mort mon grand-oncle.
											La plupart des gens ne mourait pas
de cancer ou de maladie cardiaque,
											les maladies liées au style de vie
occidental d'aujourd'hui.
											Ils ne mouraient pas de ces maladies
car ils ne vivaient pas assez longtemps
											pour les développer.
											Ils mouraient de blessures -
											encorné par un bœuf,
											touché par une balle
dans un champ de bataille,
											écrasé dans une des nouvelles usines
de la révolution industrielle -
											et la plupart du temps d'une infection,
											qui terminait ce que ces blessures
avaient commencé.
									","
											Ein Blick in die Geschichte zeigt,
											dass die meisten Leute so 
starben wie mein Großonkel.
											Die meisten Menschen starben
nicht an Krebs oder Herzkrankheiten,
											den Zivilisationskrankheiten 
im heutigen Westen.
											Sie starben nicht daran,
da sie nicht lang genug lebten,
											um daran zu erkranken.
											Sie starben an Verletzungen:
											von einem Ochsen durchbohrt,
											im Krieg erschossen,
											zerquetscht in einer der neuen Fabriken
der Industriellen Revolution;
											und meistens an Infektionen,
											die das zu Ende brachten,
was durch die Verletzungen begann.
									",What do we do when antibiotics don't work any more?,Maryn McKenna,16:59,"disease,health,medicine,public health,pharmaceuticals"
