en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
											I'm Chris Nowinski, and odds are
if you've met me in the last five years
											I've asked you, after a few minutes,
a bit of an odd question:
											Can I have your brain?
											Now, it only seems like a strange question
if you don't know my story
											so please let me share it with you.
									","
											Soy Chris Nowinski, y estarían extrañados
si me hubieran conocido hace cinco años.
											Habría hecho, tras un par de minutos,
una pregunta un poco rara:
											""¿Me donas tu cerebro?""
											Parece una pregunta extraña
si no saben mi historia.
											Por favor, permítanme compartirla.
									","
											Je suis Chris Nowinski et si vous m'avez
rencontré au cours des 5 dernières années,
											je vous ai sans doute demandé, après
quelques minutes, une question étrange :
											puis-je avoir votre cerveau ?
											Ça ne semblera bizarre
qu'à ceux qui ignorent mon histoire ;
											permettez-moi de vous la raconter.
									","
											Ben Chris Nowinski, 
sizinle son beş yılda tanışmış olsaydık
											birkaç dakika sonra
size biraz garip bir soru sorardım:
											Beyninizi alabilir miyim?
											Hikayemi bilmiyorsanız,
garip bir soru gibi gelebilir.
											Bu yüzden lütfen sizinle
paylaşmama izin verin.
									",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
","
","
","
",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
											I grew up outside of Chicago,
and I was an athlete
											and I was very lucky to get recruited
to play football at Harvard University.
											So that's me.
											And then after graduating,
like most Harvard graduates,
											I decided I wanted to join the WWE.
											So that's also me.
									","
											Crecí a las afueras de Chicago
y era atleta.
											Tuve la suerte de ser reclutado para
jugar al futbol en Harvard.
											Ese soy yo.
											Después de graduarme,
como la mayoría en Harvard,
											decidí unirme a la productora WWE.
											Ese también soy yo.
									","
											J'ai grandi près de Chicago.
J'étais un athlète
											et j'ai eu la chance d'être recruté par
Harvard pour jouer au football américain.
											Me voici.
											Après avoir obtenu mon diplôme,
comme la plupart des mes alter ego,
											j'ai choisi de joindre la WWE
(Fédération mondiale de lutte).
											Me voici, encore une fois.
									","
											Şikago'nun dışında büyüdüm
ve bir sporcuydum
											ve Harvard'da futbol oynamaya
kabul edildiğim için çok şanslıydım.
											İşte bu benim.
											Mezun olduktan sonra 
çoğu Harvard mezunu gibi
											WWE'ye katılmak istediğime karar verdim.
											Bu da benim.
									",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
","
","
","
",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
","
","
","
",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
											Sure you remember me
from Monday Night Raw in 2002 and 2003,
											and I had a blast
											playing what people
affectionately like to call
											Chris Harvard, the Ivy League snob.
									","
											Seguro que me recuerdan del 
Monday Night Raw de 2002 a 2003.
											Me lo pasé genial
											jugando a ser lo que la gente
le gusta llamar
											Chris Harvard, el snob de la liga.
									","
											Vous vous souvenez sans doute de moi
aux « Monday Night Raw » en 2002 et 2003.
											Je me suis éclaté
											à jouer celui qu'on a surnommé
affectueusement
											Chris Harvard, le snob du Ivy League.
									","
											2002-2003 yıllarındaki Monday Night Raw
programından beni hatırladığınıza eminim.
											İnsanlar bana Chris Harvard,
Ivy League züppesi
											lakabını taktığında
											patlama yaşadım.
									",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
","
","
","
",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
"
","
","
","
",Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,11:20,"health,TEDx,activism,human body,education,science,brain,social change,sports"
