en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
"
											When I was a young man, I spent six years
											of wild adventure in the tropics
											working as an investigative journalist
											in some of the most bewitching parts of the world.
											I was as reckless and foolish as only young men can be.
											This is why wars get fought.
											But I also felt more alive than I've ever done since.
											And when I came home, I found the scope of my existence
											gradually diminishing
											until loading the dishwasher seemed like an interesting challenge.
											And I found myself sort of
											scratching at the walls of life,
											as if I was trying to find a way out
											into a wider space beyond.
											I was, I believe, ecologically bored.
									","
											Cuando era joven, pasé seis años
											de aventuras salvajes en los trópicos
											trabajando como periodista investigador
											en algunos de los lugares 
más fascinantes del mundo.
											Era tan imprudente e insensato, 
como solo los jóvenes pueden ser.
											Por eso se inician las guerras.
											Pero también me sentí más vivo que nunca.
											Y cuando llegué a casa, sentí 
que el alcance de mi existencia
											disminuía gradualmente
											hasta parecerme que llenar el lavavajillas 
era un reto interesante.
											Me sentía como
											arañando las paredes de la vida,
											como si intentara encontrar una salida
											a un espacio mayor, más allá.
											Era, creo, ecológicamente aburrido.
									","
											Quando eu era jovem, passei seis anos
											em grandes aventuras nos trópicos
											a trabalhar como 
jornalista de investigação
											em algumas das mais 
encantadoras partes do mundo.
											Fui tão descuidado e tolo 
como só um jovem rapaz pode ser.
											É por isso que se travam guerras.
											Mas também me senti mais vivo do que nunca.
											E quando voltei para casa, 
encontrei a razão da minha existência
											encolher gradualmente
											até que encher a máquina de lavar louça 
parecia um desafio interessante.
											E percebi que eu andava como que
											a esgravatar as paredes da vida,
											como se estivesse a tentar
encontrar uma saída
											para um espaço mais amplo.
											Eu acho que estava 
ecologicamente aborrecido.
									","
											Genç bir adamken, tropiklerde
											dünyanın en büyüleyici yerlerinden birinde
											araştırmacı gazeteci olarak altı yıl süren
											çılgın bir maceraya atıldım.
											Her genç erkeğin olabileceği kadar pervasız ve aptaldım.
											Savaşlar işte bu nedenle oluyor.
											Ancak ondan sonra hiç o kadar canlı hissetmedim.
											Ve eve döndüğümde, bulaşık makinesini doldurmanın
											ilginç bir görev gibi görünmeye
											başladığı an hayatımın amacının giderek önemini yitirdiğini gördüm.
											Ve kendimi bir nevi
											hayatımın duvarlarını tırmalarken buldum,
											adeta ötesindeki daha geniş bir alana
											çıkış yolunu bulmaya çalışır gibi.
											İnanıyorum ki, ekolojik olarak sıkılmıştım.
									","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
"
","
","
","
","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
"
											Now, we evolved in rather more challenging times than these,
											in a world of horns and tusks and fangs and claws.
											And we still possess the fear and the courage
											and the aggression required to navigate those times.
											But in our comfortable, safe, crowded lands,
											we have few opportunities to exercise them
											without harming other people.
											And this was the sort of constraint that I found myself
											bumping up against.
											To conquer uncertainty,
											to know what comes next,
											that's almost been the dominant aim of industrialized societies,
											and having got there, or almost got there,
											we have just encountered a new set of unmet needs.
											We've privileged safety over experience
											and we've gained a lot in doing so,
											but I think we've lost something too.
									","
											Hemos evolucionado de épocas 
más difíciles que éstas,
											en un mundo de garras, 
cuernos y colmillos.
											Y contamos todavía 
con el temor y el coraje
											y la agresividad necesaria
para navegar en aquellos tiempos.
											Pero en nuestras tierras cómodas, 
seguras y llenas de gente,
											tenemos pocas oportunidades 
de ejercitarlas
											sin dañar a otras personas.
											Este era el tipo de restricción 
ante la que me encontré
											expuesto.
											Conquistar la incertidumbre,
											saber qué viene después,
											casi ha sido el objetivo dominante
de las sociedades industrializadas,
											y habiendo llegado ahí o 
casi habiéndolo conseguido,
											tenemos un nuevo grupo 
de necesidades insatisfechas.
											Hemos priorizado la seguridad 
sobre la experiencia
											y hemos ganado mucho al hacerlo,
											pero creo que también 
hemos perdido algo.
									","
											Evoluímos em épocas 
bastante mais desafiantes do que esta
											num mundo de chifres e presas, 
dentes afiados e garras.
											E ainda possuímos 
o medo, a coragem
											e a agressividade necessárias 
para atravessarmos esses tempos.
											Mas nas nossas confortáveis, seguras 
e povoadas terras,
											temos poucas oportunidades 
de exercitá-las
											sem magoar outras pessoas.
											E este era o tipo de constrangimento
											no qual me vi embater ciclicamente.
											Conquistar a incerteza,
											saber o que vem a seguir,
											isso foi quase o objetivo dominante 
das sociedades industrializadas,
											e chegando lá, 
ou quase chegando lá,
											encontramos um novo conjunto 
de necessidades não atendidas.
											Privilegiamos a segurança 
sobre a experiência
											e ganhamos muito ao fazê-lo,
											mas penso que perdemos muito também.
									","
											Şimdi, bundan daha zorlayıcı zamanlarda evrildik,
											boynuz, fildişi, köpek dişi ve pençelerden oluşan bir dünyada.
											Ve hala bu zamanlarda dolaşmak için gerekli
											korkuya, cesarete ve saldırganlığa sahibiz.
											Ama rahat, güvenli, kalabalık topraklarımızda,
											diğer insanlara zarar vermeden bunları kullanacağımız
											birkaç fırsatımız oluyor.
											Ve kendimi sürekli vurup durduğum engeller
											gibiydi.
											Belirsizliği fethetmek,
											sonra neyin geleceğini bilmek,
											bu endüstrileşmiş toplumların neredeyse en baskın amaçlarından biri olageldi,
											ve buna ulaşınca ya da neredeyse ulaşınca,
											yeni bir set karşılanmamış ihtiyaçlarla yüzyüze gelindi.
											Deneyim yerine güvenliğe ayrılacalık tanıdık
											ve bu şekilde çok şey kazandık,
											ancak bence kaybettik de.
									","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
"
","
","
","
","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
"
											Now, I don't romanticize evolutionary time.
											I'm already beyond the lifespan of most hunter-gatherers,
											and the outcome of a mortal combat between me
											myopically stumbling around with a stone-tipped spear
											and an enraged giant aurochs
											isn't very hard to predict.
											Nor was it authenticity that I was looking for.
											I don't find that a useful or even intelligible concept.
											I just wanted a richer and rawer life
											than I've been able to lead in Britain, or, indeed,
											that we can lead in most parts of the industrialized world.
									","
											No romantizo el tiempo evolutivo.
											Ya he sobrepasado el ciclo de vida 
de la mayoría cazadores-recolectores,
											y el resultado de un combate mortal 
entre yo,
											tambaleándome con 
una lanza con punta de piedra
											y un uro enorme enfurecido,
											no es muy difícil de predecir.
											Tampoco era autenticidad 
lo que buscaba.
											No lo encuentro un concepto 
útil ni incluso inteligible.
											Quería solo una vida 
más rica y más cruda
											de la que podía tener 
en Gran Bretaña o, incluso,
											de la que podemos llevar en la 
mayor parte del mundo industrializado.
									","
											Não quero romancear 
os tempos da evolução.
											Já ultrapassei a esperança média de vida 
da maioria dos caçadores-recoletores
											e o resultado 
de um combate mortal entre mim,
											cambaleando meio cego com 
uma lança de ponta de rocha,
											e um enraivecido auroque gigante,
											não é difícil de prever.
											Nem era a autenticidade que procurava.
											Não o considero um conceito útil 
nem mesmo inteligível.
											Queria apenas uma vida 
mais rica e crua
											do que conseguia viver na Grã-Bretanha, 
ou mesmo
											do que conseguimos viver 
na maioria do mundo industrializado.
									","
											Şimdi, evrimsel zamanı romantize etmiyorum.
											Şimdiden çoğu avcı-toplayıcının yaşam süresini aştım,
											ve taş-uçlu bir mızrak ile sendeleyen miyop ben ile
											kızgın dev bir yaban öküzü arasında gerçekleşecek
											ölümcül bir kavganın sonucunu
											tahmin etmek çok zor değil.
											Bunun otantikliğinin peşinde de değilim.
											Bunu faydalı ve hatta anlaşılabilir bir kavram olarak da görmüyorum.
											Sadece Britanya'da sürdürebileceğimden
											ya da, hatta, endüstrileşmiş dünyanın çoğu parçasında
											yaşayacağımızdan daha zengin ve daha ham bir hayat istedim.
									","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
"
","
","
","
","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
"
											And it was only when I stumbled across an unfamiliar word
											that I began to understand what I was looking for.
											And as soon as I found that word,
											I realized that I wanted to devote
											much of the rest of my life to it.
									","
											Y fue solo al toparme con 
una palabra desconocida
											que empecé a comprender 
lo que buscaba.
											Y en cuanto encontré esa palabra,
											me di cuenta de que quería dedicar
											gran parte del resto de mi vida a ello.
									","
											E foi apenas quando tropecei 
numa palavra desconhecida
											que comecei a perceber 
o que é que eu procurava.
											E assim que encontrei essa palavra,
											percebi que lhe queria dedicar
											muito do resto da minha vida.
									","
											Ve bu, tanımadığım bir kelimeyle karşılaştığımda
											ne aradığımı anlamaya başladığım zamandı.
											Ve bu kelimeyi bulur bulmaz,
											hayatımın geri kalanının çoğunu
											buna adamayı istediğimi fark ettim.
									","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
"
","
","
","
","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
"
											The word is ""rewilding,""
											and even though rewilding is a young word,
											it already has several definitions.
											But there are two in particular that fascinate me.
											The first one is the mass restoration
											of ecosystems.
									","
											La palabra es ""resalvajización"",
											y aunque resalvajización 
es una palabra joven,
											ya tiene varias definiciones.
											Pero hay dos en particular 
que me fascinan.
											La primera es la restauración masiva
											de los ecosistemas.
									","
											A palavra é &amp;quot;reprimitivar&amp;quot;,
											e mesmo sendo ""reprimitivar"" 
uma palavra recente,
											já tem várias definições.
											Mas existem duas que me fascinam, 
em particular.
											A primeira é a restauração massiva
											de ecossistemas.
									","
											Kelime, 'yeniden yabanileştirme'
											ve yeniden yabanileştirme henüz genç bir kelime olsa da,
											şimdiden bir çok tanımı var.
											Ancak özellikle ikisi beni cezbediyor.
											İlki, ekosistemlerin kitle halinde
											asıl şekline döndürülmesi.
									","For more wonder, rewild the world",George Monbiot,15:10,"animals,biodiversity,deextinction,science,ecology,environment,activism,oceans,community,climate change,sustainability,conservation"
