en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
											Thomas Dolby: For pure pleasure
											please welcome the lovely,
											the delectable,
											and the bilingual Rachelle Garniez.
									","
											Thomas Dolby: Por el puro placer
											por favor denle la bienvenida a la encantadora,
											la agradable,
											y bilingüe Rachelle Garniez
									","
											Thomas Dolby: Por puro prazer
											por favor recebam a amável,
											a deleitável,
											e a bilingue Rachelle Garniez.
									","
											Thomas Dolby: Saf mutluluk için
											sevimli,hoş
											ve ikidilli Rachelle Garniez'e
											hoşgeldin diyelim
									","
											Thomas Dolby: Pour notre pur plaisir,
											veuillez accueillir la merveilleuse,
											la délicieuse
											et la bilingue Rachelle Garniez.
									","
											Thomas Dolby: Zu unser aller reinem Vergnügen
											begrüßen Sie bitte die großartige,
											reizende
											und zweisprachige Rachelle Garniez.
									","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
","
","
","
","
","
","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
","
","
","
","
","
","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
											(Bells)
									","
											(Campanas)
									","
											(Sinos)
									","
											(Çanlar)
									","
											(Cloches)
									","
											(Glocken)
									","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
","
","
","
","
","
","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
											(Trumpet)
									","
											(Trompeta)
									","
											(Trompete)
									","
											(Trampet)
									","
											(Trompette)
									","
											(Trompete)
									","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
","
","
","
","
","
","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
											Rachelle Garniez: ♫ Quand il me prend dans ses bras ♫
									","
											♫ Cuando me toma en sus brazos♫
									","
											♫ Quando ele pega-me em seus braços ♫
									","
											Beni kollarına aldığında
									","
											♫ Quand il me prend dans ses bras ♫
									","
											Wenn er mich in seine Arme nimmt
									","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
","
","
","
","
","
","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
"
											♫ Il me parle tout bas, ♫
									","
											♫ me habla en tono suave y bajo ♫
									","
											♫ Ele sussurra-me, ♫
									","
											ve usulca fısıldadığında,
									","
											♫ Il me parle tout bas, ♫
									","
											♫ und leise zu mir spricht, ♫
									","""La Vie en Rose""",Rachelle Garniez,3:21,"entertainment,live music,music,performance"
