en,fr,title,speaker,duration,tags
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											What I'd like to do
is talk to you a little bit about fear
											and the cost of fear
											and the age of fear
from which we are now emerging.
											I would like you to feel comfortable
with my doing that
											by letting you know that I know something
about fear and anxiety.
											I'm a Jewish guy from New Jersey.
									","
											J'aimerais vous parler un peu de la peur
											et du prix de la peur
											et de cet âge de la peur
qui est maintenant le nôtre.
											Je suis bien placé pour en parler,
croyez-moi.
											La peur, j'en connais un rayon.
											Je suis un Juif du New Jersey.
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											(Laughter)
									","
											(Rires)
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											I could worry before I could walk.
									","
											J'avais la trouille
avant de savoir marcher.
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											(Laughter)
									","
											(Rires)
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											Please, applaud that.
									","
											Ça mériterait quelques applaudissements...
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											(Applause)
									","
											(Applaudissements)
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											Thank you.
									","
											Merci.
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											But I also grew up in a time
where there was something to fear.
											We were brought out in the hall
when I was a little kid
											and taught how to put
our coats over our heads
											to protect us from global
thermonuclear war.
											Now even my seven-year-old brain
knew that wasn't going to work.
											But I also knew
											that global thermonuclear war
was something to be concerned with.
									","
											Mais à l'époque, on avait aussi
de bonnes raisons d'avoir peur.
											Quand j'étais petit,
on nous rassemblait dans le couloir
											et on nous apprenait à nous cacher
la tête sous notre manteau
											pour nous protéger de la guerre
thermonucléaire mondiale.
											J'avais beau avoir sept ans, 
je savais que ça ne suffirait pas.
											Mais je savais aussi
											que la guerre thermonucléaire mondiale
était quelque chose de préoccupant.
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											And yet, despite the fact
that we lived for 50 years
											with the threat of such a war,
											the response of our government
and of our society
											was to do wonderful things.
											We created the space program
in response to that.
											We built our highway system
in response to that.
											We created the Internet
in response to that.
											So sometimes fear can produce
a constructive response.
											But sometimes it can produce
an un-constructive response.
									","
											Et malgré tout, bien que
nous ayons vécu 50 ans
											avec la menace d'une telle guerre,
											la réponse de notre gouvernement
et de notre société
											a été de produire
des choses fabuleuses.
											On a créé un programme spatial
en réponse à ça.
											On a construit un réseau d'autoroutes
en réponse à ça.
											On a créé l'Internet
en réponse à ça.
											C'est donc que parfois la peur
peut générer une réponse constructive.
											Mais parfois aussi, la peur génère
une réponse non constructive.
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											On September 11, 2001,
											19 guys took over four airplanes
											and flew them into a couple of buildings.
											They exacted a horrible toll.
											It is not for us to minimize
what that toll was.
											But the response that we had
was clearly disproportionate —
											disproportionate to the point
of verging on the unhinged.
											We rearranged the national security
apparatus of the United States
											and of many governments
											to address a threat that,
at the time that those attacks took place,
											was quite limited.
											In fact, according to our
intelligence services,
											on September 11, 2001,
											there were 100 members of core Al-Qaeda.
											There were just a few thousand terrorists.
											They posed an existential threat
											to no one.
									","
											Le 11 septembre 2001,
											19 types se sont emparé de quatre avions
											et les ont précipités sur des édifices.
											Ils ont fait des ravages terribles.
											Loin de moi l'intention
de minimiser l'horreur de cet événement.
											Mais notre réponse
a été clairement disproportionnée –
											presque insensée à force
de disproportion.
											Nous avons reconfiguré
l'appareil de sécurité des États-Unis
											et de beaucoup d'autres gouvernements
											pour contrer une menace qui,
au moment des attaques,
											était plutôt limitée.
											En fait, si l'on en croit
nos services de renseignement,
											le 11 septembre 2001,
											le noyau dur d’Al-Qaïda
comptait une centaine de membres.
											Il y avait tout au plus
quelques milliers de terroristes.
											Et ils ne menaçaient
l'existence de personne.

									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
											But we rearranged our entire
national security apparatus
											in the most sweeping way
since the end of the Second World War.
											We launched two wars.
											We spent trillions of dollars.
											We suspended our values.
											We violated international law.
											We embraced torture.
											We embraced the idea
											that if these 19 guys could do this,
anybody could do it.
											And therefore,
for the first time in history,
											we were seeing everybody as a threat.
											And what was the result of that?
											Surveillance programs that listened in
on the emails and phone calls
											of entire countries —
											hundreds of millions of people —
											setting aside whether
those countries were our allies,
											setting aside what our interests were.
											I would argue that 15 years later,
											since today there are more terrorists,
											more terrorist attacks,
more terrorist casualties —
											this by the count
of the U.S. State Department —
											since today the region
from which those attacks emanate
											is more unstable
than at any time in its history,
											since the Flood, perhaps,
											we have not succeeded in our response.
									","
											Mais nous avons totalement réorganisé
notre appareil de sécurité national
											comme jamais nous ne l'avions fait
depuis la Seconde Guerre mondiale.
											Nous avons lancé deux guerres.
											Nous avons dépensé
des milliards de dollars.
											Nous avons mis nos valeurs
entre parenthèses.
											Nous avons violé le droit international.
											Nous avons torturé.
											Nous nous sommes convaincus
											que si ces 19 types pouvaient faire ça,
n'importe qui pouvait le faire.
											Et alors, pour la première fois
dans l'Histoire,
											tout le monde nous semblait
une menace.
											Et qu'est-ce qui en a résulté ?
											Des programmes de surveillance 
des courriels et des appels téléphoniques
											de pays entiers –
											de centaines de millions de gens –
											sans considération du fait
que ces pays étaient nos alliés,
											sans considération pour nos intérêts.
											J'ai l'impression, 15 ans plus tard,
											alors qu'il y a aujourd'hui
plus de terroristes,
											plus d'attaques terroristes,
plus de victimes du terrorisme –
											selon le décompte même
du département d'État américain –
											alors qu'aujourd'hui la région
qui orchestre ces attaques
											est plus instable
qu'elle l'a jamais été,
											depuis le Déluge, peut-être,
											j'ai l'impression que
nous avons échoué dans notre réponse.
									",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
"
","
",How fear drives American politics,David Rothkopf,18:00,"Foreign Policy,United States,democracy,fear,global issues,government,politics,security,terrorism,war,TED Books"
